Line,New_Trans_Capacity,Cost_Trans_Capacity,Line_Max_Flow_MW,distance_km,bus0,bus0_x,bus0_y,bus1,bus1_x,bus1_y
31,6.314629e-06,4.653156e-08,4754.687313,155.1187848,DE1 18,6.961294781,49.74481059,DE1 7,8.614807726,50.07909121
32,9.533197999999999e-07,8.918895e-09,7132.030969,196.9414298,DE1 18,6.961294781,49.74481059,DE1 8,6.782045751,51.15711695
33,10000.0,72.49161,2775.762746,152.5992266,DE1 18,6.961294781,49.74481059,FR1 4,5.960518626,48.861879
34,2.3589156999999998e-06,2.4718434e-08,4362.853663,220.5835691,DE1 19,10.72308407,49.88281742,DE1 4,11.39973609,48.35883243
35,188.21869999999998,1.7023519,5551.525491,190.3930953,DE1 19,10.72308407,49.88281742,DE1 7,8.614807726,50.07909121
36,4416.394,42.097607,4754.687313,200.6569476,DE1 2,7.69004145,51.39881774,DE1 7,8.614807726,50.07909121
37,1.6824647e-06,6.857301e-09,20220.59196,85.79694787,DE1 2,7.69004145,51.39881774,DE1 8,6.782045751,51.15711695
38,6.783827000000001e-07,3.9604013e-09,4754.687313,122.8935438,DE1 2,7.69004145,51.39881774,DE1 9,8.718996773,52.01133541
39,5.443441300000001e-06,5.007863e-08,7132.030969,193.6615966,DE1 3,13.55352574,52.53973418,DE1 6,13.6417236,51.1474873
40,2.5684053e-06,3.1363253e-08,2377.343656,257.052696,DE1 5,9.656115621,53.77222271,DE1 9,8.718996773,52.01133541
41,5369.736,68.54797,3566.015485,268.7238914,DE1 7,8.614807726,50.07909121,DE1 9,8.718996773,52.01133541
42,8.915669e-07,1.3495373e-08,7132.030969,318.6365417,ES1 0,-5.521155106,41.91726953,ES1 5,-3.650686811,40.1106101
43,3098.9415999999997,43.31287,9920.964594,294.2172818,ES1 0,-5.521155106,41.91726953,ES1 6,-2.896801354,42.76489618
44,10000.0,125.06093,13486.98008,263.2608363,ES1 0,-5.521155106,41.91726953,ES1 7,-7.87453434,42.66362337
45,6.3906285e-06,1.0758393e-07,2377.343656,354.3793799,ES1 0,-5.521155106,41.91726953,ES1 8,-6.151081793,39.41281179
46,1.0945725e-05,1.708422e-07,10306.2128,328.5604185,ES1 1,-0.498247314,40.7899949,ES1 3,-1.068553391,38.46729399
47,5.8637833e-07,6.8691186e-09,11103.05098,246.5969598,ES1 1,-0.498247314,40.7899949,ES1 4,1.532231515,41.6937861
48,3.1663143000000003e-06,5.2122168e-08,1195.257268,346.5237959,ES1 1,-0.498247314,40.7899949,ES1 5,-3.650686811,40.1106101
49,7.3951140000000005e-06,1.3009326e-07,8725.707326,370.3177485,ES1 1,-0.498247314,40.7899949,ES1 6,-2.896801354,42.76489618
50,4.4561002e-05,8.072199e-07,398.4190892,381.3304998,ES1 1,-0.498247314,40.7899949,FR1 8,-0.428850811,43.53302298
51,2.766379e-06,6.4717455e-08,1587.090917,492.4638983,ES1 2,-5.238705483,37.16218302,ES1 3,-1.068553391,38.46729399
52,2.1111614e-05,4.4587014e-07,8327.288237,444.5816711,ES1 2,-5.238705483,37.16218302,ES1 5,-3.650686811,40.1106101
53,2.8152745000000002e-06,4.3902556e-08,7530.450059,328.2718737,ES1 2,-5.238705483,37.16218302,ES1 8,-6.151081793,39.41281179
54,9.262425500000001e-08,1.5822494e-09,5153.106402,359.5959991,ES1 3,-1.068553391,38.46729399,ES1 5,-3.650686811,40.1106101
55,4299.773700000001,51.76267,1188.671828,253.4169609,ES1 4,1.532231515,41.6937861,FR1 6,1.729674829,43.51121311
56,8.703118e-06,1.5594651e-07,3566.015485,377.1945283,ES1 5,-3.650686811,40.1106101,ES1 6,-2.896801354,42.76489618
57,3.347382e-05,4.5193144e-07,10704.63189,284.2051256,ES1 5,-3.650686811,40.1106101,ES1 8,-6.151081793,39.41281179
58,6223.2300000000005,80.43374,1587.090917,272.0739748,ES1 6,-2.896801354,42.76489618,FR1 8,-0.428850811,43.53302298
59,1.6893106e-06,2.1252818e-08,3964.434574,264.8327307,FR1 0,2.285930386,46.41651176,FR1 11,-0.147786872,45.53878517
60,1.10104565e-05,1.05909486e-07,6746.782759,202.4856022,FR1 0,2.285930386,46.41651176,FR1 12,2.837637634,45.01155887
61,2.0035114e-06,2.3521316e-08,3566.015485,247.1351089,FR1 0,2.285930386,46.41651176,FR1 15,3.785280059,47.87312765
62,1.511161e-06,1.8390159e-08,2377.343656,256.17655,FR1 0,2.285930386,46.41651176,FR1 16,4.896736931,46.04814359
