region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
DE1 0,DE1 0 CCGT,1,0,1,0.049284540879754056,0.0,2.326319984418582e7,0.0,1.199847125e6,1.2650004968907757e7,0.0,338868.7621140605,0.0,8.62717e7,0.0,0.0,0.0,4.770078259629096e7,0.0,8.6271696e7,8.515270334578314e7,1.1189926542168558e6
DE1 0,DE1 0 OCGT,1,0,2,0.0025460798328060022,0.0,5.385599799529169e6,0.0,37807.1630859375,783926.0666002921,0.0,128194.21215544335,0.0,9.765687e6,0.0,0.0,0.0,3.3497015999687295e6,0.0,9.765687e6,9.685228843885649e6,80458.156114351
DE1 0,DE1 0 biomass,1,0,3,0.0,0.0,1.4819998604232112e7,0.0,0.0,1.789975784083142e7,0.0,20918.015953784045,0.0,8.885959e7,0.0,0.0,0.0,0.0,0.0,8.8859592e7,3.2740674461017314e7,5.611891753898269e7
DE1 0,DE1 0 coal,1,0,4,0.0,0.0,12.294040013487196,0.0,0.29280057549476624,1.1981742131816255,0.0,5.689269724536058,0.0,4.5336084,0.0,0.0,0.0,22.41796510658034,0.0,4.533608436584473,41.89224963327999,-37.358641196695515
DE1 0,DE1 0 nuclear,1,0,5,0.0,0.0,3.5057726754395956e8,0.0,5.59106858e7,1.9366969527037397e8,0.0,5.276997501267119,0.0,1.7595537e9,0.0,0.0,0.0,0.0,0.0,1.759553664e9,6.00157653891331e8,1.159396010108669e9
DE1 0,DE1 0 oil,1,0,6,0.0,0.0,23.75187804129486,0.0,0.0,19.243648669967232,0.0,0.0,0.0,50.93175,0.0,0.0,0.0,41.831003346958354,0.0,50.9317512512207,84.82653005822044,-33.89477880699974
DE1 0,DE1 0 onwind,1,0,7,0.00438565298624479,0.0,1.5052332848878032e7,0.0,1.46098429375e6,0.0,0.0,0.0,0.0,3.1016472e7,0.0,0.0,0.0,0.0,0.0,3.1016472e7,1.6513317147013685e7,1.4503154852986315e7
DE1 0,DE1 0 ror,1,0,8,0.0,0.0,1.0661281796327714e7,0.0,0.0,0.0,0.0,0.0,0.0,7.758354e7,0.0,0.0,0.0,0.0,0.0,7.7583536e7,1.0661281796327714e7,6.692225420367229e7
DE1 0,DE1 0 solar,1,0,9,3.232859938592184e8,0.0,2.6145647194115558e8,0.0,105706.96,0.0,0.0,0.0,0.0,6.729291e8,0.0,0.0,0.0,0.0,0.0,6.72929088e8,5.848481727603741e8,8.808091523962593e7
DE1 1,DE1 1 CCGT,2,0,10,0.012636199270849822,0.0,532.1603241181805,0.0,22.652976989746097,238.83065607106155,0.0,9.848328560257423,0.0,1690.1482,0.0,0.0,0.0,913.2571790142215,0.0,1690.148193359375,1716.762100952738,-26.61390759336291
DE1 1,DE1 1 OCGT,2,0,11,0.0045199306279531904,0.0,383.20788393206294,0.0,2.937300682067871,60.90450530073042,0.0,9.641704004088504,0.0,690.88763,0.0,0.0,0.0,259.0763035138752,0.0,690.8876342773438,715.7722173634529,-24.88458308610916
DE1 1,DE1 1 biomass,2,0,12,0.0,0.0,1.8099995040583487e6,0.0,0.0,2.19855709418345e6,0.0,800.6653571667023,0.0,1.0766723e7,0.0,0.0,0.0,0.0,0.0,1.0766723e7,4.0093572635989655e6,6.7573657364010345e6
DE1 1,DE1 1 coal,2,0,13,0.0,0.0,12.116045901765274,0.0,0.30849163234233856,1.2623837926056538,0.0,5.690983681745616,0.0,4.544898,0.0,0.0,0.0,23.60396541542046,0.0,4.54489803314209,42.98187042387934,-38.43697239073725
DE1 1,DE1 1 lignite,2,0,14,0.0,0.0,7.596174180710125,0.0,0.38454169407486916,0.4704289668516348,0.0,5.653408819160944,0.0,4.7766995,0.0,0.0,0.0,24.015840469737324,0.0,4.776699542999268,38.1203941305349,-33.34369458753563
DE1 1,DE1 1 oil,2,0,15,0.0,0.0,16.9349710755079,0.0,0.0,16.06802819060912,0.0,0.0,0.0,36.113,0.0,0.0,0.0,34.92797818894788,0.0,36.112998962402344,67.93097745506489,-31.817978492662547
DE1 1,DE1 1 onwind,2,0,16,0.03226595118247684,0.0,2.181045111053342e7,0.0,2.9151824375e6,0.0,0.0,0.0,0.0,5.7225356e7,0.0,0.0,0.0,0.0,0.0,5.7225356e7,2.472563358029937e7,3.249972241970063e7
DE1 1,DE1 1 ror,2,0,17,0.0,0.0,286919.9995836993,0.0,0.0,0.0,0.0,0.0,0.0,2.0710031e6,0.0,0.0,0.0,0.0,0.0,2.071003125e6,286919.9995836993,1.7840831254163007e6
DE1 1,DE1 1 solar,2,0,18,0.014123803996442433,0.0,2.1479603325509474e7,0.0,7461.298125000001,0.0,0.0,0.0,0.0,4.8271036e7,0.0,0.0,0.0,0.0,0.0,4.8271036e7,2.1487064637758277e7,2.6783971362241723e7
DE1 10,DE1 10 CCGT,3,0,19,0.0735813708335771,0.0,99.46461685395036,0.0,3.5930223464965825,37.88128424925629,0.0,2.190107044180031,0.0,263.87335,0.0,0.0,0.0,147.1595431599242,0.0,263.87335205078125,290.362155024641,-26.488802973859777
DE1 10,DE1 10 OCGT,3,0,20,0.0025766599903102702,0.0,135.81779628790702,0.0,1.1932300329208374,24.741452597653787,0.0,3.7485918651365484,0.0,244.70702,0.0,0.0,0.0,104.62781032603941,0.0,244.70701599121094,270.1314577696479,-25.42444177843697
