Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
DE1 12 nuclear,5,1288.0,3.31417733630612e-6,0.0,1287.9999966858227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 12 oil,5,553.1,553.0939208905993,0.0,0.006079109400758398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 12 onwind,5,990.443533,1.0073528522619617e-7,3.7994439296321463e-7,990.4435332792091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 12 ror,5,236.04,1.0728429925875599e-8,0.0,236.0399999892716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 12 solar,5,4165.0118810999975,6.666251691771505e-8,17116.756894953192,21281.768775986526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 13 CCGT,6,240.0,8.322568349179482e-7,6.043139357648609e-8,239.99999922817452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 13 OCGT,6,183.45,2.1430326895311315e-6,1.3005396761955668e-7,183.44999798702128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 13 onwind,6,184.95324,1.5809348004164655e-7,5.8912356632046786e-8,184.95323990081886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 13 ror,6,762.3918,6.628546360881438e-8,0.0,762.3917999337145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 13 solar,6,4165.847817999998,6.723845671761073e-8,2.7612273402211497e-5,4165.847845545033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 14 CCGT,7,1132.4,0.00028968074373650734,9.005375066670782e-6,1132.3997193246314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 14 OCGT,7,236.4,236.3312259626027,1.1454636492882127e-7,0.06877415194367353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 14 biomass,7,18.1,3.8051544117806653e-6,0.0,18.09999619484559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 14 coal,7,79.28657826443299,79.28622254558616,0.0,0.00035571884682283894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 14 lignite,7,2748.9735444064345,2748.973141298912,0.0,0.00040310752247307846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 14 oil,7,212.5,212.4958094277215,0.0,0.004190572278489624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 14 onwind,7,3912.74479,7.169328256314345e-8,1.0367003690601302e-6,3912.7447909650073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 14 ror,7,25.30822,6.213223724208547e-8,0.0,25.30821993786776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 14 solar,7,3191.303605,8.151735707862334e-8,6.323994080042832e-6,3191.3036112424766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 15 CCGT,8,207.0,206.99135716986606,5.623391048109653e-8,0.008642886367843383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 15 OCGT,8,137.51000000000002,137.4991372009109,1.1679890857360588e-7,0.010862915888032454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 15 biomass,8,13.0,3.7206734060661466e-6,0.0,12.999996279326593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 15 coal,8,1451.1287696304362,1451.1282798079335,0.0,0.0004898225027805125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 15 lignite,8,352.0,351.9996250843326,0.0,0.0003749156674004439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 15 onwind,8,1810.05985,6.069162494778888e-8,3.1902892875456323e-6,1810.0598531295977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 15 ror,8,45.9434,1.0375302036686903e-8,0.0,45.94339998962469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 15 solar,8,1271.001656999999,9.348688976939592e-8,2.9896972596583545e-7,1271.001657205482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 16 CCGT,9,1820.0,1819.994515414937,1.6803843131948531e-6,0.005486265447274263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 16 OCGT,9,103.4,103.39133402644694,2.617076896725858e-6,0.008668590629964945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 16 biomass,9,30.6,4.0512108696756144e-6,0.0,30.599995948789132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 16 coal,9,772.5831695999401,772.5826960130823,0.0,0.00047358685772991294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 16 nuclear,9,1336.0,2.485375943980525e-6,0.0,1335.9999975146243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 16 offwind-dc,9,0.0,0.0,38583.253606103266,38583.253606103266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 16 onwind,9,3100.0548,4.302796430532925e-8,3.586084519402134e-5,3100.054835817817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 16 solar,9,1402.1259439999994,1.0037575604761887e-7,2.0072078609682442e-7,1402.1259441003444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 17 CCGT,10,183.0,182.9924115035681,6.021331624629235e-8,0.007588556645204969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 17 OCGT,10,148.9,148.89221038241735,1.1248850850965194e-7,0.007789730071178225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 17 biomass,10,167.3,5.5223812568945105e-6,0.0,167.29999447761875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 17 coal,10,509.83113697943537,509.8306695604151,0.0,0.0004674190202669237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 17 offwind-ac,10,313.75,2.2929736254521217e-8,9949.295542478993,10263.045542456064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 17 offwind-dc,10,0.0,0.0,1285.4879962208176,1285.4879962208176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 17 onwind,10,3870.69665,4.2569518372061567e-8,16096.540440052604,19967.237090010032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 17 ror,10,0.475,7.333489913254093e-9,0.0,0.47499999266651005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 17 solar,10,1976.785782,7.63755550739528e-8,5.298559577768273e-7,1976.7857824534804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 18 CCGT,11,1038.2,1.6699039827852927e-5,1.4114187732897424e-7,1038.1999834421022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 18 OCGT,11,80.11,80.01439413038808,4.743055291790611e-6,0.09561061266721849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 18 coal,11,2219.044858777901,2219.04436501813,0.0,0.000493759770847646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 18 onwind,11,2233.728602,6.017077023781603e-8,1.4678899502069658e-7,2233.728602086618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 18 ror,11,147.273,1.5167701993783428e-7,0.0,147.27299984832297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 18 solar,11,1591.3195814999992,6.821024292784613e-8,0.00018390821166581247,1591.3197653400007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 19 CCGT,12,181.0,1.564140565605172e-6,5.773912002311637e-8,180.99999849359855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 19 OCGT,12,197.6,2.398195309895237e-6,1.1462044566056656e-7,197.59999771642515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 19 biomass,12,15.6,3.6573286470288224e-6,0.0,15.599996342671353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 19 coal,12,55.03617174033205,55.035840927555505,0.0,0.00033081277654722907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 19 onwind,12,998.695935,8.805473908422697e-8,2.636095125635844e-7,998.6959351755546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 19 ror,12,94.8065,7.119044201556497e-9,0.0,94.80649999288096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 19 solar,12,2862.352663999999,7.289843973016445e-8,8.16790080612976e-7,2862.3526647438907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 2 CCGT,13,3326.14,3326.1255818143627,1.932130990050437e-7,0.01441837884996744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
