Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,Total
Sum,-8.545415e6,1.4871725e7,-2.114856e7,-1.2290337e7,1.2016377e7,-2.0789081e6,4.2524255e6,-2.2900318e7,-4.9153205e6,779021.9,7.3065155e6,6.226124e7,-8.1205144e7,5.435204e6,4.154421e7,-1.4265793e7,-4.7344805e6,-1.4209218e7,-5.0908988e7,-8.668196e6,1.6137046e7,-6.6388085e6,7.0821725e6,-8.594068e7,-3.0701052e6,1.0770006e8,6.7112536e7,5.971918e7,4.900585e7,-2.6005278e7,2.2419596e7,-2.9578348e6,-6.6531376e7,7.915726e6,-4.1266644e7,6.201144e7,5.7765965e6,-2.467866e6,1.3268416e7,2.6901852e6,-2.4639894e7,2.6287466e7,5.8904612e7,-1.00452344e8,-2329.029,-690526.25,1.8378936e7,-1.01499856e6,2.2045385e6,292632.62,2.2299768e6,1.8562116e7,-1.4042369e7,-1.0066421e7,6.93965e6,5.0204935e6,-1.5227539e7,9.95568e6,-2.0838446e7,-6.6533415e6,1.2553274e7,1.1381678e7,2.8459822e6,-1.120814e7,-3.719388e7,2.578197e6,-2.5925248e6,4.803425e7,2.6886335e6,-5.8556504e7,5.162078e7,-5.035939e6,-2.9989058e7,6.040484e6,7.936161e6,-720367.3,-6.3972515e6,6.716656e7,-5.636402e7,718716.5,9.995994e7,1.831155e7,1.8799206e7,-6.6209184e7,1.9406002e7,-1.0456192e7,-2.0568276e7,-4.2098e7,-9.109172e6,5.754437e6,6.466862e7,-8.118039e7,7.043626e7,-4.968878e6,-1.2379668e7,-1.3440817e7,-9.987758e6,-4.62656e6,-3.5219498e6,5.496834e7,5.998405e6,-1.8826116e6,-886658.5,4.8182308e7,4.723634e6,6.339804e7,2.98111e6,-5.316571e7,-2.7349586e7,-3.0948302e7,-2.1652546e7,2.2289204e7,9.410847e6,55932.14,1.7529158e6,-5.452988e6,3.725288e7,-1.0023478e8,2.9713136e7,7.200881e6,1.2833938e7,-584220.4,4.0157472e6,-3.5759125e6,-1.4338858e7,-6.600775e6,-1.1321736e6,-6.177475e6,1.4560529e7,3.779189e6,-2.7686128e6,-1.1803944e6,-1.8805524e6,3.0623018e7,-3.3058998e6,-73621.12,0.030582458,-1.4150935,0.22281632,0.781005,7.2071325e6,0.4382456,4.275844e6,0.44493446,2.5006422e7,5.2298655e6,550914.3,1.808189e8
t1,4362.851465851103,3464.841698254918,0.0005764914906069843,-9099.129192601396,0.002836184702649881,-2377.341476624422,610.152638150922,-2893.005441710313,0.0027719621566476764,-2609.0407067925626,2048.471538677974,-421.8717573391961,46.94523082389142,-2.332256573619097e-5,0.005990519583582131,-2377.340845336655,-346.33283089183186,-0.00036569133941941946,-7056.736016640622,-3174.1779919811456,5489.866971902375,-1757.794196035756,-0.0002963826213549099,-11804.438444270452,0.014073324239276099,17132.02846529135,9999.998289658395,7599.446699252192,6143.239063510347,-1946.3118848993981,-0.01505685574670115,-7132.027407879586,5458.6507550861015,3054.6697535122094,-2927.763523879851,9493.897624272551,3011.5409618182825,-394.37429548225884,2905.1224271124897,2377.3416563529704,-7686.284565759513,4.772559057406039e-5,-2546.830397402619,1939.5872670854274,-0.0003183668637727203,7174.151877425817,-0.00019780610888206964,1195.2565293563468,339.5136356783479,-0.0001122739333573525,-157.2420271395798,-1.9698783287424143e-5,-3807.573757302774,3042.1458899609,-2558.9190947882253,-0.0016693226798744386,-0.0006570982702795536,-7706.704226189529,-233.0380453992834,3471.4117993170003,-43.02632919933465,9.2599568094978e-5,-4161.974421790324,-3566.0111924982875,-12290.99711572407,-3661.959396438484,796.8351476737104,13566.015100839546,2775.761730803494,-12244.301325508477,0.014211162413183704,2366.291750489993,-10211.37161323254,2775.7620558121926,8501.449257490072,121.74524706916647,1650.4048533930138,4217.609598689905,0.0002738976908597606,-1691.844192290617,9936.42138325353,11832.019986962963,-3297.697363577258,-15301.561885073737,-5731.031494130317,1279.656780722863,3789.557473949762,-7138.611885858812,0.00044171292234969963,-0.00047875062716054497,17537.03423868172,-12545.316378051373,10398.41845406749,779.8401014522763,-1625.6977703502646,-1758.2971942766478,0.0019891635768720267,-0.0003223938719546284,-1481.7199415891855,13700.473491949926,0.0007167063519799469,-0.0025794564944303148,-725.9516248483995,6515.873989428518,-0.0008149795522834936,6728.063783433229,166.2652230951008,-71.33992643085872,-588.7534759862234,-4121.733662759555,-1233.9780076417196,0.0005154083888239478,-2824.778848791648,-1899.8917146744277,-3.977652146251047e-5,1702.3676822549028,9256.907294198849,-20312.7982271758,6217.787786319523,5.628956538498701e-5,4788.254268136694,-7.681995567266375,1398.0925970563171,-7.145827926202089e-5,-2915.4301911783978,-7.368128077163473e-5,451.8161264877319,-1495.2698146581815,3973.151899278451,646.5042806653855,-668.492342648765,8.248390553693197e-5,832.0195051776742,11999.998443233784,151.60739526177696,69.60114363209078,-1.9103325463585664e-5,-0.0009912693000399735,1.0444348152525774e-5,6.434452904935411e-5,6571.51330601105,5.491033880413248e-5,2760.116301864357,3.773654623975112e-6,9999.99841419407,-7.77844491790865e-5,-1300.8746428854201,64683.71685383207
t2,4362.851275756701,3363.5137126663367,0.0007579568836631806,-8924.434114835767,0.003092292282359768,-2377.3412515667246,805.6294056224787,-3041.2351607654095,0.0029555192982362354,-3692.7483101693497,2048.471225173368,-405.83081034463027,61.84178840793593,-2.9971888249077042e-5,0.007588590291111856,-2377.3405664287457,-288.9016440844888,-0.0003991930718832435,-7056.735909014083,-3174.1775992351777,6708.29772735544,-2818.5731844135194,-0.0003145098265108914,-11611.187316065783,0.015012624322530595,17132.028294744083,9999.99816526827,7505.139940037736,7107.706776430814,-1394.3255202407634,-1872.6676312866039,-7132.027277395867,7298.876831364893,2985.773760121443,-1509.3608234310211,9493.889714023811,2920.268042755955,-226.6128647729698,2940.5433790709467,2377.341503232844,-7686.284144971265,3.2845139441819136e-5,-2546.692185205699,2069.5803300190373,0.00025516432424195474,9127.435786108403,-1331.537005830178,1195.2564890148892,347.87682149917765,-0.001033782523427123,-1587.090132290128,-903.7099510397046,-3875.2294949262086,3702.617456062968,-4226.488442210181,-0.0017503221031856882,0.0003352439350930866,-7706.705254613795,6.947160878786352e-5,5048.301389810152,-1786.378804526806,-1.729227981715018e-5,-4161.974317915713,-3566.0019464813968,-12195.237098553318,-3661.9607359827814,796.8379446434338,13566.015273029761,2775.7610810930883,-11802.804452303628,-0.010402240291919208,2002.686938653953,-9790.471014916408,2775.7611149962163,8501.449034086761,0.0021368197567331105,3400.4650650180256,4359.943833808247,1682.7653812879987,-0.0010177145345752717,7110.333347618844,9391.716432610778,-5159.690961115408,-12689.992542603497,-5865.125590471775,1310.4238051301018,1746.619359867604,-7138.6104604605425,0.0007271836762694998,-0.00046893491086789175,17537.033532302863,-12980.778145760793,10398.418455049768,696.3143753827619,-4228.85611803908,-0.0017948225919819033,0.0009270174221970145,-0.00035866444447293065,-587.7573359082721,8235.691855739444,0.0007623707912097649,-0.0004837143316194462,-1805.8831456453534,6739.449237957746,-0.0010462866831074994,6005.497621980025,17.890032874782477,-3163.838148698438,-2666.8268787027805,-2836.742831362952,-1802.9867123345323,0.0005203063100218051,-0.0025718101975855793,-1809.0109188129331,-4.078814579701959e-5,1648.3476290817002,9256.907297365928,-20312.79822715142,6139.909061504824,5.204613073276394e-5,4793.697793990098,-4.438943509962429,1460.7532958494244,-6.314589871188827e-5,-2915.4301876557947,-7.152142091154203e-5,274.0036252782029,-1512.6608441868225,3971.4998446688296,621.722199334487,-668.492437921179,8.290439035228758e-5,1077.6029258069982,10575.118806069533,363.9227834462434,88.1541006601054,-1.866622177436796e-5,-0.00039427655272252854,9.383426880800605e-6,6.200727841197539e-5,4019.8849068737113,5.097126587300613e-5,2760.1134384798684,1.5908381139901988e-6,8604.29120503658,-1119.442789853394,-1240.2300633308707,48068.597356433944
t3,4362.851200306836,3329.148572551367,0.0007150106366852555,-8910.486741036224,0.003131846052942669,-2377.341159125451,847.2589626333616,-3091.3711812226343,0.0030764795867889434,-3499.6302388572863,2048.471111751081,-348.205279541136,0.001195513746411244,-0.00021450225268028142,0.007731710611135328,-2377.340457246413,-303.646276246571,-0.0004056651427095531,-7056.735860523711,-3174.1774451949163,6640.10631886548,-2668.3293211762793,-0.0003362993223949481,-11559.244199990437,0.01596060275838697,17132.028233946778,9999.998122032963,7533.788021570383,7065.710892164923,-809.5393283798718,-1753.4623422202562,-7132.02713691864,7189.761818365326,3016.3420438102835,-1657.589913866271,9493.887520669501,2926.3082650325005,-223.80312224250167,3008.4632461852843,2377.3414474477345,-7686.283964851035,2.8560414511925914e-5,-2630.33285373672,1318.5391184029877,0.0002565987924376032,9801.09394555874,-1678.8327280227209,1195.2564593525522,721.9284742324845,-0.001056925294673054,-1587.0901015513907,-1350.8854422970544,-3322.6495058176733,4454.659624465566,-4415.797905608768,-0.0017887017621811053,0.00033968014703871977,-7706.7052266517585,7.851621736087248e-5,5087.965703980441,-1747.0756302482812,-1.4868866242856194e-5,-4161.974283124885,-3566.0016441506277,-12120.136469594207,-3661.9606812404154,796.8380067173221,13566.01530552264,2775.7585638490077,-9715.62947073454,-0.011292413653664367,0.001543769069852923,-9638.355517821632,2775.7610659032766,8501.449014805776,0.0022704155764025806,3498.576663315763,5756.307084105275,1095.1086015139076,-0.00045880737572338154,6261.847957422343,7143.90164223985,-5159.690745003523,-10247.740862986153,-5865.125507386902,1047.4160940163097,0.0007377160141979276,-7108.51596657462,0.0007438995462672984,-204.25951678243172,17537.031543062556,-12980.778231172435,10398.41846231969,629.7021987930573,-4706.990309951291,0.0006368091780629547,0.00021642130267103223,-0.0003759976640696501,-0.00037661147326181055,7174.469114542543,0.0008326682037813087,656.7326127574678,-2004.9100958518172,5537.964472762652,121.26761883956028,4402.0110307630475,-0.0002879434220048008,-3044.7446175068208,-3595.6816144050363,-2016.6945930203344,-2939.443552494756,0.0004960738634077117,-0.0006812705881978059,-1775.0800755386779,-4.2189101151600956e-5,1629.5788124198587,9256.883583969166,-20312.798227166448,6099.513999486646,23.933067148804806,4805.274332678855,-2.7903908076651817e-5,1508.6522696188829,-6.17009260325744e-5,-2915.430187496051,-7.229027245372552e-5,316.99940920368044,-1517.9367563281755,3972.8617788605798,706.7372413469617,-668.4924691541618,2.442887310365834e-5,1134.9261150112404,9536.441825320775,-335.94235937169327,-71.28348807717781,-1.801527931031227e-5,-0.00024655586821029904,9.072524865575887e-6,6.164565672663526e-5,2847.890605604776,4.9859478472765055e-5,1133.3469793746442,1.143157077128596e-6,7617.50657241378,-988.1449104782164,-1210.5615086998869,38215.16810412958
t4,4362.851460348762,3439.7888992744524,-0.0012187860947972973,-9117.539060657817,0.002433409625048572,-2377.341471360192,0.01978982458144049,-2234.7587695270736,0.0033840347737034765,-3044.805801091779,2048.471840521954,-395.74077549400846,7.897185707602302,-54.19271177029656,5.851394351848445e-5,-2377.3407393867715,-384.3840848435423,-0.00037003385720762116,-7056.735985375766,-3174.1778800178895,8258.791846309807,-4184.942583745274,-0.0002918042303853859,-11510.354955808205,0.06198334626110736,17132.028447670833,9999.998277982158,6954.565683138175,8429.096577835511,-1285.3588979678784,-1874.5762289851307,-7132.027325792814,7243.345139517535,3130.552974567539,-391.7789972859495,9487.854017864272,3123.5205953568916,-521.4166505249685,2994.66113147209,2377.341718117276,-7686.284014474997,2.636858663541007e-5,-2227.601839531828,1830.713407485541,0.00023613090110703838,8404.001869659012,835.7710413525848,1195.2565039147262,216.11844510086314,3.785653625142564e-5,-1587.0901442882496,-449.60198900719496,-3911.3427874393274,3093.0645958103587,-1527.1651694568025,-0.0016470599449604608,0.0003163383512075391,-7065.537328940789,0.0003617996683509334,1562.6341601986235,-0.0010064303721856141,0.0003834735002880869,-2354.3650459275746,-3566.0025564643342,-12148.102253329675,-3661.9599467318067,796.8371460954195,13566.015153549557,717.9063139855722,-7624.557997750024,-0.017080211494022918,0.0007065445050825903,-8260.57751224319,1381.7921973621837,8501.448324228668,-0.00014881028985041072,0.0021907584791065167,4655.9744452584355,1845.3679632885287,-0.00021846447620161528,3917.918892042526,6148.47512043528,-5159.690712509034,-9543.50017996326,-5865.122312530138,0.00023986705999499327,-8.16072074858538e-5,-7138.614969682796,916.2659754907379,-2192.859868371437,17537.025654718418,-12980.777903169106,10398.41845421385,0.000717464349945742,-3480.5644203601782,-0.0016911831610077399,-5.4635045143573925e-5,-0.0003641512474178868,-1119.1506374457394,6573.974493211601,0.0007912666315795567,-0.00044497680678749237,64.2575060620955,4405.770051680244,287.69530047324196,4464.318321454566,-0.0002874244481978548,-2227.097818514198,-4643.436028051651,-2434.9307914396254,-674.5289859143435,0.00039480910789670007,-0.00028115020218846,-1791.2649937016365,-4.388064614525913e-5,1634.2853320675883,9256.907292495154,-20312.798227195926,6129.551618986808,5.521424576040659e-5,4795.028051410477,-3.848834032699792,1462.1153575028063,-6.206311944952435e-5,-2915.4301835187293,-7.280114312307685e-5,469.533224461457,-1513.0165942392907,3974.825850940087,864.5511234281726,-668.4924133161762,8.321775230301993e-5,703.9283032478417,8699.668817261445,-895.4743353625479,-76.60775620464885,-1.0924067337808575e-5,-0.00018908611561720509,1.0206597131354647e-5,6.529457990887385e-5,1751.9590636187427,6.206460067575811e-5,0.001263455774259466,1.7078061180338317e-5,6849.3191773216095,-237.34194584256284,-1231.0067142632158,32606.3122575041
t5,4362.8501866150345,3357.83986150766,-143.14356755956703,-9117.538214582184,0.0006360142294951632,-2377.339903846593,0.0010743212651625595,-2284.090205438665,0.0003143026118391906,-1366.6232618691254,146.5462571574287,-0.0016361140744662233,-475.1066248207223,-0.000933798313111665,0.00048495260260336004,-2377.3409883767363,-561.8402388356271,-0.00031293444638152377,-7056.7353213251345,-3174.1781792024203,7464.66856747407,-3392.9112994413977,-0.00023189784591616424,-11690.71869612499,0.0008551167057228645,15320.268780778466,9999.996381832916,8448.738561692899,7484.267316652356,-0.0007689330525147235,-0.000330653594193997,-4230.470972885927,2207.505349896987,3372.0500978283367,-1780.4469342027933,9493.937709983296,544.2857909139477,-0.0005030732701476738,2996.77067268297,2377.3393368273723,-7454.247483028037,3.586044359513061e-5,-433.51203403099316,0.0019724500657196642,-0.0007812598223879763,5707.533992282048,3184.564084951088,1195.256538904397,1318.077778253132,3.513242933356202e-5,-0.0008436238943105764,7.251220125724771e-5,-3041.322864284805,1944.9867189792642,-0.002124106873521447,-0.001566708430193887,-833.5524308390176,-4300.01271583763,0.00022757577462346844,153.67531599221644,-0.00038673884614281616,0.0014300804986076728,-0.0012455550220708388,-3566.003772529612,-10520.680049115414,-3661.959545840558,-640.5652776584185,13566.013195644862,0.00543880028774023,-6494.609151621289,-2.094095699931772e-5,0.0004890661649557666,-4414.713193231323,0.0005359708106966738,5821.714648619462,-609.4524095996106,0.00023620630128255553,4043.897022359366,0.0007443636771350739,-0.00012946500715663766,6222.2389958951835,3362.2611543291077,-15.479841975925115,-12729.019257579717,-5185.332696776812,-0.0002866060906260937,-2079.3461168872113,-7138.603743163471,217.0883095418632,-2185.384483044141,16875.755163146885,-12980.77599291012,10398.418029411438,0.0003586558350194523,-2367.6544887417667,-136.32328771704164,-587.11436270273,-0.0003750590763420849,-1411.5174094737786,6185.582821365542,0.0007254809838976129,-0.0003539041846181972,43.372640133416816,3520.7198296157067,398.1592354493456,4944.221302135119,-0.00027692561837587467,-3289.6567073628007,-3528.895262643913,-3461.0602688413696,-0.0016846070131688942,0.0009549911121700896,0.002302528952939878,-1882.8918780482759,-4.171981288415629e-5,1674.2052118019521,9256.907290933339,-20312.798227156658,6292.054554684694,0.0007835415156399888,4805.274534610038,-235.22551285066493,1526.2641154733215,-167.62880516169906,-2915.4305471065763,-141.9830128472842,824.2888281241773,-1507.7898270151384,3993.849306210476,1019.3547274395955,-668.4922970604887,-124.36846246315503,0.002133235841768305,7736.3736269764995,-1553.8443011938025,-79.1734175224269,-9.138123960874158e-6,-0.00015733631773351447,1.201745665185955e-5,6.12616038430517e-5,349.63454900072287,5.832897339002616e-5,0.0007739450996098916,1.8948310192671823e-5,5993.131750240149,-0.00015024895080241747,-1456.719254874131,26010.322959411573
t6,2800.0276950575467,3886.8667714371127,8.412125933983572e-5,-8643.450149633121,0.0022873052135451975,-1855.9229600596093,786.3692959478265,-0.003469019339152996,-0.00021277135837425215,-1415.4627779365042,0.0025301360185628137,-0.0005029760704532105,1312.0297506492357,-0.00012482249219029665,0.00480872751160661,-2377.3425980145876,-796.8365463130739,-14.410836855443147,-7056.735527482588,-3174.1785836958,8395.900149636624,-4099.080669140875,-0.00018790113668753857,-11377.697677495757,0.0002716471608332593,17132.02859267717,9999.998455850833,6765.331477232257,7269.597247190456,-0.0006805649808182071,-0.001276563046384921,-7132.015287798474,4846.071642635645,3854.0641406268905,-878.6846883884645,7523.817388640893,4196.304177050018,-0.004480227459282647,2103.6632699087722,2045.7978197277043,-7686.283305228688,1267.8599007993676,57.0188857414057,-2053.5141787413463,2.9969935030649198e-5,1692.3349744357095,3556.9038932920917,1195.2531894536075,4806.49633379437,398.4177894214995,-4.3070635777696236e-5,7.331313015845709e-5,-3451.386704550461,9.568131221181747e-5,383.1432651978104,-5.397687721468623e-5,-612.5053555452996,0.00044996486990626276,-3130.0534742117766,634.9372212160414,-0.000125346797898744,2377.3251808873574,-0.0005011616329550379,-3565.9217429051296,-10373.515267081732,-3661.9597841007258,-435.5024973211739,13132.2764966757,0.004797384903657012,-5871.2008298101655,-4.661652929744979e-5,0.0004402890524546214,-3388.1224761576973,0.0005959568075150957,1248.0616251630868,-0.001045806274146427,-322.1670784342359,4039.0217630757757,-0.0008689139551661058,-0.00011138052809731609,5550.204778826613,0.004778069504928459,-4580.6810040551245,-4891.247980753619,-4470.429265765354,-0.00025289408572764323,-4020.0292828033016,-4917.813778175781,-0.0003079209448491792,-1333.7142292823505,10772.80076562168,-12980.776231629443,10398.417673915656,0.00025667170090062864,-2988.3134969015373,-1107.1218011991295,-0.000335078230631588,-0.0003601915317173454,-532.8888938261397,5141.246914153791,0.000608075227562703,-0.0002552394665256721,12.103083942123183,2658.488557954717,497.5386615474354,5963.789299188397,-0.00024577748127803997,-6403.606971965173,-2006.5711622610195,-4814.245407140666,-0.0014211834121056228,0.000967764117939853,5.914222722265528e-5,-1819.9499473171993,-4.179815842767568e-5,1970.9639870576946,9256.90758251824,-20312.798226970313,6348.363639232196,229.50246396675453,4805.274341417365,-1130.9135612340735,1496.781127306728,-174.01456197312837,-2915.430595833314,-6.521000113467381e-5,420.8934958593016,-1587.089672020775,3698.047940809706,912.9321576380405,-536.9981810449968,2.142713889263752e-5,-326.2935235561935,4025.6973699475366,-1998.506559815586,-85.3141540814054,-2.936521495213443e-6,-0.00015900675707902377,1.3775198713888268e-5,7.085886409027971e-5,-3.274388409414809e-5,5.7318497589314935e-5,0.0006569944174181382,1.1167709455606728e-5,3159.530313284101,-0.00017190694511493119,-1554.2479963906662,14163.461647467106
t7,-1.564726057849367e-5,3567.468735039135,-0.0009352872317658635,-6095.524879171192,0.0005203844461697309,-1037.952444085718,0.0010877072339369996,-178.59036727127898,-0.0006385652812316453,-1862.713300099123,0.0012300631390994134,1604.6805875832392,-3305.191622953855,-0.00014399321976884969,584.9744759534204,-2377.3427101717634,-796.8367422361082,-481.1444780617047,-7056.73470373818,-3174.1787664053572,7416.987976493231,-3544.519074732348,-0.00015005563058971517,-11017.339397237283,4.299025460883708e-5,15343.068388966216,9999.859307473385,8326.640444715618,7045.74445333855,-0.00035355301010907096,1.2605688369820547e-5,-2174.522126811789,-448.72239709353147,4362.84335068033,-2971.628077226379,9493.93901167108,0.0012949668896492642,-0.0004039097381674546,2254.3114802614423,0.004163143641206677,-6715.876662292908,2078.2160998241634,2564.2714682611827,-3562.821541717224,2.7512670027735602e-5,2232.475073310971,4512.296136454514,1195.2531214480994,3310.653422262423,398.4182432448193,-3.6211039846581305e-5,7.114191383021877e-5,-3783.073385230691,7.422083119213626e-5,1264.5310089725065,-3.429734785551079e-5,-140.82582842460545,1435.904980302826,-1618.360019108365,0.00022799780456492222,-3.706469827270727e-5,2377.3403606817456,-0.00037451606011270537,-3566.005495037845,-9745.812091183869,-2422.306322415637,-796.8373798172244,13564.039729427095,0.004709829140060106,-6052.584753858956,0.0009536076796108565,0.00044978517690778277,-991.7988026390454,2.860776050675553e-5,0.0007243187218923584,-0.00010303937089735967,-151.4437570432112,4354.69848778741,-5462.7587715316895,-0.0001366232052687608,10255.143137482148,1443.988897486916,-0.00028867085380972755,-11137.10503796985,-0.0006110329035766761,-335.96994274557534,-6434.8876272173375,-4045.3635558776427,-985.5165117149245,-633.577334730187,13547.178376013026,-11836.65986651551,10398.418366821206,0.0009649568676738577,-0.0005947730278082865,-5150.603134403933,-0.0004819684741915481,0.00031326024465276543,-0.0020053906925888627,10377.539296951745,0.0005696222846061355,-991.2701674150347,2235.9834598794087,2936.471607802425,506.38857383006655,9266.189916364398,-0.00025293955093857404,-2965.7438980941847,-2079.739123668679,-7353.934639863278,-0.0005853999341226156,1063.150368169869,511.3044011039616,-1558.2582587537158,-5.0237147104835895e-5,1572.1940749179103,9256.907334281132,-20312.798227925836,6305.002250794476,5.500169778073936e-5,4766.56933750791,-1509.1388337995797,793.2305231384203,-3.288247622106944e-5,-2915.4302607178674,-6.967427307841705e-5,2.3074995639837868,-1567.3647121138038,3540.491707822854,1189.9527276135923,-447.40790865361174,7.177038724238792e-5,-547.282541648995,6513.0573070166865,-2255.7601813808174,-111.90350417714622,-1.0737173693937477e-8,-0.00016705519512743726,1.5444205436551285e-5,6.0762154410126434e-5,1.1216057237140963e-5,5.622282257009861e-5,0.0006955328633543988,2.2446393412257075e-5,4967.89831845612,8.26578405835662e-5,-1811.0183248906555,32217.814370275068
t8,-1.3554255502326737e-5,0.05690486757093148,-0.0009826006282061081,-2821.3259888724947,0.0023294165892219967,-0.00018588226950413416,8.247070698720847,-0.000831792550708795,-2268.012963725083,-0.005697811576114575,0.000321874390033708,5985.901591128905,-4281.363541505671,-0.00013141185553912973,1040.4952276434192,-2377.3427223960957,-796.8367519718132,-620.3494127274364,-5291.113197020291,-3174.1788155076574,6102.896580829906,-3944.848284905087,-0.00012817034231485817,-8310.040852757482,-0.0007730961952025819,15631.886740389218,8393.579920333264,6385.905394481376,7006.262776673688,-9.108861629782638e-5,-1.8643236809333415e-5,-0.34657377592033656,-2903.7713729756792,4362.842472936392,-3893.1573731965896,9493.938881862514,0.0006345164048164061,-0.0003858864247157142,1737.7775296992984,0.0007530604211720526,-4675.993517287311,2318.6418917418277,2583.6641592468977,-4186.121357193803,2.362611372862575e-5,2712.218102255406,3180.9885246523386,1195.2531530730691,4111.493370197872,398.4182566536265,-3.5410767628774925e-5,7.076558476879086e-5,-3759.158496117568,7.392814095793879e-5,491.8128200049959,-2.717638090315974e-5,-579.736304732243,1523.2556597947516,-1717.6569650233175,0.0007028720882614476,-4.3357887298562964e-5,2377.3390880769634,-0.00037377965425480184,-2563.840485581514,-7963.965217368147,-0.0006213568123580521,-796.83740632057,10846.09926519094,0.004665858721629326,-6529.632754809847,1238.5998552077679,0.0004448391899099213,-1283.888581286589,0.00018729429805393235,0.03353838948728538,-0.0009901355188584801,-69.7533177885912,4062.1258378275124,-4481.028673361659,-0.00013430001888079974,7991.3210962274725,0.004414754196913567,-6.376511510600141e-5,-5492.643650301399,-0.00027472456954041267,-140.9671148559088,-6434.887656160727,-2699.363184198317,-0.0003526042105591204,-1482.2721818221098,10690.106628825419,-11927.489969057508,10398.418363505525,0.0009682248387969638,-0.0005752523681662292,-5693.309829172395,0.00010493552852254639,0.013529701597922703,-0.001947034946954479,14754.683841931615,0.005403912009753235,-5270.11540400039,2376.7483488851694,4336.694444255393,355.7793799199073,11771.126931675679,-0.0002683127625633298,-104.65770673700834,-1898.843277387135,-7458.796030691277,-0.0006172293487320926,5961.419720382355,1703.7611974317822,-112.84501141113618,-3.8909622160850735e-5,551.7058023099497,9256.907334345658,-20312.798227899602,6298.2256971595525,0.0004538397002993467,3383.057433042031,-742.0653394838905,240.7363240276799,239.70978515340357,-2915.430584219858,-601.617749691492,7.807915325873992e-5,-1587.090814298122,1751.1702966147036,933.7366929129904,-476.5437827796413,6.854682807090083e-5,-366.86960434978573,5576.832718876719,-2162.8718057302112,-95.61426855267985,-1.2184163726796257e-6,-0.00017888386481112626,1.600113387924025e-5,6.235664282809774e-5,1.5434571788098682e-5,5.262551324408381e-5,0.0007561913781281701,2.5111422315976668e-5,4264.999568380395,0.00018038105069997245,-1880.660460736422,46878.84219273295
