Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,Total
Sum,1.471217e8,1.7699307e8,3.0635584e8,1.3284617e8,1.2810991e8,3.6667884e7,7.913472e7,1.8405237e8,6.900075e7,1.8823192e8,3.307989e8,6.104546e8,4.6352538e8,1.0160314e8,3.6263152e8,2.2722707e8,5.1278164e7,8.91134e7,4.740416e8,2.741086e8,3.1574746e8,1.2785137e8,8.028228e7,5.759709e8,2.9150026e8,7.52145e8,2.3465022e8,4.4180874e8,4.7577034e8,2.7525328e8,4.4899792e8,3.0290006e8,7.3242976e8,1.6515339e8,3.1842128e8,2.7460893e8,1.6556762e8,4.565694e7,8.619394e7,1.0242219e8,1.9792806e8,6.807128e8,1.308126e9,1.5829565e9,2.1442755e8,7.016526e8,8.799846e8,2.536788e8,3.8281952e8,7.03467e8,4.4801748e7,5.707269e7,6.711186e8,2.383703e8,6.1375635e8,2.2839736e8,4.808531e8,6.2874195e8,3.691598e8,2.9511114e8,3.6202058e8,2.0056194e8,2.4731318e8,5.920897e8,4.1221088e8,3.3009622e8,8.325378e7,7.50794e8,9.32921e7,7.773187e8,1.015618e9,6.003321e7,1.2216733e9,2.3968048e8,9.0532006e8,9.257343e7,3.312401e8,6.712073e8,1.5592576e9,1.2247719e8,1.02021203e9,8.719065e8,4.501447e8,1.0197497e9,1.1635432e9,1.0176481e9,3.9313702e8,4.0667184e8,5.127267e8,2.1027662e8,1.1597039e9,5.779057e8,9.601909e8,2.1447381e8,7.516847e7,4.1908877e8,5.3819e8,2.2453701e8,4.6193308e7,3.6806294e8,9.906344e8,4.1880992e8,1.3197294e8,2.4433176e8,1.7318006e8,6.297809e8,1.3874054e8,2.8578218e8,5.8090797e8,7.685424e8,1.351789e8,7.4742925e8,5.2055584e8,1.7780851e8,8.4749944e7,2.8810173e8,7.329356e8,1.01122106e9,3.6189056e8,5.219302e7,4.581894e8,5.7065988e7,1.9831941e8,4.4366876e7,1.7838507e8,2.557594e7,1.6072373e8,1.1119242e8,3.458776e8,4.9379987e8,1.2459756e8,8.033254e7,1.0444364e8,8.716608e8,1.2621526e8,1.1378756e7,24.44039,334.42163,19.160534,21.553755,1.3950554e9,34.96176,5.7910612e7,24.767014,7.201426e8,2.6006318e9,3.8127248e8,5.9919213e10
t1,0.003579046748856732,71278.07912722188,71640.12948241313,29919.277146493103,2490.8253077484123,25677.13728231137,24813.845685550114,47938.92562958756,21005.77891398366,50921.752320962165,30810.77167115312,34673.8628086755,47968.86145390154,0.004535539349145847,54153.016879572664,50706.84867484104,10904.763470342103,26653.51723832803,104888.51742852366,71784.9129060652,84743.45921603062,1019.3260969885766,0.010245158270847566,122535.65240734092,50282.92522096819,179614.35627211587,36598.59264231004,125144.33118274198,103196.97498222202,50530.46040345831,33745.13780676861,65162.95431714242,32708.901984220276,51604.66813002506,66060.71013541016,70234.68176856295,64227.78614052019,36520.02103498835,48954.459776659074,38193.91069445117,59892.096580382735,0.004068906671292036,6879.530021128554,0.005225490157008016,0.006454582320960722,0.005303979745580344,11828.312902993206,55184.23475277865,0.004182686826078283,0.008217892048018512,0.011455433632378435,0.004317035324343441,74117.75813163359,11487.887790384728,45799.72349773075,0.02443022515090583,11882.681096234024,94688.9643263091,0.013654797942791114,0.04971189704341163,0.005451315227414099,0.00397137917332429,768.2423940981886,0.005189884048102629,2.059347975936289,0.005002556240487936,19065.925328303536,0.02349037925878369,0.022279534442451156,133055.15789695823,175409.7706406673,0.004131451125264215,51384.31630806143,0.003781908321203866,67424.30334845635,8332.580257636717,0.003981654128728244,17405.222914364953,0.0040606494340801776,0.004107727050821611,27398.163261548376,0.00394067158875573,0.005626628297163523,29594.33014190478,137483.0617851643,53838.96423116194,109949.62863799892,69834.31055698391,99432.83692856318,12538.86829375914,188675.57187729227,96313.77056143033,158070.8772492799,46314.62034843386,33072.025451153895,137265.00191956703,55.03290090388831,75646.93081457862,21616.15230752011,93425.16767543663,205743.9258903113,78819.50145838824,53333.10089524641,32159.99059276996,39810.45511706153,158635.2006272261,38405.55040780742,0.003925836052288266,107164.69449419051,254480.9430890021,4648.130494937497,250973.36690780925,123911.82122071451,0.022029565723961322,0.005765458071969467,9357.393701705972,4386.174791693094,78132.30121696227,21018.982596639227,0.0037312664489152774,61577.594348100836,0.004089870239149541,35788.195718756644,0.012516562368230094,0.0037438216317800563,0.00459962015907836,45867.01750535654,17587.803973183138,83479.08577680441,204659.56727599385,7509.064584710362,26151.657296128127,10428.164323486486,141171.32018407653,37985.802131042125,3797.053662383197,0.0026075270770638094,0.023275878842566877,0.0023734760090832595,0.004255144369510127,0.022314207759311547,0.008941760537791034,8865.050644966886,0.0031835407415024544,115673.27526726342,437111.1094726786,0.004057564743741413,6.973077893596285e6
t2,0.0035671013353050073,81195.64988202554,71640.12948116218,37283.90921273991,2905.146636350152,25677.137221314424,24813.851448466186,47938.925568694576,21005.779066926043,50921.752491658,28976.144761072705,20994.701771847744,39903.18031436701,0.004597123426974571,53402.44433120796,50706.84894035602,10904.76342121667,25893.68078222236,104888.5173697774,71784.91289479788,80746.06435238259,0.005364758773903099,2416.1927254616344,122535.65269705745,50106.03514406142,179614.35626725672,36598.592630987696,125144.33138189638,103196.97498055224,68548.66868963471,42044.85199297437,73814.83481761404,33836.53292160544,49307.83477570925,66060.71265855078,70234.68080527101,66443.23529358736,36520.02100905141,46712.04032568843,38193.91103195526,59892.09648477768,0.004149397817575604,16626.282770362264,0.016642583604327056,0.005654992724353455,0.00611171147533605,21816.46005562797,70542.19572363888,0.004192552624409785,0.008169705339738511,0.007152083625701933,0.004253680387644466,77450.02056030222,0.010490746664186774,51534.595864457864,4595.105542130515,4414.375197209251,99501.05847557154,0.0042695553350176885,0.0054765849389386495,977.7457367207314,0.05194921877725139,0.004289037378312069,0.003961817333994724,6308.045441961659,0.005040556087226724,19065.925016630474,0.004812870082422699,0.020542743516653163,132087.12291377856,175409.76429370555,0.004101292665823041,51985.954393122425,0.003647710215335695,71699.36203213428,7102.5964910990515,0.003974211119858458,16439.309421092483,0.004611697133515057,0.0037964348107213768,6418.104475690358,0.003479351666428675,0.004059151011709543,27456.062542841486,103039.14506913787,38732.03512444213,109949.6260636513,69834.31074475373,101507.50429641268,0.009393967575966323,205880.65997757827,107584.10696783042,158070.8929543988,45409.695846931856,22744.409437821818,137265.0019325332,8371.479151866037,75646.9309034765,21616.152316376294,93425.17301444503,191925.49450634437,78819.5014634877,53333.10089378398,27886.78135985594,36201.338017877126,158635.200719249,36694.01155656543,0.0038042750215512245,102137.62201894977,254480.94301279096,4316.5024477624665,250973.36683916594,120079.31802882638,0.022590885476474493,0.005526213176602955,8551.09895094941,0.009251269781242303,79135.03914871013,18786.0941025254,0.0034950796875743897,63963.97775270392,0.003741648130629115,34154.34800770965,0.012440496359440173,0.003721578737490191,0.0036659297382445953,43832.85343966292,16612.95912164763,83205.96013419738,199376.08373491347,8726.60445228983,23338.678212525727,10751.95828850821,151349.42751089967,37985.8068636553,3797.0583999516334,0.002586129811592546,0.023484954107433603,0.0023675526941057895,0.0042445053215377105,0.011470111835958228,0.008932490157009199,8865.053329949067,0.0029367971194570277,125517.76557741173,437111.1090801668,0.004246237670265338,6.953857710563841e6
t3,0.0035784824385778733,64717.72822782246,71640.12914619502,23401.613626778828,28731.36618296602,25677.136777408658,0.005884462846991512,47938.9251455383,20999.51817096765,27908.47163748776,31271.013016100995,47128.085536175895,54797.43582908456,1536.0872514816522,59296.35899590391,50706.849056471816,10904.763259643614,26017.27052370215,104888.516969342,20436.29805806899,73234.52802965135,0.005023066794111065,5883.57344123076,122535.64853596063,51664.050735614954,179614.35583057595,36598.5921617706,125144.32648208279,103196.96968282701,79312.28958480216,47017.845391022245,76275.29911597016,34763.56391252626,42066.12221188149,66060.75285609608,70234.68149983055,67067.59980072333,36520.020232777366,43698.67857159847,38193.8822210191,59892.09566098883,0.004127844009796861,16354.133448890025,1407.010294522466,0.006557292274088299,0.0073846492592158225,16912.899021690995,65631.33298934014,0.004207456890149415,0.008106339799792263,0.005306008861794613,0.004250389935820068,74094.19811251687,0.005927675276978052,44021.188386536276,0.03192328127935689,8247.580711929688,92764.8501574555,0.004173982481931394,0.0042585777179798235,2779.3845325989682,0.007343183587421046,0.004265337769313083,0.003911126052128563,5195.810595146636,0.005057124476233389,19065.922805773724,0.003913914727342975,0.022202923264126095,131231.2959845231,175192.7217258642,0.004133171721480236,57377.88703052519,0.003937815320584588,80555.30316024418,5884.639313386122,0.0039782932019989895,16996.227465053133,0.007904333271093954,0.004081592377194261,9275.95705527189,0.003968075735943313,0.003995660626333501,24869.445928543268,156344.05194637075,82365.77011850424,109949.60403111404,69834.31091662947,79111.4101870519,0.004112851578601468,189244.34028255747,108622.51736049348,158070.8929757143,31635.726969106938,34448.93099952251,137265.00192490366,138.64535135839665,75646.93087552935,21616.152312834263,93425.17784512864,200349.97033357227,78819.50146367519,53333.10089301314,25497.0200711169,29950.364736938212,158635.20110701324,30964.262217147694,0.004334412432028196,98585.62098478034,247634.57838974454,3633.1685544572188,250973.35344609694,108963.76810198577,0.022636936636362945,0.005254231831197755,8119.225101302975,0.009490367852046192,79668.90231218621,17954.282226983298,0.0035071486499813715,62464.50324984543,0.0037486390419777197,33429.70406476471,0.012974986090950318,0.0037297782029997134,0.0037003291680044485,42859.212113174064,16437.897758549298,80009.0636963184,193416.666596435,7517.290964873313,21257.212575050133,10569.75111751949,137243.57822676894,37985.810265934044,3797.061816519874,0.0026444359282097327,0.02428524310514367,0.0023613585620124024,0.003809451223193712,0.006743060029264085,0.00705519994176373,8865.054113132632,0.0035578010997076304,111912.89215491166,294970.89285287104,0.004254984357289077,6.728368915296682e6
t4,0.0035387023216738663,51375.53234986772,71640.12910332407,12787.14294748965,31218.62299186969,25677.13580259766,2918.754685862336,47938.92443588038,0.0033339744296052914,0.007136910657803361,30789.954755633793,86675.8228781597,77474.98761427678,33175.53149359455,59296.359260205536,50706.849272362626,10904.763417994769,26478.070812037735,104888.51627146635,0.009275495304822289,47472.547640823,0.004655440726381272,15810.602289577535,122535.64760577516,53133.59298369625,179614.34683043248,36598.58586838919,121294.24495255348,98037.43287014168,79312.28890748203,36700.742782372705,66980.5685214572,24661.436133843465,44015.2579539299,66060.75312983937,70234.68203330987,61178.14364176849,28633.048291732975,32798.45339000343,33101.347787943494,59892.0927145219,0.004107624567385732,8513.97568061863,4597.727716313165,0.006125843133790898,0.005712409999069605,11817.997095916533,61153.9141073383,0.00417427211543706,0.008306807166280248,0.007358585894984129,0.0042180964115823925,72448.14087924712,0.01157519065176682,37629.14642525599,0.03458215791993474,10127.798577892036,82910.28640375241,0.004074799798647305,0.0038872476994213007,4050.1083567529495,0.006202703347641905,0.00422944399056722,0.0036969115174344336,4701.763361397617,0.0060373361995972276,19065.92546704411,0.006303753005228972,0.022018949832755368,118600.96556089612,159663.81752506274,0.004092779474702913,67499.54944800641,0.0038056239641697507,92249.34057150027,5276.145706845365,0.0039438616951506305,21589.124306661488,0.013371793259514484,0.004061065193487821,32979.58148854942,0.004049470577724994,0.003743161969855402,23491.163291042256,241458.84873973278,152631.1853657558,109949.62844204597,69834.31077256375,54911.88517207641,8293.594019042283,139249.28661121434,102722.02330159758,158070.89313970518,13840.697224058551,40416.28775946835,137265.00192805647,0.014781722574583926,75646.93046585066,21616.15232036714,62234.157442206815,243629.07063842996,78819.5014660067,53333.100919008924,21532.0594418981,23951.52415183867,158635.2011072517,24220.88860056394,0.008779838534244619,100557.85866052752,236600.79257527593,2971.844769601052,250973.35507498507,96921.92802712801,0.022548590099082187,0.005029907683362498,8055.468038917892,0.009154596421505621,79746.65176693458,17856.004193244175,0.0035145994456365895,62014.459100255655,0.003750876787364674,33294.89238832326,0.013605746620815975,0.0037369009245042523,0.0037171191041830256,41880.375977661664,16406.917482591656,78826.96947572754,190577.76320095296,7515.332091403477,19983.84666056726,10379.866412207057,105809.08573464151,37985.81017514592,3797.0617353317443,0.0026211954569648546,0.037602686916707664,0.0023607117945197054,0.002363512812065491,0.008208824549450865,0.004947510618945286,8865.106578762794,0.003348400600227645,83400.61332677491,0.0048394842080008065,0.004269568644216409,6.327063985670217e6
t5,0.0034909851958086578,39029.52030455238,70819.65872893095,0.0038694161110658333,27723.00414137674,25677.105559906297,0.004303737427983097,47938.922137847396,0.003341423115131923,0.014024242622960164,39168.39385128301,90788.44570864837,79858.64345303416,33175.53124032735,59296.359292749716,50706.84937882349,10904.763537625318,26644.80657103718,104888.51396500121,0.005040590973347686,34646.90164661899,0.004525778882232522,20531.45003882518,120948.97421556432,55081.61700273844,161530.08263900602,36598.57578590582,101460.96171047186,94621.28900838656,79312.28409094806,17527.390718147024,0.003488835491001257,58940.77802844872,31179.007753075384,66060.75239967548,70234.66985704278,32225.00318070813,0.003780550488374767,27553.02214245686,0.0037953014935959354,59892.04226471196,0.004125593595525467,5778.751482705328,6916.138242552368,0.005931299403304561,0.004876528277192208,2887.3896201796542,56263.039968499244,0.004144752770208071,0.008589123142169666,0.011526865642241708,0.00420378198790118,70659.54677053045,5.2374010087865726,26662.490261008243,0.036625363765261015,11730.58024687538,79782.85427269695,0.0041004057926740676,0.0038212257334768584,3243.8704844431045,0.004835717221726988,0.004197529423734806,0.0037318576445065496,26009.86141749163,64073.13919613974,19065.924643566166,0.030190681105850357,0.02286911055349521,131720.50305242056,175409.77164395916,0.004086184458058402,67801.56524332166,0.0037989606766115048,91085.53782746039,5786.861812751146,0.00392447175269685,21687.981823619484,0.07899075485801757,0.004033818305583449,32158.09736314908,0.004691512306301697,0.016494696084013008,24379.00841002234,241458.9079823386,203825.06096374846,109949.62811431813,46631.53718477301,44565.0245931263,18404.81920267245,142784.35477979816,94840.3184779697,158070.88660806807,12872.008573289011,43799.79305558793,137265.00193274944,0.01741406276796567,75646.93049829455,21616.15232612673,72797.53558290687,243629.08237406143,78819.50146935704,53333.100892283015,22981.7657762234,18585.583766945347,158635.20111875475,17971.949592372257,13983.424666982826,112928.9474600546,225907.24568317,372.69654469762816,250973.35526332835,100493.97731714149,0.023168835530913194,0.004350707566589827,8613.188684531884,0.021014944834948156,79058.54251156255,19383.784579102663,0.003528700816749241,63716.08326501194,0.0037778298066161327,33959.6273964047,0.0142358052935883,0.003786231507031412,0.0037531600239104805,35368.80646096002,17067.069983070796,82577.82489350579,186287.00459428062,4681.0300935673185,22350.653410857012,9742.183291711179,114149.13462044782,37985.81017347477,3797.0617351759734,0.002619272593070787,0.04018458576558724,0.002372051065117721,0.002230075383444782,0.007245637839175601,0.0033408845518471115,8865.11094382176,0.002534378417397794,90669.86913396028,59484.20139952803,0.004270241033553629,6.298974729788892e6
t6,0.0034831064345543523,29271.46956213056,59990.288720729746,0.0034362492916273856,1227.920715192695,0.009979837289281023,0.004268922479046275,47938.92083958083,0.0039377716163310665,0.03810100261750569,50064.401726660995,90623.83716810553,79858.64335696686,33175.52446903135,59296.35915874548,50706.84936801551,10904.763538127136,17609.899533933018,104888.5129763527,0.00503687836966491,11697.827675281687,0.004488535250753571,15569.487041926224,108406.56290866052,42662.79067618681,174074.28110481435,36598.576164825376,50541.777954132325,103195.81457463054,79312.28295417427,48861.16487591904,0.0036363481948625933,86089.77268369695,11393.281262810206,66060.75197768243,70234.6626719272,35157.19413510338,0.003737011241900754,33571.2271880959,0.00391195127778737,6604.0165146740865,0.004051722426722861,0.039156103893478414,6974.590735718846,0.007069952683447766,0.005456140629745321,0.01412847925106967,62988.29423126151,0.003986375050822408,0.006459645311132852,0.008521948318015556,0.004194387094113109,72504.88950791718,0.018807366185352236,22330.45335405157,0.01215629320245409,9784.519791200875,75347.60199231401,0.0041209126170444295,0.0038569609921012557,1848.8091428147907,0.004615470771531112,0.004185678962740275,0.0037459469328514983,32006.77207555252,100968.25320321407,19065.924630366873,412.0343191120757,0.022617448521551415,132280.67661959887,175409.77174837305,0.004070033404910677,49033.940841551266,0.003815155021450389,70573.71112628892,6673.845576491908,0.003913413168576023,18822.45923036777,11027.455511799804,0.004029031230428965,37045.573782248786,0.004952004474452674,0.03141207419320775,26312.14927897947,241458.90887308272,197240.39459439338,109949.62798882171,17798.46293127893,55011.1735508819,19084.971307775228,144981.04130024268,95244.10702905395,158070.87388141712,26321.075310122553,43683.630221440784,137265.00193235208,0.01915303905647347,75646.93048065506,21616.15232634266,66987.6765961342,243629.08215217813,78819.50146766822,53333.100891891656,28013.834005810637,17891.259252999225,158635.20116197204,16895.606569176452,28634.418992575593,126933.27399056187,226197.84102587184,0.8755593955218712,250973.3544639269,114983.10040743952,0.02292869058900809,0.004072064744518067,10207.644505082717,7018.774683419668,76758.5918651892,23127.839247144744,0.00382953916492334,60996.904918879176,0.004136200068610079,36333.72255273919,0.014183093423416917,0.0038198063226061183,0.004719163622476985,29291.15926596545,18395.649975779594,83479.06593707197,165424.23138902016,6424.183212581193,26008.084420608706,9424.19227033553,112895.47852396086,37985.810172190744,3797.061734355805,0.0026137662224385125,0.03967532559123775,0.002392258945139823,0.002241037064110309,0.0072825463296830924,0.0033559759271942816,8865.110057826443,0.002518263444584974,89656.9785678794,131956.43477917477,0.004288420107526511,6.240348431091355e6
t7,0.003468622641532369,16355.610723848284,48219.67860123483,0.0036794610442598768,2677.9119728413625,0.004531995570271424,0.003396504771014289,47938.915493848246,5583.111259038218,18816.15047341654,50064.4152169716,109309.72368005716,79858.64600853105,33175.52212463964,59296.35915199909,50706.84897595173,10904.762912041637,19489.040152021124,104888.50874937495,0.005571420252032285,5827.958631003346,0.004298578893227312,16393.44662903058,122535.63656616356,36284.983750482315,144687.21513064115,36598.57651392348,43367.95371516299,97590.36258543578,79312.27785995661,83486.09880891339,0.0043473784784428685,118514.23252163365,1514.1015142660356,66060.75140513944,35363.43353639603,33592.88008227383,0.003697123095972199,23472.94645842607,0.00451315552935012,0.01362607499651086,0.004076643375816294,0.015396551408078425,4961.720107500409,0.0062374247776574125,0.12300717197012917,0.005401658762739862,70542.26057705567,410.5925472958367,0.00418134905440745,0.010762185983429623,0.0041700912603284505,74796.30374637948,0.46851286995366576,16635.9097551492,0.01273530092308979,6722.109243374147,67048.13661566458,0.004149289625901859,0.003890635326867188,116.2076727693682,0.004246543849647496,0.004141251761446875,0.003565841482048176,27290.267938402216,96811.08777655453,19065.924612774903,4089.550188633691,0.021203882232408128,129510.26955868554,175409.77183678615,0.00405173767154206,0.02380736865947698,0.0036928862686715367,21464.62120321327,1569.468310372622,0.003900871606336915,14853.777271210063,45632.0990165238,0.0037489728301990264,59304.2265420455,0.004941635291720383,0.01684154736596622,28802.208666372862,241458.90859545502,187397.64036148382,109949.62793323601,0.006625097591741554,83759.87061772967,30532.08216770294,122502.53628459062,84527.96016348022,158070.87482387104,59040.52806672491,44139.459354269085,137265.00194146443,0.018565772503176613,75646.93044919241,21616.152333076636,60321.29374677262,243629.08135646893,78819.50146699852,53333.100891409464,28703.895428762047,20545.897330077634,158635.20117756378,19600.183141575766,49150.18332959586,138308.23666882713,233335.82961820767,0.4686086509647467,250973.3549096359,124995.01225296708,0.04304576842977954,0.0040034035991435395,12463.17319213446,10765.24155975007,71734.87047670034,25166.208109257772,0.004235911451346918,62751.63097142407,0.004141595327921677,38979.30846875537,23.460463184674737,0.0037065300382874275,0.005992249532444914,18365.0128197882,17033.15693485274,83479.0954043529,140286.996974121,11142.969900420716,21963.949356746387,8635.268208543577,102499.75062658342,37985.81017091768,3797.0617323443967,0.0025755296237793737,0.042020676933053724,0.002380172883006842,0.002254913691818092,0.00659433483499338,0.003342129571478896,8865.113893523676,0.002461697619287902,80680.64274095568,296595.0869521017,0.004363121021315234,6.336398160470609e6
t8,15362.437863256759,14214.133485642296,47350.15170046724,8049.649107147447,14018.725537839162,0.003458891937855862,0.004195426435495975,24763.801284345387,14745.579332533513,30730.58975790522,50064.415239301525,110871.22636528185,79858.64618409172,26047.286785375698,59296.35898175398,50706.84689194493,10904.763582964824,20896.924590266706,104888.46741919921,0.0037764284866617917,0.006875290641206354,39.576212071420514,29446.989389610033,122535.63630597884,38230.21781345606,140516.78931973333,36598.57704413925,23222.201097000237,80316.10077969571,79312.28775053896,83486.10727863593,0.011735632540893636,121848.22120389916,6393.788029613751,66060.74285091508,17536.57233453842,37135.160228144865,0.0036497126060177827,0.004184593109069696,0.004503324314840407,0.013535520197110601,0.004116723284926404,0.011256827759581122,2498.6633352992567,0.006642802928513281,0.040408861746149494,0.004901821681901546,70542.26033132071,12308.95080104718,0.004082818063908498,0.010593760750723418,0.004177928012135772,79127.81582017044,987.7586311630608,18932.093601954442,0.010337484815203324,3513.498799484592,63555.93087270116,0.0061838126936259,0.008969511408759142,0.004621929449316217,0.00382303789325676,0.003936364104713161,0.0038249369505020296,21180.149542591746,81731.75906778626,19065.924544893154,3801.032039224087,0.022820848713579145,125912.28725576396,175409.77190041216,0.004056819526702045,716.5519434119076,0.003910835409147639,19099.8342345917,889.617140573847,0.003893321251645023,13770.94525991974,41673.07310142667,0.004016907783560835,55202.85399115435,0.005002901739752991,0.017827727769489432,29788.24869223987,241458.90821226157,176232.97686159395,109949.62784599187,0.006961097586445717,87592.52230256959,30851.895995724157,134897.84253039668,84543.47571528511,158070.87603333546,59040.623774455744,44139.45831118822,137265.0019293539,0.022112208185020743,75646.93035282848,21616.152324271225,50148.68451688543,243629.07994152355,78819.50146290472,53333.10091747117,27053.579255267523,25230.092505565077,158635.20117140756,25140.80087668236,59865.526581911756,138308.23460887963,243045.41197604858,1055.4690670811951,250973.35458212654,123954.17631301763,38963.70779637486,0.004344897042208904,47362.79270967003,2087.960896004053,70494.78195817083,24468.193646854317,0.0041879198335590785,76338.5795774806,0.00416278340070189,40209.79561673936,23.90751537766684,0.0036864546931359857,0.005771323011909533,34015.88254890678,13834.368100283793,83479.09229366445,129210.95800225387,8900.587746753763,16007.837179131431,9051.510501897117,107068.75413589964,37985.810165638104,3797.0617265558435,0.0026155946004956924,0.04170750289681406,0.0023243798310145832,0.002268848750013336,0.006900765333265702,0.003242135266598852,8865.113401529923,0.0024575309531519834,84506.75075083793,437111.10013700917,0.004389815703017624,6.519441407483542e6
t9,1401.8261865899283,0.010317248448536969,52427.65334369216,15715.385161619968,0.029654390530839698,0.0034312044540027445,0.003998510026656686,12600.174093202993,1800.3793476791325,42896.18241996008,50064.4157853996,110871.22582053041,79858.64722256848,12925.721998329474,59296.3574033323,20071.801050084137,4539.591703250695,17778.50915634686,95496.55152038315,0.0036545506845599668,0.0059826828169207355,5511.970057310403,21079.450559548262,122535.63983075831,34136.492507308896,111542.16167783902,36598.57741563578,9638.338026615173,72419.72197635994,79312.28752188406,83486.1071529244,0.02318135937661998,121848.22202506343,0.004121730459312168,66060.73638587847,0.026180502956008576,32833.61676682855,0.0036899881276116764,0.004139161373628359,0.004669226718221976,0.010901020268930172,0.005129683029175273,0.0051956192309518,6246.325499917142,34871.3802019563,0.004814029648128117,0.005241164962574048,43751.73930481175,116419.66783973726,0.00399752515991534,21453.28132168096,0.004785131344866252,57375.10123323182,31712.798760799284,6956.253420613918,0.003954859343595487,0.0070130700277691105,10434.014507762153,13660.709167151173,19642.87693007123,33499.821054649874,0.0038834025523588217,0.004726192801760967,77328.59683222829,0.0143527514070356,100968.30631433992,19065.92389000737,76639.82478715134,0.004695801426735675,126941.13357143366,175409.77103904975,0.0040998942874307595,0.0038282233824600926,0.004062843795955055,0.004377906329974541,27305.658110626653,0.00811452907483162,12663.809341934719,35190.26549853169,0.0040296480466764754,46876.81015394289,50478.52414703012,82244.17140085959,0.003918137567393491,241458.91170794546,215994.64028715907,109949.63482787997,29769.333453156112,46572.36226872034,23572.838126435152,118187.30423111407,105571.80547029588,158070.87206179838,31823.523107182587,44139.459356637984,137265.0019282755,1424.4719627417503,75646.93086298913,21616.152323596183,48476.08007178842,243629.08059790183,78819.50146292005,53333.10092151673,25594.955624203256,25921.18504421659,158635.20121418213,25816.702472352023,50789.095103946216,138308.1703915407,244664.2548945687,2555.609257323119,250973.35433304473,119262.30517791271,52589.657705133875,13833.458197622469,90939.89071609257,0.06928194646606327,36620.61636506723,0.007747129913438459,0.004249578482776577,50955.0944086817,0.00447686122252433,0.013705108934301428,358.26865508824733,0.004079942980211413,0.005535629554162402,15923.136165428561,9857.426652164178,78243.68443583474,106271.0261029318,2263.4363306071377,0.007118009718957659,5651.5425546367505,98563.78807685272,37985.81016221305,3797.0617234874517,0.002412041835369294,0.04092614238151862,0.002199109435122198,0.0022800208884613247,0.0065655195985242845,0.00327795336370205,8865.111991419188,0.0024673564134791762,77373.60362365321,437111.09984820127,44367.42940199958,6.601297900571244e6
