Line,New_Trans_Capacity,Cost_Trans_Capacity,Line_Max_Flow_MW,bus0,bus0_x,bus0_y,bus1,bus1_x,bus1_y
46,6.4069483e-06,1.0000043e-07,10306.2128,ES1 1,-0.498247314,40.7899949,ES1 3,-1.068553391,38.46729399
47,1.3161434e-06,1.5417939e-08,11103.05098,ES1 1,-0.498247314,40.7899949,ES1 4,1.532231515,41.6937861
48,1.4942980000000002e-06,2.4598332e-08,1195.257268,ES1 1,-0.498247314,40.7899949,ES1 5,-3.650686811,40.1106101
49,1.9855784e-07,3.4929868e-09,8725.707326,ES1 1,-0.498247314,40.7899949,ES1 6,-2.896801354,42.76489618
50,4312.853999999999,78.12709,398.4190892,ES1 1,-0.498247314,40.7899949,FR1 8,-0.428850811,43.53302298
51,1.7435836e-06,4.0789892e-08,1587.090917,ES1 2,-5.238705483,37.16218302,ES1 3,-1.068553391,38.46729399
52,1.3250067e-06,2.798369e-08,8327.288237,ES1 2,-5.238705483,37.16218302,ES1 5,-3.650686811,40.1106101
53,6.7827157e-06,1.0577247e-07,7530.450059,ES1 2,-5.238705483,37.16218302,ES1 8,-6.151081793,39.41281179
54,7.1735844e-06,1.2254242e-07,5153.106402,ES1 3,-1.068553391,38.46729399,ES1 5,-3.650686811,40.1106101
55,5112.684,61.54886,1188.671828,ES1 4,1.532231515,41.6937861,FR1 6,1.729674829,43.51121311
56,2.1252828e-06,3.8081804e-08,3566.015485,ES1 5,-3.650686811,40.1106101,ES1 6,-2.896801354,42.76489618
57,7.463784000000001e-06,1.0076887e-07,10704.63189,ES1 5,-3.650686811,40.1106101,ES1 8,-6.151081793,39.41281179
58,6888.3595,89.03037,1587.090917,ES1 6,-2.896801354,42.76489618,FR1 8,-0.428850811,43.53302298
59,9.967041e-06,1.25393e-07,3964.434574,FR1 0,2.285930386,46.41651176,FR1 11,-0.147786872,45.53878517
60,9.2903213e-07,8.936352e-09,6746.782759,FR1 0,2.285930386,46.41651176,FR1 12,2.837637634,45.01155887
61,1550.0869,18.198093,3566.015485,FR1 0,2.285930386,46.41651176,FR1 15,3.785280059,47.87312765
62,8.780336e-06,1.06852795e-07,2377.343656,FR1 0,2.285930386,46.41651176,FR1 16,4.896736931,46.04814359
63,1.7592441e-05,2.7839093e-07,2775.762746,FR1 0,2.285930386,46.41651176,FR1 7,2.412112342,48.81161936
64,1.6053867e-06,3.0097922e-08,3566.015485,FR1 1,6.107274788,45.52201024,FR1 15,3.785280059,47.87312765
65,7.358421600000001e-07,4.832839e-09,12298.30825,FR1 1,6.107274788,45.52201024,FR1 16,4.896736931,46.04814359
66,4289.326,73.48536,1188.671828,FR1 1,6.107274788,45.52201024,FR1 17,7.098681163,48.02632462
67,1115.346,12.86719,796.8381785,FR1 1,6.107274788,45.52201024,FR1 5,6.28574034,43.77942318
68,10000.0,82.4684,3566.015485,FR1 1,6.107274788,45.52201024,IT1 5,7.804870669,45.15309588
69,6.7430794e-06,8.5631044e-08,2775.762746,FR1 10,3.998921317,49.79126179,FR1 15,3.785280059,47.87312765
70,10000.0,82.64922,2775.762746,FR1 10,3.998921317,49.79126179,FR1 3,2.424028616,50.53222179
71,9999.999000000002,104.35717,2775.762746,FR1 10,3.998921317,49.79126179,FR1 4,5.960518626,48.861879
72,1174.2486999999999,11.047353,1195.257268,FR1 10,3.998921317,49.79126179,FR1 7,2.412112342,48.81161936
73,10000.0,141.29056,3572.600924,FR1 11,-0.147786872,45.53878517,FR1 2,-1.259489523,47.53739283
74,3.6826536e-07,5.907271e-09,2775.762746,FR1 11,-0.147786872,45.53878517,FR1 6,1.729674829,43.51121311
75,7978.967,106.196785,2775.762746,FR1 11,-0.147786872,45.53878517,FR1 8,-0.428850811,43.53302298
76,5.7158717e-07,4.9624846e-09,2390.514535,FR1 12,2.837637634,45.01155887,FR1 18,3.784670783,43.88377687
77,4375.988,49.0389,1587.090917,FR1 12,2.837637634,45.01155887,FR1 6,1.729674829,43.51121311
78,9850.227,98.902214,5558.110931,FR1 13,-3.25128578,48.2650637,FR1 2,-1.259489523,47.53739283
79,2835.7291,34.426003,11103.05098,FR1 14,0.590475004,48.90181715,FR1 2,-1.259489523,47.53739283
80,4.902397e-06,6.5247974e-08,2377.343656,FR1 14,0.590475004,48.90181715,FR1 3,2.424028616,50.53222179
81,10000.0,79.35919,10306.2128,FR1 14,0.590475004,48.90181715,FR1 7,2.412112342,48.81161936
82,9925.699,129.52237,4362.853663,FR1 15,3.785280059,47.87312765,FR1 16,4.896736931,46.04814359
83,2.5040434e-07,2.8948821e-09,5159.691842,FR1 15,3.785280059,47.87312765,FR1 4,5.960518626,48.861879
84,1.0906533e-06,9.427246e-09,19822.17287,FR1 15,3.785280059,47.87312765,FR1 7,2.412112342,48.81161936
85,3907.8754999999996,64.062706,1195.257268,FR1 16,4.896736931,46.04814359,FR1 17,7.098681163,48.02632462
86,1721.228,26.172201,796.8381785,FR1 16,4.896736931,46.04814359,FR1 18,3.784670783,43.88377687
87,4267.674,64.24333,5551.525491,FR1 16,4.896736931,46.04814359,FR1 9,5.073192987,43.77171846
88,117.05824,0.87038654,7138.616409,FR1 17,7.098681163,48.02632462,FR1 4,5.960518626,48.861879
89,1111.5427,11.241725,4369.439103,FR1 18,3.784670783,43.88377687,FR1 6,1.729674829,43.51121311
90,38.533249999999995,0.23821953,4369.439103,FR1 18,3.784670783,43.88377687,FR1 9,5.073192987,43.77171846
91,10000.0,113.60966,7537.035498,FR1 3,2.424028616,50.53222179,FR1 7,2.412112342,48.81161936
92,4055.7632000000003,23.446878,6348.36367,FR1 5,6.28574034,43.77942318,FR1 9,5.073192987,43.77171846
93,9647.141,111.46503,398.4190892,FR1 5,6.28574034,43.77942318,IT1 5,7.804870669,45.15309588
94,4.0134727e-06,4.1480206e-08,3174.181835,FR1 6,1.729674829,43.51121311,FR1 8,-0.428850811,43.53302298
95,0.00014872532,1.2929603e-06,3859.067542,GB0 0,-1.911525561,52.46122491,GB0 1,-0.47201781,53.45202885
96,9350.82,67.7428,4754.687313,GB0 0,-1.911525561,52.46122491,GB0 4,-2.583252,53.481137
97,5087.9703,43.154755,2377.343656,GB0 0,-1.911525561,52.46122491,GB0 6,-3.314649048,51.51069342
98,6.2443686e-06,5.034102e-08,7132.030969,GB0 0,-1.911525561,52.46122491,GB0 8,-1.438350688,51.27572538
99,1920.8111999999999,21.298605,1481.723886,GB0 0,-1.911525561,52.46122491,GB0 9,-1.457966915,54.11853474
100,10000.0,121.68138,4754.687313,GB0 1,-0.47201781,53.45202885,GB0 3,-0.246946057,51.61425295
101,4206.723,56.744064,4754.687313,GB0 1,-0.47201781,53.45202885,GB0 7,0.657501167,51.52831217
102,1.0405782e-06,6.0817684e-09,10250.23657,GB0 1,-0.47201781,53.45202885,GB0 9,-1.457966915,54.11853474
103,1.6891426e-06,9.841761e-09,4754.687313,GB0 10,-3.893280333,53.07477867,GB0 4,-2.583252,53.481137
104,2206.6542999999997,14.265501,9509.374626,GB0 11,-4.315338333,50.75944683,GB0 6,-3.314649048,51.51069342
105,2024.8573,17.297562,1481.723886,GB0 12,-4.583752346,56.63473439,GB0 2,-2.523868924,57.27694489
106,10000.0,66.37384,8165.944969,GB0 12,-4.583752346,56.63473439,GB0 5,-3.699947108,55.75794503
107,1.5577136999999999e-06,1.6988315e-08,2963.447771,GB0 2,-2.523868924,57.27694489,GB0 5,-3.699947108,55.75794503
108,5.940074e-07,2.2304303e-09,19311.80131,GB0 3,-0.246946057,51.61425295,GB0 7,0.657501167,51.52831217
109,2.342469e-05,1.2622169e-07,9509.374626,GB0 3,-0.246946057,51.61425295,GB0 8,-1.438350688,51.27572538
110,10000.0,156.27272,2377.343656,GB0 4,-2.583252,53.481137,GB0 5,-3.699947108,55.75794503
111,2.0831603000000002e-06,1.2665835e-08,6684.221084,GB0 4,-2.583252,53.481137,GB0 9,-1.457966915,54.11853474
112,6351.5687,87.42387,3859.067542,GB0 5,-3.699947108,55.75794503,GB0 9,-1.457966915,54.11853474
113,2.6885451999999996e-07,2.1197117e-09,8613.754855,GB0 6,-3.314649048,51.51069342,GB0 8,-1.438350688,51.27572538
114,7.3431954000000005e-06,1.2346644e-07,2377.343656,IT1 0,16.31927489,39.05643656,IT1 6,14.45419306,41.166062
115,2863.159,31.740154,1188.671828,IT1 0,16.31927489,39.05643656,IT1 7,17.06463909,40.63484909
116,1355.269,18.54284,2377.343656,IT1 0,16.31927489,39.05643656,IT1 8,14.36385163,37.66246138
117,3757.8399999999997,44.615902,5551.525491,IT1 1,9.23055636,45.29415845,IT1 10,10.77633958,43.87238188
118,10000.0,66.95375,10312.79824,IT1 1,9.23055636,45.29415845,IT1 5,7.804870669,45.15309588
119,655.47657,5.188823,6348.36367,IT1 1,9.23055636,45.29415845,IT1 9,10.87104938,45.6311042
120,2.0539221e-06,1.6407595e-08,3566.015485,IT1 10,10.77633958,43.87238188,IT1 11,12.06354071,44.65601435
121,1962.5256,28.228138,3964.434574,IT1 10,10.77633958,43.87238188,IT1 4,12.355585,42.02585706
122,9.079791000000001e-06,1.0551659e-07,1985.510007,IT1 10,10.77633958,43.87238188,IT1 9,10.87104938,45.6311042
123,1859.3489000000002,28.548233,1188.671828,IT1 11,12.06354071,44.65601435,IT1 2,13.57610536,42.60439245
124,2.8173883e-07,2.5428646e-09,5949.944581,IT1 11,12.06354071,44.65601435,IT1 3,12.8495571,45.90608157
125,3.7361127999999995e-07,3.1766205e-09,2775.762746,IT1 11,12.06354071,44.65601435,IT1 9,10.87104938,45.6311042
126,6.4919106e-06,4.5951683e-08,1587.090917,IT1 2,13.57610536,42.60439245,IT1 4,12.355585,42.02585706
127,2641.1549999999997,27.55195,1587.090917,IT1 2,13.57610536,42.60439245,IT1 6,14.45419306,41.166062
