region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
DE1 0,DE1 0 CCGT,1,0,1,0.3480804066895003,0.0,2.3263200141178656e7,0.0,4.249029e6,4.479757031988002e7,0.0,199846.2930894629,0.0,1.8985232e8,0.0,0.0,0.0,1.1416090553640749e8,0.0,1.8985232e8,1.8667055163863602e8,3.181768361363977e6
DE1 0,DE1 0 OCGT,1,0,2,0.0013701003652426163,0.0,444.720440612445,0.0,3.9795641899108887,82.51568927067567,0.0,11.713349979376101,0.0,765.09534,0.0,0.0,0.0,239.064223200562,0.0,765.0953369140625,781.9946373533348,-16.899300439272338
DE1 0,DE1 0 biomass,1,0,3,0.0,0.0,1.481999875776508e7,0.0,0.0,1.924499532000249e7,0.0,22226.504515382756,0.0,8.578136e7,0.0,0.0,0.0,0.0,0.0,8.578136e7,3.4087220582282946e7,5.1694139417717054e7
DE1 0,DE1 0 coal,1,0,4,0.0,0.0,5.849734153620304,0.0,0.29534581303596497,1.2085896247456192,0.0,2.9137216881442862,0.0,7.3079357,0.0,0.0,0.0,15.522866779246405,0.0,7.30793571472168,25.790258058792578,-18.482322344070898
DE1 0,DE1 0 nuclear,1,0,5,0.0,0.0,3.505772675947433e8,0.0,5.64600149e7,1.9557252164004314e8,0.0,2.6718044615255696,0.0,1.6895284e9,0.0,0.0,0.0,0.0,0.0,1.689528448e9,6.026098068065908e8,1.0869186411934092e9
DE1 0,DE1 0 oil,1,0,6,0.0,0.0,419993.3077016015,0.0,0.0,305456.1333218141,0.0,0.0,0.0,1.2049588e6,0.0,0.0,0.0,458707.1680979399,0.0,1.20495875e6,1.1841566091213557e6,20802.140878644306
DE1 0,DE1 0 onwind,1,0,7,0.013092510284262936,0.0,1.5052332853809325e7,0.0,1.3597072437500001e6,0.0,0.0,0.0,0.0,3.0043894e7,0.0,0.0,0.0,0.0,0.0,3.0043894e7,1.6412040110651836e7,1.3631853889348164e7
DE1 0,DE1 0 ror,1,0,8,0.0,0.0,1.0661281797972854e7,0.0,0.0,0.0,0.0,0.0,0.0,7.374788e7,0.0,0.0,0.0,0.0,0.0,7.374788e7,1.0661281797972854e7,6.308659820202714e7
DE1 0,DE1 0 solar,1,0,9,0.03790712355951761,0.0,5.102313676815039e7,0.0,19416.141250000004,0.0,0.0,0.0,0.0,1.25636264e8,0.0,0.0,0.0,0.0,0.0,1.25636264e8,5.104255294730751e7,7.459371105269249e7
DE1 1,DE1 1 CCGT,2,0,10,0.14569192096954311,0.0,6.701999985303284e7,0.0,1.0595657000000002e7,1.1171015986435969e8,0.0,1.0035419091612631e6,0.0,4.799603e8,0.0,0.0,0.0,2.8596082240679073e8,0.0,4.79960288e8,4.7629018117903644e8,3.6701068209635615e6
DE1 1,DE1 1 OCGT,2,0,11,0.042339083779483526,0.0,135.45544590695678,0.0,1.3418810963630678,27.823710867113697,0.0,3.855357584987071,0.0,232.38643,0.0,0.0,0.0,80.37152826234224,0.0,232.3864288330078,248.89026280154235,-16.503833968534536
DE1 1,DE1 1 biomass,2,0,12,0.0,0.0,1.8099994889196747e6,0.0,0.0,2.350063267697837e6,0.0,2715.2356263662296,0.0,1.0237221e7,0.0,0.0,0.0,0.0,0.0,1.0237221e7,4.162777992243878e6,6.074443007756121e6
DE1 1,DE1 1 coal,2,0,13,0.0,0.0,4.906016519595215,0.0,0.28158033639192587,1.152259697502963,0.0,2.9115817679564153,0.0,6.3198833,0.0,0.0,0.0,14.804057881092701,0.0,6.319883346557617,24.05549620253922,-17.735612855981604
DE1 1,DE1 1 lignite,2,0,14,0.0,0.0,4.334080746168367,0.0,0.3497752211987972,0.42789741436381074,0.0,2.899820989938697,0.0,5.6340866,0.0,0.0,0.0,15.016817353648241,0.0,5.634086608886719,23.028391725317913,-17.394305116431195
DE1 1,DE1 1 oil,2,0,15,0.0,0.0,1209.6401263576097,0.0,0.0,885.9442281305224,0.0,0.0,0.0,3410.769,0.0,0.0,0.0,1330.4331576485781,0.0,3410.76904296875,3426.01751213671,-15.248469167960138
DE1 1,DE1 1 onwind,2,0,16,0.07228353133387763,0.0,2.181045112827763e7,0.0,2.8340669e6,0.0,0.0,0.0,0.0,5.4634468e7,0.0,0.0,0.0,0.0,0.0,5.4634468e7,2.464451810056116e7,2.998994989943884e7
DE1 1,DE1 1 ror,2,0,17,0.0,0.0,286919.981700949,0.0,0.0,0.0,0.0,0.0,0.0,1.9427396e6,0.0,0.0,0.0,0.0,0.0,1.942739625e6,286919.981700949,1.655819643299051e6
DE1 1,DE1 1 solar,2,0,18,0.02088940098443487,0.0,2.1479603330749e7,0.0,6858.52875,0.0,0.0,0.0,0.0,4.4061068e7,0.0,0.0,0.0,0.0,0.0,4.4061068e7,2.14864618803884e7,2.25746061196116e7
DE1 10,DE1 10 CCGT,3,0,19,0.04038341012063542,0.0,747.7133209610188,0.0,33.676658630371094,355.05348318597646,0.0,8.895995757821723,0.0,2051.567,0.0,0.0,0.0,923.3597218057234,0.0,2051.56689453125,2068.739563751032,-17.172669219782165
