Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
t1,12.376507692597729,12.060608416762154,11.768745854706898,12.61269797848989,12.48571874523201,12.502984411711797,12.17421958130408,11.837597472563237,11.829367686588322,11.853296425396897,12.300810325561262,12.33304316222856,12.031677643069795,11.9933649628101,12.504252602846414,11.673886014427476,12.139414737860404,12.187153279818327,12.09636865792521,11.939617789285517,14.650062801032664,14.106276321059914,15.141198394340702,14.398954166974907,13.890528616161612,14.726244984928766,14.383123280846767,14.893111544392186,14.833700998879978,15.991344898813248,12.83185192560135,13.293179767443162,12.249346203814897,12.621201828734483,13.256111609188423,12.226163723760756,12.362539455955092,12.635170770368653,13.038961216779693,12.540775339146993,13.408399417454685,12.388745790534314,12.116868875436557,12.418690857065247,14.387153636802942,13.588008158466995,12.492294055082883,13.774038507741391,13.299784640686536,11.83372862942899,11.69914562407869,11.821366561246814,11.826036367000107,11.392432649962847,11.328630333800637,11.88795055311218,11.731093684256006,11.492354036847999,11.927051738592944,11.82936683239162,11.80397086742082,11.662342739017067,11.668237861459138,143.9135966399998,131.8079158266491,135.2399176469935,136.0693731058161,138.8460938248498,134.8260519079619,138.59356330408025,18.676506757260974,140.76488317431318,143.2858422995698,146.52770603865957,133.1878721248482,140.24878197254344
t2,11.803806945092928,11.483543605763188,11.205644406028359,12.014167756380095,11.907964448617482,11.904751744544908,11.591717400009045,11.271201603423389,11.263367078393712,11.286149478969207,11.717080534513093,11.742941746812681,11.45599706080373,11.419516143099843,11.905959291973076,11.115323348681137,11.558577846946605,11.604032327402205,11.517592799317022,11.368342035754377,14.369756475928037,13.836373791322083,14.85149431982654,14.123451723588568,13.624754094291218,14.444480407410822,14.1079244263251,14.60815448610738,14.54988042603132,15.991344757532104,12.495343334490606,12.625512190484578,11.958700900898421,12.439128113488673,12.65448667685224,12.049788969562965,12.038336842873974,12.303818508683397,12.516883683410219,11.945658120175702,12.799862954581208,12.210025626200741,11.82936692405054,11.829367098984466,14.387153585814673,12.97132020418794,12.164688679014512,13.14890762808135,12.76726375663778,11.681330968272963,11.548481150993197,11.821366616265315,11.67373751512458,11.392432729507666,11.32863046197391,11.734854573980936,11.731093753312681,11.492354116114232,11.773451984724305,11.677025304048257,11.651956247665664,11.637626265988793,11.668238395832793,143.9135961974384,131.80791571688124,135.23991714433942,136.06937259680566,138.84609342966,134.82605174797078,138.59356305991088,18.67650675155868,140.76488279569782,143.2858419162089,146.52770558643158,133.18787200249022,140.24878144970705
t3,11.829365794817905,11.508408019205893,11.229908021362382,12.040182016244733,11.933748830222113,11.930529139608828,11.616816973958345,11.295607158357543,11.28775475982547,11.310587411616806,11.742451523659726,11.768368762789793,11.480801827416586,11.444242853669051,11.931739294408548,11.139391395636475,11.583605668798201,11.629158544305774,11.542530934319348,11.392957011124592,14.090995965774232,13.51771482793895,14.563389249608433,13.798181447679914,13.31096884292562,14.164270805122213,13.834243224780403,14.324769353147333,14.267626384670093,15.982648113027981,12.382099930282934,12.51109003830224,11.958700766006094,12.211584692553274,12.539797704571557,11.82936755382001,11.929236674155272,12.192312344150238,12.40344653663214,11.971524034919739,12.683856372566082,11.986673075096299,11.829366803195517,11.854981220477413,14.387153504267447,12.8537596842618,12.054443417300408,13.029737610500309,12.581108078070542,11.68133088637755,11.548481084560974,11.821366611311882,11.460195060008353,11.392432713264165,11.328630673737806,11.734854503505016,11.731093725012249,11.492354097179629,11.558085493721919,11.677025231462524,11.651956178291044,11.637626215228144,11.319120972306496,143.9135961279008,131.80791565197075,135.239916958087,136.06937247318515,138.84609337432815,134.82605168366715,138.59356298593866,18.67650674929121,140.76488274705233,143.28584187125202,146.52770551502323,133.18787193683053,140.24878125831017
t4,11.829368022283209,11.511841821071037,11.229910329615238,12.040184518039899,11.933751080288802,11.930531633809803,11.616819322466691,11.295609427003432,11.29112272657132,11.310589691407408,11.742453942690965,11.768371154888635,11.484227409820408,11.444245161295603,11.931741735959031,11.139393645341665,11.58360800416993,11.629160935469468,11.545974935677856,11.396356366756267,14.09099571040094,13.517714423277525,14.563388971565022,13.798181025713166,13.31096844430482,14.164270535076689,13.834242971755529,14.324769336052348,14.267626112317638,15.98264731482558,12.495032203210863,12.6251989529558,12.014745397535634,12.461373458163298,12.654168193532675,12.071338043959793,12.038038649126321,12.30351372559929,12.516573589781322,11.97152651289845,12.769502292525402,12.231861258228891,11.884805308371353,11.85498366268943,14.387153533311409,12.940552853071608,12.16438735214838,13.117719045978813,12.666060091917307,11.736075612816467,11.60260322138071,11.821368116946685,11.694614115875018,11.44582331287629,11.575191879919469,11.7898500819102,11.78607146722159,11.54621297857443,11.79450690156913,11.731749792032872,11.70656325352471,11.692166057146192,11.37216792644087,143.91359640946592,131.8079157401278,135.2399174598678,136.06937280768548,138.84609364065895,134.82605180944137,138.59356316911405,18.6765067516946,140.76488300940946,143.28584214279857,146.52770580234346,133.18787203363095,140.248781779683
t5,13.176939018595323,12.916897313514063,12.604313657502614,13.373993269693983,13.293213126927517,13.390681933065057,13.038574806791832,12.678053419738678,12.669238724981492,12.694866490400615,13.043280107257992,13.208674673682806,12.814812774525372,12.8448797265858,13.392039850404526,12.502718710299154,13.001298863915297,13.052426770532353,12.8837144830642,12.7873164542809,14.369760242396419,13.836378229716962,14.851494721870894,14.123456204701563,14.051284875710364,14.444484890602306,14.107928188756958,14.604440310309776,14.54988081867041,15.991344529862623,13.497023386354073,14.170418912583711,13.056300643591161,13.54164676229896,13.668920638365371,13.117799286975611,13.081613183729544,13.37010223188143,13.601632195178235,13.297729322436966,13.64766754345226,13.29223821694337,12.915096082186878,13.16827582890398,14.38715366535233,13.830481348079362,13.218915025405952,13.870050606733434,13.334889723580103,12.753472979812582,12.608429968924002,12.536024499972044,12.708417271339236,12.267807565161117,12.406466958659623,12.811909213730813,12.63249072729974,12.3754067375679,12.816969734568982,12.748772224068517,12.72140228252259,12.601559077854631,12.188862539823305,144.30202459373237,131.80791586202375,135.23991776126752,136.43662881411953,139.2208443744303,134.82605296046037,138.59356371407955,18.67650676139343,141.14481262079434,143.67257591789541,146.92318956839694,133.18787218200038,140.24878209345368
t6,14.690547646911467,14.375461186319868,14.085615841942618,14.868678771681678,14.820177931917545,15.089689100683875,14.510878375889396,14.168022068496633,14.09983734179447,14.128358837228705,14.667811810217634,14.700185764634375,14.340977736558042,14.295311425119523,14.976983467261428,13.972081275066806,14.469393254748912,14.526294512227452,14.418085224949913,14.231248296257778,16.28139702007403,15.619001034323858,16.350427846522887,15.943064959986025,15.861595387156337,16.305453732241563,15.984732931019,16.015692161824788,16.018372629985134,15.991345123922603,15.391523118236698,15.645425925680227,15.013097904894897,15.44241055279341,15.582963320821278,14.959070029244685,14.917804750519092,15.246787355297087,15.510815853925134,14.953952352182958,15.405977681379863,15.157993958146065,14.850730495077574,14.808375674605996,15.409745871725217,15.6123444601882,15.074378866873843,15.71521012227178,15.206631712797604,14.664884349228828,14.498103194706374,14.41484785596426,14.492234238124393,14.106430407025089,14.265871269334438,14.73207864046819,14.52577002289929,14.230155876965386,14.61602366433192,14.659479067910821,14.628007079248334,14.490203829781986,14.015653480582701,153.12570572309934,139.86761765374231,143.50947766651294,144.779364936292,147.73382727223353,143.07030697895453,147.46512990686517,18.676506787917486,149.77543883154974,152.45776807613294,155.90714790114833,141.33195488379496,148.82462068444778
t7,18.974656871582468,18.63977406854638,18.332280707070566,19.19149098475686,19.14209040098062,19.490200442043662,18.81536117062569,18.43953144169714,18.308397317746316,18.319371678913043,18.932225480762202,19.060824379478657,18.60060682301456,18.535848801773085,19.34462679009454,18.18451677048065,18.761569975616787,18.835350309209385,18.700617160466113,18.479032189437365,18.702337974195707,18.61358606099884,19.131159786392928,18.99978178838251,18.90269232369753,19.07853693746413,19.04943875477807,18.397124374992874,18.74263164447861,19.057318015888693,19.35757306209806,19.8935499736744,19.11133957367643,19.039795548339647,19.240698994783905,18.443858507378867,18.99003345220061,19.408820983635906,19.722389949294797,19.30155639537058,19.46172217197474,18.689122738206265,18.904649476024694,19.113655852669666,19.45145613315247,19.20447363562847,19.189348822349118,19.37614501216756,19.304068539818722,18.60649490545129,18.455762790662778,18.289250432625646,18.6559362531094,17.897940236068404,18.100235427254315,18.753608327470385,18.429989565334825,18.054920496186938,18.81529109291489,18.661190683059157,18.621127607122972,18.384863866910624,17.78276445528987,165.25878857350943,152.20313587407273,156.1661820229512,156.25111719921867,159.43967951854924,155.68843858964382,159.14969122792144,20.110573794778897,161.6430596461947,164.5379261927557,168.2606213587152,153.79661882041765,161.95008986442693
t8,21.800115227145408,21.415366012322504,21.230329628541487,21.771069515586646,21.992480771867747,22.392426902935814,21.617099280558637,21.35453483995089,21.083145881014296,21.047253501103896,21.70559585651927,21.899113673185926,21.325398633059116,21.295965571789324,22.22517626883626,21.059206531765764,21.55529818806515,21.640064964699636,21.440059400440187,21.279641499559137,21.034499430046154,20.934680238092184,21.516794904599056,21.369034164118826,21.259837733772176,21.457610020953435,21.424883299953272,20.691226021365086,21.079817716287987,21.43374509657612,21.771441563701217,22.374243997420912,21.4945030051635,21.414037534736526,21.92007021975446,20.743787777145275,21.358070150814857,21.82908004019356,22.181740609599498,21.710918000567155,21.888577997855947,21.019636193232436,21.262038874809097,21.499562329133905,21.877031458626977,21.599250850027204,21.5822399319658,21.792329453301342,21.71126479436247,20.84648686123578,20.757175879674513,20.49105008000759,20.5514929510734,20.052631026504702,20.279279595331047,21.092162568452146,20.648732464831568,20.228509774151792,20.727039219089754,20.988221019145907,20.943161570079504,20.59817427452909,19.92358944650332,164.0252474906311,152.20313622607426,155.0005111840681,156.2511140724794,159.43967564954607,158.11762489094124,157.96175057035146,22.618330120520955,160.43650762258116,163.30976600383752,167.00467365977457,153.79661918901624,160.74124621978828
t9,20.60824676311125,20.244532816759552,20.069613122221238,20.580789028577886,20.790095137564645,20.987094946823856,20.435236846384363,20.20203182188607,19.930476040171087,19.8965460043543,20.51889556500629,20.70183277396149,20.15948466601604,20.131660344724576,20.9892216056233,19.922642379794656,20.376814575129856,20.456946901417634,20.267876655173353,20.11622873196709,19.173186966242326,19.08220063738363,19.612804744041004,19.47811919120667,19.37858542036216,19.55885709042128,19.529026339001145,18.86028932419181,19.214495055068983,19.537103697005183,20.43791966408189,21.33367092364441,20.783073223655272,20.102407069768038,20.18089688567381,20.05720533308811,20.651156054373917,20.813862183238456,21.150120391539268,20.69882222556189,19.95168939699992,20.323923656221616,20.55830325613665,20.499669537707998,19.941164435190288,19.687964408256448,20.867906214657342,19.8639577477773,19.790066250263216,20.637687063332613,20.549270396959244,20.285810354781056,20.345647462649215,19.85178231040366,19.9825084953445,20.880901699050366,20.441913384064478,20.025899450217413,20.519435450893745,20.778000772789962,20.733393109465464,20.391861363652392,19.724033311229086,142.02930245827986,132.13453221655263,134.2147922787576,135.6328489803535,138.05866050690594,137.253062346306,136.7789266095702,21.56640518195507,138.9218164272035,141.40976806881469,143.48933740728174,133.51790905648653,139.18568862215466
t10,18.974657084352724,18.639774313466717,18.492453698191028,18.93057122443124,19.12309467498923,19.323470386497103,18.815361414335566,18.600642235329577,18.350612427382394,18.319371929882063,18.93222555171614,19.06082461626831,18.60060691190306,18.535849050943252,19.325430127737643,18.34339963706388,18.761570220698076,18.83535057503006,18.700617246638238,18.521640729579804,16.45333510079239,16.375252166624104,15.919637366956971,16.042403464801193,16.62959262207542,16.368218317093785,16.758696148301688,16.184824198204648,16.080032107240886,16.24365332805133,18.49321270515362,19.623085291717008,19.216063939186395,18.189624644174298,17.146032487244003,18.287737021645,18.82928881291311,19.244531425208827,19.454252276141407,19.039140234720524,16.671761716603964,18.530925163253006,19.070047638652316,18.95402841303923,14.38715410950906,16.895083998544695,19.026917043991194,17.126390874891687,11.829366899881787,19.238446301377568,19.106172989479106,18.91042692541412,18.91684973101517,18.45766683331675,18.35429665580826,19.41451507924075,19.055946128356485,18.619556397567525,19.07843325057475,19.318840490341724,19.27736547060809,18.959818195573618,18.338889246187275,141.67822789998064,131.80791602226265,133.883034010612,135.29758715034876,137.71740084556862,134.82605316772768,136.44083021663926,19.83715889239135,138.57842314351296,141.06022494194298,143.48933730447968,133.1878731886726,138.07033746201066
