Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,Zone27,Zone28,Zone29,Zone30,Zone31,Zone32,Zone33,Zone34,Zone35,Zone36,Zone37,Zone38,Zone39,Zone40,Zone41,Zone42,Zone43,Zone44,Zone45,Zone46,Zone47,Zone48,Zone49,Zone50,Zone51,Zone52,Zone53,Zone54,Zone55,Zone56,Zone57,Zone58,Zone59,Zone60,Zone61,Zone62,Zone63,Zone64,Zone65,Zone66,Zone67,Zone68,Zone69,Zone70,Zone71,Zone72,Zone73,Zone74,Zone75,Zone76
cH2Total,2.6392709654695713e10,889463.113453623,1.0971502972231966e7,2.7543163498589087e8,4.280881094748127e6,7.240100906810497e7,179.66912161467116,3.3366611005769882e7,2.934204537638262e7,2.7191196280755825e9,6.216728260624089e7,1.0431607475862399e7,2.6063437624852493e7,7.104414481106795e7,1.8041362023985377e8,2.3908126764894542e8,2.8749660838605776e9,2.7738170308061335e7,2.633060204411165e8,1.88929150885968e8,2.7898257662479952e7,8.971119170251014e6,7.055563055659175e7,2.942254641226274e8,2.7707724763435686e8,3.233322182778112e8,3.7511122358440053e8,4.206261754972702e7,1.404501974131148e8,2.226402830723382e7,3.858550635558392e8,2.1251665209112973e6,1.1398189693775691e8,4.160988578665677e9,4.710221704619986e7,7.656401276988681e6,3.160043568775023e7,1.8754457419426858e9,1.1280908231661357e8,6.1762084648546144e7,1.0250341986805508e7,3.0623072227469813e7,1.1798390161843444e8,6.930290599970803e8,2.9422722150504e6,1.1069008561933503e8,5.88443084394825e7,3.7498684189190555e8,1.518668974317285e7,8.694510743258734e7,1.1483293538651507e8,1.1277868609315941e9,5.919004907314472e6,1.5006557863893157e7,2.973005772620938e7,1.886688676084147e7,6.900061511519003e8,1.0587712204259806e9,1.5809556662648115e8,9.442811480132106e7,1.125305135471926e8,7.829598829687259e7,5.257286516521106e8,1.8155624754025593e7,1.1168633066294143e8,2.435330272577443e8,6.184758539467553e7,6.034874511056226e7,1.2537631438851038e8,1.2519584949403049e8,3.510732955304222e8,5.441663741036163e7,3.243674685641293e8,2.047192698850913e8,3.203808756780724e8,2.3974443206226528e7,2.1131118165618137e8
cH2Fix_Gen,7.192188299037448e9,630.3596364361144,1.0809394977101872e7,7.925549102327397e7,24.992009516028435,74.15825354822022,144.15752214315242,2.1379064945073247e7,561321.0405631715,7.524533880247911e8,6.07903173826997e7,46.15160790433531,3.627204080423552e6,5.448983071554417e7,4.336686970790276e6,2.410368941789616e7,7.856878455885161e8,1.950585630231829e7,3.474274309602679e7,3.0729794233329557e7,2.442629877526379e7,111.47988219446775,5.992504309188352e7,1.130561043914683e8,9.66477316652329e7,8.084173499691838e7,1.0835520419377188e8,4.635964764416065e6,9.908115216528481e7,1.4688905226275662e7,4.774087346896583e7,33.42597549145159,9.48374675818224e7,1.2629457528869128e9,27.455627399996665,1.980748767794983e6,1.3403984508775996e7,5.869913150386183e8,1.1280905234700389e8,151785.9140504033,124.2975861953932,1.258461737474911e7,6.978977568164454e7,2.0941973192944285e8,485.2380798691451,2.705821493326108e7,200.6149280225297,112.3245300895504,786.4119318786668,2.8929274086543173e7,3.779732286598196e7,4.553942341045244e8,2.665464233840204e6,1.0699388306775915e7,2.404678569405262e7,5.864276489345604e6,1.0227053608878747e8,3.217567610605777e8,7.15359475064548e7,4.5752764874076225e7,9.570548501672396e7,6.5969747602912575e7,1.572288280976236e8,1.655481169926173e7,5.018308822831747e7,42.02679957520227,3.484328184167028e6,7.606107569866026e6,7.430304994571844e7,3.1290705362445932e7,1.185643019728628e8,2.9543792352549344e7,1.709032103549813e8,9.339632865198092e7,1.590456894332788e8,72.25173444541814,8.784906640579101e7
cH2Fix_Liq,5.007610790871437e9,883111.1482538494,162079.15333820504,1.240299003065357e7,4.261608655166891e6,7.203130297376595e7,4.079528700879711,1.191561742435513e7,2.864313466201337e7,5.007103281908456e6,1.3646805606052936e6,1.0368268641843619e7,2.2272522260893162e7,1.6470431869003374e7,1.751595194087425e8,2.1384910243509766e8,8.07599842938502e7,8.192842087433297e6,2.2737228119025874e8,1.5754742096916667e8,3.4480388103321586e6,8.909493462954579e6,2.732783439844303e6,1.3683676039881533e8,1.2843631501282315e8,2.3875062154013273e8,2.1680353774565628e8,3.724932912812452e7,2.6281258872350067e7,1.1161980121211547e6,3.1492610697620535e8,2.109293839181481e6,1.9124654273595814e7,4.079653401448622,4.6855086786423706e7,5.631835336951058e6,1.78726679897765e7,6.0429202825243855e6,4.079575400567316,6.133182745388885e7,1.0184522992084155e7,1.7882661311962295e7,4.7856733769886054e7,1.5758644851163542e7,2.921677397255617e6,8.319697019512631e7,5.857667051086151e7,3.733041875616875e8,1.5094928209731434e7,5.769567756002934e7,7.636057328184651e7,880523.8000664812,3.2253227550599463e6,3.902727710647953e6,5.108470663201035e6,1.2872092662014786e7,5.846274407816103e8,1.05802916828175e8,8.606944684271306e7,4.835920919291166e7,1.6693423586336806e7,1.2230395008532554e7,3.5854814185255766e7,201411.8406681913,2.886339631541991e7,2.4245342573294383e8,5.7870695815911934e7,5.2445191795011975e7,5.681110351106425e6,8.321834173568039e7,2.0614510149363366e8,2.471701561464339e7,5.735192317913624e7,4.809385563199698e7,1.02326749995292e8,2.374673127576474e7,7.6913065789263e7
cH2Fix_G2P,5.360482330821742e7,16.997303995771855,17.39593879569709,1.8222422390655528e6,17.949370215088845,14.265371267605959,14.939296072193075,22.723161449706428,40.185190900692874,6.3514023016054e6,47.26179633988127,25.014596673098378,16.290846131101453,50.23231409666778,25.87515109116897,12.689455071153464,1.3006828637991289e7,15.847736352733534,23.298932612852997,69.16249753684292,28.54642877373397,9.047074417079017,8.685580426293038,8.163186086068173,8.540510091722128,8.59756479163921,8.223294096817297,9.043394467945337,8.32992522218124,7.983362708529201,9.632129362963136,11.193866746298188,10.58455545325719,324.01465633502636,11.081469775687156,9.917142300920817,11.616117756720834,44.46035411330733,15.3943275893045,11.359099236425688,20.113359748570687,9.510096805532648,14.568422786699486,1.6318462707016962e7,29.45225690397651,9.084467574860165,9.206366789367907,23.94868836453971,9.60358829461127,9.233154987852506,34.68359343576653,3.4389309394806344e6,28.157746675790907,12.1681443349341,14.677812000303033,12.72186459102205,29.08870785433512,8.195057800546298e6,21.28220240204317,14.682237363382049,55.83788107404078,22.467054653599888,4.470384208477022e6,14.48039316251916,7.86219540561571,15.923554410164844,11.708117071504587,9.08712054968151,8.108730953257307,9.654271619616626,8.332316670433407,9.469637808529024,7.7155944135154755,7.477403135454782,10.197542175280235,11.297587029425944,8.128924874848904
cH2Fix_Stor,1.7817232164704627e8,5700.68413448576,8.296829087240031,65916.52862556484,19226.15140709304,369612.5817017508,9.677491205831092,71902.79028952828,137546.29306814013,34117.12833037159,12234.038643889799,63264.5682968266,163689.55642124434,83828.60965965578,917383.7000646594,1.1284558563697776e6,385983.338180764,39450.57696709175,1.1909693250303383e6,651862.3815147758,23888.830952752174,61448.96725188668,7.897778382641772e6,1.895129664518348e7,1.2484398956130274e7,3.7398395286499406e6,4.495191121845099e6,177305.36538213084,1.5087718247918578e7,1.4945292243940448e6,6.251042075244866e6,15825.723807557615,19761.288556781026,8.67287051029266,247088.7015474983,43803.56744514494,323769.2255033202,48478.58112781113,8.298995263598954,278457.2720974249,65671.76250019981,155779.62625165205,337375.49489543954,131410.23964049865,20077.338012451917,434885.400598765,267423.0612484008,1.682515643378167e6,90960.73850048463,320141.71510166023,675001.3640675421,4816.200916855982,28186.89054458841,404425.80710634793,574783.8140507127,130501.78034151449,3.108142305697125e6,665953.0395020429,490148.1188898078,316122.8474653601,131545.64874846675,95820.68861294015,276786.1547264669,1.399382980349099e6,4.437049137298652e6,1.0795356558399375e6,492519.5341280331,297337.91207708983,6.6144667971725445e6,761158.2375732576,1.0833560527231162e7,155815.41471966112,1.988235569102014e7,1.0215585889836585e7,2.3349562098468732e7,227602.91361064135,1.1035112416350825e7
cH2Var,1.0805754721464176e10,3.4527998358626375,2.6633056509436686,1.8181982669923043e8,2.7896411343434133,4.719614224088238,6.45978747710495,2.411685540208531,1.798381984616141,1.955051761794688e9,1.8016260223853406,2.2392331680664554,5.025841999648004,1.7089785960832908,3.4800624674451126,6.955991724504447,1.9946677040243554e9,5.071309651855362,2.848130057877573,1.85579892429108,1.6714727193934487,55.949924547928575,16.827849966250472,2.538129439330014e7,3.950879333300203e7,13.486744945710782,4.5457282178125076e7,9.084092907387092,59.58463873800203,4.964387737464502e6,1.693703122279907e7,2.0632832695805217,2.977237693427207,2.898042478375985e9,2.7697125877714326,3.4987276856160174,2.0228581242515222,1.2823629819599562e9,1.7097160367226283,2.3792832279833034,2.1954360672444526,4.225744519955923,1.6798260858183682,4.5087245999461985e8,1.7876391786284322,5.847657365532146,4.87750008502026,1.594252680817044,4.590049060563639,4.666703793817666,1.976936044876998,6.679680878259141e8,1.8829415004309624,3.442722482867693,2.326627094990617,2.652866054784786,1.9278479044810368,6.221115994734355e8,2.089739921681636,2.6995851763063117,1.5969440698107489,1.7156361533976265,3.2775589942145383e8,3.232947447781116,2.8202788910759173e7,7.424960006187726,29.850971844973692,98.58292335916485,3.877767908316652e7,9.92563431085835e6,1.5530323088401875e7,4.378688775762737,7.622997151018225e7,5.301349209689625e7,3.565886350460978e7,25.17927552177939,3.5513928790804364e7
cH2Var_G2P,1.7542980556034888e6,0.471325020192085,0.4857183527204904,65168.465041743046,0.5571532774212898,0.36939822274014716,0.3554960155099409,0.7112049909483305,1.3971650548237844,221855.54425927508,1.5608696466630139,0.8602842062021179,0.4104264017428235,1.675568064052814,0.8050427861051018,0.2941349787166184,457737.97768392396,0.42229665005912687,0.6827379870455792,2.28366054035668,1.0280297604806041,0.2631633880437541,0.12879176826801225,0.1306740684658095,0.1266584069918525,0.1278004617383703,0.121708126390309,0.16431692782032473,0.2129973716877873,0.12361575053377785,0.18049471982329313,0.2747967517889333,0.2319887769826235,10.635598414010943,0.2514188957341986,0.18892750982095605,0.32471853708368476,1.6201048347489557,0.48699541179920286,0.2701269959059798,0.6258391419730968,0.17866543178789923,0.4237595449442936,528350.2751966041,1.0018063794155123,0.15822391326529434,0.16857770043954823,0.8193687771487115,0.18937169962156747,0.17105436861459006,1.214089563890604,100268.0606917175,0.9871815571546985,0.4284961233192664,0.550465914729295,0.4544089171724637,0.9592496377137841,238932.22374415366,0.7864811583411198,0.5050452607428124,1.8605582071541955,0.814123686987963,141939.58457387195,0.5204059584923939,0.2089508230972329,0.49364657731144396,0.3013796280630696,0.1635632629128967,0.10261549175523625,0.19320092759737845,0.11597603108925567,0.18012264588713486,0.11321493746865069,0.13697741632710236,0.44888098167291135,0.28825414722899834,0.12504729320640465
cH2NSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cH2Start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cNetworkExp,3.1536244003117833e9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
