Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
Electrolyzer_1.0,1.0,0,1.4412353944101015e-9,41.9908611907416,41.99086118930036,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_1.0,1.0,0,0.0,1.6014785994283669e6,1.6014785994283669e6,0,0.0,116.20460598935101,116.20460598935101,0,0.0,10.45841454840267,10.45841454840267
Liquid_storage_tank_1.0,1.0,0,0.0,1.6014785994283666e6,1.6014785994283666e6,0,0.0,0.4469866423007313,0.4469866423007313,0,0.0,0.09960219189253397,0.09960219189253397
Liquifier_w_terminal_1.0,1.0,0,2.0472242210059605e-10,0.11012846890003852,0.1101284686953161,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_1.0,1.0,0,5.176633896164747e-10,31.788208088650794,31.788208088133132,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_2.0,2.0,0,1.4411071162244722e-9,10.588623299478,10.588623298036893,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_2.0,2.0,0,0.0,1.6014785994283662e6,1.6014785994283662e6,0,0.0,23.530348414937926,23.530348414937926,0,0.0,1.9252136691115558,1.9252136691115558
Liquid_storage_tank_2.0,2.0,0,0.0,1.6014785994283666e6,1.6014785994283666e6,0,0.0,0.00016664277757632307,0.00016664277757632307,0,0.0,1.7329607043704904e-9,1.7329607043704904e-9
Liquifier_w_terminal_2.0,2.0,0,2.047164643890598e-10,0.02021208361253062,0.020212083407814153,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_2.0,2.0,0,5.176783455517188e-10,8.663413609240862,8.663413608723184,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_3.0,3.0,0,1.4415578509325724e-9,21.797813920826403,21.797813919384847,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_3.0,3.0,0,0.0,1.6014785994283669e6,1.6014785994283669e6,0,0.0,33.16965887711456,33.16965887711456,0,0.0,2.985271481633126,2.985271481633126
Liquid_storage_tank_3.0,3.0,0,0.0,1.6014785994283666e6,1.6014785994283666e6,0,0.0,7.287354677317788,7.287354677317788,0,0.0,0.9842474306075228,0.9842474306075228
Liquifier_w_terminal_3.0,3.0,0,2.0472412847220667e-10,1.546717345035386,1.5467173448306617,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_3.0,3.0,0,5.183703238555497e-10,1.0655819785639065e-6,1.065063608240051e-6,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_4.0,4.0,0,1.4412440178045268e-9,14.794839602635276,14.794839601194033,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_4.0,4.0,0,0.0,1.6014785994283662e6,1.6014785994283662e6,0,0.0,30.03295097853696,30.03295097853696,0,0.0,3.2684061319865587,3.2684061319865587
Liquid_storage_tank_4.0,4.0,0,0.0,1.6014785994283666e6,1.6014785994283666e6,0,0.0,1.5133407585241196,1.5133407585241196,0,0.0,0.48159523859125647,0.48159523859125647
Liquifier_w_terminal_4.0,4.0,0,2.0472142243943194e-10,0.5314442616642165,0.5314442614594951,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_4.0,4.0,0,5.176694867463478e-10,11.514685261243406,11.514685260725736,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_5.0,5.0,0,1.4411086016654448e-9,52.95364433166744,52.95364433022633,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_5.0,5.0,0,0.0,1.6014785994283669e6,1.6014785994283669e6,0,0.0,91.69319866942088,91.69319866942088,0,0.0,8.252389043255041,8.252389043255041
Liquid_storage_tank_5.0,5.0,0,0.0,1.6014785994283666e6,1.6014785994283666e6,0,0.0,38.20692750823632,38.20692750823632,0,0.0,5.379324041187145,5.379324041187145
Liquifier_w_terminal_5.0,5.0,0,2.0472320096699852e-10,8.982675913000646,8.982675912795923,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_5.0,5.0,0,5.176653775706807e-10,44.1031010044509,44.10310100393323,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_6.0,6.0,0,1.4411474320756504e-9,29.556960291657656,29.55696029021651,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_6.0,6.0,0,0.0,1.6014785994283662e6,1.6014785994283662e6,0,0.0,71.65328002322629,71.65328002322629,0,0.0,5.374001271501617,5.374001271501617
Liquid_storage_tank_6.0,6.0,0,0.0,1.6014785994283666e6,1.6014785994283666e6,0,0.0,0.00017017391133764264,0.00017017391133764264,0,0.0,1.7541002468727712e-9,1.7541002468727712e-9
Liquifier_w_terminal_6.0,6.0,0,2.04811406406559e-10,3.9715520287649895e-7,3.969503914700924e-7,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_6.0,6.0,0,5.176620173883937e-10,28.482151210517717,28.482151210000055,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_7.0,7.0,0,1.441028674827021e-9,34.36273830962917,34.36273830818814,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_7.0,7.0,0,0.0,1.6014785994283669e6,1.6014785994283669e6,0,0.0,64.30491660254556,64.30491660254556,0,0.0,5.6961513568216136,5.6961513568216136
