Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,Zone27,Zone28,Zone29,Zone30,Zone31,Zone32,Zone33,Zone34,Zone35,Zone36,Zone37,Zone38,Zone39,Zone40,Zone41,Zone42,Zone43,Zone44,Zone45,Zone46,Zone47,Zone48,Zone49,Zone50,Zone51,Zone52,Zone53,Zone54,Zone55,Zone56,Zone57,Zone58,Zone59,Zone60,Zone61,Zone62,Zone63,Zone64,Zone65,Zone66,Zone67,Zone68,Zone69,Zone70,Zone71,Zone72,Zone73,Zone74,Zone75,Zone76
97148.47123895149,27859.670979474413,8410.555558746266,35272.69139035396,124892.18993939454,60351.99726442704,85878.55450951727,80947.29100840483,3181.243108047014,29151.157502512062,69543.81316257692,91772.05800906738,83616.36665078507,135616.964007397,161514.12573144404,19067.338451043175,40654.861375921224,195792.7459703785,191078.4705517562,62845.47683329486,20900.0172159812,21473.339436342798,56913.40726951248,50562.21379291614,87180.97916737341,103680.08443617195,47951.3314948423,22079.887582866097,9113.390956488429,63014.93446579003,11444.304800426624,12565.792097118545,1592.3937003361118,34366.323166227376,10618.36788893019,11975.525791264492,3061.2215976961566,10261.31800128536,38384.43526037253,13286.475697538852,13198.021207839436,31848.028318017678,2886.2577010566174,10712.833513263911,30884.031503435177,31475.894645147666,182065.1648016343,13156.412661762191,27111.629227706675,61226.67543942981,4633.011520965847,3913.1794891050563,8743.86939106644,12333.943527841926,9322.614723845183,288781.3858473672,19505.894912635475,51711.16088307214,45680.156809606386,45401.19729266223,43268.27026643333,10377.889172324853,12064.22182796656,21118.766901738316,175463.92409864394,90519.50391405982,44765.7745594401,25075.396581533445,51078.191918701144,106728.70180268244,64846.524493843135,67189.00903194118,50974.19120703943,67145.20785350369,77685.68185348841,37104.65229589122
