Resource,Zone,StartCap,RetCap,NewCap,EndCap
CCGT-H2_23.0,23.0,0,2.13290656856512e-8,4.749488864100036e-5,4.747355957531471e-5
OCGT-H2_23.0,23.0,0,2.5212905584050838e-8,5.064222701318769e-5,5.0617014107603635e-5
CCGT-H2_24.0,24.0,0,2.133274210653042e-8,4.781002714062726e-5,4.778869439852073e-5
OCGT-H2_24.0,24.0,0,2.5216777779669276e-8,5.114418711304268e-5,5.1118970335263014e-5
CCGT-H2_25.0,25.0,0,2.1332668977156107e-8,4.8110804091296367e-5,4.808947142231921e-5
OCGT-H2_25.0,25.0,0,2.5217137064116917e-8,4.994645591890681e-5,4.992123878184269e-5
CCGT-H2_26.0,26.0,0,2.1334251099202677e-8,4.6775674072708857e-5,4.6754339821609654e-5
OCGT-H2_26.0,26.0,0,2.5217200365886374e-8,4.98373761156555e-5,4.981215891528961e-5
CCGT-H2_27.0,27.0,0,2.1331872879010027e-8,5.386532254791786e-5,5.384399067503885e-5
OCGT-H2_27.0,27.0,0,2.5216833082675666e-8,5.0670378340666306e-5,5.064516150758363e-5
CCGT-H2_28.0,28.0,0,2.1326491641973338e-8,4.883744427190011e-5,4.8816117780258136e-5
OCGT-H2_28.0,28.0,0,2.5210478848478448e-8,5.107469974989969e-5,5.104948927105122e-5
CCGT-H2_29.0,29.0,0,2.1330062115436856e-8,4.656903065492336e-5,4.654770059280792e-5
OCGT-H2_29.0,29.0,0,2.5213706808593122e-8,4.993833830512647e-5,4.991312459831788e-5
CCGT-H2_30.0,30.0,0,2.1331465331708793e-8,5.9143472857599084e-5,5.9122141392267375e-5
OCGT-H2_30.0,30.0,0,2.521630987967261e-8,5.621159268455577e-5,5.61863763746761e-5
CCGT-H2_31.0,31.0,0,2.132861512609386e-8,8.070382399714142e-5,8.068249538201533e-5
OCGT-H2_31.0,31.0,0,2.5216018081009273e-8,5.193912276916361e-5,5.19139067510826e-5
CCGT-H2_32.0,32.0,0,2.1329075059457596e-8,7.656888206556051e-5,7.654755299050106e-5
OCGT-H2_32.0,32.0,0,2.5216394770727037e-8,5.141246072272214e-5,5.138724432795141e-5
CCGT-H2_33.0,33.0,0,2.132245551378792e-8,504.75549420250275,504.75549418118027
OCGT-H2_33.0,33.0,0,2.521003505707591e-8,6.939830907782029e-5,6.937309904276321e-5
CCGT-H2_34.0,34.0,0,2.1329104194887384e-8,6.929528407995711e-5,6.927395497576223e-5
OCGT-H2_34.0,34.0,0,2.521575881768196e-8,5.1627375251437215e-5,5.1602159492619536e-5
CCGT-H2_35.0,35.0,0,2.133119961197891e-8,6.035962820896212e-5,6.033829700935014e-5
OCGT-H2_35.0,35.0,0,2.5217409896081844e-8,5.088833399042213e-5,5.0863116580526046e-5
CCGT-H2_36.0,36.0,0,2.1328117968486214e-8,8.244984433097528e-5,8.242851621300679e-5
OCGT-H2_36.0,36.0,0,2.5215612582650464e-8,5.2769262475759554e-5,5.27440468631769e-5
