Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,Zone27,Zone28,Zone29,Zone30,Zone31,Zone32,Zone33,Zone34,Zone35,Zone36,Zone37,Zone38,Zone39,Zone40,Zone41,Zone42,Zone43,Zone44,Zone45,Zone46,Zone47,Zone48,Zone49,Zone50,Zone51,Zone52,Zone53,Zone54,Zone55,Zone56,Zone57,Zone58,Zone59,Zone60,Zone61,Zone62,Zone63,Zone64,Zone65,Zone66,Zone67,Zone68,Zone69,Zone70,Zone71,Zone72,Zone73,Zone74,Zone75,Zone76
cH2Total,2.6874595132971912e10,187.45162678537145,1.080951256551709e7,4.495463137982178e8,188.10117231097206,312.109583215688,571.3346081137395,2.223210839762478e7,808.0948025398035,2.920813198322929e9,1.972173985683682e8,110.58703335018528,67415.47397632156,5.4352809335157834e7,1.6791305432715663e6,2.025934604041913e7,3.386899614504186e9,1.722886382293358e7,3.0788905116591603e7,2.8178448493340354e7,2.7385846053237118e7,2.400264398766775e7,2.6531830569027748e7,2.57154871264405e8,2.5138218168523014e8,7.972773014221042e7,9.549583117914587e7,5.114073931251115e7,3.974469710768782e8,2.4254925312711533e7,6.806478167849444e7,142.62256657261383,9.931346306203882e7,4.667741131697e9,1.4259508445136271e7,5.226933187831271e6,2.6336033851659086e7,2.3218677470238924e9,7.778347081902185e7,1208.6317938212587,5.04949670431993e6,1.5943252545107042e7,1.314875265127412e8,1.6585251006648858e9,1.1935540353808114e6,9.139461544244324e7,3.725928449989855e7,250.12886610953794,1.3139795843377654e7,6.928933833092225e7,5.106389843572874e7,1.6002865272773995e9,4.633179831181843e6,1.3994855948298175e7,3.0746713781198688e7,1.4030056103721485e7,8.060576315995435e7,1.0329981400435065e9,1.5020771558681858e8,6.869258260635045e7,3.289813804827907e8,7.558177025007163e7,5.850091581308514e8,1.8141168027698085e7,1.0630429612948136e8,360.34502108152554,3.7509397098563306e7,2.6173175782620303e7,1.253805226004428e8,4.201281997418678e7,2.2561003519896117e8,1.1865696796275555e8,2.265413627349679e8,1.8431904586760947e8,3.6551299439820045e8,620.9987716626595,1.5579968670548955e8
cH2Fix_Gen,7.188575902850015e9,87.67011699466467,1.0809392875905903e7,1.0323269443001036e8,30.97513327542098,68.89132329726796,326.80465212628815,2.2231993071585823e7,663.1371238761728,7.196949916650026e8,6.459161584232861e7,27.807568810915047,67322.7356598157,5.4352685168252535e7,1.6234867039593344e6,2.0259132878052037e7,8.607134052503074e8,1.721527591942362e7,3.078880506406306e7,2.817830035075257e7,2.7385621005822122e7,1.469425108604578e7,2.2296954704426322e7,1.0317744833278628e8,9.247809746194722e7,3.978756432140856e7,6.368773218889977e7,3.3949177969738506e7,1.2012785113363351e8,1.6381351049629373e7,2.4350074369724046e7,40.44981665488785,9.931268751649089e7,1.231184618478792e9,29.164716072018393,5.226811389654125e6,1.2798614857801395e7,5.604949330375577e8,7.778334732376157e7,1076.9518811046803,219909.87153796488,1.0246444550416905e7,9.446803885336995e7,3.686126371869244e8,237.77236022933099,2.716523985470041e7,3.1680731512126694e6,82.92436654093837,347.8443127018367,2.4533081323811095e7,2.9097821998210236e7,4.5518903762624264e8,2.804526423323436e6,1.0901174831808563e7,2.3853997281310517e7,5.663942757819439e6,7.546040408637087e7,3.09163765541912e8,6.948032911465868e7,3.978757485669594e7,1.504473282115203e8,6.402082265196285e7,1.7544520667635095e8,1.6852036566517133e7,5.564066082000204e7,49.547562272491916,8.588000356297208e6,1.1561977500907773e7,7.856331481583284e7,1.8114721128944106e7,8.521017356298453e7,3.32706331195319e7,1.356450171935215e8,8.888695041659562e7,1.57930618275378e8,119.38797546573764,7.970301473100893e7
cH2Fix_Liq,4.797889218151228e9,72.47586340542973,93.06326104755796,6.449810193146044e7,132.06943135562173,215.5236153528357,215.17079983275198,86.1113455904895,107.15279827180281,2.982028809574294e8,1.3262573574518709e8,52.653943317981515,66.26654089311091,81.26039045278691,55614.031789575005,183.41825625829446,3.6450588815310735e8,13560.221937861385,68.21404147717483,107.71557856244337,187.97501423797587,112.91025316338622,2.4465247356932648e6,1.161460093860105e8,1.164203506038096e8,3.797128835811115e7,2017.8207136837957,1.7191525576264028e7,2.512634541322531e8,50.28907655068425,3.51407796493588e7,80.75058899214476,754.870915162862,5.784687624445372e8,1.4259456166935654e7,100.37278922289501,1.3069813447953578e7,5.348514061561373e8,96.69271098282877,110.84090964905893,4.829559533500216e6,5.681109904893913e6,3.70194546285909e7,4.787983704291453e8,1.19328135673987e6,6.4229327273068324e7,3.4091184388974935e7,133.69210119089908,1.3139425203034736e7,4.418380752074622e7,2.196603214740012e7,4.739258104426283e8,1.8286073782674288e6,2.4345711758925486e6,5.596290393138741e6,8.284785146361273e6,5.135451254235031e6,1.4073374050307232e8,8.072734329080717e7,2.8904829935532674e7,1.7853400456037772e8,1.1560906219232297e7,3.994548482241782e7,151900.51247318112,1.9452043412239105e7,277.82916435805134,2.892134631678569e7,1.4610740826167429e7,578.4040072100021,2.333449844931429e7,1.2162503777791083e8,8.538631089437607e7,1.5122256347851532e7,3.658892796771009e7,1.5663651921660018e8,446.0441349596724,3.617867763552065e7
cH2Fix_G2P,1.0955552600867511e8,13.236518517827484,14.99369132119507,2.7576403350563888e6,12.882318274300882,10.884881061010024,11.975290957751103,16.924385125629183,25.577737990348005,9.513154790895667e6,29.205842145027773,18.223237122090268,12.680978752141163,29.37761262718184,16.44402926001929,9.990966018095689,2.9442581456727546e7,12.855101527952716,17.938468462125797,27.253005209992036,23.870114278122678,7.4280631556033905,6.684968729360751,6.776548701227941,6.831841973439408,6.780300845171464,6.67155374110063,7.264797149819273,6.905981227133502,6.662053822564223,8.012597896761127,9.3933285149548,9.044787605276172,3.854717189753185e7,8.502687318204362,7.774313311457439,9.578311606748006,2.7447068636253434e6,15.567698773107356,9.43069962833321,14.638872818774912,7.541756422178428,13.340094768710658,992.1667737882532,22.87897708626948,7.246799171405123,7.3065804052550964,20.648819748191954,7.365423744468576,7.3175657589712175,22.89105436202364,1.4206800016377967e7,21.02839060218786,8.778304010599609,9.879712335100415,9.005413606743598,17.852745862906406,9.46627040710052e6,11.806109519604789,9.923942111738814,31.17890308591735,21.449525767678143,2.8753825645686e6,9.73161376044024,6.4413896519224405,11.81227344613747,8.787096348903242,7.380400796767821,6.633558318916438,7.846084431208233,7.015144186110198,7.861822526184973,6.30801115130965,6.132181044796769,7.475463036190811,9.627709096776687,6.753565742572885
cH2Fix_Stor,1.497621488151524e8,10.89187582056379,9.06719654172938,34.64452910615985,9.308619583565077,11.834131958817984,10.826486295940912,9.34738684910087,9.536009210658438,12.882340539896774,14.940075812595268,9.213771009334648,9.954779313859495,10.737501327704697,10.188840330017198,12.295745692797635,18.332186544078414,10.673856165877927,10.998327830153766,10.597863220521381,10.660683112172238,9.65597569525812,1.7882024965209344e6,1.6362001018346565e7,1.0950858035193656e7,1.968806455140655e6,5.647084500931911e6,17.10973866806818,1.627069746641443e7,1.618760923147564e6,2.9248931385692013e6,9.286803276861761,8.414929056854918,12.989484832545687,11.75710340559263,9.435552046594653,467593.52061575104,13.581545971558855,8.798161276510351,8.743002254638759,10.067822774314948,15684.684004364295,17.31401122250499,15.968677113522974,9.45097557524918,34.58512211923267,11.758338583684626,10.31388117622157,9.66175239507204,572437.0155518764,18.743259562567456,260866.0445485045,22.509991212920436,659098.0572374937,1.2964138021566705e6,81316.6462869228,9887.459963164702,20.42399248945606,29.123495771801725,165.2556465762506,13.774332499959206,17.244529983037367,11.412991513238392,1.1372179734185627e6,6.005192500044848e6,11.907622968070502,12.568794512738997,29.702555523139086,7.851896829863691e6,50.81871516372262,1.0674364471993597e7,10.187162425936023,1.6018016660423424e7,9.886841168280516e6,2.63222008133562e7,11.922424473541401,1.0970915712543534e7
cH2Var,1.1097966504101624e10,2.8278731917030346,2.1675935312219643,2.789674910960076e8,2.532270166922918,4.714586101473636,6.281704368227326,2.472114233392348,1.8257163284259805,1.893094086451195e9,1.8505776974103967,2.1395504743708926,3.5255606002066795,1.7703824481804855,2.7299677528363953,7.240216003016174,2.131275050302434e9,3.841600557811607,2.391147518026924,1.7391889199684074,1.7279569519241582,9.308262732853223e6,141.87968102610452,2.146940567001391e7,3.153286867897917e7,64.15504373117875,2.6158989925102588e7,11.29426016345576,9.784961322200187e6,6.254756318006012e6,5.649026384635541e6,2.5328576993200396,3.039216409391361,2.8182953914566584e9,2.682247804033531,4.084186232449374,2.2000376224638796,1.2236812929882128e9,1.9788315987581822,2.47476256768687,2.1991914441301517,5.754095849746137,1.9781083269821391,8.111130489660181e8,1.8428335971588177,6.3838391627668125,7.792372753932517,1.8693620029201747,5.666299800664617,5.049036711021056,1.925404066907663,6.562700869399887e8,1.8495835691268647,2.8680192987179702,2.139704571632559,2.329412076668516,1.962322617854856,5.733408589307635e8,1.9149933701232804,2.3584384217126297,1.7428155701140027,1.9807805167026022,3.666518586628177e8,2.9789170139148187,2.5206392818012767e7,8.907364095355144,28.872457183355397,420.25644895766146,3.896472585180668e7,563541.5972656664,8.100452278224251e6,5.768300954434744,5.9756066154054776e7,4.895632010794256e7,2.4623648412289273e7,33.77328537586091,2.8947071793701697e7
cH2Var_G2P,3.520344507630866e6,0.34937885518275824,0.39786874671267575,90351.36115391912,0.33339965514047454,0.26104544428278686,0.2756745327800495,0.4708071649987713,0.8654168623954718,308071.5760660772,0.984356830937405,0.5489626154929019,0.310456946531578,1.0210184404450995,0.4446853138503189,0.21718312073534377,962671.0094237333,0.31101384250851016,0.510543251715161,0.8369518718946851,0.8136464113392863,0.17447673344274064,0.06773747461047139,0.08069906297340934,0.07345850795683903,0.07220546320057154,0.07194415170622814,0.0977126310727083,0.11639576106300935,0.0707982112782728,0.12360895991138819,0.20917143444462868,0.17569970501540633,1.2451744299953417e6,0.17144601745818572,0.13133633193897257,0.24693912864085452,95394.3968130808,0.45785761134565406,0.19053861686067392,0.39339471106829216,0.1099395870463956,0.39856605965486164,35.947346885829944,0.733494453202669,0.09891404305058506,0.10241920272327203,0.6803354503667242,0.10255427547045709,0.10421058669806836,0.730400403655229,433926.20761335926,0.64162559275513,0.23703626065271136,0.28517585923482186,0.21842816630663206,0.5443168012948306,293484.236665674,0.33675407291223236,0.27609472147691405,1.0148415360213476,0.7040402492924535,91213.99170472368,0.2647584402448166,0.13779294267331724,0.34103394141910953,0.1971323549076563,0.11613982395517065,0.06537406239721864,0.1338631155204887,0.09270377855475864,0.13156165355000127,0.07110550749785406,0.07489964818900328,0.20511385121787468,0.24324229107040632,0.07914896772418838
cH2NSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cH2Start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cNetworkExp,2.275672024616129e9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
