Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,Zone27,Zone28,Zone29,Zone30,Zone31,Zone32,Zone33,Zone34,Zone35,Zone36,Zone37,Zone38,Zone39,Zone40,Zone41,Zone42,Zone43,Zone44,Zone45,Zone46,Zone47,Zone48,Zone49,Zone50,Zone51,Zone52,Zone53,Zone54,Zone55,Zone56,Zone57,Zone58,Zone59,Zone60,Zone61,Zone62,Zone63,Zone64,Zone65,Zone66,Zone67,Zone68,Zone69,Zone70,Zone71,Zone72,Zone73,Zone74,Zone75,Zone76
0.03507206830084228,4132.007146466369,13542.513507783875,0.014924046769502368,0.035480188765231756,0.14461604497753197,8049.638783765103,0.21935210326242208,75114.56951511388,30894.727579474053,0.009788325775176196,30.58069952091251,20272.763789572284,663.365286784125,9617.055733584679,100348.26883159975,7324.640167716996,12089.852049712572,10095.296902972394,9619.93805570912,0.038728975124039826,11476.859475372734,41079.31851016562,33487.25544742456,19353.84713831485,16240.320895191571,13447.711742099424,47531.44367145873,5102.7541090600935,9255.271672031236,0.01705980173347435,37272.332597191795,142305.01227276915,540.3660952544222,2542.5276369846724,4657.21620444363,53015.30199002762,32430.68273414134,0.40069222725789877,341.1674783469172,4728.46423919768,38779.653613605326,40861.81304949006,73.18448895998421,16850.368993539658,2611.0760446343133,0.03712039016656361,500.1094637340996,11958.994907022614,9620.317410064512,68263.46551480542,956.8489713083194,3616.2259856292294,5459.277171576422,2519.974491672956,27554.212432227607,30479.17755169262,21111.401753005102,14198.403541299322,52686.462427457605,18153.601910324436,8550.061046847934,5314.149753479356,12527.418232978507,0.02218763567308298,4457.065990984937,6568.49249069132,15833.604948555994,9406.502233430796,38484.52272785373,21021.12339427381,37144.561157966695,20901.420600865113,53374.50634801497,0.04483176566860389,26479.899626019975
