Time,Liquid
333,153.03180276011514
334,129.10360979488559
335,110.38361630661751
336,110.49878721577664
337,298.98976612806473
338,287.20989742988496
339,273.31557351378405
340,258.6233145551064
341,242.10442947741655
342,225.33191652332516
343,208.18315011211382
344,198.6739693629898
345,197.60843955946288
346,199.39487367359254
347,201.18095466290373
348,202.96699634927955
349,204.75265852023205
350,206.53927681772086
351,214.00743799754417
352,228.16299083951776
353,235.63098746724535
354,228.8258049259435
355,207.6122255167514
356,208.68301276974626
357,223.8435066493978
358,243.6534577235245
359,268.11132122478926
360,292.5688025841711
361,22.20315540635761
362,39.534956793009485
363,57.41706998868307
364,74.46435488940676
365,87.35023346765263
366,98.06288206836862
367,114.54068383603916
368,134.3610682163664
369,157.1137038146007
370,187.01578508549125
371,207.78272083928448
372,232.04824852840736
373,256.82055348526274
374,282.29377895426296
375,307.37067170217585
376,330.71296068257993
377,331.1153386907457
378,297.1839439121573
379,192.16532398453776
380,87.2600246842899
381,11.393520570856879
382,0.000788985804490494
383,0.015680684581070636
384,3.4111730217427407
385,93.0475374930952
386,108.91908978517299
387,124.7928623051954
388,140.4170929838133
389,141.53062552232169
390,132.1505674428963
391,130.15280245317837
392,139.49110611530983
393,157.57368638420752
394,175.65685315250738
395,193.74021922288753
396,211.8232156067009
397,229.90563368316452
398,247.98915655984075
399,266.0721026180951
400,277.51902247653885
401,239.0684981094683
402,151.52923054267845
403,67.36909675753265
404,33.10043643645622
405,42.283585632803636
406,51.855724852714445
407,62.95582487256189
408,77.18297167202013
409,242.49933057046655
410,227.9368258073631
411,214.57963661152723
412,189.85713988114915
413,150.1110539942473
414,108.2844875583148
415,85.72999277307878
416,79.92514187898183
417,74.16438366984522
418,68.40503501225203
419,62.646109582971576
420,63.429551522354586
421,77.6140700941371
422,98.66346861829086
423,119.71247327471684
424,129.87829666233253
425,128.70734853585267
426,127.08482384070007
427,136.25202319954406
428,156.20357768388178
429,176.70423524287352
430,197.7535769402804
431,218.8023321588861
432,239.85050073663137
433,19.654354968798884
434,39.13404765266597
435,58.61358368561338
436,78.09337214872212
437,97.57292636457643
438,111.29602329647003
439,109.21787527995866
440,122.94068228743697
441,142.4203078998696
442,161.90069905204
443,181.38063087979447
444,200.86031816514702
445,220.33958100625333
446,239.81933395019664
447,259.300633068237
448,278.78050847416546
449,293.098128386453
450,275.3308243860733
451,209.64856173489574
452,114.61559123481791
453,46.92433642577913
454,16.94897663120736
455,6.347241146742192
456,0.1761131742755424
457,124.70288491822228
458,122.6044021262301
459,120.96702231869898
460,119.4060492381816
461,118.09595792297796
462,116.94474302324582
463,111.2491965252635
464,108.96245957210829
465,106.23249437077993
466,105.10828750716061
467,112.4134755183319
468,125.85135401866413
469,135.37518546764457
470,147.244588039613
471,152.6376282827567
472,150.82449154135148
473,145.2854528112823
474,139.74590176513982
475,134.13371371226367
476,128.55157622927678
477,125.24890600697356
478,126.4578349251955
479,127.29321504222267
480,126.67588017512483
481,126.73333196259009
482,128.68920456763317
483,126.97747584072727
484,118.96102252582747
485,106.60836774097965
486,92.91997275630445
487,79.54728767150993
488,73.1926557413725
489,74.54317283755728
490,83.62619240303454
491,82.84955464434319
492,93.19501117020891
493,107.09945099804591
494,120.53857823778557
495,132.53879060395795
496,138.80652219085692
497,136.60933956630242
498,131.0778133826247
499,126.42938156937413
500,120.5811330461826
501,116.38381524035341
502,112.52949150054226
503,113.32503088870018
504,119.93276429844258
505,77.19517172768258
506,76.5772211898011
507,74.2146011785303
508,73.94235693411395
509,69.28502589379946
510,59.350956028062114
511,50.256586478946986
512,48.66060249418456
513,55.1103104519446
514,63.128684417527154
515,70.14145326050271
516,78.15948831869329
517,86.17722135513122
518,94.1957713194301
519,102.21347765856214
520,109.22570148078083
521,109.03625267960302
522,98.46430231539384
523,84.82563524998218
524,76.94763292316102
525,78.64938411362829
526,85.66290515880482
527,93.68236227117558
528,88.6406395534606
529,106.62458753446461
530,113.14787801360177
531,120.55868260461125
532,118.53587711298798
533,114.8846344801535
534,112.13182109711764
535,109.252249368767
536,108.72002319013689
537,106.85736695348169
538,99.93785838131222
539,97.53467972997154
540,94.34955299900906
541,93.07878443568114
542,97.49013719247958
543,101.02603172897332
544,98.5753021505048
545,96.12358794123398
546,92.57472725056542
547,81.05618987359162
548,71.60529283223923
549,69.52783423217318
550,73.24198840940448
551,87.38093295846838
552,102.67225896841128
553,198.08880970489247
554,209.88052578364466
555,221.67214773632628
556,233.46331436173864
557,245.25284511015653
558,257.0436803002206
559,257.4977646836673
560,257.68295800857
561,260.17639082140994
562,261.6651885789722
563,261.8749400523126
564,255.39784530640503
565,244.5164692599725
566,233.6358094757231
567,222.75466862506798
568,211.8735133367539
569,200.9918630050823
570,190.1112720228986
571,179.23003347941383
572,173.35629965785103
573,174.16954225385828
574,176.66372546029285
575,179.15748201850994
576,186.29937539768093
577,44.54460836831447
578,65.1780575005709
579,79.43068420295677
580,85.51333238402881
581,86.3851225178704
582,92.40158415383661
583,112.19318797110367
584,133.01205083628204
585,153.83066413295637
586,173.75838964821946
587,192.3838355314344
588,212.31082971404004
589,233.12935337177234
590,253.9489228620829
591,274.76801345828574
592,295.5866417276507
593,296.9478978960116
594,267.8881246026607
595,223.97793366183691
596,175.1276483890601
597,126.28002694006776
598,78.25511519900161
599,34.35279976136394
600,23.73392417358957
601,229.7145410320027
602,228.49823618563673
603,227.95196094616378
604,229.7231659186188
605,226.22257477926098
606,223.16418298825215
607,214.38018921843755
608,209.62069673795622
609,205.0701806646247
610,200.53756594482206
611,185.9097765821018
612,184.05698149329203
613,194.84705252823085
614,211.15741801270565
615,228.6998851901405
616,246.24230891492175
617,256.55423662732176
618,254.64453353103008
619,246.50321008432775
620,234.31304568669412
621,220.67624445676296
622,211.8356349452259
623,211.99008281005797
624,224.86220733308298
625,266.8748582431572
626,262.0992911422368
627,257.2774444775264
628,252.29607076457197
629,245.43603504435998
630,237.07756190364233
631,233.23280945336694
632,235.4475497552636
633,241.57858396914258
634,247.71018776024926
635,253.83926024816685
636,259.97240696665216
637,266.1033698426606
638,272.23511165533967
639,278.3664215141132
640,284.4989093868075
641,290.62979833117095
642,290.5977867141444
643,283.89749812513554
644,274.2813609887769
645,266.5919092978574
646,264.6932796479809
647,266.7486778745297
648,269.35593473316817
649,152.15642108457266
650,144.58018156553027
651,136.9070840492215
652,129.24067847096646
653,121.69209153643735
654,114.30446195054375
655,107.45627264179842
656,111.14173557551914
657,125.15750708709703
658,139.1742786147677
659,153.19062768818603
660,167.20695517671956
661,181.22292169299462
662,195.23978396487522
663,209.25613721782105
664,223.2724413547546
665,233.83287891669687
666,234.06326963265178
667,227.13927633889614
668,216.69665520869566
669,193.99987144977885
670,175.4301377086521
671,166.65685215843337
672,159.5341431921422
673,284.78603707157515
674,288.3501027294728
675,291.91413705439703
676,295.47814723898205
677,299.04156751251344
678,288.03539586785155
679,261.55479184607367
680,243.08461744339922
681,239.18454607489184
682,241.42889413283683
683,236.20925922146523
684,238.4529910116358
685,242.0166687762146
686,245.58121047668504
687,249.14524719027565
688,252.7092786701773
689,256.2728053572195
690,259.8375475492309
691,263.401653831861
692,266.96556272743425
693,270.5292552266369
694,274.0938028162155
695,277.6578214688251
696,281.2215235489175
697,247.85988091954664
698,247.86004245004034
699,247.8599061990983
700,247.85989863710387
701,247.85919504237285
702,247.85987264796182
703,247.85980044424008
704,247.85962219096984
705,247.85925005626575
706,247.85964738687125
707,247.85691739476533
708,247.85746218810067
709,247.86046646602057
710,247.86082973445392
711,247.86134005557784
712,247.86081428471363
713,247.85948838453936
714,247.86020941942365
715,247.8600538159397
716,247.86002664929947
717,247.85953199158376
718,247.86008818834043
719,247.85991021797827
720,247.8594745545859
721,267.18977821188093
722,254.43019506730042
723,244.1463098288861
724,233.57650111951665
725,223.4726242708046
726,219.69135503464685
727,219.35357114868532
728,226.13431641960324
729,232.914980696025
730,239.6963752634099
731,246.47749422515292
732,253.2583031648718
733,260.0390854144184
734,266.8205962179684
735,273.60163923980326
736,280.3826549092268
737,287.163017326316
738,293.61236403359277
739,299.63303168302184
740,296.72375303983375
741,283.2447197078643
742,271.84126533833125
743,277.5703430779537
744,283.7360280755081
745,212.07085529983067
746,210.6437183092146
747,216.6797896232698
748,215.25226090191433
749,205.37907082374636
750,174.47284822142802
751,145.93753206503635
752,137.1227153337908
753,143.15826732735425
754,149.1948552825656
755,155.23085692489278
756,161.26701011435304
757,167.3027551229375
758,173.33937533890784
759,179.3755043167602
760,185.41160843482402
761,191.44727372062357
762,197.48378173890111
763,202.97166019872085
764,203.82538945387333
765,198.1292078610495
766,203.0697227090443
767,208.0101091316978
768,213.49795712567638
769,266.2243825240955
770,269.51436094069845
771,270.41275181340956
772,264.8971781867856
773,256.8622470151579
774,249.0671795931317
775,243.0697561330427
776,247.504500733294
777,256.1190424264368
778,264.7334164613936
779,273.35427854744285
780,282.05433554962883
781,290.96562943784085
782,300.00923871108887
783,309.05043335436767
784,315.7106687975384
785,315.1990191255927
786,307.5366726726465
787,298.5218088986855
788,289.99644294627103
789,282.21675438484453
790,274.4544637864868
791,269.0439524463291
792,266.40304533054007
793,198.5156734093924
794,198.74933233960763
795,198.91179937615468
796,198.98509358838112
797,195.2230293145108
798,186.31260928896953
799,185.78633746889417
800,190.56270884222528
801,195.33908384405137
802,200.11661496426171
803,204.8933725454516
804,209.67014205542273
805,214.44629483361828
806,219.2244148105125
807,224.00037160808148
808,228.77676071138382
809,232.20889122882818
810,227.13789429689416
811,210.4973495007724
812,201.6136255902168
813,197.94848172493622
814,197.6491767289536
815,197.94736727104532
816,198.24604215064466
817,200.38804839549647
818,191.91198511532812
819,183.43582142506168
820,174.95963983802224
821,166.41485203175648
822,156.3960990005626
823,144.04451223074452
824,139.78328104164706
825,150.4922966628044
826,162.67754507568267
827,174.86235983680385
828,187.0471900781463
829,199.2317382026631
830,211.4170702908574
831,223.60190015289544
832,233.3156527352343
833,232.6986671641723
834,222.7369593450867
835,210.66446051492923
836,199.76161853674725
837,193.67559732229077
838,192.81208679465266
839,195.6454750466199
840,203.18156691217666
841,224.22021411256634
842,220.46691778299325
843,217.24771574686253
844,213.51537232189253
845,209.23799885583838
846,204.94179368190532
847,203.9382021633303
848,208.92940752016602
849,216.62288119083394
850,224.31676149131573
851,232.25668155846256
852,240.76018912743805
853,249.0181054921495
854,256.7122708410059
855,261.70334925410435
856,261.2475073018733
857,258.0458119746213
858,254.29747450542493
859,250.00086765721358
860,245.70419868733455
861,241.40709960442553
862,237.11091551527414
863,232.81380278281654
864,228.51720421921237
865,132.16991508497776
866,137.40846257776101
867,141.16166129424676
868,135.44386424201744
869,122.06909419435902
870,102.42817204460235
871,82.52360135920782
872,84.78873405769173
873,102.43183901330917
874,120.07586942937945
875,137.71949033523754
876,155.36307948200613
877,173.00633705350614
878,190.65033257025874
879,208.29365503288025
880,216.91985756538725
881,210.2003586575653
882,188.43990931417054
883,157.90072190504193
884,135.64752296554042
885,119.62634036132712
886,115.57480536183667
887,120.84978259208143
888,126.69284736992117
889,59.49996298211147
890,77.58772611145946
891,93.21478279985442
892,103.93979508398084
893,103.35980305438525
894,76.92887866780407
895,16.927787376339438
896,16.19418588585586
897,35.687569518906514
898,55.78049741598329
899,75.20816026228275
900,94.68663110359265
901,114.2103499875042
902,134.0041911026127
903,152.89807377577318
904,160.02966131439334
905,131.5556874286961
906,59.320953871218535
907,21.768813228610156
908,17.04812494023753
909,22.689363729606555
910,29.47612431991314
911,37.09945552035862
912,45.74950028962655
913,230.80043895571484
914,234.57500467538688
915,237.5383025123207
916,239.44263836370808
917,240.67586572008324
918,235.92314296929322
919,225.83039303082353
920,229.18889223098336
921,241.49784055324335
922,254.00153318413868
923,265.84521800257795
924,276.97962938791085
925,288.96599299034017
926,301.4421793718556
927,312.41274342065424
928,317.76833744806845
929,306.0093570821823
930,273.6853091660353
931,247.43040114938384
932,233.19619323862113
933,228.11134042708352
934,227.0307014618376
935,227.06915215688414
936,228.3556125461259
937,205.39978207262686
938,202.84816712118874
939,200.16740948441745
940,197.35532944794915
941,192.74055517635927
942,176.83138660233573
943,174.55815216390587
944,179.77217874459478
945,187.13731986357587
946,194.50287531151625
947,202.1714304060618
948,209.82342684203428
949,217.18839784490189
950,224.46921188399875
951,230.42976881399164
952,230.6854094341621
953,227.75418656948887
954,224.24541441394126
955,221.3333800164683
956,218.58643077650362
957,215.8984875289949
958,213.2414488406203
959,210.60453179408734
960,207.97492302470891
961,191.59750430314645
962,191.14541297053302
963,191.04009385524998
964,190.43283884842305
965,190.06083131291032
966,185.91359010321207
967,179.9206181347248
968,181.9285157441957
969,190.50672082100826
970,199.75526266584072
971,218.65845295566155
972,246.8820197802549
973,265.78679826382574
974,270.3660048677606
975,265.45062321502303
976,260.4010680417858
977,242.30006358413902
978,217.18924186290175
979,203.56031161592222
980,201.34442300894216
981,199.15577620636458
982,196.56774596703602
983,194.39843776373706
984,192.22221828384133
985,150.71717631074748
986,148.61144116571245
987,147.07005528457051
988,146.4386596539835
989,145.9676453679099
990,143.64198659279674
991,138.54672717139167
992,136.03223401053094
993,141.93895655085018
994,150.8665786040873
995,160.16082659818406
996,174.02547145072674
997,189.90573695395148
998,205.10235817244364
999,217.86101235017037
1000,223.27443426508847
1001,214.68391840568944
1002,175.64585735472147
1003,162.46029072548652
1004,155.37707980531826
1005,149.81293138723
1006,146.3132105843814
1007,146.49837227714556
1008,150.95693863101184
1009,28.63480348331774
1010,35.22979632384818
1011,43.603880858287766
1012,67.6765279833711
1013,91.14813695003801
1014,119.90750548590867
1015,153.90166985025363
1016,192.97514845764462
1017,234.56764703517706
1018,276.1608829186208
1019,295.2552000466345
1020,303.78633031102953
1021,319.6428018270374
1022,324.5849219177582
1023,320.55276874184267
1024,304.5242724889738
1025,270.71762165835753
1026,213.29253873943588
1027,149.69946930929606
1028,103.68798021890666
1029,69.94654205194644
1030,37.24932037888408
1031,21.89042778304463
1032,27.703071875808917
1033,11.130249447601898
1034,45.35227291781467
1035,82.90853461516048
1036,120.84347811403126
1037,155.8813138455767
1038,169.83468986813875
1039,151.76722206477206
1040,118.07522216049884
1041,103.28454845202438
1042,106.17960529375227
1043,127.31750073092996
1044,173.43014616111483
1045,228.59286311845892
1046,285.35784670182096
1047,329.2526613419689
1048,331.0889943808631
1049,285.9642314531392
1050,223.03523917947524
1051,172.3260295183248
1052,138.71661815803597
1053,108.03726539381597
1054,69.3252404264889
1055,31.099190750470086
1056,2.48549225369635
1057,119.29206166369067
1058,142.41087111657876
1059,165.52765835283856
1060,188.54635912329272
1061,211.12994794508228
1062,232.68941609234122
1063,240.81107341983474
1064,230.18636878360945
1065,248.5692347464001
1066,271.0118666728667
1067,282.00364964031445
1068,285.7312832626093
1069,300.7765591972706
1070,315.53674816380743
1071,307.02186278098793
1072,274.36466579594315
1073,232.17727510044008
1074,186.76155038661602
1075,154.68999165356647
1076,134.7382427789684
1077,108.12396730115199
1078,82.11489029485023
1079,78.33217255771228
1080,96.1722517376968
1081,137.5102705892156
1082,149.2207918804738
1083,160.94875502726816
1084,172.63435911007537
1085,183.742332028177
1086,181.5410549011852
1087,154.5024719896744
1088,140.16473919205015
1089,154.11054366572864
1090,172.77426724845841
1091,192.77228054467932
1092,215.8177359201931
1093,237.32178341332997
1094,256.1580284878084
1095,267.40363962972236
1096,246.302937379598
1097,199.78733556656772
1098,153.2724457684613
1099,108.83611096549657
1100,89.43771187613001
1101,93.37816303453269
1102,101.21607382419495
1103,113.583314851626
1104,125.99869060483476
1105,18.311227342495897
1106,38.502933266030084
1107,58.69498847605763
1108,78.88705932463216
1109,99.07883308291056
1110,119.2713570752951
1111,139.4635292760986
1112,158.32463445128784
1113,180.15470586775092
1114,202.7892633578837
1115,227.86491884952088
1116,251.2575369598115
1117,271.9341390414795
1118,292.1266729203701
1119,312.3186084408122
1120,331.1152537331155
1121,317.5103486573272
1122,256.1078923240525
1123,182.86744780712166
1124,127.42817975804996
1125,83.24863500658233
1126,37.84110710082706
1127,3.8101997683987747
1128,0.0006807250036899859
1129,80.23163731377483
1130,44.649119844723714
1131,25.019099074349924
1132,15.516776674025778
1133,30.13551708410853
1134,53.12489348782191
1135,68.89807651480231
1136,63.05542718926904
1137,81.16104723252863
1138,115.84761971942177
1139,162.28791877193717
1140,212.95645366254533
1141,264.9100667238912
1142,302.65886308362315
1143,320.1170153245205
1144,311.07491677310185
1145,268.5179908345769
1146,206.19279688972168
1147,143.245468588054
1148,99.49894292715311
1149,87.83408679772805
1150,96.2094582310589
1151,104.89895868437077
1152,108.60574646594495
1153,114.5683430211813
1154,117.70149665495452
1155,122.41956450883515
1156,126.24270273481693
1157,127.51373700156131
1158,123.21968052083005
1159,115.6828365459466
1160,100.42398884844837
1161,102.43076713823154
1162,109.52659547279282
1163,121.63636729293046
1164,143.44520133806887
1165,156.93613753184476
1166,166.23026578625652
1167,171.04754501912475
1168,167.14091936245765
1169,156.89529341620837
1170,148.72807488166157
1171,142.6212378808282
1172,136.7371716750294
1173,131.057078744761
1174,125.37862856127413
1175,119.69920568025074
1176,115.89885943307246
1177,220.0142169147663
1178,162.60766420933066
1179,122.3397494779895
1180,86.25994365886129
1181,68.64741592762817
1182,60.446906462901666
1183,52.41839297443897
1184,50.17630194843923
1185,63.71704820484331
1186,92.78598245389193
1187,132.25603442360992
1188,173.59634097596347
1189,211.8941356151608
1190,237.6487314104429
1191,242.72807548929939
1192,242.22029866948054
1193,235.4344068318978
1194,227.96616225614957
1195,222.89904965704216
1196,227.80054970750692
1197,234.55641000295304
1198,253.9048615965811
1199,287.02874806535294
1200,283.5675784529862
