Line,New_Trans_Capacity,Cost_Trans_Capacity,Line_Max_Flow_MW,bus0,bus0_x,bus0_y,bus1,bus1_x,bus1_y
47,8.999982999999999e-07,1.05430145e-08,11103.05098,ES1 1,-0.498247314,40.7899949,ES1 4,1.532231515,41.6937861
48,1.7857196e-06,2.9395558e-08,1195.257268,ES1 1,-0.498247314,40.7899949,ES1 5,-3.650686811,40.1106101
49,3.320849e-06,5.8419662e-08,8725.707326,ES1 1,-0.498247314,40.7899949,ES1 6,-2.896801354,42.76489618
50,398.41908,7.217338,398.4190892,ES1 1,-0.498247314,40.7899949,FR1 8,-0.428850811,43.53302298
51,1.0261305e-05,2.400559e-07,1587.090917,ES1 2,-5.238705483,37.16218302,ES1 3,-1.068553391,38.46729399
52,6.3829564e-06,1.3480587e-07,8327.288237,ES1 2,-5.238705483,37.16218302,ES1 5,-3.650686811,40.1106101
53,1.1187314e-07,1.7445961e-09,7530.450059,ES1 2,-5.238705483,37.16218302,ES1 8,-6.151081793,39.41281179
54,1.3869298e-08,2.3692165e-10,5153.106402,ES1 3,-1.068553391,38.46729399,ES1 5,-3.650686811,40.1106101
55,1188.6718,14.309782,1188.671828,ES1 4,1.532231515,41.6937861,FR1 6,1.729674829,43.51121311
56,5.3759663e-08,9.632906e-10,3566.015485,ES1 5,-3.650686811,40.1106101,ES1 6,-2.896801354,42.76489618
57,1.33477895e-05,1.8020907e-07,10704.63189,ES1 5,-3.650686811,40.1106101,ES1 8,-6.151081793,39.41281179
58,1587.0908,20.512764,1587.090917,ES1 6,-2.896801354,42.76489618,FR1 8,-0.428850811,43.53302298
59,4.843555e-06,6.0935626e-08,3964.434574,FR1 0,2.285930386,46.41651176,FR1 11,-0.147786872,45.53878517
60,4.0531134e-06,3.8986865e-08,6746.782759,FR1 0,2.285930386,46.41651176,FR1 12,2.837637634,45.01155887
61,90.676785,1.0645497,3566.015485,FR1 0,2.285930386,46.41651176,FR1 15,3.785280059,47.87312765
62,3.8478154e-06,4.682621e-08,2377.343656,FR1 0,2.285930386,46.41651176,FR1 16,4.896736931,46.04814359
63,1221.8469,19.33507,2775.762746,FR1 0,2.285930386,46.41651176,FR1 7,2.412112342,48.81161936
64,2.4139189999999998e-06,4.5256357e-08,3566.015485,FR1 1,6.107274788,45.52201024,FR1 15,3.785280059,47.87312765
65,3.4221221e-06,2.2475698e-08,12298.30825,FR1 1,6.107274788,45.52201024,FR1 16,4.896736931,46.04814359
66,760.2132,13.024083,1188.671828,FR1 1,6.107274788,45.52201024,FR1 17,7.098681163,48.02632462
67,599.2594999999999,6.913358,796.8381785,FR1 1,6.107274788,45.52201024,FR1 5,6.28574034,43.77942318
68,3566.0155,29.40836,3566.015485,FR1 1,6.107274788,45.52201024,IT1 5,7.804870669,45.15309588
69,2.4773459e-06,3.1460065e-08,2775.762746,FR1 10,3.998921317,49.79126179,FR1 15,3.785280059,47.87312765
70,2775.7626,22.94146,2775.762746,FR1 10,3.998921317,49.79126179,FR1 3,2.424028616,50.53222179
71,517.9624,5.4053097,2775.762746,FR1 10,3.998921317,49.79126179,FR1 4,5.960518626,48.861879
72,2.2375661e-07,2.1051063e-09,1195.257268,FR1 10,3.998921317,49.79126179,FR1 7,2.412112342,48.81161936
73,3572.6008,50.477474,3572.600924,FR1 11,-0.147786872,45.53878517,FR1 2,-1.259489523,47.53739283
74,4.4104323e-07,7.0746857e-09,2775.762746,FR1 11,-0.147786872,45.53878517,FR1 6,1.729674829,43.51121311
75,2014.5078,26.812273,2775.762746,FR1 11,-0.147786872,45.53878517,FR1 8,-0.428850811,43.53302298
76,2248.4186,19.520632,2390.514535,FR1 12,2.837637634,45.01155887,FR1 18,3.784670783,43.88377687
77,1398.8776,15.676327,1587.090917,FR1 12,2.837637634,45.01155887,FR1 6,1.729674829,43.51121311
78,5558.1107,55.806778,5558.110931,FR1 13,-3.25128578,48.2650637,FR1 2,-1.259489523,47.53739283
79,1.4859156999999999e-07,1.8039148e-09,11103.05098,FR1 14,0.590475004,48.90181715,FR1 2,-1.259489523,47.53739283
80,1.0205251e-06,1.3582578e-08,2377.343656,FR1 14,0.590475004,48.90181715,FR1 3,2.424028616,50.53222179
81,10306.212,81.789276,10306.2128,FR1 14,0.590475004,48.90181715,FR1 7,2.412112342,48.81161936
82,2175.2632,28.385431,4362.853663,FR1 15,3.785280059,47.87312765,FR1 16,4.896736931,46.04814359
83,2.9314455e-05,3.3889944e-07,5159.691842,FR1 15,3.785280059,47.87312765,FR1 4,5.960518626,48.861879
