Line,Existing_Trans_Capacity,New_Trans_Capacity,Total_Pipes,Fixed_Cost_Pipes,Pipe_length_miles,bus0,bus0_x,bus0_y,bus1,bus1_x,bus1_y
1,0.0,6.948163e-06,3.4396845e-07,4.91425,192.83977018343904,DE1 0,8.585665971628911,49.23105928069339,DE1 11,8.05974729506191,47.888021872066325
2,0.0,3.975236,0.19679385,2049416.0,140.56480167516264,DE1 0,8.585665971628911,49.23105928069339,DE1 12,9.580929922241054,48.46048443999676
3,0.0,32.50915,1.609364,19449486.0,163.12173380258994,DE1 0,8.585665971628911,49.23105928069339,DE1 18,6.961294780838478,49.74481058636263
4,0.0,1.553997e-05,7.693055e-07,6.719786,117.90022256580347,DE1 0,8.585665971628911,49.23105928069339,DE1 7,8.614807726224376,50.079091212058565
5,0.0,7.404425e-06,3.665557e-07,4.797779,176.6681518032778,DE1 1,9.745630895271958,51.04223934252158,DE1 14,11.750300384615384,51.22456746153846
6,0.0,1.4943248e-05,7.3976474e-07,9.471314,172.81229164524115,DE1 1,9.745630895271958,51.04223934252158,DE1 15,10.358713631896448,52.22589869741621
7,0.0,6.9217112e-06,3.4265898e-07,4.2396216,167.00251144715912,DE1 1,9.745630895271958,51.04223934252158,DE1 7,8.614807726224376,50.079091212058565
8,0.0,10.588609,0.5241886,6264924.5,161.31928818922682,DE1 1,9.745630895271958,51.04223934252158,DE1 9,8.718996773319988,52.01133541053488
9,0.0,7.856075e-06,3.8891463e-07,3.2072096,111.30920270358725,DE1 10,8.442956595095849,53.183449756764006,DE1 16,7.383087924978485,52.70033777690464
10,0.0,9.050788e-06,4.480588e-07,4.2983594,129.48686174027887,DE1 10,8.442956595095849,53.183449756764006,DE1 5,9.656115621028528,53.772222705953226
11,0.0,0.00018696705,9.255795e-06,112.85438,164.5745524589509,DE1 10,8.442956595095849,53.183449756764006,DE1 9,8.718996773319988,52.01133541053488
12,0.0,40.633293,2.0115492,24127360.0,161.896381937343,DE1 11,8.05974729506191,47.888021872066325,DE1 12,9.580929922241054,48.46048443999676
13,0.0,54.59928,2.7029347,18322980.0,91.499464775641,DE1 11,8.05974729506191,47.888021872066325,FR1 17,7.098681162538576,48.02632462435081
14,0.0,5.3101685e-06,2.6287964e-07,4.3485556,223.27805713822065,DE1 12,9.580929922241054,48.46048443999676,DE1 19,10.723084073001646,49.88281742234528
15,0.0,0.95248145,0.04715255,588287.25,168.4000708436932,DE1 12,9.580929922241054,48.46048443999676,DE1 4,11.399736085399406,48.35883243095018
16,0.0,29.556948,1.4632152,36995160.0,341.2673079559072,DE1 13,12.50484475,48.817594875,DE1 14,11.750300384615384,51.22456746153846
17,0.0,7.727127e-06,3.8253106e-07,6.2054753,218.9607841598671,DE1 13,12.50484475,48.817594875,DE1 19,10.723084073001646,49.88281742234528
18,0.0,6.748309e-06,3.3407468e-07,2.9689114,119.95314374032289,DE1 13,12.50484475,48.817594875,DE1 4,11.399736085399406,48.35883243095018
19,0.0,117.49215,5.816443,79133944.0,183.6383195155129,DE1 14,11.750300384615384,51.22456746153846,DE1 15,10.358713631896448,52.22589869741621
20,0.0,4.537198e-06,2.2461377e-07,6.0214314,361.8439803613993,DE1 14,11.750300384615384,51.22456746153846,DE1 17,12.626970151251394,53.77264364752804
21,0.0,0.0010256686,5.077567e-05,780.1314,207.3815449374159,DE1 14,11.750300384615384,51.22456746153846,DE1 19,10.723084073001646,49.88281742234528
22,0.0,3.6015417e-06,1.7829414e-07,3.163191,239.4673588320574,DE1 14,11.750300384615384,51.22456746153846,DE1 3,13.553525737215796,52.53973417915259
23,0.0,16.170815,0.8005353,9793430.0,165.1248065363619,DE1 14,11.750300384615384,51.22456746153846,DE1 6,13.6417236,51.1474873
24,0.0,145.40251,7.198144,118825864.0,222.8170537351163,DE1 15,10.358713631896448,52.22589869741621,DE1 5,9.656115621028528,53.772222705953226
25,0.0,7.760641e-06,3.8419012e-07,4.0726285,143.0825181967328,DE1 15,10.358713631896448,52.22589869741621,DE1 9,8.718996773319988,52.01133541053488
26,0.0,110.63174,5.4768186,74171250.0,182.79538940010605,DE1 16,7.383087924978485,52.70033777690464,DE1 2,7.690041449570495,51.398817744468026
27,0.0,32.137447,1.5909628,26001462.0,220.5950436523095,DE1 16,7.383087924978485,52.70033777690464,DE1 8,6.782045751405716,51.15711694730057
28,0.0,32.251682,1.5966179,17557446.0,148.42885346805636,DE1 16,7.383087924978485,52.70033777690464,DE1 9,8.718996773319988,52.01133541053488
29,0.0,28.789885,1.4252418,19846938.0,187.95892973661057,DE1 17,12.626970151251394,53.77264364752804,DE1 3,13.553525737215796,52.53973417915259
30,0.0,39.003048,1.9308441,34907350.0,244.021272377514,DE1 17,12.626970151251394,53.77264364752804,DE1 5,9.656115621028528,53.772222705953226
31,0.0,1.5731546e-05,7.787894e-07,8.95007,155.11878475372552,DE1 18,6.961294780838478,49.74481058636263,DE1 7,8.614807726224376,50.079091212058565
32,0.0,2.3088973,0.114301845,1667755.4,196.9414297977336,DE1 18,6.961294780838478,49.74481058636263,DE1 8,6.782045751405716,51.15711694730057
33,0.0,55.598125,2.7523823,31117386.0,152.59922659092277,DE1 18,6.961294780838478,49.74481058636263,FR1 4,5.960518625870406,48.86187900010679
34,0.0,1.6305135e-05,8.0718496e-07,13.191319,220.58356912325235,DE1 19,10.723084073001646,49.88281742234528,DE1 4,11.399736085399406,48.35883243095018
35,0.0,38.407806,1.9013766,26820160.0,190.3930953423552,DE1 19,10.723084073001646,49.88281742234528,DE1 7,8.614807726224376,50.079091212058565
