Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,Total
Sum,2.0989584e8,6.118116e7,1.0772235e8,4.8672202e8,2.2201283e8,2.209538e7,9.215162e7,2.4629091e8,1.94901e8,4.786443e7,2.5424026e7,1.27722344e8,1.8471466e8,2.062034e8,5.4805532e7,1.4087077e8,8.1071925e6,3.495225e8,1.515024e8,7.447357e7,2.8368246e8,1.1175995e8,1.8124459e8,1.4954352e8,3.6288026e8,9.2968275e8,5.234026e8,2.5114034e8,2.905948e8,4.061663e8,1.03917496e8,3.4114432e8,4.4449213e8,4.0061178e8,3.5711344e8,2.984034e8,1.3337937e8,7.081161e7,1.2259247e7,3.5694436e7,1.7419877e8,6.866395e8,1.0339591e9,1.6454871e9,2.0423221e8,4.3934627e8,3.340551e8,6.3246276e7,3.2088992e8,3.732585e7,8.703024e7,5.337499e8,5.432382e8,2.1299978e8,3.0177542e8,2.0059077e8,3.2027587e8,6.4777043e8,2.5532549e8,2.964568e8,1.942013e8,1.3809424e8,2.4376338e8,4.4643574e8,3.1100634e8,9.1055725e8,6.0947604e7,8.668406e8,9.586346e7,3.4865546e8,2.2782674e8,3.1326666e7,1.0489689e9,2.7892157e8,7.031278e8,1.7575914e8,1.3560187e8,8.7037894e8,5.9359194e8,1.3982128e8,6.903184e8,4.4057712e8,2.7201066e8,7.350899e8,2.3090098e8,6.268501e7,4.0374387e8,2.4510981e8,2.244372e8,1.5121906e8,1.1424196e9,6.1834746e8,1.0417989e9,1.2843137e8,1.945261e8,1.7741576e8,1.2546312e8,1.9056378e8,6.5723716e7,3.012555e8,4.1303152e8,2.3143678e8,5.5792268e7,4.2044346e8,5.1260116e7,4.708316e8,1.4178397e7,4.9756653e8,1.806767e8,3.8511622e8,1.8732022e8,4.8477565e8,2.0858514e8,1.6398782e8,7.6204024e7,2.6843923e8,9.2823635e8,1.1241969e9,3.640256e8,9.529012e7,5.074418e8,8.709612e7,1.6075454e8,2.635926e7,1.9345366e8,5.711721e7,6.205455e7,1.3747957e8,2.6496715e8,1.5002238e8,1.2299615e8,7.516583e7,1.16767064e8,8.05786e8,9.869278e7,1.1044213e7,4.9609184,35.94448,7.219826,5.2364454,1.2748278e9,7.807599,62.91303,7.577411,6.6802784e8,6.321321,3.9267987e8,4.4138557e10
t1,52583.22697514764,16289.122120687256,33347.85614663022,11784.754170233668,4317.123175838411,470.45592432643264,0.007226479407820983,47938.91992406431,27188.415700708807,7418.189931225858,16392.398729192573,48110.40690895932,24987.143803182724,0.015924463775694613,0.007291370719443874,0.007365338159479588,0.007424755844103661,31682.46211664196,27285.705635058373,30535.64824440976,0.006018992492535371,0.006556765038139846,10817.70078336394,33107.01309185414,30147.35499542753,195728.49795400718,77779.94209342441,56275.91961477706,37288.480467023175,43061.761029393434,0.009302044501170614,87787.01343994058,83101.94628402019,51828.36612103478,25565.987554513198,59628.80827156034,37467.342232859526,1976.001196817245,15003.391335147535,0.009297212721291746,48005.63814572831,0.003443672555009652,10712.260558434698,915.8627728540926,0.003432874488721628,131886.9755863394,33672.48154058508,25886.56476211696,0.00948701705128512,9495.584211273454,45285.65600547322,0.003753514438998301,81290.97212520856,40739.51277237648,77027.70588725788,60403.46411644004,0.005295370469074774,136542.9918635825,2233.219078343522,79969.8474427187,55080.47000682643,0.007017602407017911,57790.42277901281,87959.8887904937,48101.7463008537,195648.66323011188,12094.510290550514,147192.09544368513,46376.699056931124,67666.65947410814,29709.58549568327,14794.608504852391,201553.17696860523,58580.485008161464,158235.95059028047,34888.52033296968,36489.60939461836,55284.74243328827,27098.156572339314,0.029962973134941853,46427.37107001388,103197.44345237795,89513.62010423013,141884.38141737436,75990.60849613194,15941.026607493102,88483.13207102931,55247.91382898482,46495.38351329901,9704.148780569647,262129.60332308244,90900.73359828182,158070.90181367536,16046.432950558827,56663.60945360537,0.007276347906923357,0.011378226915438749,0.006481771029822822,0.007077689457061293,66489.00575501919,0.011893443358619431,11475.721711548451,12977.683475677508,55664.68183675611,5158.766980722198,42293.445430145206,0.00710247506804894,40748.73524103849,12023.874151442482,20121.028754747564,24217.364086618243,0.01253667271708857,13303.415239772034,40498.33045741442,0.0006880223503598115,28710.662409236524,144457.47585779798,178932.51464542063,60736.803789237005,0.00207631404232808,87476.50888233178,204.16201830172142,27975.414883163998,720.8875767040935,32405.181924024553,0.0007082191908066721,7870.219519243904,17390.824841208745,56575.72459169697,11578.321855935672,11875.388597318773,0.0008001848248493289,31677.119929707485,120996.333944171,7029.353503980529,1270.8373516487559,0.0007471637110155283,0.003292457763364335,0.0008335781020260113,0.0006318460362219592,166607.65925314953,0.0011380217726807012,0.005546672324531768,0.0009320822637824554,97166.26332434858,0.0007088784382985804,47304.33917721358,6.0861426656415425e6
t2,52583.228501979254,15642.823488542943,36355.897649370716,4424.422854688707,4318.188801168977,0.007858319597121802,1.6771066357778022,47938.86839882051,24049.03465903281,4196.411266847746,16392.406694993762,48110.41173328588,25145.447355308723,0.015953332688713667,0.007457093972266396,0.007121462782843098,0.007489985739176756,31253.229491120408,27285.674188092245,24579.284666537915,0.019983370098338234,0.006662534796924918,10057.075104163847,33107.03705709404,28120.207253025077,195728.51345229128,77779.94917475294,56275.92137891426,37288.48036835528,32002.28085522621,0.01461768318923844,87787.01653060377,85749.9929519001,53680.75167821781,23103.93730246271,59628.80952879266,37345.265668314445,2562.183620117068,16325.007517039061,5518.778574792942,59892.07661978657,1140.6212068818145,0.004229711942857833,10758.68215560806,0.004893812881232085,120912.92884679008,25165.640028234688,25886.564396890895,0.011092313621935692,9495.584181186023,48849.03584772842,0.004683940771447664,77398.116954555,30517.8132098136,77027.70586508467,63623.046441515675,0.0042769472461897315,136542.99184182598,5851.387317298121,71913.80976493718,55080.46968056529,0.006709441169015144,57790.42253140251,87959.8876398008,50835.7418409023,195648.66295893543,12094.510410165087,147192.0954433043,46376.694945022646,52226.8558047388,36222.669416552264,7685.662984011149,202678.6736072337,58580.48479046818,158235.95046482235,19358.1871741978,36489.6093999156,57164.98642987791,35861.71118098479,0.01331479171453046,46212.785225533626,103197.44265785828,89513.61978534436,141376.0808095551,75990.60809946491,15941.025098040718,85324.25636298535,53726.40406927095,43934.90133029699,18436.427393322694,262129.600033183,100174.78530572029,158070.90181272957,14910.64513737362,56098.94071015061,0.00721232403712966,0.007551486478484281,0.006539075957550232,0.00708534874288441,28789.856820422225,0.01158444337950236,11817.409029955417,10924.837646134893,57561.83335119235,6097.886632043483,36482.81744937337,0.007135109554003914,47294.472946619935,17349.562317608197,4130.614983876605,24347.490574597352,0.012217283006497996,0.011582861285580077,38282.97236613317,0.0006883502294558957,27432.25384205113,144457.47566508333,178932.51464556204,59751.39016639612,0.004306392817793693,87476.50893821986,0.0031876623028869386,28034.33766822753,0.00432327262826917,32405.18187799389,0.0007065689347866238,3777.867058538482,15889.084688469029,57776.00330946447,11201.597297304828,21720.701283873022,0.0008143021065942397,31677.119903759492,109190.73903631383,9463.913697001464,1302.991962970842,0.0007189736837884271,0.0032788669248638254,0.0008328871364829151,0.0006350415673835814,135760.39229892596,0.0011405171088411466,0.005387994997593127,0.0009309202053119021,86971.52883957047,0.0007065209838398477,46654.787096964086,5.924792298389951e6
t3,52583.22673446573,15852.349283852569,27662.28225989049,4823.360629893649,3806.403999716864,0.008046785146267806,402.1657527958802,47938.867473236125,23831.44919753153,4367.594624405425,16392.406585592085,48110.406346951,25112.763117873343,0.016140627256050262,0.0074037958649510825,0.007179786636709174,0.007430327627630802,31363.426371316727,27285.674540163476,26295.52538195397,0.022281053729520436,0.006655195214047402,11180.554506745364,33107.03663808036,27621.845760268945,195728.51327625467,77779.94905688103,56275.92134488991,37288.480356065505,30673.867311811668,0.009133238633496089,87787.01545106668,77782.3851975393,53246.58032653376,23885.00854805277,59628.80953095347,37377.65531392534,2583.5866583593242,15828.277606338756,4258.6178270607525,59892.07810298972,0.0038144730596906895,1097.505006584112,17100.71755280207,0.005075027148440145,134839.30858146894,26776.036104477465,25886.5643281989,0.010940873102639775,9495.584182353052,48849.05585073736,13337.52062872846,74350.17231992242,47519.639910284524,77027.70586382507,65545.22077977395,0.004289112035280855,136542.9918403697,0.009448472879054787,67322.83882579819,55080.46080043371,0.006992798847385083,57790.41825639984,87959.79698518733,50530.11455085946,195648.66064585565,12094.510210501809,147192.0954448259,0.040108612724747514,22056.407331860977,27049.936538035745,0.006725126708966058,193163.09912971788,58580.48357659857,158235.95004649062,14862.536210904704,36489.60926657822,75610.95330981903,21152.73111801625,0.007142191367738768,57505.77087017096,69628.59844753388,89513.61765619833,148911.5438331075,75990.60374986591,15941.024449401888,49858.60519526521,52944.89199245929,41906.90689442594,19919.976328618122,259559.022851363,99862.11502598443,158070.90181365027,14004.873103086102,54855.71883470458,0.007250934495872677,0.007084722075895549,0.006611480148091963,0.007128269866487432,15826.735505097942,0.011802224413181224,19415.249801325244,15337.12802411077,47330.17701002529,6926.590789912023,25885.34890372034,0.007138003429729452,52488.6992653895,13853.92358768803,0.00826054928691714,31552.868428443016,0.006608453588152679,0.006614439453592286,37335.66969594287,0.0006850095606272626,26936.21475729238,144457.47556107427,178932.51464557397,59513.355850317676,367.2353713569092,87476.50904188755,0.002384652176482644,29220.713909515576,0.004156838126103349,32405.181874660237,0.0007129309628832488,3518.8337521524177,15584.285548551967,58256.22321298748,12839.068828459962,21720.701345823734,0.0008165166991669652,31677.119903999574,86932.2377979254,431.050746533123,370.6554256204795,0.0007169991981718835,0.0032346467734498444,0.0008322062115670503,0.0006348610712357775,93044.04960477805,0.0011403384951703807,0.005020943030083466,0.0009295118776217049,69427.228234345,0.0007040770053840783,47174.450269377325,5.681654647326695e6
t4,52583.229166037105,16764.387112196673,36355.90319113449,9056.246979014999,0.020770145262098284,0.008164119176337584,4007.9805034053607,47938.9037170896,25235.577343739737,3823.7843838046247,16392.406554439654,48110.41312886261,24894.124431209762,0.015895562818118263,0.007195779486091893,0.0074221800937122615,0.007365483637449532,31966.844288375774,27285.672421256528,30846.360478452127,1884.7581904152707,0.0065951485823252,9411.733708331813,33107.0369596335,26319.070992454777,195728.51356788582,77779.94923819797,56275.92132335324,37288.4806365593,28453.51603321892,6570.746120050159,87787.01726806768,91604.50199374188,50650.178487653924,25540.276890097546,59628.809922823195,38067.80430378848,794.2896393035927,17737.58510614391,5447.016155758657,59892.0820032571,0.0038016895393372433,4169.387608788158,11221.62394219322,0.0050471268171103515,142092.01676863592,26869.963607649166,25886.56434419882,0.011106820753248316,9495.584172797337,48849.055854630264,18809.737666067387,73232.79452204822,55417.706101601136,77027.70586438898,61823.043431654354,0.004295353326642802,136542.99183931283,0.008734693031719773,68197.23384618432,55080.46127593808,0.006707718849347795,57790.418631153225,87959.79627411094,50427.94787429129,195648.66138435362,12094.50999624015,147192.09544316962,9821.087620431159,6168.5621388171285,45525.47778101795,0.007086624251071219,193603.84451276355,58580.483844823684,158235.9502163332,16333.935273500923,36489.60942480871,61075.563272713116,56086.360003153575,0.0070478980760445425,29657.65155440095,33951.40759789768,89513.6184390732,118543.72420253903,75990.6051323753,15941.025023140432,8846.169098517455,53586.190098746556,42706.85429631543,19535.787551167203,262129.53834442847,99831.5545131972,158070.9018113627,14295.111040596265,53563.35444107058,0.007011031339684189,0.006545317073119471,0.006378898162847986,0.006891526872791472,19975.840168315983,0.01157902840350054,2654.125308057816,0.7357756067257635,37717.3646902305,7904.010934535615,29221.568351050762,0.0070115747742737185,49581.1384754711,13559.048565262688,14356.256993565612,11280.682956936402,0.011346998726997863,0.006253516299230443,38189.68323784626,0.0006798338297486751,27405.401299356636,144457.47558675963,178932.51464560232,59746.73575135888,228.86767857566184,87476.50910194505,0.0024692298778241795,28494.53636672132,0.004452326066729871,32405.181890756056,0.00071531406128296,7238.06025709649,15970.917989682546,57843.310824885455,15807.877096607734,21720.701347746657,0.0008165839185382782,31677.119896726123,78702.21947157219,6783.799185231913,1420.0597972847474,0.000713800217032762,0.003251423625588318,0.0008311236161347847,0.0006336234796663655,53829.37941516898,0.0011396645089442573,0.005099628634353313,0.0009285369042546691,63463.557897741426,0.0007065444753981366,46362.24941332282,5.553551932985244e6
t5,52583.22836760357,18769.896964633353,36355.89750591518,5752.748522233521,0.020315327715507932,0.021734397686748477,9237.228912727125,47938.91906059257,24008.378757139537,0.007338195280565684,15434.746735620969,48110.41145415586,33727.06492906343,0.015643767118501288,0.006968443259836229,0.0074157632975284365,0.007202350347911413,32960.20830235805,27285.7031941663,24822.89392499397,963.5502476753782,0.00653708887682474,7580.2543188772015,33107.03168656272,26920.733099798766,195728.5141843865,77779.94968745034,56275.91686285774,37288.48130792235,21956.569345623393,0.014882120050917623,87787.0138668483,83631.02097727986,46033.51481005932,31846.095322702527,59628.80636613597,39637.269236373926,1941.9333666568368,19463.359877834177,0.012119893816606943,59892.08938912718,0.003812885354391654,2183.6492069866063,10839.723789902282,0.004999057070988468,150059.81397203202,25076.340173040116,25886.56435671895,0.010958649162389453,9495.584162540152,48849.05584039615,20986.392556699146,72979.94604912381,61648.194808025146,77027.70586112243,60685.03833112698,0.0042751192690138815,136542.99183780968,0.006438733825236045,46057.70699220516,16256.52454341724,0.00650100941514884,57790.40960621705,87959.79470981636,40958.71719890191,195648.66211255392,0.017860049729693437,147192.09544174632,3461.7792992798295,0.023131225705322847,50257.25109970589,0.007016027430340717,199034.9317435335,58580.48282207043,158235.95003670923,3750.010890445086,36489.609716560786,52988.4702216844,86729.67365985789,0.006701264900770582,14321.398813505068,11152.138000949237,89513.61912311755,80408.18989297113,75990.60630992992,15940.996209722118,0.010305106373374938,40438.43958856546,47014.81163986642,31789.96895361148,245562.34580961475,100857.11884311931,158070.90181079623,16112.784660507437,52116.67558087994,0.005992260042524027,0.006837435095202574,0.006233325475992557,0.009178298096024988,7483.703296021085,0.011036729274963727,0.007618798301957364,364.0267549406795,30197.390975857776,8629.042883258508,33871.98083369132,0.006941785489476848,55199.44441521962,7968.186885112034,32088.47042584776,5931.773499122865,0.011160720080688642,0.006317649215502056,41815.65900387451,0.0006654428553341502,29462.77516530149,144457.47587077066,178932.51464547263,62352.613244082895,3143.0577712039985,87476.50949959515,4045.721214526246,40033.67222523912,4814.229904461324,32405.18198815778,0.0007342066402387767,15526.435295518879,19956.041015125207,55964.63071429458,18610.624261984052,21720.7013474733,0.000754614712189513,31677.11988695597,65890.58270624273,14031.10786602167,1495.0951741118809,0.000712647850619275,0.00322585710252675,0.0008303205076033437,0.0006324035456986347,23938.680603402634,0.0011388859938478264,0.00500703153189514,0.0009373025595691302,54501.21569495143,0.0007113524662133192,48296.8751158535,5.369675345869997e6
t6,52583.22741653086,23360.323830782632,34889.922293396994,0.007536985098888038,0.022288107147887547,0.021392240439784233,23987.95137122119,47938.919030376084,24756.594663706,0.007247743846675713,14342.03193833646,48110.40785835725,43518.25898836404,0.007625687372201425,0.059688828265094224,0.007531759276961546,0.0071693744793473535,35764.29773890059,27285.70283630492,39307.772123807496,5722.5446620388175,0.006590531791856082,7942.716056825536,33107.032031860006,30954.60853895113,195728.51419524528,77779.94969836832,56275.91697387333,37288.480950911144,33259.7711471592,74.29003556691816,87787.0157440905,78792.54506626549,33594.24860336556,32578.29010370101,59628.80657823835,43820.43711454841,11047.63630850977,20066.72197696795,0.012538679853075755,59892.08937430901,76239.74698926981,0.003271796830212813,45999.10115019484,0.00434766174729884,57264.11808261642,56067.65823748854,25886.56413769659,2657.7034840000315,0.003242176173170275,5305.011685206782,0.0039525216530149005,81534.43803944465,0.009592361085578163,9580.337580641028,0.006342228884889323,0.004036698779826518,84663.3640818755,0.0031799765869419895,0.0554423803002135,0.004744788142957255,0.004243209712927811,5604.350268761313,43606.46085515519,41906.96591239447,195648.66616378087,12094.520558596783,135261.09719796598,11211.53810570879,0.01114762756384155,59319.650793868765,0.0037528319128586154,114188.96252426565,0.0043205206801940985,120890.30344829746,10300.150420640586,0.0032756427869468875,53113.95058664452,30411.55315733212,0.003359469121909989,41127.20648536528,0.019875726611213413,89513.6237837626,36051.33924274519,75990.61217365215,0.004065708353937005,6729.182772545338,26544.712876984886,25799.771208794577,36565.688038389846,127301.96883025549,100895.84533037571,158070.8996514507,0.0038353804997876256,33509.25864732854,0.0034860213731922897,0.0028830064741162515,18489.677744296572,0.0033453191220507127,0.0033546184354635447,0.0041940164339867355,2196.437298775535,134.2472239448115,22825.708914732804,9333.089593864803,39807.74410559071,0.0034054415520124626,76091.35699486316,14630.019378026856,49765.69056056777,2104.948620975266,0.005515697238639157,2945.0406033488052,29892.96984752272,0.0006235713153988452,25940.562654030276,144457.47592699234,178932.51464569138,64004.1445003773,1324.6016494054184,87476.50906650632,13496.40023804788,26435.826367439375,1665.3684129444368,32405.181986729127,0.0006423520925640599,3236.8264428842704,19956.04132066075,51351.44659334179,15791.244336277248,11691.772320415332,0.0007846621301145494,7448.461623520432,10520.719941093015,18382.639960297212,1466.1570785549736,0.0005598092807628792,0.0024022970171842287,0.0008313171941178198,0.0006300520413700605,0.0034345187448993333,0.0011413161989792,0.0029408627937424206,0.0009504792481163829,10519.238605565097,0.0009202780224708936,56517.872186121975,4.409281642182064e6
t7,52583.229555689526,29325.39158116045,22345.874508006596,0.0034369387515442384,15189.501986816387,0.003630910274990303,24813.880179684154,47938.915083911605,25576.665290466703,0.004130386434420211,11442.85849615439,48110.41137312799,49759.62601149087,0.003538453855893006,0.03177326322750999,0.003632749362184472,0.003592199443144965,38656.620575427434,27285.7020596119,56904.06584029202,41767.19116157699,0.003203825718834684,1291.0102937751667,33107.041284132814,33747.96558669353,195728.5168863887,77779.95212588324,56275.92050220562,37288.484390589416,46969.92806459351,9502.594282930857,87787.0167598388,72668.96018353115,21572.652903335405,15333.329839305585,59628.806591462395,47844.662316448834,18784.21408353808,18275.139846551017,0.014521681178335386,59892.090475114324,65969.43495126093,20756.918889588236,55307.094551040645,0.003174932784929755,42696.30139358615,14009.870469164287,25886.550181479863,93824.5148617805,0.0032966332576319507,0.0037627835756764484,0.00334843644701935,76781.33093239293,0.0031167127180729212,13376.133918054564,0.003063135056169798,1805.5040863233214,0.03106352952838979,0.003012372910205562,0.004565546572810729,9102.522411870314,0.0031205550051053585,0.0035005570188585628,0.0031915536336067796,53633.73876189387,195648.6617202207,12094.520804908834,133888.1080031099,21606.846083967957,0.003706099269342724,59319.64948900554,0.006926952003792309,28911.462092265752,0.0035137952312138654,35350.31833355409,1765.8392239640539,0.003022973228436067,54162.80110480964,32271.43570839243,0.0031732650991912817,71599.73924641234,6391.760351560233,89513.6227737053,0.006312118130951999,75990.60027511121,0.0031616959610572797,48007.14874666583,18491.12035830472,33499.68437147322,36565.68934522312,47483.365505752656,89070.31918472188,158070.89970268222,0.004337573338034588,10468.388433221642,35525.83058321065,0.0241812102157117,5422.852659334402,0.01124662107697824,0.003570578506579671,0.004187985924413803,0.002984828571503104,17195.66987478693,25131.224199707132,4872.355969110704,64757.80499601548,0.003189026236817385,84386.3445598986,14254.256925151343,102225.42949340548,0.0032489991956029547,10910.669861567005,0.002938999821585895,27416.42475179779,0.0006376944321610939,21348.384074953305,144457.47595739705,178932.51464607252,63256.4323764233,0.0013501754680283371,82991.21778290058,17865.201905791197,14953.44619071716,0.0034154026965105087,32405.18192536981,997.9814170850386,0.0006835332619187375,19714.03840786493,42668.55172518683,20310.3559886172,13273.246840777305,0.0010282683385637592,8851.872957521166,20868.455643485297,21451.214041161307,1458.6197435677366,0.0005588344351586798,0.0027336747651224274,0.000796146806779157,0.0006215448889761655,12703.663905432113,0.0010876250387822787,0.004035671747202748,0.0009020240642297598,19589.30977739946,0.0007028693706464923,65854.9386926439,4.314551332194902e6
t8,52583.227665821476,25248.39356633654,24631.537564056307,0.022420130832062922,24467.647245187873,0.0033015149867677,24813.880666291283,33573.15284544848,19344.19806758486,974.9963006016287,0.007436118048226544,40395.77451403913,57357.45535097809,0.006178148713753055,0.0035704288478798037,0.003607564789224272,0.0035337740594614925,39700.171729607544,27285.67012146813,0.0543935274757715,23604.464399652756,0.003370125436354577,0.009163200670580997,33107.04086306185,35897.55566805179,195728.5164009174,77779.9518073009,56275.9190422497,37288.48277381551,8578.951795583473,0.004122145409934333,86830.56057055638,62166.21646480178,16974.557349415583,25656.21745635829,59628.797079495685,50134.92337795952,22789.585777595035,17959.166138367902,8022.704925869966,59892.08769037933,45588.681919880226,40124.438783319034,61696.34990869956,0.0030922327322470107,52547.836148835806,10170.868904116267,25886.54916632351,76737.80593778736,0.003368843826865246,0.003643583072406057,0.0032677484933651534,74424.37921823285,0.0029878121711293445,15939.476727066505,0.0029529807339206144,12640.479533565704,0.01194469735751449,0.003092405264160198,0.006338594961582814,7593.104672284721,0.0030678927348315407,0.003987776512381088,0.0031603037932439516,42432.945664669474,195648.66410595187,12094.52100075043,118820.42886511466,488.55970367355536,0.002769698733810738,59319.64998207264,13827.577283939052,31290.255915026315,0.0032297348900613013,34266.33973908082,2649.1695447162806,0.002984753676410855,48206.8761862134,24087.736728722753,0.0031085202054374453,52842.503750607655,31817.600654762613,89513.62315344464,0.0030484876963496146,75990.60917919852,0.003067030509738405,54926.54649661125,6701.287764530907,31635.78226942946,36565.68980810505,63390.270670740276,89673.06410735313,158070.89974211433,0.005259134384633535,8507.922606394988,33475.91778338276,0.09035922054482665,0.002743831277573387,21616.13282665699,76118.56828341087,0.006681275805186681,0.005029396833717067,18277.547054065864,35952.916604234575,5307.832414908015,78934.29099317864,0.0031977278102494283,58753.009046171355,1449.436619403385,102752.46653609736,0.013778031461482007,48430.97669595007,18444.827924233916,1973.6338962974116,0.0006366021360787325,245.42921616735984,144457.47602590985,178932.5146461784,61425.13730413434,0.0013647062840015946,62106.44889276291,10485.617525935564,3362.647661747726,3089.62730994635,32405.181957360328,6639.915748174286,0.0005933217623049065,19956.044908893786,18710.703066180966,17301.295285776454,13947.177193751888,0.0010265015564777118,9501.411438971894,10967.413668897752,19125.177023645694,1422.3113955407098,0.00055775306603318,0.0022834257523840196,0.0007949849474185873,0.0006244526361283112,0.0031689534248426025,0.0010813973444736044,0.002740372422200523,0.0009063309778862876,10551.911450528689,0.0007137034643555393,68387.36964599705,4.1493190028575836e6
t9,52583.22761554243,18926.205197322062,32758.541766435905,0.02658035538478594,3657.619962564907,0.0033110720076235684,24813.879206538222,27621.833436359768,19179.26064705924,1714.8637437914952,0.0035570060935865657,39263.706910699664,57357.45542926561,0.006650874964503056,0.0033047832649145074,0.0035614796184897496,0.0035702742944185573,34176.27307529687,27285.667289349793,0.007792152452982639,1428.8083712238727,0.003486537671476388,0.006955352210226493,33107.03754426771,37727.35164201605,195728.51348532792,77779.95016473121,55419.76249148366,34909.8721423396,7492.6566383081945,0.00359249789559967,79589.43059740501,63750.00395849455,35935.6271010388,26755.30684125276,59628.79551497929,47723.429519022386,20178.586026324254,19305.619263865872,0.006212960422896013,59892.087302314765,69807.282268111,30230.3913621324,77855.84151294707,0.0031499066347669027,28094.681349438502,3911.455769751603,25886.54867925945,112451.14679218903,0.004102673245394194,0.0037177153685183603,0.003390912282458816,60113.10873965056,0.0030256875683144263,10469.697264312517,0.0030068524807723043,11281.700579714867,0.004925272314566681,0.0043488036593580595,0.005588703628775232,0.004796711226917064,0.003958777493903598,9073.780581601004,0.003272214180556775,36837.7499234242,195648.66194590222,12094.521371490664,122033.03586188162,0.0032163684846648493,0.002831494614784013,59319.65007787017,12919.454908889531,0.003331755727259889,0.003000652285247809,3744.031749230094,1584.893984640015,0.003283715121755817,43044.83759612209,40874.386865235145,0.0031270983534664445,53858.117756757216,83077.5297247514,89513.62289116922,26340.50536911309,75990.60128415684,0.00476266335917755,103982.34621872798,7504.779490551509,57807.86863509577,35404.22587328674,26333.0372688588,89498.82590684954,158070.8998587695,26055.19133556604,4430.383211523809,41025.84219390529,0.07523924945338664,0.0027530073951303182,21616.140321022594,76118.56880457245,0.00767342916522797,0.007305034350505594,18961.869855126697,54057.39584737672,5265.985954004339,97209.17118799863,0.003192935436735442,60362.50449751968,5109.270701285626,102752.46818114727,6568.8324940971215,73397.76207604317,38407.87717369117,11110.7973439081,0.0006734271815201747,0.0009723552531446955,122095.83299688008,178932.51464550462,66117.75536365087,1705.0099351331921,61383.75543039377,0.0007371162345379618,0.00267729847315375,3301.4780412565083,31517.31787681448,7236.753378801827,0.0007271856078128085,19956.044550721854,35837.03024519961,18796.537832686477,6108.463069668262,0.0009218099863577481,7865.269222187611,25560.68525120219,17633.062831186577,1426.8144553000932,0.0005578106593143202,0.002273871217232019,0.000794757551907621,0.0006220770082592808,0.0032457150958461836,0.0010763907958737057,0.002711022046336284,0.0009082376262847392,23477.755334180172,0.0007180945911271863,0.000755609979646197,4.24175299993582e6
