Resource,Zone,StartCap,RetCap,NewCap,EndCap
CCGT-H2_32.0,32.0,0,1.949349503841203e-8,6.997566888429849e-5,6.995617538926007e-5
OCGT-H2_32.0,32.0,0,2.3240710521722783e-8,5.5169763212663234e-5,5.514652250214151e-5
CCGT-H2_33.0,33.0,0,1.9705451274126594e-8,0.0009059309437881475,0.0009059112383368734
OCGT-H2_33.0,33.0,0,2.3420893716913643e-8,7.379883036396686e-5,7.377540947024995e-5
CCGT-H2_34.0,34.0,0,1.9512682589914305e-8,7.099557561532814e-5,7.097606293273822e-5
OCGT-H2_34.0,34.0,0,2.3124840458297104e-8,5.8501877578268865e-5,5.8478752737810565e-5
CCGT-H2_35.0,35.0,0,1.9503939305219724e-8,6.177966147539297e-5,6.176015753608775e-5
OCGT-H2_35.0,35.0,0,2.314435943762589e-8,5.6317803660543146e-5,5.629465930110552e-5
CCGT-H2_36.0,36.0,0,1.9535884457675032e-8,7.669366839973719e-5,7.667413251527952e-5
OCGT-H2_36.0,36.0,0,2.3063411419402522e-8,5.771074494870855e-5,5.768768153728915e-5
CCGT-H2_37.0,37.0,0,1.9710951003194986e-8,0.0003141712567602483,0.0003141515458092451
OCGT-H2_37.0,37.0,0,2.343719342173074e-8,7.286741155901703e-5,7.28439743655953e-5
CCGT-H2_38.0,38.0,0,1.9545512654788277e-8,0.0001079652929490857,0.00010794574743643091
OCGT-H2_38.0,38.0,0,2.3201847890471066e-8,6.003170024643338e-5,6.000849839854291e-5
CCGT-H2_39.0,39.0,0,1.9511921842635557e-8,7.874983265842054e-5,7.873032073657791e-5
OCGT-H2_39.0,39.0,0,2.3134141050596973e-8,5.636059361752358e-5,5.633745947647298e-5
CCGT-H2_40.0,40.0,0,1.951569779691219e-8,0.0001384617953358046,0.0001384422796380077
OCGT-H2_40.0,40.0,0,2.310443997021482e-8,5.776780969849761e-5,5.7744705258527395e-5
CCGT-H2_41.0,41.0,0,1.9504181226828252e-8,5.882355349638277e-5,5.8804049315155944e-5
OCGT-H2_41.0,41.0,0,2.3119821221591066e-8,5.436470113907294e-5,5.4341581317851346e-5
CCGT-H2_42.0,42.0,0,1.955947541006218e-8,0.00010645793852000867,0.0001064383790445986
OCGT-H2_42.0,42.0,0,2.3139827116623965e-8,6.108130319480288e-5,6.105816336768625e-5
CCGT-H2_43.0,43.0,0,1.9713320591735022e-8,0.00393044696523805,0.0039304272519174585
OCGT-H2_43.0,43.0,0,2.3492144218520216e-8,7.533684208972315e-5,7.531334994550462e-5
CCGT-H2_44.0,44.0,0,1.9576296898371238e-8,0.00020243110327483463,0.00020241152697793627
OCGT-H2_44.0,44.0,0,2.3243817437717802e-8,6.187241284176302e-5,6.184916902432531e-5
CCGT-H2_45.0,45.0,0,1.948648609247601e-8,5.5410850946656285e-5,5.539136446056381e-5
OCGT-H2_45.0,45.0,0,2.3214595841196738e-8,5.36879020479502e-5,5.3664687452109005e-5
CCGT-H2_46.0,46.0,0,1.9493244792944364e-8,5.572446746149488e-5,5.570497421670193e-5
OCGT-H2_46.0,46.0,0,2.3186136995115684e-8,5.5427199861800595e-5,5.540401372480548e-5
CCGT-H2_47.0,47.0,0,1.9627899657415033e-8,0.00017434656190202518,0.00017432693400236775
OCGT-H2_47.0,47.0,0,2.3344536723669665e-8,6.407761521755445e-5,6.405427068083078e-5
CCGT-H2_48.0,48.0,0,1.9483222792833672e-8,5.8776084881227367e-5,5.875660165843453e-5
OCGT-H2_48.0,48.0,0,2.3255718316525998e-8,5.774795125110183e-5,5.77246955327853e-5
CCGT-H2_49.0,49.0,0,1.9519967154561826e-8,5.7544279562937006e-5,5.7524759595782446e-5
OCGT-H2_49.0,49.0,0,2.3121271343604407e-8,5.347484410971548e-5,5.3451722838371875e-5
CCGT-H2_50.0,50.0,0,1.9614475408724203e-8,0.00030218580833117127,0.00030216619385576253
OCGT-H2_50.0,50.0,0,2.3304372721493897e-8,6.428154525213532e-5,6.425824087941382e-5
CCGT-H2_51.0,51.0,0,1.9718465854080825e-8,26.122420335281856,26.12242031556339
OCGT-H2_51.0,51.0,0,2.3473372357734718e-8,7.569107695025975e-5,7.566760357790202e-5
