Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
Electrolyzer_1.0,1.0,0,7.376246375494252e-10,9.554735179601297e-5,9.554661417137543e-5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_1.0,1.0,0,0.0,900163.5437217136,900163.5437217136,0,0.0,7.545149215145789e-5,7.545149215145789e-5,0,0.0,1.7034222786059288e-5,1.7034222786059288e-5
Liquid_storage_tank_1.0,1.0,0,0.0,900163.5437217135,900163.5437217135,0,0.0,0.3292930396494703,0.3292930396494703,0,0.0,0.09960385493528999,0.09960385493528999
Liquifier_w_terminal_1.0,1.0,0,2.2389665427167397e-10,0.11012839631716838,0.11012839609327173,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_1.0,1.0,0,5.688093967237948e-10,2.5466440271616063e-6,2.5460752177648825e-6,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_2.0,2.0,0,7.375776946455446e-10,8.663449534123483,8.663449533385906,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_2.0,2.0,0,0.0,900163.5437217136,900163.5437217136,0,0.0,7.063177586791132e-5,7.063177586791132e-5,0,0.0,1.679172826519865e-5,1.679172826519865e-5
Liquid_storage_tank_2.0,2.0,0,0.0,900163.5437217135,900163.5437217135,0,0.0,0.00018710316251391656,0.00018710316251391656,0,0.0,1.9997818748791788e-9,1.9997818748791788e-9
Liquifier_w_terminal_2.0,2.0,0,2.238962734014782e-10,0.020212084156624198,0.020212083932727925,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_2.0,2.0,0,5.688136714186046e-10,2.0641025966483046e-6,2.063533782976886e-6,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_3.0,3.0,0,7.377730775407146e-10,11.63737942455553,11.637379423817757,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_3.0,3.0,0,0.0,900163.5437217136,900163.5437217136,0,0.0,0.00015746088465739194,0.00015746088465739194,0,0.0,2.727937410180588e-5,2.727937410180588e-5
Liquid_storage_tank_3.0,3.0,0,0.0,900163.5437217135,900163.5437217135,0,0.0,6.219467583965907,6.219467583965907,0,0.0,1.0599938335879187,1.0599938335879187
Liquifier_w_terminal_3.0,3.0,0,2.2389318404935202e-10,1.546716677484982,1.546716677261089,0,0.0,0.0,0.0,0,0.0,0.0,0.0
