Pipelines,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147
t1,4.925086823587523e-5,1.8688911832446324,49.126667659857816,0.00016889879505368506,3.0015322294887596e-5,5.005933448404866e-5,3.993866515152222e-5,4.471415866149878,0.002638630912126788,0.0027570928142655214,0.0034998380328368326,173.5977195103982,108.02128644379285,6.943271921391707e-5,60.69596331756432,82.3841325662953,5.03358100032991e-5,2.8695774207912175e-5,204.57100102210637,3.921533705136906e-5,0.021066712428355512,3.94443138544586e-5,5.559553300532782,199.23976157768726,0.009052255096609525,127.69049533975861,74.69261186298105,7.913823147258893,53.052463582558914,57.762237494986344,6.673242812000094,4.6166056003812646,102.80290248154874,0.0001189740576423695,88.23942513254458,165.02027676549628,0.00011728126029112949,2.300226578792099e-5,0.09913650684576311,7.159282114154059e-5,0.0001639186035572712,45.19650364713834,20.953341708974122,75.78329520683889,2.06431814955563,7.448168087438837e-5,5.1494904407319006e-5,9.690446020970885,11.802533856250264,35.16541955111489,3.140407457284928e-5,4.118261282019062e-5,8.600316899043159e-5,5.9488034564952995e-5,26.449624125241826,16.83040199856912,3.5466092644075404e-5,4.876516254403659e-5,0.7297370025421249,16.948279065823364,9.236791145167002,0.00012011839091416438,33.71148850192227,515.4279961518331,3.827422445122691e-5,7.172358325881014e-5,17.966786555368575,341.01378904104917,318.1370750682417,66.4907856792621,255.77119706959067,6.977869756923825,182.18050374018543,63.89038275301115,34.21461886688811,0.0011687057239277315,15.620577371603098,8.314112318052503,242.07409753703203,3.808264881855799e-5,81.02060116628546,67.76758309367544,3.73124583004305e-5,4.403068242190008,4.596928027867388e-5,12.84053146535691,23.008264940110077,130.87491640405878,1.1992404018851668,3.506336739693395e-5,9.922074935815443,0.5311880593459969,5.733239256360647,3.0371090980016758e-5,1.6272374341816744,59.10562997607677,41.50728718479311,3.313254496656076e-5,1.0374019983537264,187.18890687473936,3.138975908404709e-5,0.0006702326904482207,1.8520116806346139,5.744612227946966,2.8974240413548866,11.307449717191544,5.896049793991298,24.922881216050364,0.3435636199638919,32.99765132462067,4.5206206680669094e-5,60.48159836274029,0.0010396927100713032,4.478780856435796e-5,0.20679320975415683,5.175874762456223,106.29242995777271,194.23338455536305,83.95707666454413,9.760460574884675e-5,55.35468238936098,4.031949418265057e-5,13.492570970989638,0.00032384732958272894,27.710557915584833,0.4744583490710251,4.2679209269046484e-5,38.546353508320244,3.101394698565488,3.276746101316878e-5,82.19806623488374,4.492438758633785e-5,26.449623981763725,47.38598330654278,6.051969888046497,6.0519698893267,96.05915451065873,48.80990765404967,78.90505066534075,74.69261531436261,0.7171474518593837,0.0003367825626935031,48.809907610208825,11.46797384236264,47.38598334595215,19.212241927642687,7.051671588558242
t2,4.938682714384474e-5,1.8688809404480113,49.177802083798916,0.00018403392852304776,3.086320700546313e-5,4.992338806383673e-5,4.1301937334566115e-5,13.130550091565107,0.5372937882117097,3.111725013484894,0.21202637849053557,173.0663019872991,107.34383604373748,7.086991458364662e-5,72.98466080588263,84.4347216393755,5.175957771753112e-5,2.9196208280950988e-5,226.1538201843206,3.9692047545968185e-5,0.021118827462131576,4.038079602296287e-5,19.704785331542062,199.23986105578,0.009066426694571141,170.55625850084863,89.22128228170703,27.056967256892754,56.573573463185475,105.65492480694547,6.6732746520031405,5.427866527571255,108.39955478579041,0.00012553176385729677,97.48498044372947,189.70984285786471,0.00012348549598013213,2.333579159055978e-5,0.099157633636162,7.903161826651075e-5,0.00017406858601727397,44.733605231412064,20.953341630595297,75.78340752842784,2.0643637593096953,7.764336542925351e-5,5.1459144663210864e-5,9.690802871212954,11.802534099213522,35.165419773878845,3.2422951149246904e-5,4.248455481321411e-5,9.055710484340548e-5,6.107683950657962e-5,26.44961481446082,16.83040244392398,3.651049318927409e-5,4.8147534938270334e-5,0.7297370117447378,14.346457815993888,9.236781675098085,0.00011945947747941723,24.599385542580332,615.7194240380239,3.8086292547647403e-5,7.256059415397316e-5,17.966781937683983,354.44194641495875,435.5376019040047,66.4907780000672,193.8235872160427,6.977314715587984,177.17766803072004,44.44074732734883,24.114763658280843,0.000894853952399411,15.62057736355331,7.4395414563173405,288.8067043651568,3.790808774547625e-5,81.02060108835673,53.093702005666636,3.685949892622899e-5,4.402994123416882,4.556866244483779e-5,12.840226135904215,23.008281881003818,130.5780984748661,1.199240259532127,2.9768339652664715e-5,8.649703684578201,0.5308999370893505,5.733235362220997,2.995253709855905e-5,1.6236280728921708,56.00766255338602,38.369578639618645,3.482983590139957e-5,1.036685022320861,186.8357097515773,2.9095279699961907e-5,0.0005302276075434507,1.700330849932617,5.714034945081345,2.348505625567075,11.321584081701765,5.909828603333991,15.864654685086645,0.3435524559920504,32.99766403742222,4.271097311174785e-5,60.48158616020646,0.0015202120049511466,4.241476809061938e-5,0.17670569039878492,4.578747502689889,106.29242992338757,194.23338443393592,83.95707662368113,7.401229390076817e-5,48.99560637950905,3.396675637428381e-5,10.52370312051859,0.00024318055285228293,27.710555370123416,0.4744306596319162,4.1248004748236034e-5,35.69313951176394,2.7713644367571755,3.081820223163935e-5,82.19829530846354,4.2794677450013415e-5,26.44961467099067,47.3859828991621,6.065674546431228,6.0656745477128675,79.93026371101031,50.622979609836875,81.38850032836525,89.22128676956618,0.717155792784858,0.0003580823900375663,50.622979559832004,11.468002499557238,47.38598293856409,19.21224184611205,7.051646402318346
t3,4.954941277120196e-5,1.8688709368422856,49.228936845564775,0.0002014638913465795,3.183389073521708e-5,4.989142556286324e-5,4.284805692631261e-5,21.786753236975475,0.7699454005621952,5.099679439652543,0.41750356114328335,172.53488615665026,106.66638524714706,7.251544662423019e-5,85.31035980340528,86.48531022914403,5.331508218392578e-5,2.9782736053893874e-5,247.41909614465786,4.0181910246503165e-5,0.021169728045355912,4.1413791639264414e-5,33.8463949007018,199.23993403882596,0.009079846793300721,213.42202038563678,103.74995236141113,46.20208863138255,60.094682401105594,153.5476063310506,6.673305931214351,6.279002733211564,113.95633111572953,0.00013259386114407526,106.73053666482124,214.39940723325753,0.00013022774182291837,2.3714946145631443e-5,0.09917864301097387,8.680997392879063e-5,0.0001846791527262871,44.27053465058322,20.953341513520417,75.7835053829844,2.0644096371285747,8.083004266258036e-5,5.143057725563498e-5,9.691069783639628,11.802534319448242,35.165419985277644,3.344837612850558e-5,4.3796919639466195e-5,9.508775269871096e-5,6.266523497380481e-5,26.449606538188537,16.830402851866058,3.76320675946632e-5,4.7315111057373296e-5,0.7297370194197899,11.704663276407029,9.236773128764597,0.00011872018113805943,15.527101526695828,714.8414192670326,3.7776003019111964e-5,7.348517671585558e-5,17.96677726070035,367.8701043945783,552.9720706086131,66.49077031618567,190.76081627019613,6.976931052760749,172.17488532900893,24.991073634478763,14.014870276496985,0.0004966040171122421,15.620577352841659,6.891943716567427,335.42686681106323,3.7732713449835916e-5,81.0206010115325,38.388236059234686,3.635523867705307e-5,4.402923171421462,4.512600854216312e-5,11.9903575531925,23.008297157133835,130.28128013382616,1.1992401103950936,2.248948095186699e-5,7.667016857361419,0.07660233371198634,5.733231419074004,2.9408883979853103e-5,1.6200433639231386,52.91356191418011,35.231830358493845,3.59348196312733e-5,1.0359725138622131,186.48236974515814,2.6539317759366862e-5,0.000380581810679595,1.5447538816839088,5.440332464042019,1.4897578033476109,11.329008323689285,5.916525229136079,7.414822610396307,0.34354131876713206,32.99767673228748,3.6933638226053035e-5,60.48157387472981,0.0019285127972249508,3.97020647804426e-5,0.1466092453641412,3.9717656142266367,106.29242988841251,194.23338431259077,83.95707657462492,5.18839738785092e-5,42.6365271935852,2.8052845850228186e-5,7.401959417713521,0.00016532621224034488,27.71055282326659,0.4744029870933674,3.944311447606149e-5,32.83990004615622,2.4365320290663206,2.8626727447697383e-5,82.71445103317562,4.0638909921052086e-5,26.44960639471119,47.38598249120915,6.072661494532315,6.072661495825638,63.80133080899186,52.49232903705827,83.83494341597583,103.749958043464,0.7171649032727593,0.00037943977956222827,52.492328984389154,11.468031065903764,47.385982530571795,19.212241762071578,7.051621228365005
t4,4.977531919792927e-5,1.8688605369998517,49.28006803254005,0.00022405536688831665,3.312601939639908e-5,5.0342484069039064e-5,4.4945987155821696e-5,30.442143281656264,1.0644698453522095,7.179462290311851,0.6230247176628373,172.00347026014998,105.98893432735437,7.457104710899565e-5,97.70176434230488,88.53589809321385,5.5218606063232754e-5,3.07629477756502e-5,268.7370161798649,4.0719561491410713e-5,0.02122063395017214,4.267728159748094e-5,47.98800810403997,199.2400144632504,0.009093531858136944,256.28778030723305,118.27862117068008,65.34785912435241,63.61579136078989,201.44044762790912,6.673337198327706,7.205480293691139,119.43776618974199,0.00014078711881382932,115.97609240616109,239.08896793329697,0.00013890041652329384,2.4299502549083167e-5,0.09919957548742064,9.557227830171174e-5,0.000196303133575599,43.80746211281106,20.95334139692994,75.78360318033079,2.0644554213926223,8.419438582386204e-5,5.140651455850288e-5,9.691336194922856,11.802534537157884,35.165420194774555,3.449247516431568e-5,4.5129834341587573e-5,9.966947162149974e-5,6.4310751322615e-5,26.449598655386744,16.830403254851294,3.8955246766227104e-5,4.640231325865904e-5,0.729737028449088,9.087421569047901,9.236763675907016,0.00011794850231513391,6.478738360889755,815.1328399901925,3.732837189944899e-5,7.440427642698429e-5,17.966772578846136,381.29826098152733,577.4301624900685,66.49076285398232,66.58863031062769,6.976384011356071,167.1720407090379,5.541443229161994,3.915018615759495,0.00016766477843525287,15.620577341031918,6.531066421824619,381.9710599117429,3.7557405676243276e-5,81.0206009354971,23.27243556383297,3.5699639000809777e-5,4.402849401295072,4.46421265462464e-5,11.989570251620142,23.008313368903757,130.00718032291093,1.1992399643555771,1.3731881987099689e-5,7.665569193846233,6.49874992021268e-5,5.733227468542223,2.8777759549427442e-5,1.6163670581271585,50.934398034835986,32.09414640022581,3.6753394058480635e-5,1.0352631201256293,186.1364888425139,2.3555785734487305e-5,0.00021208129581112224,1.384022588156787,5.409792295887137,2.6538713893876715,11.644606968502538,6.30599583835558,1.8828227228656752e-5,0.343530230887568,32.99768934641089,2.6423078257636243e-5,60.48156159032858,0.0023104639890808173,3.6544724738930674e-5,0.11558736854363226,3.3431563453159145,106.29242985245683,194.23338419102907,83.95707654205809,2.9802312937804393e-5,36.27744729711271,2.2322568124866424e-5,4.63330545842949,8.766298543991499e-5,27.710550273036898,0.47437508461443073,3.710843984334091e-5,29.986648030606027,2.0761948614927963,2.608969220696079e-5,83.95332619586847,3.838140992537511e-5,26.449598511902668,47.38598208043314,6.326319738160317,6.3263197394627735,47.67243916196531,54.414855245280336,86.21567969842515,118.27862835744219,0.717173139586577,0.00040099419009206557,54.41485519114559,11.4680596080682,47.38598211973304,19.212241674934784,7.051596013131805
t5,5.0045877808941474e-5,1.868986633567236,49.331579459844306,0.00024450925206103726,3.383361062428548e-5,5.293154245428902e-5,4.5748719548634634e-5,30.441963637699303,1.064491368716969,7.179500799824691,0.6230361802129776,171.47239371926077,105.31148301026637,7.687228911718064e-5,113.08725993762444,90.58648176738211,5.652243589867609e-5,3.140267675735984e-5,307.9230989423006,4.100491201926e-5,0.02123574282008997,4.365731446222405e-5,45.12356880744039,200.5596429756663,0.009195210634245445,252.59119725370047,132.85708495827637,60.848915285002654,67.1367937041473,191.03283871757188,6.673349454780666,8.29526900116731,124.75576797924177,0.00014688075372168782,126.59601677106271,263.7785388079273,0.00014262023204624573,2.4612273385730785e-5,0.09921695655789234,9.963866240218917e-5,0.00020504129407073737,43.49729560908119,20.95334131585341,75.78371719850313,2.064501458490104,8.791079384951408e-5,5.137506578903852e-5,9.691690056831224,11.802534768697111,35.165420428341264,3.554492522851974e-5,4.645883440928646e-5,0.0001042973239295807,6.607225638370834e-5,26.449590931525275,16.83040367623502,4.059572476284096e-5,4.566094898992079e-5,0.729737039901784,7.122661461634585,9.236744309290334,0.00011748431015751233,4.236371226397604,875.4083482792986,3.679520779668082e-5,7.490922031595672e-5,17.966767715313424,394.72640073873885,478.24629644432525,66.4907599624684,47.79187385345353,0.00010329824030217296,177.4913372487204,11.522639222013494,7.3516258017485745,2.6399579086060648e-5,15.620577332412587,6.531089006271985,363.91351102035867,3.742586611378847e-5,81.02060085766101,9.559634915139263,3.490257885756958e-5,4.402766047401058,4.429917255802902e-5,11.989567748128138,23.00833682493217,129.91515893307445,1.199239862605255,7.028392988521488e-6,7.665530310670559,1.1764344817665746e-5,5.733223502095611,2.8317178394478775e-5,1.6400617716879573,56.99963552777555,31.130839072625697,3.8336992565781594e-5,1.0342576180248233,184.49709213018457,2.0862049341678453e-5,1.2861424899705843e-5,1.302313919118195,5.408822172937227,4.573492649257738,11.93670196031061,5.993230611043757,7.2825179742758874e-6,0.3435204250992704,32.997699818769945,1.0819796385390186e-5,60.481549849872074,2.3281752402884717,3.2802502676446165e-5,0.0825339908724218,2.6758450578918045,106.29242981383038,194.23338406934664,83.95707649841857,5.585862788355502e-6,32.669165375412575,1.651535856973974e-5,2.2185544391991256,6.5691481885793725e-6,27.710547712262205,0.4743467663510996,3.3992982721768906e-5,28.506129656605346,1.6836682061437227,2.305924330038072e-5,83.95355480303382,3.597134103355076e-5,26.44959078804254,47.385981772727,6.5654576251852,6.5654576265143065,45.02350556833061,55.54054927602946,88.46023299069672,132.85709374188798,0.7171787373468422,0.0004188576788046113,55.54054921315574,11.468084756590965,47.38598181203248,19.21224160887748,7.0515707009139454
t6,5.0382806327508655e-5,1.8681840575088684,51.25906343920049,0.0002651157761066259,3.439325395485086e-5,5.4275848966257216e-5,4.60702999197001e-5,28.51690086136644,1.0645083485108042,7.1795142170041055,0.6230450879717075,204.57765029439162,104.88262545587328,7.867821961993577e-5,103.83450136841272,92.63705938895326,5.7336080150109587e-5,3.198768583147496e-5,347.4475072907078,4.104848386597085e-5,0.02123643187624691,4.445202532443172e-5,42.56984587269832,201.87931838062048,0.009288762626911917,162.11043279666035,133.62256435495675,58.47224325564358,67.70169226609828,183.66622722081684,6.673349679080438,7.322284160994275,129.7662566054698,0.00015111508047135162,137.21593695004802,288.4681175583631,0.00014240895388123608,2.47507093688474e-5,0.09922981036861651,9.967554069373959e-5,0.00021077003838611115,55.272815875189664,20.953341468630907,76.0297407257733,2.0645477293723697,8.7504384686389e-5,5.224131270641185e-5,12.802486160014348,11.802535123485017,35.165420731630675,3.457606884397838e-5,4.620717790174469e-5,0.000103767950036651,6.577565583968017e-5,26.44962184586954,16.830404267573172,4.278644436188221e-5,4.59628820450954e-5,0.7297370446210608,6.014206427232795,9.236707665895127,0.00011727568103736977,1.4895449206872446,818.2272445676564,3.638072987340526e-5,7.51312850131504e-5,17.96677004512835,408.1545134388965,478.24663768758165,66.490761579538,22.0193330994911,2.768433377445436e-5,177.49133298386644,19.55852372067144,12.719786909223235,0.00010987458785195487,15.620577331420838,6.53116019770022,347.9544175705059,3.7388213388336727e-5,81.02060078912992,15.014591631444315,3.456613909276914e-5,4.40272772801492,4.418564561519444e-5,11.989602412084572,23.008374468511164,129.84914635736718,1.1992398582146124,4.120265415228839e-6,7.665522712720304,4.401418090956589e-6,5.733224786937016,2.8364799255555536e-5,1.6410481999618802,64.4618597577758,30.1675569462105,4.175124638625073e-5,1.0708950169795952,183.00593644951635,1.9816796912336364e-5,0.14840976095759512,1.2692175132885923,5.407492831742166,6.493220240834155,12.22875359623351,5.680750238740887,4.243455545721249e-6,0.3435144159055231,32.997707626495355,3.647537946123763e-5,60.48186339500731,4.758396154652826,2.7418424777082223e-5,0.07143310924602267,1.947812250279084,106.29242980829586,194.23338403977584,83.95707649454545,2.5683654918861626e-5,32.66916382441648,1.7168482898092247e-5,2.207019486658523e-5,1.179556088208933e-5,27.71054760801905,0.4743176305002953,2.8579913620795285e-5,28.506127453916967,1.2445384444541996,1.888508467018516e-5,83.95378784708782,3.326525333023931e-5,26.449621702373186,47.38598169512587,6.804356810285452,6.804356811638655,53.540465798338644,56.67537102133507,88.59504608086688,133.62257368824035,0.7171843490828911,0.0004304987670764063,56.675370956579116,11.46810463582922,47.385981734439085,19.212241629456056,7.051569233151096
t7,5.049272102226e-5,1.8672777782555845,53.18657760802724,0.00023793780507646268,3.32109057585575e-5,5.283247444679643e-5,4.455514498194302e-5,26.591736938071165,1.0599652835385451,7.1790122357338575,0.6225485102656483,160.11319852026338,90.74277775904764,7.661413913477191e-5,103.78279255414373,94.68751029041603,5.577367373771173e-5,3.1094754019760194e-5,303.2853320151127,4.067075027463412e-5,0.02121466601155729,4.324411644510794e-5,40.52555010743234,190.02303241359496,0.00931736937052572,198.29346224824224,118.67899028697565,56.29722004330823,71.82166062895327,183.66604130861336,6.6733349963736615,6.615367363665532,112.1494700722593,0.00014421437106263183,119.75334932036229,267.3510040196056,0.00013560234893444318,2.3998474953963206e-5,0.09921781844890816,9.340543585479088e-5,0.0002014523009139655,43.495989968461224,20.95334179001011,70.59213837872582,2.0643789789236644,8.100434699655187e-5,5.216848671339443e-5,9.691611735691303,11.80253453701735,35.16542004852506,3.337468863029945e-5,4.390417267349277e-5,9.666274553673532e-5,6.232022152118761e-5,26.449727211329627,16.830402814297713,3.820207207217636e-5,4.816274158890924e-5,0.7297370346798528,9.82658368876866,9.23659406682055,0.00011756928073173785,11.33789854705611,844.4883171443237,3.643093099946089e-5,7.430867726006466e-5,17.966780337924916,332.9814750142984,478.24680409283536,66.4907676478103,124.69204521813403,4.456563003543606,177.49133146554135,31.251232016158085,18.812972882178567,0.0006418918267951062,15.62057735582197,11.701480873103163,329.8957306823846,3.7595626947100695e-5,81.02060090409938,24.29355693370804,3.541773821407282e-5,4.402792953348769,4.4650599850879256e-5,11.989730787894302,23.008482342065772,123.62715962815157,1.1992401319200614,1.6946122034745116e-5,7.665534703564268,8.15201076998313e-5,5.7332338288905955,2.962241356342753e-5,1.6413888038179705,58.1064268252934,49.8197281323267,4.918439112284764e-5,1.071114600709111,184.4478747884452,2.4255479694874467e-5,0.14853554527251853,1.4276479099865407,7.693894325746182,8.718908346349197,13.378461264725438,6.29408796168284,23.345100539920686,0.34357271301912967,32.9977068202673,4.3331478810760947e-5,62.86643140599604,7.188885786249838,1.9208244460134606e-5,0.060191790911359934,1.14601757182208,106.29242985810029,194.23338419803764,83.95707654732477,6.718341460856636e-5,32.66916580016265,2.8362715411627394e-5,0.874459713752384,0.0001329664322037289,27.710551042268534,0.4743053811752831,2.1476590706955663e-5,28.50615073235887,0.7441615257563757,1.3244373886428811e-5,75.50426577778508,3.0510685192508767e-5,26.449727067831912,47.38598214976158,7.401090756268416,7.401090757695283,66.88806849969198,58.2756772827495,92.8619148243398,118.67899738539421,0.7171896267184712,0.00041470328386982217,58.275677205344,11.468090047846692,47.38598218906885,19.212241744825015,7.051570519156504
t8,4.89788652242935e-5,1.8663641964604143,23.876403961719948,0.0001901442790140108,3.1543951911659434e-5,5.0081562220923026e-5,4.214858345312095e-5,24.666566546976398,1.0593752105646626,4.0679165598722005,0.4101555452809621,116.4581451384165,76.77679492859576,7.279983873822738e-5,103.73297039492775,67.18128488613362,5.296378720065048e-5,2.948084676578028e-5,292.7397337686127,4.0245136162619223e-5,0.02118919206910524,4.144106572392092e-5,38.6826988155793,206.6695469479061,0.008379511950454997,234.63275943292243,107.9274061340778,54.15416695028012,86.86329800157834,183.66600325395248,6.673315704372559,6.127710205515805,83.32625847784513,0.0001313101895678908,91.33512109329347,272.40921858558687,0.00013244401204072265,2.3699973266037883e-5,0.09915304770604068,8.881128615059705e-5,0.0001843333588388608,31.719140409563124,20.95334216432475,52.064030161046446,2.0642022405939504,7.328589295705728e-5,5.068818775144553e-5,6.580709418548185,11.80253387684559,35.16541922484905,3.199781125535809e-5,4.1273169449751244e-5,8.790206924509143e-5,5.8298361194057075e-5,26.449413218349896,16.830401168377783,3.342454957186141e-5,5.131677428202791e-5,0.72973701257501,13.636109450098061,9.236596280398157,0.0001178007849315649,21.189112892243333,905.2638103136434,3.841163644957246e-5,7.32778706916901e-5,17.966793780530587,224.83473536819199,478.2469359013262,66.49077524615495,265.9772182170694,12.889021887683093,174.37792683798244,32.912825243868944,24.610708153967458,0.001307105756833947,15.620577385787772,4.82666530151507,274.0789911904063,3.785826313163369e-5,81.02060119019839,28.550834977578283,3.628620405340406e-5,4.403048630972722,4.497556225228514e-5,15.364054386322724,25.576057867590468,117.7916821225673,1.1992406102865691,4.9473150779286245e-5,12.436646334544086,0.9088191117651545,5.733244540578086,3.1618242234016084e-5,1.641375444230338,58.10642056845347,17.31294810243412,3.358352294965746e-5,1.0711152473396062,160.34436007987057,2.768737045665052e-5,0.14857382475250888,1.8298133068437552,3.9346027939353174,3.277769979803991,4.694728628566624,3.6299764865889066,10.242011927626223,0.343523940279997,32.985991331544156,5.8546360432365565e-5,49.61683992875758,2.4304517121015046,1.0617089595136896e-5,0.006099687841503486,5.301994164050489e-6,106.29242990060004,194.2333843545011,83.95707659283106,0.00010195624778657931,32.669167084319355,3.886486015283211e-5,1.5304702999812423,0.0002496918334164821,27.710552306911055,0.4742845405106486,1.2232363111501266e-5,32.850262395067475,1.9460539377000486e-6,6.168330158698444e-6,65.73070921426681,2.7341506636552235e-5,26.4494130748384,47.38598274724417,4.426614059693471,4.426614060465186,65.78474376219586,37.522632956428275,76.87223056421612,107.92741199490862,0.7169125530071601,0.00039470287719723746,37.52263292340383,11.46796041676462,47.385982786575795,19.21224177661625,7.05157153135404
t9,4.819194166756023e-5,1.865452476520314,25.803760115410416,0.000161612923469286,3.056252641519707e-5,4.8450746183916006e-5,4.073804432739368e-5,22.74139646229178,1.0585759565418642,0.9568441523048117,0.19779772121342398,72.80312047461184,62.810794140413385,7.022190342951786e-5,103.6830770316367,49.575841840910186,5.119982723353208e-5,2.8730448832909205e-5,272.29130423889757,3.992544417946396e-5,0.021165141690025095,4.0270420762174884e-5,36.83984293471004,223.316041844618,0.008285568769669847,270.97159334682414,97.17610952363927,52.01025396297069,99.78353542887966,183.6659464589787,6.673298160263931,5.615992892727087,23.289603881902494,0.00012290780839603564,62.916910525967765,277.4009203653654,0.00012947156751020434,2.3497452412558465e-5,0.09911893749967994,8.48718220611365e-5,0.00017210242422170812,19.942304371025976,20.953342471001797,33.536066570893084,2.064030915728998,6.669503945359507e-5,4.9395417518137885e-5,3.469824718558237,11.802533234562699,35.16541847045204,3.075515599813575e-5,3.889600857653019e-5,8.048515005443405e-5,5.475704782450913e-5,26.449413309125745,16.830399624575268,2.8860042596650367e-5,5.375965202398892e-5,0.7297369961854686,17.447727624287165,9.236586685442616,0.00011818321050480843,31.03827011151724,966.0394167533361,3.940186399485216e-5,7.240379161939204e-5,17.966805323534594,116.68747176752613,478.247075404585,66.49078242329587,407.26234031155934,21.321459944760257,174.37792035662383,45.899736449436375,30.341046763161252,0.0019326447559844884,15.620577405586452,4.101619788036228,218.27809364887568,3.8115587748866385e-5,81.02060143063355,38.74944252271892,3.694178914255034e-5,4.403169663654704,4.527455742924118e-5,15.36436863762148,25.57630527996057,111.95619347423664,1.1992409160501276,6.900693480671643e-5,12.436711472731346,0.9856399159914465,5.733253897573484,3.30644895375295e-5,1.641397693466085,58.10645125184778,0.00013717123137368557,2.408017972967534e-5,1.0711489428275067,199.00740149979873,3.061118069889641e-5,0.14861509139969736,2.2319981932658703,0.17532091539470998,2.2442393169498135e-5,1.8875840331042664,3.527416241733252,33.58558107552805,0.34348406802685544,32.999430385274955,7.300649279197103e-5,52.24601471415696,3.4557576830085014e-5,2.652984800556782e-5,0.006110203131577147,0.37053575639201586,106.29242986575235,194.23338423474902,83.95707655179987,7.47200887352458e-5,29.06091539760722,3.3239125747531384e-5,1.5304705727662304,0.0001543941740597409,27.71054995348147,0.4742888627064191,2.1151325573777446e-5,31.851446514838564,0.020171976077176804,1.725485810600622e-5,55.53230335472701,3.185877852570387e-5,26.44941316561044,47.38598335510152,2.4284143636275184,2.428414364187263,80.24396845007442,16.76180414969974,60.884678230577144,97.17611467512852,0.7168957489270353,0.00037700282654022085,16.761804164032256,11.467907373416407,47.385983394430966,19.21224183265179,7.051550457406365
t10,4.842519789070178e-5,1.8645448454773395,27.73125945167885,0.00016074778532218267,3.0287526789418524e-5,4.81555532538746e-5,4.039719036984086e-5,20.816229292342815,1.0567338576754186,0.7176879085833017,0.12426001729591009,27.99289466408897,48.576834289854666,6.925370322485538e-5,101.61241200343693,51.626290612818245,5.0629701334016726e-5,2.876786768587368e-5,206.40261612419812,3.971533467070942e-5,0.021143434561587397,3.979296111310599e-5,34.528581484341466,237.34284589311778,0.008312135595084896,307.27473521393534,81.53221129828249,49.865805953328035,101.7821404506751,183.66579115207531,6.67328340638292,5.151974287150921,28.735037192548113,0.00011991232048929504,51.65768947078919,252.98051418491173,0.00012605712152651653,2.3326191743221293e-5,0.0991066697867925,8.141110354200187e-5,0.00016663784979868641,28.170170962820368,20.953342668483806,37.73214801530332,2.064074096939823,6.227652572051408e-5,4.944355953380495e-5,6.580141892187075,11.80253280154216,35.16541804468426,2.975833662093554e-5,3.8645479874443805e-5,8.023205174208802e-5,5.44310192096376e-5,26.449457262584584,16.830400257621726,3.11556806737215e-5,5.510086653554713e-5,0.7297369874127705,21.238594817693837,9.236826428096727,0.00011875784572146892,40.907211916809395,903.7014152284534,3.9146243568049275e-5,7.188245212407063e-5,17.966799903589635,130.1143742182557,478.2472389699377,66.49078859302524,482.9550317592105,29.752959632498396,174.3779214849448,55.42881177532756,36.14444929673132,0.002114847852507415,15.620577412149995,8.311234202280842,202.21510770209855,3.8334205040523435e-5,81.02060153859163,46.310125556572345,3.737557433612362e-5,4.4032310761468,4.557796387512966e-5,15.364479184395176,25.576381806090318,106.1201700206731,1.1992409890787368,5.6216462208176327e-5,12.436722321114708,0.9854999015451265,5.7332497608411455,3.383259917031352e-5,1.6416915878721288,58.150299521991045,20.493072944250564,2.996878929703459e-5,1.0713383878570928,201.20118407534474,3.3311109825627596e-5,0.14869440437125706,2.634124233872254,1.2155936275883,1.9717268782523147,5.990966921153574,3.4254155668331556,56.93061381443408,0.3435427018318182,32.999432438762135,7.594522722105303e-5,54.875145745846524,2.4300375182661345,4.35422757557223e-5,0.11484899843293998,2.93084654262392,106.29242983023526,194.23338411264518,83.95707651767317,6.240097739179686e-5,38.2728793466236,2.8071633553552004e-5,4.133606833166824,0.00013520826066494912,27.710547829985774,0.47438920786020095,3.7503873647317396e-5,29.37205263268223,1.928592133052822,2.970043645984684e-5,45.8086477567542,3.960280525883717e-5,26.449457119082954,47.385983859301206,3.4133163305842746,3.413316331419618,92.11118682817666,18.326989519317497,61.01675049077746,81.5322150153191,0.7169020174961244,0.0003626289024069734,18.326989528268847,11.467892692032898,47.385983898614406,19.212241935290233,7.051573575831487
