Resource,CCGT-H2_1.0,OCGT-H2_1.0,CCGT-H2_2.0,OCGT-H2_2.0,CCGT-H2_3.0,OCGT-H2_3.0,CCGT-H2_4.0,OCGT-H2_4.0,CCGT-H2_5.0,OCGT-H2_5.0,CCGT-H2_6.0,OCGT-H2_6.0,CCGT-H2_7.0,OCGT-H2_7.0,CCGT-H2_8.0,OCGT-H2_8.0,CCGT-H2_9.0,OCGT-H2_9.0,CCGT-H2_10.0,OCGT-H2_10.0,CCGT-H2_11.0,OCGT-H2_11.0,CCGT-H2_12.0,OCGT-H2_12.0,CCGT-H2_13.0,OCGT-H2_13.0,CCGT-H2_14.0,OCGT-H2_14.0,CCGT-H2_15.0,OCGT-H2_15.0,CCGT-H2_16.0,OCGT-H2_16.0,CCGT-H2_17.0,OCGT-H2_17.0,CCGT-H2_18.0,OCGT-H2_18.0,CCGT-H2_19.0,OCGT-H2_19.0,CCGT-H2_20.0,OCGT-H2_20.0,CCGT-H2_21.0,OCGT-H2_21.0,CCGT-H2_22.0,OCGT-H2_22.0,CCGT-H2_23.0,OCGT-H2_23.0,CCGT-H2_24.0,OCGT-H2_24.0,CCGT-H2_25.0,OCGT-H2_25.0,CCGT-H2_26.0,OCGT-H2_26.0,CCGT-H2_27.0,OCGT-H2_27.0,CCGT-H2_28.0,OCGT-H2_28.0,CCGT-H2_29.0,OCGT-H2_29.0,CCGT-H2_30.0,OCGT-H2_30.0,CCGT-H2_31.0,OCGT-H2_31.0,CCGT-H2_32.0,OCGT-H2_32.0,CCGT-H2_33.0,OCGT-H2_33.0,CCGT-H2_34.0,OCGT-H2_34.0,CCGT-H2_35.0,OCGT-H2_35.0,CCGT-H2_36.0,OCGT-H2_36.0,CCGT-H2_37.0,OCGT-H2_37.0,CCGT-H2_38.0,OCGT-H2_38.0,CCGT-H2_39.0,OCGT-H2_39.0,CCGT-H2_40.0,OCGT-H2_40.0,CCGT-H2_41.0,OCGT-H2_41.0,CCGT-H2_42.0,OCGT-H2_42.0,CCGT-H2_43.0,OCGT-H2_43.0,CCGT-H2_44.0,OCGT-H2_44.0,CCGT-H2_45.0,OCGT-H2_45.0,CCGT-H2_46.0,OCGT-H2_46.0,CCGT-H2_47.0,OCGT-H2_47.0,CCGT-H2_48.0,OCGT-H2_48.0,CCGT-H2_49.0,OCGT-H2_49.0,CCGT-H2_50.0,OCGT-H2_50.0,CCGT-H2_51.0,OCGT-H2_51.0,CCGT-H2_52.0,OCGT-H2_52.0,CCGT-H2_53.0,OCGT-H2_53.0,CCGT-H2_54.0,OCGT-H2_54.0,CCGT-H2_55.0,OCGT-H2_55.0,CCGT-H2_56.0,OCGT-H2_56.0,CCGT-H2_57.0,OCGT-H2_57.0,CCGT-H2_58.0,OCGT-H2_58.0,CCGT-H2_59.0,OCGT-H2_59.0,CCGT-H2_60.0,OCGT-H2_60.0,CCGT-H2_61.0,OCGT-H2_61.0,CCGT-H2_62.0,OCGT-H2_62.0,CCGT-H2_63.0,OCGT-H2_63.0,CCGT-H2_64.0,OCGT-H2_64.0,CCGT-H2_65.0,OCGT-H2_65.0,CCGT-H2_66.0,OCGT-H2_66.0,CCGT-H2_67.0,OCGT-H2_67.0,CCGT-H2_68.0,OCGT-H2_68.0,CCGT-H2_69.0,OCGT-H2_69.0,CCGT-H2_70.0,OCGT-H2_70.0,CCGT-H2_71.0,OCGT-H2_71.0,CCGT-H2_72.0,OCGT-H2_72.0,CCGT-H2_73.0,OCGT-H2_73.0,CCGT-H2_74.0,OCGT-H2_74.0,CCGT-H2_75.0,OCGT-H2_75.0,CCGT-H2_76.0,OCGT-H2_76.0
Zone,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,11.0,11.0,12.0,12.0,13.0,13.0,14.0,14.0,15.0,15.0,16.0,16.0,17.0,17.0,18.0,18.0,19.0,19.0,20.0,20.0,21.0,21.0,22.0,22.0,23.0,23.0,24.0,24.0,25.0,25.0,26.0,26.0,27.0,27.0,28.0,28.0,29.0,29.0,30.0,30.0,31.0,31.0,32.0,32.0,33.0,33.0,34.0,34.0,35.0,35.0,36.0,36.0,37.0,37.0,38.0,38.0,39.0,39.0,40.0,40.0,41.0,41.0,42.0,42.0,43.0,43.0,44.0,44.0,45.0,45.0,46.0,46.0,47.0,47.0,48.0,48.0,49.0,49.0,50.0,50.0,51.0,51.0,52.0,52.0,53.0,53.0,54.0,54.0,55.0,55.0,56.0,56.0,57.0,57.0,58.0,58.0,59.0,59.0,60.0,60.0,61.0,61.0,62.0,62.0,63.0,63.0,64.0,64.0,65.0,65.0,66.0,66.0,67.0,67.0,68.0,68.0,69.0,69.0,70.0,70.0,71.0,71.0,72.0,72.0,73.0,73.0,74.0,74.0,75.0,75.0,76.0,76.0
AnnualSum,0.1660176,0.01548656,0.17392448,0.023927748,22454.012,0.06572916,0.18582144,0.017118135,0.13275796,0.014497621,0.124701865,0.013575406,0.21053906,0.023603307,0.5316714,0.03838342,97078.64,0.06357793,0.43549684,0.038977083,0.28609952,0.026723674,0.14558615,0.014295452,0.37516978,0.042382993,0.25928953,0.024330797,0.10214684,0.011502668,73449.32,0.06434836,0.14031373,0.015327733,0.21875954,0.024752393,0.73866343,0.041410062,0.40102285,0.040716253,0.072195254,0.034439553,0.038408566,0.018572247,0.041091133,0.020488262,0.03732784,0.017347425,0.035214245,0.015760904,0.037374403,0.018912999,0.053140663,0.017708942,0.055636115,0.027974147,0.037600167,0.017933829,0.03846444,0.016442994,0.08539896,0.017221326,0.08138259,0.014943079,1.3582665,0.059272178,0.08336214,0.0195328,0.061878964,0.015758967,0.0963889,0.02194586,0.5009098,0.048882365,0.1578984,0.025772525,0.095549,0.015873026,0.18857445,0.022852272,0.05763635,0.014887439,0.13780358,0.029602071,6.8264704,0.070186794,0.28696343,0.03812088,0.050448358,0.013483621,0.055376895,0.015849097,0.26349717,0.03491345,0.059079275,0.016737878,0.054360915,0.014299315,0.4624584,0.049610868,35874.01,0.08000013,0.34662852,0.048440997,0.09617811,0.029041661,0.17290899,0.035957534,0.11724577,0.03041403,0.28955138,0.037075058,117787.57,0.072704926,0.24165457,0.04573365,0.14274538,0.03188633,0.55663586,0.051689666,0.26390076,0.04265271,82411.71,0.074648656,0.108425096,0.033109374,0.041279007,0.025501179,0.13511854,0.02504569,0.07652831,0.01946338,0.054053582,0.011807372,0.026355846,0.010046444,0.051457103,0.015202625,0.02829419,0.011548782,0.05411759,0.012465709,0.02731993,0.011573672,0.031860624,0.014662251,0.064755164,0.04929792,0.08763206,0.018946828,0.031101443,0.013474112
t1,2.597001629877108e-6,1.4582354206651113e-6,2.9883867814360863e-6,1.6269192127597833e-6,3.482286240178855e-6,1.913508579888363e-6,2.603743080855399e-6,1.3816038016122722e-6,2.4110914736987966e-6,1.3145817495582102e-6,2.455204652638169e-6,1.3378730921732387e-6,2.9283120468895805e-6,1.5485984975100191e-6,3.0607949575100525e-6,1.7248455562233864e-6,3.478074147929726e-6,1.9546546658324283e-6,3.40184722486206e-6,1.973841320125587e-6,2.727849142578482e-6,1.5158595290911185e-6,2.5402266939320115e-6,1.3647820368411457e-6,2.9507909847717792e-6,1.6915252664991508e-6,3.1182725598795005e-6,1.6636166231887262e-6,2.3242793591858413e-6,1.309592466364085e-6,3.475132838080915e-6,1.9483000384669976e-6,2.8990125957797516e-6,1.525848256089201e-6,2.662874941870423e-6,1.5092906208597352e-6,2.868449131542298e-6,1.6239583365185177e-6,3.12874041844323e-6,1.783602735877005e-6,8.415919355982422e-6,3.849977752604364e-6,8.27949625937963e-6,4.654171074325898e-6,9.29399100476427e-6,4.429590988608116e-6,9.39951503559834e-6,4.572100289891697e-6,6.513401981155894e-6,3.2919193820615623e-6,8.087843216019292e-6,4.4636002091206126e-6,6.556511729810358e-6,3.568288168161025e-6,8.612163419080912e-6,3.5394719636926097e-6,8.199742354737207e-6,3.987221510423432e-6,8.481404309279777e-6,3.511526946315308e-6,3.1752086955539384e-6,1.682172510506176e-6,2.8958291492361325e-6,1.4168283186142322e-6,3.503211973294881e-6,1.8391838142338195e-6,5.998966426285133e-6,2.8876661887369687e-6,3.4018465331909457e-6,1.7056427907066957e-6,5.341539824112732e-6,2.5840222015033084e-6,6.283903876160496e-6,2.951607017081987e-6,3.198179715231385e-6,1.6973769673660032e-6,3.1515475034740313e-6,1.5846510693267232e-6,2.793838572115105e-6,1.4759929907353494e-6,3.373675100345207e-6,1.7285713821967196e-6,5.907226739526615e-6,2.980734267068456e-6,3.7184609110705877e-6,1.9009040673961617e-6,2.951430861154083e-6,1.642181507481812e-6,2.8575230503986676e-6,1.421324795756914e-6,6.230755209152628e-6,2.943983500451949e-6,3.1002685901861346e-6,1.7511501786982384e-6,6.365999608094877e-6,2.9340703946131277e-6,3.23023580632788e-6,1.7392126794007873e-6,5.487682494627761e-6,2.932855204510416e-6,6.101874732062108e-6,2.997853877567276e-6,5.4860487029687596e-6,2.951214525714124e-6,5.430000630713292e-6,2.811204989743186e-6,6.250593959421821e-6,3.289579862722749e-6,5.538819569277144e-6,3.020778069270221e-6,4.564573168630752e-6,2.6020444025569036e-6,6.124756256568654e-6,2.799463354110804e-6,6.200323171352179e-6,3.287946481338388e-6,5.5022374523006115e-6,2.8311544332591216e-6,5.251477117047151e-6,3.0020333886408954e-6,5.394132508486671e-6,2.9150607189817093e-6,5.8758821273619355e-6,2.836767571883666e-6,5.9486503882146715e-6,3.1832357935819396e-6,6.41889630441518e-7,3.175234772423581e-7,2.9250610976268774e-5,1.203747193778898e-6,6.844464431606647e-7,3.4354670953481835e-7,6.793189483637353e-7,3.3567822836688986e-7,6.883323821280737e-7,3.2288188247046607e-7,6.883486841870783e-7,3.4170770917722757e-7,6.66686122440043e-7,3.266534697004371e-7,3.15768287925093e-6,1.2455520358573904e-6,6.571734229614255e-7,3.205962879993409e-7,6.497473496513967e-7,3.183055831330445e-7,6.14635370132183e-7,3.157031648074013e-7,7.615603103946583e-7,3.628965474974712e-7,6.435371269703919e-7,3.213541245567836e-7
t2,2.5786461397328368e-6,1.4520880951507225e-6,2.95198117541744e-6,1.617275988719988e-6,3.454082990863322e-6,1.9042039289137128e-6,2.5815184023766406e-6,1.3747896299504719e-6,2.393182014978139e-6,1.3085731642926377e-6,2.4394784972281758e-6,1.3322733504340093e-6,2.8912314237975875e-6,1.5406562986007696e-6,2.999369739263318e-6,1.7072184649438552e-6,3.4498645320406384e-6,1.945444222111098e-6,3.3626542223613605e-6,1.9591992147124967e-6,2.7236180480656267e-6,1.5118393817222691e-6,2.5202139506820957e-6,1.3589644222144517e-6,2.9267235694344937e-6,1.6826890402618014e-6,3.0834896342383666e-6,1.6559309195758443e-6,2.317363210418638e-6,1.3054143671106252e-6,3.447075588400877e-6,1.938341075737816e-6,2.8891213005871524e-6,1.5237841728890283e-6,2.6417105300509744e-6,1.5024513691273413e-6,2.845054089201848e-6,1.6156491433589634e-6,3.096604721968117e-6,1.7733834281049288e-6,8.315173322435488e-6,3.858103539450721e-6,8.235317846616084e-6,4.626786328364191e-6,9.179621590545996e-6,4.3942944616387515e-6,9.3154028072134e-6,4.513093732898286e-6,6.460950596048887e-6,3.2797806574956197e-6,7.958105633203825e-6,4.4379710559581275e-6,6.472078890202107e-6,3.5543253277750183e-6,8.530724348061668e-6,3.5369906684834057e-6,8.093313232633108e-6,3.977420079425848e-6,8.583192576585887e-6,3.542092767696992e-6,3.1716414938871483e-6,1.6796925130019317e-6,2.853195966538368e-6,1.407085010492294e-6,3.4859879416632462e-6,1.8363678116633118e-6,5.970038839080385e-6,2.8766231426802644e-6,3.3824719549237673e-6,1.6998685192565028e-6,5.315021450543342e-6,2.574788008354617e-6,6.2188783025984094e-6,2.9355680852906865e-6,3.2028488513548517e-6,1.696078192815972e-6,3.1337296932637074e-6,1.5782506203479275e-6,2.773743550015332e-6,1.4694576672401844e-6,3.3288066908026032e-6,1.7124330532379701e-6,5.874362224684924e-6,2.9724553944447542e-6,3.6991732209256155e-6,1.897592471960943e-6,2.9571108488870794e-6,1.639260965960506e-6,2.8352476715387585e-6,1.4186847430774498e-6,6.152700356102153e-6,2.922064720544378e-6,3.073213308266844e-6,1.744136735304434e-6,6.268554982318193e-6,2.9002494818195777e-6,3.1600473970825693e-6,1.719619907054331e-6,5.500870253814154e-6,2.931746144532661e-6,6.086753723850728e-6,3.0055226461475862e-6,5.566728830553006e-6,2.965026718193393e-6,5.452625933085463e-6,2.807452452419633e-6,6.305492594114242e-6,3.298059475968196e-6,5.646684220576233e-6,3.0366782138080484e-6,4.547767839826918e-6,2.5949173562121053e-6,6.133762070639716e-6,2.8103704054284864e-6,6.238172558862968e-6,3.308222050590088e-6,5.560307241308849e-6,2.836842814842607e-6,5.258938963563974e-6,3.000365328329647e-6,5.388223841365358e-6,2.908702314177774e-6,5.873874351521307e-6,2.8445538799699323e-6,6.045063159091041e-6,3.2034292533800012e-6,6.424702260230517e-7,3.176643229791991e-7,2.1647539381543185e-5,1.2087804544420299e-6,6.82355533621114e-7,3.441093431600428e-7,6.78677157820621e-7,3.363578699026948e-7,6.901894937006419e-7,3.230461860620748e-7,6.861157385159917e-7,3.42278158921302e-7,6.677583990532969e-7,3.2719227034449347e-7,3.0880920385932503e-6,1.245190114300075e-6,6.569652937459703e-7,3.200916515918385e-7,6.514588342710208e-7,3.1749643617340683e-7,6.14768210773481e-7,3.1603994624866005e-7,7.522584748999075e-7,3.635878855256143e-7,6.509086574424188e-7,3.224676195726911e-7
t3,2.5833639588529317e-6,1.4537646151798952e-6,2.9523197762731785e-6,1.6186608385169407e-6,3.455233277018802e-6,1.9034187956756097e-6,2.585634610023288e-6,1.3772186231483157e-6,2.4019094351651306e-6,1.3113634624299817e-6,2.452627835468717e-6,1.3365319683936007e-6,2.887940973725153e-6,1.5421362489491737e-6,2.987493407379694e-6,1.706066846549346e-6,3.450678954335345e-6,1.9449442964194337e-6,3.3597179796248565e-6,1.9581510106751616e-6,2.721515678628496e-6,1.512675265160398e-6,2.5306008518267035e-6,1.362539719271257e-6,2.924522841239224e-6,1.6825371983199079e-6,3.089510778639723e-6,1.658577186829458e-6,2.3416064396415617e-6,1.3108710773506983e-6,3.4484796426276363e-6,1.939124110955766e-6,2.904036902706449e-6,1.5297606845071327e-6,2.645306242266444e-6,1.5041930090674101e-6,2.8446846133174917e-6,1.615991958049232e-6,3.094247702005377e-6,1.7730935726166203e-6,8.22923700092383e-6,3.849013602657967e-6,8.13479805561755e-6,4.593129163667961e-6,9.063687148426072e-6,4.350626429899349e-6,9.202337806288843e-6,4.466714671289177e-6,6.403099243265278e-6,3.2625771032388624e-6,7.875851034630555e-6,4.413223737796183e-6,6.4113044104692194e-6,3.5368692702339544e-6,8.443604773236307e-6,3.521050991322123e-6,8.016474676055533e-6,3.966366131403175e-6,8.619728485187931e-6,3.5525076636627332e-6,3.161435192292095e-6,1.6794295850273645e-6,2.853129420512078e-6,1.4086460644311126e-6,3.4858572007097557e-6,1.8362909896604957e-6,5.913232641267058e-6,2.8645976579170033e-6,3.3832077897617764e-6,1.7033332826543904e-6,5.235860491922217e-6,2.560543795610152e-6,6.1969773327596645e-6,2.928663918993767e-6,3.182434581147867e-6,1.693676833886021e-6,3.1455047290316688e-6,1.5809070457536704e-6,2.7817988821611584e-6,1.4720771487348076e-6,3.326913933198832e-6,1.7131091591272445e-6,5.834648906703882e-6,2.9639403442398445e-6,3.6994269252686156e-6,1.8989342971187379e-6,2.9552301276877177e-6,1.6397580987688474e-6,2.8257347892204524e-6,1.4186473081784954e-6,6.144383439832238e-6,2.926293424064252e-6,3.0688994366492355e-6,1.7425099623007583e-6,6.246453688891941e-6,2.8946331817423818e-6,3.1199557589821356e-6,1.710844104031401e-6,5.5155439522328775e-6,2.9293231250946445e-6,6.08852217838441e-6,3.002579280905716e-6,5.687821167666127e-6,2.9882286730011606e-6,5.4818137710471465e-6,2.8075100964178693e-6,6.309397246950665e-6,3.304311202171576e-6,5.70435600229582e-6,3.0462763488047966e-6,4.5533108932797594e-6,2.5918069152403237e-6,6.138211348341223e-6,2.8179007457229674e-6,6.250014874399133e-6,3.3135802785526587e-6,5.633128425898693e-6,2.845940674677797e-6,5.316484633777773e-6,3.0095132837198007e-6,5.406701701127816e-6,2.9068393511059846e-6,5.874826969233577e-6,2.8420989919429113e-6,5.926987724349277e-6,3.163009687605538e-6,6.448575573866689e-7,3.181144581791458e-7,2.1070595074864435e-5,1.2124976288011482e-6,6.861362008085447e-7,3.448605562846225e-7,6.816695195907632e-7,3.367117521784738e-7,6.926843224614638e-7,3.2362090678319545e-7,6.917216875797168e-7,3.412341495968146e-7,6.694544270481766e-7,3.27501596593542e-7,3.047443577483618e-6,1.2452940633085503e-6,6.583033071916567e-7,3.2019144603366137e-7,6.548854706398435e-7,3.177104683656236e-7,6.175929224594979e-7,3.1665971090200505e-7,7.553263664016153e-7,3.6408029716925495e-7,6.583989213322922e-7,3.23502946962689e-7
t4,2.5831621380109168e-6,1.4539003521379564e-6,2.935380582289463e-6,1.6163962734502366e-6,3.455547180391543e-6,1.9035132717662421e-6,2.5866127633260575e-6,1.3786722939358357e-6,2.4013613712079984e-6,1.312250778246579e-6,2.440324524039542e-6,1.3358670478992955e-6,2.857164326179529e-6,1.5379921591266744e-6,2.960858667161138e-6,1.701011445196681e-6,3.4514614331321736e-6,1.944714366553532e-6,3.3478916606435803e-6,1.9535462013304824e-6,2.7216389124885153e-6,1.5130802048402202e-6,2.5234025737074946e-6,1.362637778187395e-6,2.9284363136358538e-6,1.6822150839200183e-6,3.0452075527487995e-6,1.6496547181099052e-6,2.344700790454662e-6,1.3123409671963683e-6,3.4485856020278614e-6,1.9389946946231973e-6,2.8823761149362883e-6,1.5265958461411084e-6,2.640810407119262e-6,1.504039973272406e-6,2.850978017875414e-6,1.6164147510248864e-6,3.082445611012413e-6,1.7694407870316447e-6,8.237918833339813e-6,3.8616240019353215e-6,8.138154363651983e-6,4.593314977844104e-6,9.090100430362802e-6,4.376454458053946e-6,9.21173864561773e-6,4.466969054668331e-6,6.3980266212339e-6,3.2576923224720723e-6,7.884976028094317e-6,4.415526015619792e-6,6.4182855882070985e-6,3.5436629634035117e-6,8.468222353069246e-6,3.5354863482434067e-6,8.02628076900273e-6,3.980639576433416e-6,8.643545908735446e-6,3.5576257751200653e-6,3.173278051871503e-6,1.6837983261274458e-6,2.848714035935577e-6,1.4103310469133557e-6,3.4896617568710417e-6,1.840533170513282e-6,5.952608244169782e-6,2.8781978775146264e-6,3.390597138827401e-6,1.7077885611852155e-6,5.326655664298732e-6,2.580351511252277e-6,6.220747366299146e-6,2.940588998692482e-6,3.1926204454094287e-6,1.6968957853965385e-6,3.1441575374204095e-6,1.5824479576650802e-6,2.785731090340976e-6,1.4733337050365583e-6,3.3312172638748716e-6,1.7161171577694738e-6,5.879205317079153e-6,2.977627238772009e-6,3.704923800051361e-6,1.903615107864341e-6,2.9564730137695047e-6,1.6398206836307726e-6,2.8258410455445768e-6,1.4200387551754703e-6,6.17012791459808e-6,2.9368666211002694e-6,3.1011675601666136e-6,1.747907784511383e-6,6.267553275358738e-6,2.9017018606539434e-6,3.0880380125822116e-6,1.7066435324444037e-6,5.562441004749091e-6,2.9367798748544225e-6,6.105412301570513e-6,3.01820516710883e-6,5.756729684488465e-6,3.0021110632153382e-6,5.584387706451159e-6,2.8328113452909763e-6,6.304173661260317e-6,3.298059114777494e-6,5.8221466509552034e-6,3.077456004791361e-6,4.560561585559314e-6,2.591933148969899e-6,6.152216017433202e-6,2.833048770661752e-6,6.2816033588016445e-6,3.3283759987819577e-6,5.7752201179105894e-6,2.879463876903898e-6,5.36703350741099e-6,3.019483320687448e-6,5.42841758815949e-6,2.909276380207424e-6,5.89034169351018e-6,2.8544421767333817e-6,5.900546818701976e-6,3.160488344450128e-6,6.471953750144356e-7,3.185317754198636e-7,2.1568738018814926e-5,1.216938470415034e-6,6.905896579153465e-7,3.4585000486804064e-7,6.839806157799414e-7,3.372012189586056e-7,6.96097293891143e-7,3.2467301032365533e-7,6.935199817996805e-7,3.409687208313658e-7,6.729863210829825e-7,3.27847814786312e-7,3.038704918116167e-6,1.2461433571876537e-6,6.616655242455949e-7,3.2060560227814565e-7,6.591739806606281e-7,3.181744047478416e-7,6.197960891211581e-7,3.171028508798638e-7,7.585260233677e-7,3.6471331651030866e-7,6.655800100177441e-7,3.2451197155491107e-7
t5,2.6538972074221954e-6,1.4752961685771777e-6,2.998703213802104e-6,1.6376735024372096e-6,3.525926883779849e-6,1.9269395447124127e-6,2.6559923103945233e-6,1.4002581223672228e-6,2.4683679688669346e-6,1.333402387450047e-6,2.5034612697570703e-6,1.3565750886774577e-6,2.898266777554125e-6,1.55521635849046e-6,3.0385197396599373e-6,1.7277126758727232e-6,3.5204037632681287e-6,1.9652730966737367e-6,3.413130801801245e-6,1.9746723993617735e-6,2.795148771662711e-6,1.535412878395002e-6,2.5849379664155966e-6,1.3829044173516224e-6,3.0144068984761474e-6,1.7062763928260466e-6,3.0569757459920748e-6,1.6597018914255576e-6,2.4130038783217153e-6,1.3340524603216641e-6,3.5190719980103823e-6,1.9634409298530162e-6,2.9147471214462398e-6,1.539912897561025e-6,2.715923143962079e-6,1.5274816022796144e-6,2.9265405829079807e-6,1.6385980194081312e-6,3.1782987971773025e-6,1.7968573838513924e-6,8.360260408895347e-6,3.888941300690663e-6,8.253026675215636e-6,4.627430463527281e-6,9.225566310663371e-6,4.405416342385429e-6,9.387358555865974e-6,4.502710717505997e-6,6.539232027841738e-6,3.2932521665233476e-6,8.011304113066418e-6,4.444704247349218e-6,6.483539068193235e-6,3.5586482062157307e-6,8.6094938755079e-6,3.57412572079943e-6,8.138544599776729e-6,4.008308736710811e-6,8.672021192453634e-6,3.5645855507286716e-6,3.2357007739942544e-6,1.7038213627822668e-6,2.9083147616394174e-6,1.4303509709507838e-6,3.5535745889157437e-6,1.8637510356484198e-6,6.163627004192524e-6,2.9402720628004653e-6,3.4461717930195192e-6,1.7263150671735528e-6,5.597352595046869e-6,2.660897087785444e-6,6.414672023284321e-6,2.985647357682808e-6,3.2617252567322627e-6,1.7175948546026996e-6,3.1835577487456053e-6,1.5988034086301615e-6,2.8574660063018926e-6,1.4953116608801249e-6,3.3699604536421246e-6,1.7340599273246883e-6,6.051542269620778e-6,3.029517276980686e-6,3.802987910570949e-6,1.9379118851167617e-6,3.0455561965646026e-6,1.6658047877228447e-6,2.8226034217291136e-6,1.420872113643083e-6,6.336205818420077e-6,2.984168158929435e-6,3.1846708317680043e-6,1.7710061346982193e-6,6.422782350644041e-6,2.9465149156846344e-6,3.092942470739496e-6,1.7184135545362449e-6,5.782028457743451e-6,2.9970939925708154e-6,6.301766420731193e-6,3.0874095523174195e-6,5.9285673482456396e-6,3.054311024475799e-6,5.808313096970206e-6,2.8966534229795665e-6,6.4500658700146405e-6,3.339257691644416e-6,6.046746148570049e-6,3.1430083728807077e-6,4.746924516003274e-6,2.6550987785756705e-6,6.311820609451608e-6,2.8912150194240763e-6,6.456828231345277e-6,3.3823971590552646e-6,6.005459819156012e-6,2.944136752377489e-6,5.579305707674655e-6,3.0911561093499314e-6,5.6427683686164604e-6,2.968440287872761e-6,6.111642317009469e-6,2.9297889066694687e-6,5.9961381780450845e-6,3.19946314937759e-6,6.47422019426782e-7,3.189238622682017e-7,2.861081382687184e-5,1.2123556485363087e-6,6.874884267443148e-7,3.454522630138725e-7,6.816313097454577e-7,3.3770751356164844e-7,6.92862684501504e-7,3.26465887120284e-7,6.901149715693324e-7,3.402761855168873e-7,6.713740912097698e-7,3.272352457143752e-7,3.061811901057667e-6,1.2470225059768241e-6,6.631500280151914e-7,3.209661059362941e-7,6.610022031590579e-7,3.184005343203284e-7,6.184575237767344e-7,3.170108343336395e-7,7.659381248747657e-7,3.641096676058686e-7,6.65792542807222e-7,3.242929835317054e-7
t6,2.727675946627936e-6,1.496669936739283e-6,3.059095962521367e-6,1.6575249650056553e-6,3.604402229501621e-6,1.9465265651758856e-6,2.723834223466292e-6,1.4203488510297313e-6,2.5411070469584394e-6,1.3537104146946612e-6,2.572984927812916e-6,1.3768269233863292e-6,2.9294433091628393e-6,1.5690795398528207e-6,3.1106774488008807e-6,1.7514384562310041e-6,3.607842537935348e-6,1.9902314497237046e-6,3.4849582423581874e-6,1.997790406079968e-6,2.8799093989492255e-6,1.5593406930263319e-6,2.6424593653424e-6,1.4001489217005412e-6,3.092424227646067e-6,1.7306357202105076e-6,3.0486108217908557e-6,1.6643596317217361e-6,2.482875902056801e-6,1.354598900722355e-6,3.596453046236727e-6,1.9839417501444464e-6,2.9296202815978766e-6,1.547132590802421e-6,2.7871922917054055e-6,1.5488146466594798e-6,3.0079673164054597e-6,1.662340032786132e-6,3.2585013901191424e-6,1.8218316784383798e-6,9.008451760518165e-6,4.036863251305726e-6,8.816862676786761e-6,4.8191968280406325e-6,9.614892762275723e-6,4.435195146814072e-6,9.936612785221201e-6,4.571801905325935e-6,6.9944225181251144e-6,3.427135740486998e-6,8.520337187700346e-6,4.621461652468964e-6,6.8721066672622875e-6,3.656339027722852e-6,8.874874008425258e-6,3.587294808104524e-6,8.57774075874818e-6,4.10774349090139e-6,8.606671163372917e-6,3.5419938246353977e-6,3.3290151255109992e-6,1.732105037872298e-6,2.9635890224821325e-6,1.4460324022153732e-6,3.6783070191530162e-6,1.8980346791560883e-6,6.542776094571656e-6,3.034926274071289e-6,3.543209256553909e-6,1.7511592621972796e-6,6.0260626236494196e-6,2.79060037410296e-6,6.7902342088458134e-6,3.079401471638573e-6,3.3769473632265442e-6,1.7505253598269335e-6,3.27670913412306e-6,1.6270754297442688e-6,2.9378407485420812e-6,1.5186290373776792e-6,3.480774311653816e-6,1.7745084877694878e-6,6.438100092665314e-6,3.1298335781382003e-6,3.9995111811315715e-6,1.9988911429400853e-6,3.149464642015615e-6,1.6945072059595484e-6,2.8851098941970794e-6,1.4418211457456245e-6,6.6907531772047095e-6,3.067356710008168e-6,3.300363344227193e-6,1.806976479628341e-6,6.795435203385545e-6,3.0311976479301217e-6,3.1945194726750022e-6,1.7629038333340689e-6,6.1343383330540355e-6,3.0935477020399877e-6,6.695374288567759e-6,3.199194734441679e-6,6.222413565741199e-6,3.138418302997345e-6,6.103883123822913e-6,2.978299732629354e-6,6.7447448488015575e-6,3.3918344823974573e-6,6.34911449180158e-6,3.225737702847913e-6,5.158482466553737e-6,2.787979132932305e-6,6.6878258661862915e-6,2.975670700739498e-6,6.822961607338261e-6,3.464181231586621e-6,6.342507439061493e-6,3.032305994676275e-6,6.052033116463997e-6,3.247445258025486e-6,6.011699903710968e-6,3.0713946125461527e-6,6.786229910592749e-6,3.1241762521401144e-6,6.191725345058867e-6,3.2647625199328198e-6,6.779467978918644e-7,3.2459620605610586e-7,6.294150731057897e-5,1.3879660388834436e-6,9.09504823538244e-7,3.5629621183573453e-7,8.053773243951065e-7,3.474492342088384e-7,7.356754171198666e-7,3.324537397661414e-7,8.731634885638932e-7,3.5122767374780116e-7,7.181594675244507e-7,3.3194011357048747e-7,3.119947811491759e-6,1.2475559657714204e-6,7.019276741308688e-7,3.2604386834224576e-7,6.947870474863143e-7,3.2401540625666276e-7,6.47936397053642e-7,3.22118077244572e-7,1.1721488791389235e-6,3.757550983897609e-7,7.493719180785945e-7,3.3041932557590247e-7
