Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,Zone27,Zone28,Zone29,Zone30,Zone31,Zone32,Zone33,Zone34,Zone35,Zone36,Zone37,Zone38,Zone39,Zone40,Zone41,Zone42,Zone43,Zone44,Zone45,Zone46,Zone47,Zone48,Zone49,Zone50,Zone51,Zone52,Zone53,Zone54,Zone55,Zone56,Zone57,Zone58,Zone59,Zone60,Zone61,Zone62,Zone63,Zone64,Zone65,Zone66,Zone67,Zone68,Zone69,Zone70,Zone71,Zone72,Zone73,Zone74,Zone75,Zone76
2289.2902425578695,3628.4702953203505,8556.886639545703,0.003780052890278532,6.812365348070734,0.28220749622015767,0.12415632175616141,0.02722152716777355,36171.07972193984,12577.71093110863,0.005058713834743421,12813.787918354357,15445.104237313793,343.2926886779045,4374.624391581774,67737.79804450835,7529.0545088511,2447.564756889767,10504.179527804257,7797.915686126391,0.005287241138795387,8911.119351171317,15506.504916447058,12687.384355789723,10766.573638919226,15475.026066795646,8652.874018287208,17528.17610366447,4442.4483532023805,1998.532561348702,0.007650777366313244,12423.395031249474,70929.75965712467,0.005022454172494208,0.24719094966100638,2567.6214222382237,14638.003798568621,48332.57142851396,381.97484907365845,335.1520459532217,3205.7840743809916,3326.1457332549567,3209.4128910570275,1222.5738071601377,4243.757515973767,2565.65780255858,0.00269439484939735,293.358042799847,3874.0438741407916,1500.410453755957,40066.04249570594,851.6405057935496,2436.519582801886,6499.851145267358,1078.4501671738183,2972.983576206119,20350.02603336441,10580.500956925249,10536.600449707412,13785.226207308451,13623.948968028211,5508.434998515303,4076.9541731908917,4454.25281618737,0.0034361585595241296,3739.1155870471484,2990.8192722616677,12808.970109456506,7078.440647870278,17444.382026686628,2216.7470755269132,24598.730579691346,16336.093692516755,24213.781472306473,0.0295809435448242,17664.653778772245
