Resource,Zone,StartCap,RetCap,NewCap,EndCap
CCGT-H2_55.0,55.0,0,5.511427984981913e-9,3.388146342173853e-5,3.3875951993753546e-5
OCGT-H2_55.0,55.0,0,6.510094316274296e-9,2.3349795569025337e-5,2.3343285474709064e-5
CCGT-H2_56.0,56.0,0,5.515220927272179e-9,6.34830597664062e-5,6.347754454547893e-5
OCGT-H2_56.0,56.0,0,6.523245800291084e-9,2.4965796114201566e-5,2.4959272868401275e-5
CCGT-H2_57.0,57.0,0,5.547601648063508e-9,0.0001500457117887274,0.00015004016418707934
OCGT-H2_57.0,57.0,0,6.575135055065179e-9,3.095826943840819e-5,3.095169430335312e-5
CCGT-H2_58.0,58.0,0,5.515419805838063e-9,4.7453882873326836e-5,4.7448367453521e-5
OCGT-H2_58.0,58.0,0,6.51870203656239e-9,2.507465395780918e-5,2.5068135255772617e-5
CCGT-H2_59.0,59.0,0,5.51264180257283e-9,4.613501728801493e-5,4.6129504646212356e-5
OCGT-H2_59.0,59.0,0,6.515919229073942e-9,2.3549432072792727e-5,2.3542916153563653e-5
CCGT-H2_60.0,60.0,0,5.519664417330742e-9,7.255251384754749e-5,7.254699418313015e-5
OCGT-H2_60.0,60.0,0,6.531801790640557e-9,2.615977245230411e-5,2.6153240650513472e-5
CCGT-H2_61.0,61.0,0,5.515404128540567e-9,6.228498375601536e-5,6.227946835188682e-5
OCGT-H2_61.0,61.0,0,6.522437316536568e-9,2.5406080104736795e-5,2.539955766742026e-5
CCGT-H2_62.0,62.0,0,5.546601349164175e-9,0.00016200741377039523,0.00016200186716904607
OCGT-H2_62.0,62.0,0,6.577711012410814e-9,3.032736690339742e-5,3.032078919238501e-5
CCGT-H2_63.0,63.0,0,5.512369896674511e-9,3.5949459534887327e-5,3.594394716499065e-5
OCGT-H2_63.0,63.0,0,6.511078136014162e-9,2.3033857696933446e-5,2.302734661879743e-5
CCGT-H2_64.0,64.0,0,5.504844362163474e-9,1.966222439065533e-5,1.9656719546293167e-5
OCGT-H2_64.0,64.0,0,6.536122202912189e-9,2.1899465151762656e-5,2.1892929029559743e-5
CCGT-H2_65.0,65.0,0,5.502867685028852e-9,0.00014108653291866266,0.00014108103005097764
OCGT-H2_65.0,65.0,0,6.5294760692978e-9,2.6666375338433018e-5,2.665984586236372e-5
CCGT-H2_66.0,66.0,0,5.502679962845057e-9,3.860049714481518e-5,3.8594994464852335e-5
OCGT-H2_66.0,66.0,0,6.531794899338665e-9,2.2987817545984614e-5,2.2981285751085275e-5
CCGT-H2_67.0,67.0,0,5.503756718367272e-9,2.871621184815547e-5,2.8710708091437103e-5
OCGT-H2_67.0,67.0,0,6.533600504082986e-9,2.1843628697280943e-5,2.183709509677686e-5
CCGT-H2_68.0,68.0,0,5.504501024409041e-9,1.935608281223124e-5,1.935057831120683e-5
OCGT-H2_68.0,68.0,0,6.535204271559569e-9,2.1100245250375046e-5,2.1093710046103487e-5
CCGT-H2_69.0,69.0,0,5.5036631669272365e-9,3.1564146474435375e-5,3.1558642811268446e-5
OCGT-H2_69.0,69.0,0,6.534870214527366e-9,2.2399579805230496e-5,2.2393044935015968e-5
CCGT-H2_70.0,70.0,0,5.503556450665568e-9,1.9790699266097312e-5,1.9785195709646647e-5
OCGT-H2_70.0,70.0,0,6.533605156546246e-9,2.0827908578075303e-5,2.0821374972918756e-5
CCGT-H2_71.0,71.0,0,5.5048519738354065e-9,2.759432022008694e-5,2.7588815368113106e-5
OCGT-H2_71.0,71.0,0,6.513563289045333e-9,2.0968114330559254e-5,2.096160076727021e-5
CCGT-H2_72.0,72.0,0,5.5048079520116754e-9,1.8683289196761686e-5,1.8677784388809674e-5
OCGT-H2_72.0,72.0,0,6.536055478317438e-9,2.0543821880305586e-5,2.053728582482727e-5
CCGT-H2_73.0,73.0,0,5.504952864142361e-9,2.0331143538607333e-5,2.032563858574319e-5
OCGT-H2_73.0,73.0,0,6.537014921080131e-9,2.257972741338853e-5,2.2573190398467448e-5
CCGT-H2_74.0,74.0,0,5.505516505528966e-9,2.4105022584280248e-5,2.409951706777472e-5
OCGT-H2_74.0,74.0,0,6.537929144589607e-9,2.586037556935561e-5,2.585383764021102e-5
CCGT-H2_75.0,75.0,0,5.501862743349826e-9,4.286902670241519e-5,4.286352483967184e-5
OCGT-H2_75.0,75.0,0,6.528212948106441e-9,2.3196715628774446e-5,2.319018741582634e-5
CCGT-H2_76.0,76.0,0,5.501226587245157e-9,1.9963019322033802e-5,1.995751809544656e-5
OCGT-H2_76.0,76.0,0,6.52478484190359e-9,2.2248710915409638e-5,2.2242186130567734e-5
Total,n/a,0,9.14847908070429e-7,0.0054175161713456085,0.005416601323437537
