Line,Existing_Trans_Capacity,New_Trans_Capacity,Total_Pipes,Fixed_Cost_Pipes,Pipe_length_miles,bus0,bus0_x,bus0_y,bus1,bus1_x,bus1_y
71,0.0,68.31639,3.3819997,55043056.0,219.6781926513379,FR1 10,3.9989213172754456,49.79126178855921,FR1 4,5.960518625870406,48.86187900010679
72,0.0,6.12613,0.30327377,4449791.0,198.0444863503704,FR1 10,3.9989213172754456,49.79126178855921,FR1 7,2.412112342234826,48.81161935613287
73,0.0,65.60174,3.2476108,71562210.0,297.4251866931009,FR1 11,-0.1477868720375819,45.53878517204548,FR1 2,-1.259489522917447,47.53739282689119
74,0.0,27.68897,1.3707411,34291628.0,337.6685555214505,FR1 11,-0.1477868720375819,45.53878517204548,FR1 6,1.729674828609724,43.51121310716024
75,0.0,7.702009,0.38128757,7914509.0,280.17495531219873,FR1 11,-0.1477868720375819,45.53878517204548,FR1 8,-0.4288508114936827,43.533022984491794
76,0.0,0.4624764,0.02289487,309999.88,182.7600654019463,FR1 12,2.8376376341268723,45.01155887416662,FR1 18,3.784670782608696,43.88377686956522
77,0.0,1.8240563,0.090299815,1578185.5,235.90067669468883,FR1 12,2.8376376341268723,45.01155887416662,FR1 6,1.729674828609724,43.51121310716024
78,0.0,5.549994,0.27475217,4302367.5,211.3607619477124,FR1 13,-3.251285779517703,48.26506370373863,FR1 2,-1.259489522917447,47.53739282689119
79,0.0,81.44204,4.031784,76335350.0,255.5562175805337,FR1 14,0.5904750041596424,48.901817147533365,FR1 2,-1.259489522917447,47.53739282689119
80,0.0,5.241069e-06,2.5945886e-07,5.3855944,280.170965979738,FR1 14,0.5904750041596424,48.901817147533365,FR1 3,2.42402861595888,50.53222179402777
81,0.0,30.492216,1.5095156,18682780.0,167.05591621374964,FR1 14,0.5904750041596424,48.901817147533365,FR1 7,2.412112342234826,48.81161935613287
82,0.0,28.066519,1.3894316,28276618.0,274.69344727070643,FR1 15,3.78528005906954,47.87312764625944,FR1 16,4.896736930824648,46.04814358794511
83,0.0,6.6795533e-06,3.3067096e-07,5.9619966,243.362497399592,FR1 15,3.78528005906954,47.87312764625944,FR1 4,5.960518625870406,48.86187900010679
84,0.0,5.245491,0.25967777,3500576.0,181.95446921262743,FR1 15,3.78528005906954,47.87312764625944,FR1 7,2.412112342234826,48.81161935613287
85,0.0,1.2222401e-05,6.050693e-07,15.4695015,345.0874465396003,FR1 16,4.896736930824648,46.04814358794511,FR1 17,7.098681162538576,48.02632462435081
86,0.0,5.2466364,0.25973445,6159394.5,320.0858245471899,FR1 16,4.896736930824648,46.04814358794511,FR1 18,3.784670782608696,43.88377686956522
87,0.0,10.711109,0.53025293,12448773.0,316.8848281236117,FR1 16,4.896736930824648,46.04814358794511,FR1 9,5.073192987178199,43.771718460484735
88,0.0,37.393833,1.85118,21466708.0,156.52178548905516,FR1 17,7.098681162538576,48.02632462435081,FR1 4,5.960518625870406,48.86187900010679
89,0.0,0.5868132,0.029050158,458207.25,212.8979295735696,FR1 18,3.784670782608696,43.88377686956522,FR1 6,1.729674828609724,43.51121310716024
90,0.0,2.4555411e-05,1.2156144e-06,11.720447,130.13865746607772,FR1 18,3.784670782608696,43.88377686956522,FR1 9,5.073192987178199,43.771718460484735
91,0.0,38.388985,1.9004447,33672640.0,239.15522850130984,FR1 3,2.42402861595888,50.53222179402777,FR1 7,2.412112342234826,48.81161935613287
92,0.0,1.4153608,0.07006737,631734.9,121.6962152744523,FR1 5,6.285740340299904,43.779423181195554,FR1 9,5.073192987178199,43.771718460484735
93,0.0,2.030392,0.10051446,1811236.4,243.2229793313354,FR1 5,6.285740340299904,43.779423181195554,IT1 5,7.804870668635753,45.153095876777606
94,0.0,8.064374e-06,3.9922645e-07,6.4349704,217.56309054138669,FR1 6,1.729674828609724,43.51121310716024,FR1 8,-0.4288508114936827,43.533022984491794
95,0.0,0.41957632,0.020771105,281621.97,183.00582088925228,GB0 0,-1.9115255609602528,52.46122491282156,GB0 1,-0.4720178099735996,53.45202884546524
96,0.0,53.824806,2.6645944,30105870.0,152.50288415766363,GB0 0,-1.9115255609602528,52.46122491282156,GB0 4,-2.583252000000002,53.481137
97,0.0,22.542265,1.1159538,14761718.0,178.5454087622211,GB0 0,-1.9115255609602528,52.46122491282156,GB0 6,-3.3146490483229205,51.51069342086891
98,0.0,1.1862112e-05,5.872333e-07,7.3833036,169.70634479012,GB0 0,-1.9115255609602528,52.46122491282156,GB0 8,-1.4383506875000005,51.275725375
99,0.0,0.009545538,0.00047255136,8171.883,233.4162567949229,GB0 0,-1.9115255609602528,52.46122491282156,GB0 9,-1.457966915427565,54.11853474215842
100,0.0,124.80916,6.178671,117253500.0,256.14669244748615,GB0 1,-0.4720178099735996,53.45202884546524,GB0 3,-0.2469460565586441,51.61425294670557
101,0.0,5.74807e-06,2.8455793e-07,5.9862356,283.94948893773,GB0 1,-0.4720178099735996,53.45202884546524,GB0 7,0.6575011666666645,51.528312166666666
102,0.0,0.02247549,0.001112648,10141.905,123.03247749166655,GB0 1,-0.4720178099735996,53.45202884546524,GB0 9,-1.457966915427565,54.11853474215842
103,0.0,2.5195794,0.12473166,1133417.2,122.6510060576338,GB0 10,-3.89328033333334,53.07477866666667,GB0 4,-2.583252000000002,53.481137
104,0.0,3.843593,0.19027688,1918427.2,136.08721496817108,GB0 11,-4.315338333333333,50.759446833333335,GB0 6,-3.3146490483229205,51.51069342086891
105,0.0,0.36758283,0.01819717,242438.16,179.8270899377385,GB0 12,-4.583752345871128,56.63473439448657,GB0 2,-2.523868924058204,57.2769448938867
106,0.0,6.6239567,0.32791865,3394452.2,139.72096472341332,GB0 12,-4.583752345871128,56.63473439448657,GB0 5,-3.699947107555958,55.75794503495423
107,0.0,4.849487,0.2400736,4083322.8,229.57642254992288,GB0 2,-2.523868924058204,57.2769448938867,GB0 5,-3.699947107555958,55.75794503495423
108,0.0,25.055893,1.2403908,7263768.5,79.04264239472442,GB0 3,-0.2469460565586441,51.61425294670557,GB0 7,0.6575011666666645,51.528312166666666
109,0.0,0.094577834,0.004682071,39346.38,113.42916934460632,GB0 3,-0.2469460565586441,51.61425294670557,GB0 8,-1.4383506875000005,51.275725375
110,0.0,14.4042635,0.7130824,17379188.0,328.9635605988085,GB0 4,-2.583252000000002,53.481137,GB0 5,-3.699947107555958,55.75794503495423
111,0.0,2.857507e-05,1.4146075e-06,13.413857,127.9899049912176,GB0 4,-2.583252000000002,53.481137,GB0 9,-1.457966915427565,54.11853474215842
112,0.0,29.27142,1.4490802,31106278.0,289.7434376662303,GB0 5,-3.699947107555958,55.75794503495423,GB0 9,-1.457966915427565,54.11853474215842
113,0.0,1.7159247,0.084946774,1044510.9,165.96789341455607,GB0 6,-3.3146490483229205,51.51069342086891,GB0 8,-1.4383506875000005,51.275725375
114,0.0,1.726111e-05,8.5451046e-07,22.407213,353.9390251636964,IT1 0,16.319274888888888,39.05643655555556,IT1 6,14.454193055555557,41.166062
115,0.0,1.2298217,0.06088226,1052594.2,233.3609598607713,IT1 0,16.319274888888888,39.05643655555556,IT1 7,17.06463909090909,40.63484909090909
116,0.0,5.923501,0.29324263,6257264.0,288.01517460509393,IT1 0,16.319274888888888,39.05643655555556,IT1 8,14.363851625,37.662461375
117,0.0,66.298096,3.282084,60772584.0,249.9286247244626,IT1 1,9.230556359507956,45.29415845141039,IT1 10,10.77633958485252,43.87238187528471
118,0.0,203.21524,10.060161,105047670.0,140.941699376702,IT1 1,9.230556359507956,45.29415845141039,IT1 5,7.804870668635753,45.153095876777606
119,0.0,71.58863,3.5439916,43753320.0,166.6388703713588,IT1 1,9.230556359507956,45.29415845141039,IT1 9,10.871049384222868,45.6311041992224
120,0.0,1.4045488e-05,6.953212e-07,8.662695,168.1611022141201,IT1 10,10.77633958485252,43.87238187528471,IT1 11,12.063540710654646,44.65601434632738
121,0.0,28.832872,1.42737,32019170.0,302.78301616664066,IT1 10,10.77633958485252,43.87238187528471,IT1 4,12.355585,42.0258570625
122,0.0,6.1972773e-06,3.067959e-07,5.5603366,244.6298908638973,IT1 10,10.77633958485252,43.87238187528471,IT1 9,10.871049384222868,45.6311041992224
123,0.0,2.5321124,0.1253521,3001626.0,323.2086392569206,IT1 11,12.063540710654646,44.65601434632738,IT1 2,13.576105363636362,42.604392454545454
124,0.0,1.0872541e-05,5.382446e-07,7.5763993,189.9945577765058,IT1 11,12.063540710654646,44.65601434632738,IT1 3,12.849557095238094,45.90608157142857
125,0.0,21.856802,1.0820199,14347863.0,178.98224449440104,IT1 11,12.063540710654646,44.65601434632738,IT1 9,10.871049384222868,45.6311041992224
126,0.0,0.14517738,0.007186999,79338.336,149.0024821018915,IT1 2,13.576105363636362,42.604392454545454,IT1 4,12.355585,42.0258570625
127,0.0,1.0344725e-05,5.121151e-07,8.331681,219.5953152359058,IT1 2,13.576105363636362,42.604392454545454,IT1 6,14.454193055555557,41.166062
128,0.0,22.34792,1.1063327,16031783.0,195.59336340229305,IT1 3,12.849557095238094,45.90608157142857,IT1 9,10.871049384222868,45.6311041992224
129,0.0,4.9169283,0.24341229,4485350.5,248.7206644595887,IT1 4,12.355585,42.0258570625,IT1 6,14.454193055555557,41.166062
130,0.0,1.4015286,0.0693826,1459864.2,284.0010086284025,IT1 6,14.454193055555557,41.166062,IT1 7,17.06463909090909,40.63484909090909
131,0.0,28.029963,1.387622,38750540.0,376.9333562042837,ES4 0,2.7388916,39.6729018,ES1 1,-0.498247313630633,40.78999490093028
132,0.0,8.795576e-06,4.3542454e-07,15.305777,474.4609409903248,IT1 4,12.355585,42.0258570625,IT3 0,8.745975499999998,39.9681955
133,0.0,11.997781,0.59394956,11151345.0,253.416960921022,FR1 6,1.729674828609724,43.51121310716024,ES1 4,1.53223151519779,41.69378610486426
134,0.0,23.57768,1.1672119,17933872.0,207.38738922833235,GB0 7,0.6575011666666645,51.528312166666666,FR1 3,2.42402861595888,50.53222179402777
135,0.0,2.974505,0.14725272,2651142.2,243.01197984460177,GB0 5,-3.699947107555958,55.75794503495423,GB5 0,-6.097540942585512,54.668778749066895
136,0.0,2.974505,0.14725272,2651142.2,243.01197984460177,GB0 5,-3.699947107555958,55.75794503495423,GB5 0,-6.097540942585512,54.668778749066895
137,0.0,19.386585,0.959732,33633410.0,473.01937163833134,ES1 6,-2.8968013540051976,42.7648961811579,FR1 11,-0.1477868720375819,45.53878517204548
138,0.0,13.437735,0.6652344,18544628.0,376.2715917603242,FR1 14,0.5904750041596424,48.901817147533365,GB0 8,-1.4383506875000005,51.275725375
139,0.0,53.394394,2.643287,78246680.0,399.5577983771517,DE1 14,11.750300384615384,51.22456746153846,DE1 4,11.399736085399406,48.35883243095018
140,0.0,66.53726,3.2939239,53833336.0,220.5950436523095,DE1 16,7.383087924978485,52.70033777690464,DE1 8,6.782045751405716,51.15711694730057
141,0.0,0.6181748,0.030602712,1320679.0,582.4991866367234,GB0 6,-3.3146490483229205,51.51069342086891,FR1 2,-1.259489522917447,47.53739282689119
142,0.0,5.021728e-05,2.486004e-06,117.4946,637.9315281296251,DE1 5,9.656115621028528,53.772222705953226,DE1 0,8.585665971628911,49.23105928069339
143,0.0,13.437735,0.6652344,18544628.0,376.2715917603242,GB0 8,-1.4383506875000005,51.275725375,FR1 14,0.5904750041596424,48.901817147533365
144,0.0,67.77339,3.3551183,77580904.0,312.1080783473017,DE1 8,6.782045751405716,51.15711694730057,DE1 0,8.585665971628911,49.23105928069339
145,0.0,23.577682,1.167212,17933874.0,207.38738922833235,GB0 7,0.6575011666666645,51.528312166666666,FR1 3,2.42402861595888,50.53222179402777
146,0.0,0.12665993,0.0062702936,324894.03,699.3777780206126,GB0 7,0.6575011666666645,51.528312166666666,DE1 10,8.442956595095849,53.183449756764006
147,0.0,0.66024584,0.032685436,1408905.1,581.8157278852775,IT3 0,8.745975499999998,39.9681955,IT1 10,10.77633958485252,43.87238187528471
