Time,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,Zone27,Zone28,Zone29,Zone30,Zone31,Zone32,Zone33,Zone34,Zone35,Zone36,Zone37,Zone38,Zone39,Zone40,Zone41,Zone42,Zone43,Zone44,Zone45,Zone46,Zone47,Zone48,Zone49,Zone50,Zone51,Zone52,Zone53,Zone54,Zone55,Zone56,Zone57,Zone58,Zone59,Zone60,Zone61,Zone62,Zone63,Zone64,Zone65,Zone66,Zone67,Zone68,Zone69,Zone70,Zone71,Zone72,Zone73,Zone74,Zone75,Zone76
158,-3.3331732726762237e-5,-2.9508715634308028e-5,-7.480729891220868,0.07626675213700176,3.7899295243065385,-3.937731237624309e-5,0.5495614065797859,1.1569793467640141,-36.85080049382111,-16.51734758803918,0.8628300451128765,1.6005869518993145,1.4848785229494925,13.675332832112986,17.214189684301346,-39.86702203012918,0.5711210089600812,20.078527265551607,9.016587785931625,0.12235669948163705,0.27844415878976053,-0.1263953472757856,-4.951568489690521,-5.594284318351903,10.29310774970772,20.08442644546648,2.074053336835929,-29.72955825883713,-1.0188910909210425e-5,3.735005619366384,0.05471256757397275,2.105750948285088,-3.153137416322428e-5,0.052993179733581953,0.1599714292002936,-0.4546737791811507,-66.53178984317012,-2.5564592472011177e-5,4.7750484128169,-0.3184102616454437,-0.19521965894224666,-2.5107319541879747,-58.97581484930473,-0.10564761844540033,-3.791334905933382,-0.559505792844383,28.605555010143984,-0.851501721106396,-1.3988367941350406,1.1965746328403033,-56.97575363185465,-0.05177609907922061,-0.1447291269390667,-0.371485061667639,-0.4173039505930865,47.30841613440307,-5.091528836136521,-4.161942635663687,-0.41107467812920095,-7.161055155301792,-0.676239980894064,-2.7690069151757433,-0.00788236593919657,-1.248432223614827,18.536731801614128,3.270496001892741,3.9144170927325175,0.3697165549690099,5.945102760370984,16.821535047001202,-7.605754697414078,3.423571048449763,-0.9615290911267866,-13.034302914484979,1.41057030804055,2.3201618151354775
159,-2.6412204066940392e-6,-4.874081305887568e-6,-7.480484040104701,0.07629082241132097,3.7899643824114726,-1.5007511003271856e-5,0.5495936129707918,1.1570097063373423,-21.403564343289116,-16.51731969779026,0.862853514033389,1.600619894835187,1.4849047669519218,13.675356427577055,17.21423498246874,-39.866737592318806,0.5711461201759859,20.078559978110782,9.016609849424663,0.12238258729664672,0.2784786229573953,-0.12636914737027077,-4.95150248446797,-5.594259255922374,10.293163202093222,20.08450448367698,2.074110827083591,-29.729517802272966,6.353416193965317e-6,3.7350746613204326,0.054739751509208984,2.1057709747162536,-6.6968135158020775e-6,0.05302931805570475,0.16000633750724566,-0.47425890808896026,-66.5306326491231,-2.941585809042996e-6,4.775071052633749,-0.3183857147175803,-0.19518166892857022,-0.21058970799098187,-58.975790297165716,-0.10562134647316229,-3.7912887616227904,-0.5594566792704246,28.605584311602545,-0.8514680278590768,-1.3987979435735456,1.1965924380119188,-56.035148984556784,-0.05175737995610241,0.00025605008583417035,-0.024192211314852715,0.000427789278686112,47.30843656709796,-0.008366889835739645,-0.0030413660132358033,-0.41105758818591204,-0.008512426908169335,-0.006032361497498131,-0.2802467786464046,-0.0004375538931918714,-1.248407197457857,18.536768082707646,3.270528808450035,3.91445735010362,0.3697339686116655,5.9451431763202,16.821570864491136,-7.605718266271074,3.4235839440195264,-0.9615052245770107,-13.034289533909224,1.410607006497556,2.320201291289387
160,0.00017813491316190366,0.0001154095724343173,-3.458966104834979,0.07643658316003851,3.7901652102526406,9.89606811561336e-5,0.5497221252618024,1.1571552648716021,-2.8180179154398095,-16.51719226818167,0.8629957612740066,1.6007683295960482,1.485040043862706,13.675491219250484,17.214434858415235,-17.13946874209363,0.5712795975909137,20.078728076693327,9.016745588102602,0.12252033708814622,0.27860093992297613,-0.12626553294915333,-4.951316763477496,-5.594162448823125,10.29333195603554,20.084711378635088,2.0742846126846524,-29.729383950614054,0.00011050577032313894,3.7352684169939314,0.054875956119509364,2.105884327014268,0.00014309591080938558,0.05315753086249219,0.16013401022586546,-0.4653606298974387,-66.52853161199744,0.00012163424788799379,4.775200543423156,-0.31823775211154876,-0.19504195892382858,-0.07620309451702623,-58.95583112353334,-0.10547859738766549,-3.791126985793127,-0.5592941460315165,28.60574936181652,-0.8513427181355271,-1.3986556104636096,1.1967102179781062,-55.989137184159716,-0.051657570767836614,-0.003370724046976711,-0.0015622068509675343,-0.0022852559495506637,47.30856895438049,-0.0053621599503692035,-0.0038239740661085778,-0.41105249692267887,-0.018310912828286376,-0.00567799974896298,-0.0021705606998326157,-0.0015061243057621996,-1.248258598246583,18.536981152816193,3.2707302459330947,3.9146847402532905,0.3699302703588471,5.9453806104236095,16.82182520004478,-7.605572920769507,3.4237790823554293,-0.9613702388353961,-8.075901118695068,1.4108180000723838,2.320394753580823
161,-0.00014604968358208903,-0.00010407730359795336,0.5622920279208287,0.07619433581161318,3.7898484037690396,-0.00011278159927200632,0.5494934066499103,1.1568806567905998,-8.951179470942215,-14.79314586250955,0.8627583784140987,1.600496348378408,1.4847855003736752,13.6752526951814,17.214068436289814,5.587989041743962,0.5710418093180745,20.078415669466803,9.016513966633829,0.12226431115765693,0.2783779148823812,-0.12645684186203737,-4.951653015955294,-5.594340626374634,10.293025515833104,20.08433844732447,2.0739521031030304,-29.72962774347156,-0.00010618611914289464,3.7349189922000097,0.05462797949685583,2.105682074739364,-0.00016426593620621002,0.052907512168919174,0.15990876076823266,0.05267795776215928,-33.18311567605097,-0.00010263338188402048,4.7749696787569835,-0.3184819716382674,-0.19529164197136795,-0.2035569010177748,-58.97589261567177,-0.10573808600080366,-3.7914078340313924,-0.5595839461674235,28.605452389632667,-0.8515762274191536,-1.3989037188629283,1.196594818893485,-56.05756211293997,-0.0001496766683949241,2.096634199867664e-5,-0.13575562601051652,0.09824324519533444,47.30843435140251,0.00011291712038276509,0.8704073013071654,-0.41088573971292564,-10.547161269046384,0.04360407247275562,0.001314855603129477,1.6871415026818368e-5,-0.03550793353146909,18.536640935733878,3.270401570917459,3.9143278557254777,0.3696122136123934,5.945016477728211,16.82142243981576,-7.605824590273457,3.4234872436887533,-0.961604151789278,1.6904910584425306,1.410482665805564,2.3200771385500727
162,-5.051822997643486e-5,-3.612775406544415e-5,0.5624111916223979,0.076238489036963,3.789875012756113,-7.4609771513039e-5,0.5495312824667661,1.1569821298723788,-13.820850943469246,-10.901067532199395,0.8627989896716292,1.6005774334780878,1.4848498287763208,13.67530051310091,17.214171530510843,5.588534498968009,0.5710855271129813,20.07847091628945,9.016565694634782,0.12235167263588431,0.27841353721489415,-0.12641926862441116,-4.951631420221235,-5.594307052002785,10.293049815743233,20.084354518395592,2.0739803366415983,-29.72959684926849,-3.9832403533682226e-5,3.7349402424407345,0.05470251382662659,2.105744371253759,-6.244852347833847e-5,0.05300090963801936,0.15995282807802222,0.8676712527986293,0.1662567052200074,-3.4235101717955754e-5,4.775037062529764,-0.3184367667885908,-0.19524909759781214,2.1047276713688237,-39.68489512861414,-0.10566477571400333,-3.7913623697165844,-0.5595513481342492,28.60552562576265,-0.8512218120889158,-1.3988602186068269,2.5660429045119093,-26.507237113553604,0.08434729275541963,0.07098519307156184,0.21254822931337278,0.6148878854501539,47.308503566205495,8.424840944436685,5.904036178072225,0.00892594055644733,0.5848764085141888,0.7644932344146529,1.6675825443620347,0.004901679990737533,1.1771723571691952,18.536678506014617,3.2704536479984343,3.91434967803072,0.36966208662045635,5.945029121360209,16.821463013929968,-7.605773491738001,3.423542842959682,-0.9615477284529295,6.499044055850204,1.410512806519927,2.320114626165995
163,-6.471633439902175e-6,-7.92666158781416e-6,0.5624317091290489,0.0762881443943352,3.7899545602132547,-2.8008605394879565e-5,0.5495833767643908,1.1570076633041566,-21.563490117343925,-12.473563283947271,0.8628587331056485,1.6006140019368418,1.484894024507046,13.675354962303313,17.214223841115693,5.588554683690431,0.5711361459727584,20.078545768399415,9.016608488871736,0.12238160430130347,0.27845673642300656,-0.1263843800649055,-4.951550140161542,-5.594272355435589,10.29312877579673,20.084446079969958,2.0740514649496116,-29.729544698471432,-1.084402919996827e-5,3.7350245711149515,0.05473521189978274,2.105770673768544,-1.0453887488732355e-5,0.05301865097375325,0.15999357551300944,0.8905346054777402,0.16634723680511998,-4.442582642207385e-6,4.775071370983521,-0.3183904770527519,-0.19519708141038034,2.104826092562232,-27.97202555778902,-0.1056213400989949,-3.791304215205498,-0.5594855342609676,28.60560209087798,-0.8512117818967527,-1.3988105325776323,3.935536355263643,0.04285088069640211,0.13221094018346244,0.07109241192607865,0.21268024852804107,0.614938319012136,47.3086112444173,8.424960322361946,5.904079102128039,-0.007639671645217616,0.5849794798824812,0.7646035701945356,1.6676941345272698,0.004999741696025465,1.1773345610524446,18.536755528325667,3.2705204683111617,3.9144426418484484,0.36972430423064545,5.945127545229787,16.821556950446908,-7.605732880232187,3.4235918048996195,-0.9615101777200098,6.499065734314137,1.4105964956940793,2.320187328080964
164,-3.4505893606040505e-6,-6.0836254990766225e-6,0.5624286235450158,0.07629189134224033,3.789963521058334,-2.2757841279580707e-5,0.5495858368971318,1.1570091903117374,-26.394818643299523,-13.336284638497773,0.8628548377390741,1.6006166296289501,1.4849388714403993,13.67535476613969,17.214228194711296,5.588548376468644,0.5711395670509476,20.078613248381096,9.016612605441198,0.12238136972942486,0.2784686237155857,-0.12635885686120663,-4.951524421716391,-5.594269038004699,10.293135249500216,20.08447847061993,2.074089291142247,-29.729530205098598,-5.817824116679388e-6,3.7350361219006265,0.054738659939410246,2.105772100646419,-6.692413352616874e-6,0.05302333025346427,0.15999765705182908,0.8905414042993871,0.16633392045041495,-2.400032566979987e-6,4.775072605087403,-0.3183839819661077,-0.19519194245074659,2.1048251356330283,0.01887876483292343,-0.10561844875679557,-3.7912990722435955,-0.5594755826579836,28.605587020880268,-0.03614482299883768,-1.398805890204859,3.9356519976612194,0.042846732730617336,0.175597055562521,0.07109684239427988,0.21268043319156985,0.6149427731201278,47.30875235693603,8.424966255877067,5.904081947205304,0.00013478595510988713,0.5849709749815218,0.7645968308957045,1.667695272469767,0.004996081802846402,1.1773380882835165,18.536766732743168,3.270526854472189,3.914452896565524,0.36973296492513336,5.945140006103013,16.82156648072431,-7.605724468887758,3.423598188374003,-0.9615056308102871,6.499066808410709,1.4106043919320699,2.3201975297035515
165,1.6998216747799236e-5,7.916764209444163e-6,0.5624415083834827,0.07630722817263344,3.7899874318593088,-5.597631070388201e-6,0.5496021544307276,1.1570259490070307,-21.825265395968902,-13.70089334993606,0.8628683065418743,1.6006337685857828,1.4849166739075723,13.675370761756563,17.21425246356039,5.5885610039935765,0.5711572841560261,20.078573927539914,9.016624605141203,0.12239620231344192,0.27848012215817014,-0.12633186489917897,-4.951514757543949,-5.594253838881425,10.293169639067935,20.084486788469953,2.074110645726818,-29.729518737506883,6.456350953081003e-6,3.735077527378714,0.054754794120000214,2.105785220515559,8.939776749549572e-6,0.05304164395532087,0.16001478918148665,0.8905615295320252,0.16634482004019338,1.1930149489943268e-5,4.775087050452868,-0.318367595449131,-0.19517160754019444,2.104844415201521,0.02076203420250654,-0.10560233657671739,-3.7912779480655745,-0.5594500824647118,28.6055943843699,0.7820717407005159,-1.3987866984146424,3.9356606918550567,0.04285693521558543,0.1756072991677878,0.07111367329719395,0.21269328922141223,0.6149599143565649,47.62853876313022,8.42497559945448,5.90409291193098,0.3041806355009992,0.5849804388487864,0.7646076632878782,1.6677073572389018,0.005006621716845168,1.1773552170342954,18.536791189297546,3.270551648908107,3.9144790719458857,0.3697561990477742,5.94516746699414,16.8215990469846,-7.605706189328052,3.42361803851268,-0.961491365525011,6.499080713507865,1.4106285658251874,2.320220267104443
166,-3.239400187412568e-5,-2.5275603100598926e-5,0.5624030011258772,0.07626972106160303,3.78992890863349,-4.5635060159410906e-5,0.5495633432826975,1.1569854199867937,-24.211260531690478,-13.754534551674375,0.8628311306356108,1.600592980018715,1.4848876455226294,13.675331606597585,17.214195451609257,5.5885353430421505,0.571116149087215,20.078538704056676,9.016590183208411,0.12236053614916136,0.27843806607773725,-0.126315807429941,-4.951579209373936,-5.59428525643413,10.293109656444686,20.08441261670709,2.074048747557747,-29.72956540963055,-2.527279369260796e-5,3.735004145752683,0.054717247617882346,2.1057545992329785,-3.117642846311129e-5,0.05300390925391584,0.1599785105613705,0.890516694166984,0.16632443395919205,-2.1485000549997454e-5,4.775053103390027,-0.31840771485990454,-0.19521559319942305,2.1048109069712932,0.7322488356376127,-0.10564200597173487,-3.7913248552243117,-0.5595043626472036,28.605566906592507,0.7867843856010842,-1.3988290615594798,3.9356514679778565,0.04282870648157955,0.163740225163787,0.07108396551758717,0.2126629656636346,0.6149160056553503,47.94856937059114,8.424947422325463,5.904065181669899,2.1059620819429727,0.5849566019184448,0.7645778139365935,1.6676784525709187,0.00497984534440723,1.1773142368175735,18.536729843267402,3.270497170404866,3.914414496232031,0.3697025702997428,5.945097988085293,16.821529194749015,-7.605747457229565,3.4235691684310106,-0.9615275598920271,6.499047433553814,1.4105690723640436,2.3201621669283594
167,-4.5130707157226e-6,-5.8140504463621845e-6,0.5624290000723553,0.07628965825294211,3.7899589501287276,-2.3730683808306438e-5,0.5495865776695138,1.1570086688530363,-21.57330129201602,-14.150798388110005,0.8628526401198904,1.6006171447423794,1.4849292084737669,13.675354756433958,17.214228816753472,5.588521867070035,0.571141750938454,20.07860089017524,9.01660235629927,0.12238235899091342,0.27846551904485145,-0.12626379380402322,-4.951532954596318,-5.594269331395522,10.293130711800524,20.08446724150889,2.074085370537298,-29.729534388894262,-7.848371789690584e-6,3.735036233899247,0.054737914488690476,2.105772203440734,-1.681170337032578e-5,0.05302722305575369,0.15999819266696486,0.8905410126840803,0.1663544423401495,-2.600896857800003e-6,4.775072102834371,-0.3183918369104847,-0.19519370003058514,2.1048252599330692,0.7319288109265085,-0.10562576719898856,-3.791301818114608,-0.5594792563098487,28.605600807844656,0.7867657924259672,-1.3988079195914533,3.93557853463581,0.042860959401303494,0.05066995342563795,0.07109920879152458,0.2126810117103217,0.6149363224192693,47.94865407283609,8.424967298387523,5.904073225491386,3.191884086170461,0.5849973965972004,0.7646136855346771,1.6676955787493566,0.004995368353821151,1.1773211912747703,18.53674823332322,3.2705251847709076,3.91444951693214,0.3697352149912515,5.945136789762783,16.821565884159412,-7.605731069786282,3.4235974616701936,-0.961506050604934,6.499069723572922,1.4106007659009236,2.3201920512391965
168,-9.151543932534034e-5,1.2035553339454635e-6,0.5624445443786824,0.0762178297219436,3.7898382141795066,-8.859740678219055e-5,0.5495994907744032,1.1570311555682802,-18.2570380324399,-16.51728347524668,0.8627933252245298,1.6006238016570697,1.4848938352796965,13.675370301007584,17.21423529700061,-17.139021947973585,0.5711566184229657,20.078528918142382,9.016559664804193,0.1223928448036782,0.27840004741476676,-0.12634024598140536,-4.951672693429553,-5.594312102554154,10.293017708257862,20.084302727021885,2.073964799053272,-29.7296139021629,-4.216457626869327e-5,3.734889819313895,0.05469472950586742,2.105774086444542,-7.124965507410846e-5,0.0529658727174478,0.15993767417318835,0.8697340433544684,0.16630705743666502,-3.853661488110657e-6,4.775068916545206,-0.31845434621380164,-0.19526680450972647,2.1044905724359446,-29.121766537562035,-0.10568301468249203,-3.7913840111931427,-0.5595805757512889,28.605569395110333,-0.03237324014514732,-1.3988751617841932,2.5660334788758186,-25.1555421156509,0.04866609500314763,0.07097434770583333,0.21250743162819144,0.5163913316110507,47.62843807617227,8.424815310157584,5.169272550776098,1.3906536937402292,0.5848105829300139,0.7642857926011485,1.6675641830347354,0.004874795548715807,1.1772657048344286,18.536633195648676,3.2704175163378966,3.9143025628010366,0.3696198563564652,5.944986621960426,16.821408292861,-7.605785874337444,3.4235152145317027,-0.9615648393675602,6.4990824158006495,1.410471112642001,2.3200849691080325
169,0.0529366121262821,-3.401361943683743e-5,-7.234956056513582,0.05083195745089663,5.328644204612042,-2.5373298854126488e-6,0.572815354280142,1.8490032475506215,-36.92874430483738,-16.51737911691141,0.9590738180866752,1.9127774484859,1.4143250474534497,18.155040711926095,21.226084632319722,-37.595149720461436,0.7996344809894615,23.574053780471406,13.934743083593629,0.17795775776224793,0.3267111111554264,-0.12308097714788598,-5.422525561397126,-6.257957270134705,13.738754344809099,23.200530063979446,0.807056588599109,2.27431205916744,0.1311658192005604,1.4350203773091827,0.08383290799507974,0.1215244011626314,-72.13800404314873,2.111368170457033,0.3121851091515565,0.26794572408414985,-66.43384832177487,-3.627262762087174e-5,5.36721718720133,0.555246090463407,0.6822512223143141,-0.5505701135312492,-58.69242145975289,0.053362182244929224,4.471866361301668,3.19654140128099,33.16492040856036,-0.11206903705325826,4.551489958039883,4.206454211728697,-55.75060578991965,-0.0024264826561511484,0.12882335952578006,0.22971972003957794,1.2899616475968578,55.92218645093115,-9.27999681131772,1.4719637725490804,4.074014868364249,-20.81769519826161,0.8123806998253138,-3.299757140588411,0.01441379497913886,1.390766893280552,22.14545314514557,3.1069875111567034,4.0430125124511065,0.3780455976996173,5.808615881655088,19.18809532175928,2.390036441135509,4.368540705608195,-1.1266510947590258,6.750379873361451,1.1096352728176326,2.1158663256508423
170,0.05322326680902362,5.962476280275665e-5,-7.23526084874396,0.050899605190179435,5.328984592685837,-3.100399527818077e-7,0.5728380764340059,1.8490322555745142,-36.92850999756571,-16.517351200505587,0.9591463673261956,1.9127987321918891,1.4145794295071443,18.151524918737458,21.226254752846135,-37.5951382903379,0.7996660506816476,23.574365651402385,13.934991821104573,0.17787936240775598,0.32663772626256776,-0.12317911542846342,-5.422709520377329,-6.2580525645690415,12.7524003742072,23.20023369437612,0.8068495482535285,2.27414361054297,0.1310681509718791,1.4352769804213366,0.0838553291739738,0.1215411844439092,-72.13791469631778,1.2222970362381218,0.3122175708648332,0.26778859529002064,-66.43380817239618,-1.3378056816586463e-5,5.367240189627476,0.5658059148292017,0.68229207199938,-0.5505330474714389,-58.69239183866568,0.05344283197485078,4.471904413392398,1.0709381280069001,33.16495727836373,-0.9314412839425205,4.519386138171776,4.206409063420601,-55.88224978329555,-0.002469406035446509,0.12886403994243903,0.229739093337127,1.2900124635049461,55.922131519697245,-9.28000355427749,1.4720163804683692,4.074033743438754,-20.75291060023462,0.8108060331442493,-3.2997667116330893,0.014347464935747598,1.3908683651385507,22.14526323915012,3.106815497375109,4.042773124887335,0.37788726155120905,5.80862446812448,19.187859009019217,2.3901326546741575,4.36854545436619,-1.126624537015034,6.750492550258516,1.1094245987146476,2.1159099255270237
171,0.053074985960326226,-7.917905904121221e-6,-7.235119929725842,0.05086156914845737,5.3287922663025675,7.087206670909792e-7,0.5728356395892017,1.8490253186980172,-36.92863691293887,-16.517355331515972,0.9591057923379898,1.9128013237441701,1.4144446446794094,18.151579289446165,21.226190252692103,-37.59513191349417,0.7996636595356825,23.574204338137534,13.934866181259158,0.17791967886502905,0.3269022729875899,-0.12317955837617457,-5.4227113319800715,-6.258053090974254,12.752486564270658,23.200360956774773,0.8069370615320974,-9.100526049224351,0.13132582168519935,1.4351367261306238,0.08383663390794742,0.1215422668048363,-72.13796918948178,1.0833172940879114,0.3121931983305295,-0.4057483665715755,-66.43384285614253,-1.2839189086874796e-5,5.367241277638775,0.4598812278177815,0.6822590445945195,-2.0565272729392,-58.69239208275692,0.05339575864847779,4.471907783728454,1.0709037259004373,33.16495964720285,-0.9314594250170907,1.7645927455293426,4.186502641522711,-58.99110554850064,-0.0024684200513170663,0.12882204335064878,0.2297356169502889,1.2900314354707032,55.92218464916755,-9.280004202203505,1.4718479582559998,4.074038212095372,-20.880071519866412,0.8108265436529469,-3.299767511464974,0.014348287755399133,1.390859188073593,22.14546668203158,3.1070006690745204,4.043061646999392,0.37808520218494324,5.808665923178106,19.188125069414177,2.3900814227604,4.3686185462035985,-1.126621293705257,6.750473075109232,1.1096694251648815,2.1158024631431505
172,0.05307551336096195,-7.289022188782771e-6,-7.235118510785516,0.05087291858556963,5.3287937684574604,4.208286493712174e-6,0.5728366212143193,1.849030639834647,-36.92863680554003,-16.517355039206954,0.9591173853950684,1.9128008543687536,1.4144455614981657,18.151578008262202,21.226195856027132,-37.5951305026468,0.7996638399182932,23.574203295870905,13.934867829432996,0.17790949673090958,0.32675780243576147,-0.12317984528654029,-5.422713538307884,-6.258053962650705,12.752492040250367,23.20036667859977,0.8069393475881944,-10.86716231258786,0.13118588002838102,1.4351371176820733,0.08384158180877425,0.1215435844773814,-72.13795179091872,1.0833219874750124,0.31219672754831496,-0.40582206976098234,-66.43383807053347,-9.487115518361179e-6,5.367243958453666,0.33724642544497185,0.6822619465786516,-2.056531378240121,-58.692389506878975,0.053409971290764545,4.471910856776463,1.0709064366388907,33.16496516096369,-0.9314581306434291,1.7645949367620146,4.18009023401154,-58.99110371566581,-0.0024670268735460374,0.1288925618218759,0.229746467237918,1.290036627617822,55.922182950824975,-9.280002117478261,1.4718356511057833,4.074040551753379,-20.880059839676075,0.8108214041997166,-3.2997647953005322,0.014349636046215712,1.3908143240361628,22.145380452842534,3.1069246320323236,4.042918621688856,0.3780028687925705,5.808659716289394,19.188007016357435,2.3900963313781287,4.3685605245392924,-1.1266197977301806,6.750424551962637,1.1095514026728417,2.116034491319436
173,0.05309854285866324,-7.682375036707377e-6,-7.235103563553764,0.05088778584547499,5.328821840238304,7.068996269057914e-6,0.5728567892707576,1.8490416249877755,-36.92861804126198,-16.517335119235845,0.9591344888632165,1.9128192636637433,1.4144649484282,18.151599719649138,21.226216328373155,-37.595117933191034,0.7996865251936223,23.57423081354532,13.934888975278524,0.1779287457217686,0.32676484194840033,-0.12316293727011962,-5.422666792708212,-6.258008575375091,12.752520669920735,23.200405875498387,0.8069723209862143,-8.16869755101526,0.13120457341388644,1.4351708000028573,0.08385834782291857,0.12155779176751878,-72.13793408569889,1.9724388725366977,0.31221370782177654,-0.40567082093851803,-66.43381756519287,8.186266743145996e-6,5.367263718036342,0.5960551289029336,0.6822822223013457,-0.5505249591584955,-58.692367297413064,0.05342588411258828,4.471935558987294,1.0709430914501072,33.164986296568465,-0.9314169682334539,1.7966504213100198,4.1972456228188,-55.86592777870608,-0.0024510902371712995,0.128874079136084,0.22975815495945656,1.2900540377967376,55.922201305207665,-9.279988153321819,1.4720440217226647,4.074057314922488,-20.832648404186124,0.8108501072011517,-3.299750250013824,0.014362374362522998,1.3908567595869115,22.145457213160174,3.106994528512756,4.043015672634134,0.3780668903696527,5.808702562145967,19.188111146384195,2.3901121318299356,4.368615580163661,-1.1266047492548326,6.750469515552611,1.109636827331468,2.1159497542016332
174,0.05291731428304432,-8.235268657637036e-6,-7.235149721274356,0.05085466086102256,5.328970749850902,2.215070736236169e-6,0.5728138426276541,1.8489998628220055,-36.928783905316465,-16.45494030620514,0.959097653556979,1.9127666366593237,1.4143277649711579,18.155014268175805,21.226148987605615,-37.595163396359744,0.7996354840565902,23.57417737890186,13.93484393486838,0.1778900546185761,0.32673062865317015,-0.1231587920399213,-3.777947933822775,0.9803662011027985,15.12001527098992,23.200275315851787,0.8068816020511347,2.2742713218441994,0.13115605261030622,1.435083391395656,0.08383433940865281,0.12152560395602205,-72.13797604639656,2.861508396552373,0.31217204298415796,0.26845843842830563,-66.43384047197586,-1.739933315995435e-5,5.367235876577729,0.5960166963746429,0.6822318326013559,-0.5505521672085947,-58.69239195172005,0.05338784064099312,4.47188700996089,3.1965736980114,33.16494841353187,-0.11205637103669579,4.551516752502145,4.206413182128684,-55.64403059145447,-0.002485809172522041,0.12883555011759845,0.22971776871833668,1.2900083714826025,55.92216413065848,-9.280020079774797,1.4720140272768638,4.074018885109948,-20.83265661576843,0.8157448193204386,-3.299782611411171,0.014330956960061734,1.3908196594178392,22.145379948817933,3.1069178228265333,4.042930839374655,0.3780075610536674,5.808578621706477,19.187996128962492,2.3900725617839518,4.368564486144875,-1.1266421855763107,6.750432917206973,1.1095612785433027,2.115884073870382
175,0.05320423881117752,-7.449047699104082e-6,-7.235130209629068,0.05090582433268088,5.328680361981369,6.943286967349058e-6,0.5728453842022051,1.8490298730930408,-36.928511009601586,-16.454920823515028,0.9591534420157805,1.9128047829173762,1.4145425638278655,18.158510080792023,21.22618465058222,-37.59513228211941,0.7996678013694668,23.57421356523592,13.934869717492214,0.1779148510833665,0.32676474285536167,0.029322439315466436,3.463779201935057,8.239515356041247,17.48757354332662,23.20036928707913,1.878878082328748,2.2743581689207324,0.13118681162279092,1.4351246565020357,0.08382567817664315,0.12153772559691652,-72.13791068286791,2.8615360694512453,0.3121947155168266,1.0835038776844788,-66.43384824591229,-2.040658339776141e-5,5.367232799703128,0.5960697582414127,0.6822605690744113,-0.5476734026552963,-58.69239946481727,0.05344448475781758,4.471898628771871,5.322210157830797,33.164953229957945,0.7069305958524279,4.551514609730696,4.206463932959058,-55.6471127290162,-0.002449213503749728,0.12885755051886125,0.22974171751994113,1.2900386959298122,55.9221863527693,-9.279990333606461,1.4722122136218545,4.074040568901114,-20.832829790795135,0.8262248813726859,-2.964272647153456,0.01434905471795992,1.3908946448413904,22.145407302351245,3.1069444065970844,4.042937419085027,0.3780375714655283,5.808652585150148,19.18803011043243,2.39012560769718,4.368601229824247,-1.126622256851843,6.750511185200048,1.1095702182013696,2.115912442415566
176,0.05307912876399866,-4.627722765264083e-6,-7.235100612170272,0.05081688403295383,5.328697526858552,1.4872532213818673e-5,0.5728581016246675,1.8490525058256138,-36.928638960447586,-16.454895234171495,0.9590604453321441,1.9128304581235567,1.4144474018257878,18.158561191425683,21.226248631606246,-37.59512877446013,0.79968804635649,23.57421257630636,13.934867279772156,0.17791666828089694,0.3267639817849657,0.18188127036431187,9.061262122141862,8.260000462352465,17.4878042030154,23.20039581204462,2.950815914401996,2.274353737007788,0.13118705354784976,1.4351498831723468,0.08383930798313978,0.12154592794016214,-72.13802375979499,2.861539784684804,0.3121950622763845,1.2240676126327876,-66.43384209089827,-1.60411914706288e-5,5.367241055983083,0.5959955250532375,0.6822608853206289,-0.5332182489305567,-58.69239322558371,0.05334825456394102,4.471906939635946,5.322255085629688,33.16495470717452,0.7070973774965919,4.551527545608771,4.206452787901144,-54.96785056082279,-0.0024328622434777476,0.12885822656697424,0.229742414927319,1.2900297671489085,55.9221845776569,-5.411362940879174,1.4909715857497985,4.074040866861547,-20.738000096599603,0.8262199705331873,-0.47371049289715156,0.014349628793825519,1.3907778427024604,22.145450076490334,3.1069960270249646,4.043047208317656,0.3780441663189373,5.808606475127625,19.188132761827376,2.390040300265521,4.368581637322842,-1.126621381063843,6.750378043293871,1.109656965667768,2.1159107762302174
