Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
Electrolyzer_1.0,1.0,0,2.3419588978992976e-9,0.00018836402605398265,0.00018836168409508476,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_1.0,1.0,0,0.0,1.200696953734336e6,1.200696953734336e6,0,0.0,0.00017068600509592121,0.00017068600509592121,0,0.0,2.2239600388371365e-5,2.2239600388371365e-5
Liquid_storage_tank_1.0,1.0,0,0.0,1.200696953734336e6,1.200696953734336e6,0,0.0,0.3561044104099127,0.3561044104099127,0,0.0,0.09579203129723,0.09579203129723
Liquifier_w_terminal_1.0,1.0,0,3.361243738842722e-10,0.1101284160981661,0.11012841576204171,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_1.0,1.0,0,8.507124191028835e-10,2.453669033932301e-6,2.452818321513198e-6,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_2.0,2.0,0,2.341920539965761e-9,0.4950360559373148,0.49503605359539427,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_2.0,2.0,0,0.0,1.200696953734336e6,1.200696953734336e6,0,0.0,0.00013690029504864802,0.00013690029504864802,0,0.0,2.1979582262561026e-5,2.1979582262561026e-5
Liquid_storage_tank_2.0,2.0,0,0.0,1.200696953734336e6,1.200696953734336e6,0,0.0,0.0003545647577509441,0.0003545647577509441,0,0.0,3.2725855269506048e-9,3.2725855269506048e-9
Liquifier_w_terminal_2.0,2.0,0,3.361270518037555e-10,0.020212087398210257,0.020212087062083203,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_2.0,2.0,0,8.507279512685949e-10,2.090036212598253e-6,2.089185484646984e-6,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_3.0,3.0,0,2.342555908230264e-9,15.028530251976518,15.028530249633961,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_3.0,3.0,0,0.0,1.200696953734336e6,1.200696953734336e6,0,0.0,0.0005394220165988867,0.0005394220165988867,0,0.0,6.477234802833401e-5,6.477234802833401e-5
Liquid_storage_tank_3.0,3.0,0,0.0,1.200696953734336e6,1.200696953734336e6,0,0.0,7.132533987258349,7.132533987258349,0,0.0,1.0600097187724202,1.0600097187724202
Liquifier_w_terminal_3.0,3.0,0,3.3612955022357344e-10,1.5467172528823812,1.5467172525462516,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_3.0,3.0,0,8.514585952174376e-10,1.8285348929452317e-6,1.8276834343500143e-6,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_4.0,4.0,0,2.3422251662783365e-9,2.6065688537566486e-5,2.606334631240021e-5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_4.0,4.0,0,0.0,1.200696953734336e6,1.200696953734336e6,0,0.0,0.0001647331881181978,0.0001647331881181978,0,0.0,2.246724080599066e-5,2.246724080599066e-5
Liquid_storage_tank_4.0,4.0,0,0.0,1.200696953734336e6,1.200696953734336e6,0,0.0,1.1207731528579175,1.1207731528579175,0,0.0,0.48159484526738955,0.48159484526738955
Liquifier_w_terminal_4.0,4.0,0,3.3611894223018296e-10,0.5314440209118603,0.5314440205757414,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_4.0,4.0,0,8.50620178758306e-10,2.4767474374189065e-6,2.4758968172401483e-6,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_5.0,5.0,0,2.341854441426836e-9,0.00031751231795033185,0.0003175099760958904,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_5.0,5.0,0,0.0,1.200696953734336e6,1.200696953734336e6,0,0.0,0.00014971347604530834,0.00014971347604530834,0,0.0,2.521857614364661e-5,2.521857614364661e-5
Liquid_storage_tank_5.0,5.0,0,0.0,1.200696953734336e6,1.200696953734336e6,0,0.0,26.65912707857472,26.65912707857472,0,0.0,5.37932322940415,5.37932322940415
