Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,Zone27,Zone28,Zone29,Zone30,Zone31,Zone32,Zone33,Zone34,Zone35,Zone36,Zone37,Zone38,Zone39,Zone40,Zone41,Zone42,Zone43,Zone44,Zone45,Zone46,Zone47,Zone48,Zone49,Zone50,Zone51,Zone52,Zone53,Zone54,Zone55,Zone56,Zone57,Zone58,Zone59,Zone60,Zone61,Zone62,Zone63,Zone64,Zone65,Zone66,Zone67,Zone68,Zone69,Zone70,Zone71,Zone72,Zone73,Zone74,Zone75,Zone76
37.07680263712671,246.33130438103547,8928.221434204446,60.85866951291246,4674.552465115292,0.13586596668339518,569.8245793366615,1641.0095832595348,53836.85886462906,21155.502475947244,614.3619087896847,2062.895677242275,26096.10206874255,14074.544532000667,24787.47878465216,76349.46048827645,6283.993073965137,17864.614026372947,30276.461630426475,9281.64029784785,535.5697190042891,26096.745433909397,45944.86874908263,41224.632906032835,46529.12817967768,59914.135638874206,18378.6535397162,25392.738976887085,5971.25448077413,22795.237146628428,59.8962315737658,69299.13404953972,96161.6927569614,1869.3278154108143,2013.5404276082782,6276.9604572755825,19740.30546679934,35771.953342010594,5544.658710814972,36461.69754848036,6160.388249856383,13320.030043301062,11494.451914643472,1931.9375658097024,55472.584068186145,5879.368222910684,19281.04512528357,1160.195448983875,15353.731217967317,15351.711524837809,42497.12689111037,969.1251868424703,3966.578793905328,5053.7142843028405,4022.8424356520663,63664.672605558495,21979.935359844963,22217.275661574175,14510.309459170301,34516.628147768395,17811.071452928798,6836.818481857592,5433.256917428685,14599.435782475153,24872.3842688269,4952.382034428584,8876.16987292866,10920.424163233438,14562.237942623004,42880.325096572415,2336.879521007526,28281.969187794257,39679.727506238974,40479.370654862025,1682.4451787803134,18813.80611378705
