Resource,Zone,StartCap,RetCap,NewCap,EndCap
OCGT-H2_13.0,13.0,0,3.1947057393988286e-8,0.00013925414215077708,0.0001392221950933831
CCGT-H2_14.0,14.0,0,2.7023593843371294e-8,0.0012312088496174414,0.001231181826023598
OCGT-H2_14.0,14.0,0,3.196738078969587e-8,0.00013141124941722717,0.00013137928203643746
CCGT-H2_15.0,15.0,0,2.7026378340282607e-8,0.00024675067450019637,0.0002467236481218561
OCGT-H2_15.0,15.0,0,3.195424453625291e-8,0.00010908030661258931,0.00010904835236805306
CCGT-H2_16.0,16.0,0,2.7064863111468918e-8,33.369534538369905,33.36953451130504
OCGT-H2_16.0,16.0,0,3.20189426811965e-8,0.00017633963914998854,0.00017630762020730734
CCGT-H2_17.0,17.0,0,2.702178675879018e-8,0.0002981639776286791,0.0002981369558419203
OCGT-H2_17.0,17.0,0,3.197456259512176e-8,0.00011731170750244892,0.0001172797329398538
CCGT-H2_18.0,18.0,0,2.7033509559044946e-8,0.0005770325897620152,0.0005770055562524561
OCGT-H2_18.0,18.0,0,3.195421474091298e-8,0.00012052775089390526,0.00012049579667916435
CCGT-H2_19.0,19.0,0,2.704035135510207e-8,173.1240846719979,173.12408464495755
OCGT-H2_19.0,19.0,0,3.1950008136684834e-8,0.0001406180211314761,0.0001405860711233394
CCGT-H2_20.0,20.0,0,2.7035463498786394e-8,12.366643940799344,12.36664391376388
OCGT-H2_20.0,20.0,0,3.1938117053285114e-8,0.00014636803510848306,0.00014633609699142978
CCGT-H2_21.0,21.0,0,2.7002315940999246e-8,9.38578850123065e-5,9.38308826963655e-5
OCGT-H2_21.0,21.0,0,3.188022397948488e-8,0.00010896831535650432,0.00010893643513252484
CCGT-H2_22.0,22.0,0,2.7019741127409058e-8,9.111711072251833e-5,9.109009098139092e-5
OCGT-H2_22.0,22.0,0,3.190904388506442e-8,0.00010734096448080287,0.0001073090554369178
CCGT-H2_23.0,23.0,0,2.7007113430608837e-8,8.923998740777332e-5,8.921298029434272e-5
OCGT-H2_23.0,23.0,0,3.1874825601802225e-8,0.0001089599636179445,0.0001089280887923427
CCGT-H2_24.0,24.0,0,2.7022159996221734e-8,8.813818604968467e-5,8.811116388968844e-5
OCGT-H2_24.0,24.0,0,3.1916752448632345e-8,0.00010690630784641902,0.0001068743910939704
CCGT-H2_25.0,25.0,0,2.7037339197280993e-8,8.994735857193367e-5,8.99203212327364e-5
OCGT-H2_25.0,25.0,0,3.194625938888767e-8,0.00010482021078546856,0.00010478826452607967
CCGT-H2_26.0,26.0,0,2.700804561003015e-8,8.915928941212487e-5,8.913228136651484e-5
OCGT-H2_26.0,26.0,0,3.1868267460902913e-8,0.00010974348599163117,0.00010971161772417027
CCGT-H2_27.0,27.0,0,2.700602180179669e-8,9.932442959877135e-5,9.929742357696956e-5
OCGT-H2_27.0,27.0,0,3.188255714910201e-8,0.00011047710901778145,0.00011044522646063234
CCGT-H2_28.0,28.0,0,2.7004589188785175e-8,9.329096306954829e-5,9.32639584803595e-5
OCGT-H2_28.0,28.0,0,3.188334225206217e-8,0.00010729695751108962,0.00010726507416883756
CCGT-H2_29.0,29.0,0,2.700859474668793e-8,8.87205370524761e-5,8.869352845772941e-5
OCGT-H2_29.0,29.0,0,3.180671447708415e-8,0.0001099174578548573,0.00010988565114038022
CCGT-H2_30.0,30.0,0,2.6988011244643424e-8,0.00018484895660971702,0.00018482196859847237
OCGT-H2_30.0,30.0,0,3.193894049554231e-8,0.00019407232780282717,0.00019404038886233164
CCGT-H2_31.0,31.0,0,2.701020086899973e-8,0.00012724132987344637,0.00012721431967257737
OCGT-H2_31.0,31.0,0,3.185055019302497e-8,0.00011498945650472576,0.00011495760595453274
CCGT-H2_32.0,32.0,0,2.699939991588465e-8,0.00010532119099067845,0.00010529419159076257
OCGT-H2_32.0,32.0,0,3.1739185210450934e-8,0.00011593941253404635,0.0001159076733488359
