Resource,Zone,StartCap,RetCap,NewCap,EndCap
OCGT-H2_48.0,48.0,0,1.0785565418266664e-8,3.374570327750067e-5,3.3734917712082406e-5
CCGT-H2_49.0,49.0,0,9.31980678716713e-9,2.728559695580796e-5,2.7276277149020792e-5
OCGT-H2_49.0,49.0,0,1.0979357577950978e-8,3.452375115979461e-5,3.451277180221666e-5
CCGT-H2_50.0,50.0,0,9.245951289536382e-9,2.9026329156745374e-5,2.9017083205455838e-5
OCGT-H2_50.0,50.0,0,1.106006837437227e-8,3.391636586056651e-5,3.390530579219214e-5
CCGT-H2_51.0,51.0,0,9.27023674199834e-9,2.856655816474296e-5,2.8557287928000962e-5
OCGT-H2_51.0,51.0,0,1.0789219474322e-8,3.297990063817895e-5,3.296911141870463e-5
CCGT-H2_52.0,52.0,0,9.248055972758847e-9,2.8660479881168304e-5,2.8651231825195546e-5
OCGT-H2_52.0,52.0,0,1.1145578274344547e-8,3.3272275270832315e-5,3.326112969255797e-5
CCGT-H2_53.0,53.0,0,9.260346539718848e-9,2.9019945467838428e-5,2.901068512129871e-5
OCGT-H2_53.0,53.0,0,1.079966228217601e-8,3.285159824734264e-5,3.284079858506046e-5
CCGT-H2_54.0,54.0,0,9.30599879751795e-9,2.8835321920574125e-5,2.8826015921776608e-5
OCGT-H2_54.0,54.0,0,1.1418504001279915e-8,3.4864858597875364e-5,3.485344009387408e-5
CCGT-H2_55.0,55.0,0,9.260351252239454e-9,2.8942338325337857e-5,2.893307797408562e-5
OCGT-H2_55.0,55.0,0,1.078960111354777e-8,3.272318219801022e-5,3.271239259689667e-5
CCGT-H2_56.0,56.0,0,9.263593272523062e-9,2.847779106680161e-5,2.8468527473529088e-5
OCGT-H2_56.0,56.0,0,1.0790289857232482e-8,3.3292707811557716e-5,3.3281917521700485e-5
CCGT-H2_57.0,57.0,0,9.292779188627752e-9,2.8749776096984234e-5,2.8740483317795605e-5
OCGT-H2_57.0,57.0,0,1.095658554999109e-8,3.571822647986687e-5,3.570726989431688e-5
CCGT-H2_58.0,58.0,0,9.290526880683146e-9,2.9264058962689033e-5,2.925476843580835e-5
OCGT-H2_58.0,58.0,0,1.0950757209831644e-8,3.579485669965979e-5,3.578390594244996e-5
CCGT-H2_59.0,59.0,0,9.291400006789168e-9,2.8460984369251003e-5,2.8451692969244215e-5
OCGT-H2_59.0,59.0,0,1.0948801360568074e-8,3.4989451141744527e-5,3.497850234038396e-5
CCGT-H2_60.0,60.0,0,9.291179587620155e-9,2.8407590465393445e-5,2.8398299285805826e-5
OCGT-H2_60.0,60.0,0,1.0932602414679132e-8,3.49551890621415e-5,3.494425645972682e-5
CCGT-H2_61.0,61.0,0,9.264109617978355e-9,2.838492803766076e-5,2.837566392804278e-5
OCGT-H2_61.0,61.0,0,1.0784237362699619e-8,3.286705182650999e-5,3.285626758914729e-5
CCGT-H2_62.0,62.0,0,9.290957911472628e-9,2.847563213463224e-5,2.8466341176720767e-5
OCGT-H2_62.0,62.0,0,1.0942087543545488e-8,3.481861419902337e-5,3.480767211147983e-5
CCGT-H2_63.0,63.0,0,9.249399860217087e-9,2.9134147398023602e-5,2.9124897998163386e-5
OCGT-H2_63.0,63.0,0,1.1164245951463524e-8,3.276064221100213e-5,3.2749477965050664e-5
CCGT-H2_64.0,64.0,0,9.288269000274654e-9,2.7538649083403914e-5,2.752936081440364e-5
OCGT-H2_64.0,64.0,0,1.0831053845774827e-8,3.1841699481815584e-5,3.1830868427969807e-5
CCGT-H2_65.0,65.0,0,9.28057723190623e-9,4.1694688227955885e-5,4.168540765072398e-5
OCGT-H2_65.0,65.0,0,1.0806649527722399e-8,4.4302492083909824e-5,4.4291685434382104e-5
CCGT-H2_66.0,66.0,0,9.282250415810135e-9,2.8664503221913347e-5,2.8655220971497535e-5
OCGT-H2_66.0,66.0,0,1.0807982750198669e-8,3.332837020024515e-5,3.331756221749495e-5
CCGT-H2_67.0,67.0,0,9.25723810896371e-9,2.8795684463491112e-5,2.878642722538215e-5
OCGT-H2_67.0,67.0,0,1.0790665658176487e-8,3.364133796521439e-5,3.3630547299556215e-5
CCGT-H2_68.0,68.0,0,9.278485921776914e-9,2.780920795934739e-5,2.779992947342561e-5
OCGT-H2_68.0,68.0,0,1.0810937959075385e-8,3.216797233213973e-5,3.215716139418065e-5
CCGT-H2_69.0,69.0,0,9.272798532239227e-9,2.8391255280348865e-5,2.8381982481816624e-5
OCGT-H2_69.0,69.0,0,1.0806346589862058e-8,3.2847305051782716e-5,3.283649870519285e-5
CCGT-H2_70.0,70.0,0,9.279775190289994e-9,2.849018956135282e-5,2.8480909786162532e-5
OCGT-H2_70.0,70.0,0,1.0808363852715516e-8,3.3343177716385305e-5,3.3332369352532587e-5
CCGT-H2_71.0,71.0,0,9.27570120776192e-9,2.703572789408086e-5,2.7026452192873097e-5
OCGT-H2_71.0,71.0,0,1.0798295839244264e-8,3.114567670600897e-5,3.113487841016973e-5
CCGT-H2_72.0,72.0,0,9.286934395977362e-9,2.6895263454192038e-5,2.688597651979606e-5
OCGT-H2_72.0,72.0,0,1.0819552842851124e-8,3.131698730958755e-5,3.13061677567447e-5
CCGT-H2_73.0,73.0,0,9.28497277495715e-9,2.8379280089216974e-5,2.8369995116442016e-5
OCGT-H2_73.0,73.0,0,1.0828398917830807e-8,3.29901699632675e-5,3.297934156434967e-5
CCGT-H2_74.0,74.0,0,9.296490240641096e-9,3.4011074235081e-5,3.4001777744840354e-5
OCGT-H2_74.0,74.0,0,1.082885523584708e-8,3.329541277603599e-5,3.328458392080015e-5
CCGT-H2_75.0,75.0,0,9.539327672672325e-9,3.08740974399761e-5,3.086455811230343e-5
OCGT-H2_75.0,75.0,0,1.0887652709556078e-8,3.528096443800608e-5,3.5270076785296525e-5
CCGT-H2_76.0,76.0,0,9.267753076528632e-9,2.9430163078222636e-5,2.9420895325146107e-5
OCGT-H2_76.0,76.0,0,1.1199641200122179e-8,3.3920278486592e-5,3.390907884539188e-5
Total,n/a,0,1.5365793399956618e-6,0.004725933681732132,0.0047243971023921355
