Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,Zone27,Zone28,Zone29,Zone30,Zone31,Zone32,Zone33,Zone34,Zone35,Zone36,Zone37,Zone38,Zone39,Zone40,Zone41,Zone42,Zone43,Zone44,Zone45,Zone46,Zone47,Zone48,Zone49,Zone50,Zone51,Zone52,Zone53,Zone54,Zone55,Zone56,Zone57,Zone58,Zone59,Zone60,Zone61,Zone62,Zone63,Zone64,Zone65,Zone66,Zone67,Zone68,Zone69,Zone70,Zone71,Zone72,Zone73,Zone74,Zone75,Zone76
70040.15069307631,15594.957816750182,30746.33196495567,22165.64663411566,96725.47745846237,50467.51531422413,35481.18969030127,39443.680801651695,16862.141376259628,10882.57066481449,32834.04298822536,52617.8304882108,47616.992465947995,53512.38060870839,134213.9497451139,75426.04383881866,15877.774667858826,126205.57958992466,98674.85348457479,40518.83483174506,13980.3702278187,34723.03598758608,55693.335318390564,49730.91529355852,71942.98698433665,82926.68904202175,32473.81072338926,17765.796995986657,8284.506192186273,26234.596000729598,5884.39399482182,40427.24396815588,2926.451449954748,20529.87113286337,5729.4566986563495,22060.377880664255,11678.203870544137,5373.140360591528,22722.95478067343,10493.473950789921,9422.849764254173,14066.738994089797,10065.120445144486,12116.255750093695,105224.09857704728,18893.465037316448,97995.29248420834,5075.699662780743,23281.343793208904,39607.942382869296,19745.13367185899,2607.458024819663,7403.386550499649,8623.325998360155,7289.158634214174,184388.8496417105,55588.36797718484,40235.20701082938,35311.019842012654,61445.77432215695,31300.59268824976,38612.262536056165,7658.887974969813,9006.19889980226,35652.51208304722,58058.14587613874,26986.87573928091,15238.808613046058,49595.457763529055,93209.49739239791,58980.79794880989,53219.88918643922,46936.16995719918,84549.0704790332,34756.91879712293,49172.62730564545
