Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
Electrolyzer_1.0,1,0,7.659085443194573e-10,38.51299585267497,38.51299585190906,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_1.0,1,0,0.0,9.6795917531994,9.6795917531994,0,0.0,96.79591712514028,96.79591712514028,0,0.0,9.679592183355634,9.679592183355634
Liquid_storage_tank_1.0,1,0,0.0,0.02269434289317431,0.02269434289317431,0,0.0,0.4538847065235878,0.4538847065235878,0,0.0,0.08881472424450226,0.08881472424450226
Liquifier_w_terminal_1.0,1,0,1.1116045089542703e-10,0.09960577226294906,0.0996057721517886,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_1.0,1,0,2.953364512022132e-10,28.339763419636327,28.33976341934099,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_2.0,2,0,7.642559908601499e-10,10.579609889608074,10.579609888843818,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_2.0,2,0,0.0,1.0595165738011598,1.0595165738011598,0,0.0,10.595161758774102,10.595161758774102,0,0.0,1.9071289502938693,1.9071289502938693
Liquid_storage_tank_2.0,2,0,0.0,0.00010120102271505574,0.00010120102271505574,0,0.0,0.000104302106177432,0.000104302106177432,0,0.0,1.3452182877173813e-9,1.3452182877173813e-9
Liquifier_w_terminal_2.0,2,0,1.1115566245504898e-10,0.020212078114606156,0.020212078003450495,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_2.0,2,0,2.95739526256732e-10,9.535228645156835,9.535228644861094,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_3.0,3,0,7.575961538353552e-10,17.53190491054515,17.531904909787556,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_3.0,3,0,0.0,13.572682224492087,13.572682224492087,0,0.0,27.233578958638233,27.233578958638233,0,0.0,2.7233579990574657,2.7233579990574657
Liquid_storage_tank_3.0,3,0,0.0,0.385150782152353,0.385150782152353,0,0.0,7.7030096122735126,7.7030096122735126,0,0.0,1.1494204288854557,1.1494204288854557
Liquifier_w_terminal_3.0,3,0,1.1116122189305038e-10,1.6582552338772583,1.658255233766097,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_3.0,3,0,2.9533715326246197e-10,12.963077100177467,12.96307709988213,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_4.0,4,0,7.493943345354872e-10,14.250092360335682,14.250092359586287,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_4.0,4,0,0.0,2.3715141203672605,2.3715141203672605,0,0.0,23.71514069729299,23.71514069729299,0,0.0,2.6133865940055014,2.6133865940055014
Liquid_storage_tank_4.0,4,0,0.0,0.07186438982918862,0.07186438982918862,0,0.0,1.4372796365199392,1.4372796365199392,0,0.0,0.48158763139537947,0.48158763139537947
Liquifier_w_terminal_4.0,4,0,1.111604591823615e-10,0.5314442142645358,0.5314442141533754,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_4.0,4,0,2.953414472145994e-10,11.364376349192145,11.364376348896805,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_5.0,5,0,7.755113027232304e-10,52.20230633617898,52.20230633540346,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_5.0,5,0,0.0,8.661444822960933,8.661444822960933,0,0.0,86.6144477679068,86.6144477679068,0,0.0,9.21047817595382,9.21047817595382
Liquid_storage_tank_5.0,5,0,0.0,2.0216848489166033,2.0216848489166033,0,0.0,40.43369631637322,40.43369631637322,0,0.0,5.894652408917111,5.894652408917111
Liquifier_w_terminal_5.0,5,0,1.1115871245581308e-10,9.097114782061132,9.097114781949973,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_5.0,5,0,2.953342976571293e-10,34.597645267712934,34.5976452674176,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_6.0,6,0,7.479960931132128e-10,32.86392877715794,32.86392877640994,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_6.0,6,0,0.0,7.71636812903616,7.71636812903616,0,0.0,77.16368012276725,77.16368012276725,0,0.0,8.680946760113233,8.680946760113233
Liquid_storage_tank_6.0,6,0,0.0,0.00010050671972487646,0.00010050671972487646,0,0.0,0.00010389854034854518,0.00010389854034854518,0,0.0,1.3455692037490159e-9,1.3455692037490159e-9
Liquifier_w_terminal_6.0,6,0,1.1121571936730798e-10,2.0937103394345821e-7,2.0925981822409091e-7,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_6.0,6,0,2.9534077054376724e-10,21.840608230142156,21.840608229846815,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_7.0,7,0,7.548610063462544e-10,34.25893800637978,34.25893800562492,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_7.0,7,0,0.0,2.526880107303441,2.526880107303441,0,0.0,25.26879863557352,25.26879863557352,0,0.0,5.6854799199442505,5.6854799199442505
Liquid_storage_tank_7.0,7,0,0.0,0.2771390060544221,0.2771390060544221,0,0.0,4.045441432390126,4.045441432390126,0,0.0,0.862667823970006,0.862667823970006
Liquifier_w_terminal_7.0,7,0,1.1116087638587745e-10,1.3276992486936452,1.3276992485824843,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_7.0,7,0,2.953383867917031e-10,32.42094510609805,32.420945105802716,0,0.0,0.0,0.0,0,0.0,0.0,0.0
