Time,Zone1-Liquid,Zone2-Liquid,Zone3-Liquid,Zone4-Liquid,Zone5-Liquid,Zone6-Liquid,Zone7-Liquid,Zone8-Liquid,Zone9-Liquid,Zone10-Liquid,Zone11-Liquid,Zone12-Liquid,Zone13-Liquid,Zone14-Liquid,Zone15-Liquid,Zone16-Liquid,Zone17-Liquid,Zone18-Liquid,Zone19-Liquid,Zone20-Liquid,Zone21-Liquid,Zone22-Liquid,Zone23-Liquid,Zone24-Liquid,Zone25-Liquid,Zone26-Liquid,Zone27-Liquid,Zone28-Liquid,Zone29-Liquid,Zone30-Liquid,Zone31-Liquid,Zone32-Liquid,Zone33-Liquid,Zone34-Liquid,Zone35-Liquid,Zone36-Liquid,Zone37-Liquid,Zone38-Liquid,Zone39-Liquid,Zone40-Liquid,Zone41-Liquid,Zone42-Liquid,Zone43-Liquid,Zone44-Liquid,Zone45-Liquid,Zone46-Liquid,Zone47-Liquid,Zone48-Liquid,Zone49-Liquid,Zone50-Liquid,Zone51-Liquid,Zone52-Liquid,Zone53-Liquid,Zone54-Liquid,Zone55-Liquid,Zone56-Liquid,Zone57-Liquid,Zone58-Liquid,Zone59-Liquid,Zone60-Liquid,Zone61-Liquid,Zone62-Liquid,Zone63-Liquid,Zone64-Liquid,Zone65-Liquid,Zone66-Liquid,Zone67-Liquid,Zone68-Liquid,Zone69-Liquid,Zone70-Liquid,Zone71-Liquid,Zone72-Liquid,Zone73-Liquid,Zone74-Liquid,Zone75-Liquid,Zone76-Liquid
1,0.0003886776406891782,0.00040487623170684314,1.811110262662368,0.0002013136634921121,0.00018280882065159653,0.0003617458317097059,0.00020320710631801234,0.0002134063414853018,9.240631309822662,4.124011931945395,0.0002110562048106772,0.00019456657963338623,0.00021494193626452296,0.00018938565987007533,0.00017862309719088526,9.55058202204141,0.00018938547595753215,0.0001977625848134184,0.0002059186652887293,0.00022662923166781913,0.00023294551724490226,0.006559478629260782,0.605479854849436,0.9707944546417623,0.00017544554914263567,0.0002014681774327524,0.00020390212650502559,7.191235472313926,0.00023328666511905413,0.00016493624002729868,0.00022695274938790678,0.00020020266155299998,18.03473647626259,0.00021067854206281668,0.00020888988608722996,0.10002888219080429,16.611066959309664,0.00042972819278956593,0.00019606870214231218,0.00021000781096929206,0.0001941239454719928,0.19509877169739184,14.705335295265895,0.0040803589006899324,0.6005453926062437,0.00019223275830392166,0.00022487005557805613,0.169849459936683,0.13120735138509437,0.00023529303303623493,14.755928557600853,0.00025528085618710877,0.04368427056070838,0.08731412531997292,0.0002548412570353771,0.00023553479352355857,2.055155279735836,0.602403120186703,0.0002374844180431462,5.364890385418971,0.14226257035061898,0.6956745474107373,0.003117619566362137,0.00011908206449580363,0.00017322969439911748,0.00015622347379271335,0.00015241265474904206,0.0001469053546659552,0.00015743327433159873,0.00014388596053068026,2.022498560299051,0.00012912486452082441,0.00011877657878821807,0.00011481524308972941,0.00016851122355057257,0.0001479203646529434
2,0.00038258316010631474,0.00040126360741409104,1.8110975645497807,0.00020029341970369404,0.00018170925049154553,0.0003562778028719836,0.00020213562983672874,0.00021211765629808424,9.240619864044122,4.1240105472126904,0.000209949089703689,0.0001934088399940869,0.0002137069273738132,0.00018837621669277687,0.0001776637817569651,9.55056670894194,0.00018844338087889553,0.00019659371130531714,0.00020471680167723336,0.00022548232107945842,0.00023187694408762283,0.006549732343108206,0.6054561090007319,0.9707833630773653,0.00017457049993659397,0.000200490590758966,0.00020287042021662014,7.1912247777167355,0.0002319646409826522,0.00016400429216538855,0.0002257408677478688,0.00019921371496039244,18.034724302782713,0.0002096207386194344,0.00020790183332486495,0.10002039018186405,16.61106659761279,0.00042433953984182253,0.00019493332083561865,0.0002089575594743545,0.00019315672246240196,0.19509169604121046,14.705327910126405,0.00407890104788493,0.600544302825942,0.00019123374704487146,0.00022372494146904965,0.16984237797076546,0.1312072605922684,0.00023404159673982185,14.755928457429215,0.00025375067022444475,0.043678238338955976,0.08731221095868426,0.00025352643478870966,0.00023435006955169183,2.055147666465121,0.602396965352958,0.00023634834408193576,5.364884411935121,0.14225587842863505,0.6956710162931425,0.0031637921476971843,0.00011832840509081129,0.00017231227298185274,0.0001552743837534181,0.00015149811556924145,0.0001461237042972109,0.0001565525107148565,0.00014307056591620276,2.0224914866851287,0.00012830309077546133,0.00011802655937283646,0.00011410647606568183,0.0001675213819269174,0.0001470298003989893
3,0.00038238241802136634,0.00040014637960307666,1.8110993758619887,0.00019999381036951228,0.00018126071719389938,0.00035612132415661153,0.0002018013537530283,0.00021174863668389706,9.240621353171804,4.124007728901405,0.00020962359854737741,0.00019304984811041356,0.00021333522258916652,0.0001879135907154691,0.0001772155347647192,9.550570116462332,0.00018809776392900306,0.00019620771903307164,0.00020427785570591088,0.00022518138406686295,0.00023139829918236785,0.006551372678362796,0.605475089424217,0.9707853254868587,0.00017411930549622134,0.00019996948808604398,0.00020237419576278647,7.191226429404039,0.000231499877904135,0.00016346759529987297,0.0002254797947456422,0.000198879484931437,18.034726451670085,0.0002091991230664985,0.00020759387595029836,0.10002025174782199,16.61106770047988,0.00042424129245239206,0.0001944238790548835,0.00020864395631842744,0.00019283797714348034,0.19509149816269072,14.705328476909429,0.004076426795920324,0.6005402778311918,0.00019088892687559896,0.00022328737488641566,0.16984206409773567,0.1312034369244027,0.0002336965662133599,14.755928437454587,0.0002533048497829086,0.04367804644938698,0.08729141410520638,0.0002530417115878999,0.00023389819015010412,2.0551503988963007,0.6023983091223035,0.0002360107900076423,5.364884280970294,0.14225591656882275,0.6956731924545576,0.003164093545546686,0.00011795227368578191,0.0001718381101530719,0.0001548174895505501,0.0001510340534832276,0.00014579864534229557,0.00015605796279962914,0.00014267117962935352,2.022491409514047,0.0001278680665925113,0.00011763273503049554,0.00011372461163200586,0.00016711778950366518,0.00014661174270448192
4,0.0003822893208118423,0.00039987440099861256,1.811098999209744,0.00019986981122530748,0.00018109825547537215,0.0003560602936424553,0.00020166765343598318,0.00021156102386707176,9.24062097143882,4.124006846459919,0.0002094635449893747,0.0001928902583546325,0.0002131488873840783,0.0001877969419837902,0.00017707670546658695,9.550569839551313,0.00018800880093327164,0.0001960147065580948,0.00020406083988468773,0.00022503212000162467,0.0002312124710666199,0.0065511808807119,0.6054638021613141,0.9707847284626187,0.0001742696082190248,0.0001998456393066915,0.00020220643504161888,7.191223763076045,0.0002313886266473625,0.0001633740895902197,0.00022612951376365663,0.00019878009667731212,18.034726370895463,0.00020963891426718963,0.0002082005990357829,0.10001907496601796,16.611069223263236,0.00042545387973306413,0.0001942965092385638,0.00020851960375778988,0.00019331355705253347,0.19509084384183664,14.705333078755679,0.004076005585528938,0.6005390633130354,0.00019166272084853938,0.0002232728514707331,0.16984138880187494,0.13120240932544355,0.00023323598207344217,14.7559018155811,0.0002531141140985661,0.043677890570859614,0.007194695022769201,0.00025271674505126905,0.00023368317907528435,2.055137827986736,0.6024015403909491,0.0002358646352005482,5.364884705152089,0.14225538862968345,0.4465313308382525,0.000876147235661616,0.0001178754399213429,0.00017172293782584887,0.00015470615837498422,0.00015092237450592516,0.00014572337489329623,0.0001559558726805297,0.00014259047154065792,2.0224904416716685,0.00012777504129872803,0.00011757036642780115,0.00011366885667656215,0.00016701180981658613,0.00014656598007125587
5,0.0003826324812983579,0.00040134382113584175,1.8110981889352264,0.00020004868469997893,0.00018114677311854157,0.00035653411191426907,0.00020175574971332798,0.00021164484351196374,9.240619886442834,4.124006404860676,0.0002095831490379709,0.0001930109487502128,0.00021322489416157869,0.00018762724919558786,0.00017706347084458826,9.55056854963739,0.00018802535281433453,0.00019595746429212728,0.00020399972332745174,0.00022518401793251741,0.0002312353887468137,0.00654835228145774,0.6054611818209168,0.9707824250619085,0.0001739711449839217,0.00019967905682992677,0.00020225999950352263,7.19120396101881,0.00023138933775822195,0.0001632013924889071,0.00022409932543876487,0.0001989302202489309,18.03472427293058,0.00020827531982115926,0.00020648122839472206,0.10001985543755836,16.611019756072167,0.0004249814360055159,0.00019428177720524784,0.00020869262333886218,0.00019160159194027618,0.1950823997084008,14.70531011215805,0.00407576252762276,0.6005383081090906,0.000189581273579351,0.00022322564894814025,0.16983217413446658,0.13120127157238734,0.00023340065608975436,14.0326353944289,0.00025345470518601523,0.04366297948975382,0.000278257780823935,0.0002529421726997244,0.000233725559278887,2.055136482343332,0.6023689116242715,0.00023601656809157446,5.364870092037087,0.14223635940306079,0.0002667979480315465,0.00031792280426578987,0.00011769035527692418,0.000171682257181519,0.0001546404833495584,0.00015082371729162496,0.0001457023895593338,0.00015583691595204123,0.00014246056471752238,2.022489752928289,0.00012761050003153918,0.00011735403678436104,0.00011340172018875502,0.00016706370524481156,0.00014628342663218228
6,0.00038866856703920406,0.0004053542343016649,1.8111058921520244,0.00020124985957055045,0.00018280537753414717,0.0003617177791474128,0.00020314736393452023,0.00021334238098555625,9.24062765756675,4.124013881735128,0.00021099046971569671,0.0001945147450487695,0.0002149205911078038,0.00018937349704845288,0.00017862115856319262,9.550575668338011,0.00018932709489147558,0.00019774320822615703,0.00020591912505463705,0.00022659619890935773,0.0002328412743734439,0.006545690503010959,0.6054378800250761,0.9707807025350536,0.00017582061227983453,0.00020154675304182268,0.00020370284218218778,7.191146249386791,0.00023333340934138117,0.00016492573188916964,0.00022769613575973136,0.00020022436733925712,18.034728014912048,0.00021133132470844144,0.00020963748828128995,0.09998542417835984,8.273697366674641,0.00043005660622213234,0.000196124240722878,0.00020994851441121765,0.00019460409877808908,0.1950856008872588,7.241841764510163,0.004081576201485057,0.6005460243329812,0.00019263191938665385,0.00022536852265397304,0.1698300169156213,0.13120864319567857,0.00023566767646335834,6.645054608368554,0.0002552564083731535,0.04369713160978841,0.0002777460196844107,0.00025463240384390506,0.00023584159066965932,1.046321822931604,0.0004692473076156665,0.00023730354156769912,5.364906425800857,0.000264215012000318,0.00025804694483464157,0.0003178936921692516,0.00011902677166121977,0.00017324185437439494,0.0001562045502964895,0.00015240067772614063,0.00014684665421270537,0.00015742836750765038,0.00014388199888913116,2.0224949066889284,0.00012912677633868688,0.00011878259007837725,0.00011482700550860712,0.00016844552827055003,0.00014789357834352676
7,0.0003824002135954935,0.00040052241597714265,1.8110981431903943,0.00020038955352529085,0.00018195741154006698,0.0003561424537294277,0.00020231353383962298,0.00021237697128441058,9.240620434080961,4.124007862700199,0.00021000647054455937,0.00019361894188650513,0.00021397486396091192,0.0001886008808331876,0.00017786285252227186,9.550568561537238,0.000188610930983762,0.00019687576064831682,0.0002050218371358685,0.0002256999438412128,0.00023201580407917886,0.006564997931747391,0.605502049761176,0.9707980125207237,0.00017504603689671538,0.0002006133644379538,0.00020312828703705006,4.686452149463053,0.00023208622146005366,0.00016424459347251613,0.00022605277463709337,0.00019937881813605863,18.034706398927504,0.000210034679788548,0.00020765937070540646,0.0002578150662034873,0.0002559456136083194,0.00042420087223044733,0.0001951311420171192,0.00020896344847094755,0.0001930322883634835,0.19510951807475516,0.0005417829194199436,0.0040765987672223,0.6005412922681161,0.00019156106967830775,0.0002243084402808233,0.16986431955998474,0.1312058680802237,0.00023472387068194695,0.000272153277353765,0.0002538465943195156,0.0436782132326483,0.0002767306209399766,0.00025362145906165164,0.00023503446433210127,0.00025329930308527944,0.0002520897957881159,0.00023638527621342245,5.364880864021198,0.0002540215509322645,0.0002568059207961202,0.0003156563996479004,0.00011837438301129705,0.00017250907736771968,0.00015538606490823559,0.0001516773427266854,0.0001458590305860813,0.00015672865289214304,0.00014325317531397954,2.0224904394624534,0.00012843846886911506,0.00011813892877316734,0.00011425555016758386,0.00016750912536254206,0.00014727854367461985
8,0.0003822735300370495,0.00039873758488392957,1.8110942721952923,0.000199998212187019,0.00018108932105138464,0.00035603644144070734,0.0002017054763558191,0.00021159213470841866,9.240616666763303,4.124004609390755,0.00020968794857022135,0.0001929282772527952,0.0002131239987736726,0.00018775393066370607,0.00017704986334001472,9.55056604860017,0.00018803850276471933,0.00019598122205797896,0.0002040271635819031,0.00022501098135492364,0.00023179520685033512,0.006551860359158976,0.6054789113933259,0.9707863157116943,0.00017424247861610475,0.00019937190033801267,0.0002030482992215123,0.7697461415250053,0.0002311661363589929,0.0001634245310057795,0.00022537043986281836,0.00019872185509165746,15.4946526528579,0.00020905180531283557,0.00020742908643751589,0.00025138565759780414,0.0002548668216530361,0.00042412195409554157,0.00019417637871374898,0.00020879033239137263,0.00019251761009654852,0.19508991542061532,0.0002473365313739575,0.004074450541778013,0.6005362994311254,0.00019078961013638284,0.0002234897192948019,0.16983968429973606,0.1311993530661445,0.00023349226822627238,0.00027190612327833116,0.00025283427433052543,0.04367725870809371,0.00027576423028939607,0.0002527171221948946,0.0002340980951351263,0.00024060653494853345,0.0002466551922131157,0.0002356383521544729,4.453512506929072,0.00025212473753125406,0.00025580687127916613,0.00031440733635773333,0.00011800515667688309,0.00017164692268260476,0.00015475642613141667,0.00015094194655645318,0.0001462503285714982,0.00015594337215105834,0.0001425468476849999,2.022490876838215,0.0001277717552854376,0.00011756501703638267,0.00011351325846938539,0.00016740779770639647,0.00014654962408479268
9,0.00038261454086608335,0.0004017219723306841,1.8110988177726326,0.00020010300629808074,0.00018112462593679242,0.000356551611041241,0.00020174481079185587,0.00021163403194284923,9.240620613882037,4.12400813576819,0.0002096078266880991,0.00019300507403039631,0.00021318898373555778,0.0001875762239392335,0.0001770236074061098,9.550569682540438,0.00018801974742825044,0.00019591085941915117,0.00020395222997821215,0.000225160485826096,0.00023107308753153894,0.00656104819795385,0.6054938253057028,0.9707948025294552,0.0001742253884896234,0.00019954104854111665,0.00020219613560829453,4.686456127720408,0.00023131410346664981,0.00016322587750814,0.000225574326682214,0.00019887621602946977,15.023039932798847,0.00020919929858829946,0.00020757981267632928,0.0002504542327754824,0.00025501865592773496,0.0004254365638657612,0.00019415141225515072,0.00020875255552053678,0.000192577526867816,0.19508904598238444,0.0002480147342810818,0.004080414507495022,0.6005442322060902,0.00019092148053409479,0.00022344566424260234,0.16983837669093627,0.13120421428106505,0.00023350945209785724,0.00027200445721935787,0.00025314019572750084,0.043675236835874306,0.0002758455125597406,0.00025285355824655726,0.00023407510771994322,0.0002401562122017627,0.00024622365644054776,0.0002357806422098326,1.6705675788314416,0.0002522437516245576,0.0002558604515206699,0.0003151646058931342,0.00011781639204029293,0.00017164626913341723,0.0001546207727161234,0.0001508139258973779,0.0001457346660553947,0.00015581902050618398,0.00014243950243896612,2.022493344328659,0.00012755080265989995,0.00011723833694329147,0.0001129206800874723,0.00016709230792225587,0.00014633770740349312
10,0.00038863789342158227,0.00040443435121029377,1.8111025417023687,0.00020137990064581396,0.00018278295647126692,0.0003617132532671069,0.0002031573107049909,0.00021333704811125182,9.240624547103925,4.12401198394738,0.0002111580326864815,0.0001945215679750843,0.00021487964750550582,0.00018931623036131133,0.00017857844178311032,9.550573216679908,0.0001893390194551378,0.0001976926516732887,0.00020586656832429772,0.00022656760711545722,0.0002327402023711787,0.006549947978074546,0.605428651128493,0.9707823455083208,0.00017582991502173572,0.00020150961938338513,0.00020359896861464895,7.191208576727419,0.00023325154229838073,0.00016488482125152934,0.00022710343815647663,0.00020016740234515937,17.873231406164297,0.00021090570003071222,0.0002089135847817282,0.0002522600570578039,0.00025670152381191124,0.00042991065176498176,0.00019600989734635654,0.00021014958591323576,0.0001940141362275228,0.19509730541436,0.0002495913241479679,0.004078251675879731,0.6005397444358745,0.00019237634345712357,0.00022523015277399987,0.16984780349739828,0.13120579395230775,0.0002355782075994161,0.0002739370283717459,0.00025506012712686745,0.04368387092459709,0.0002776666885235297,0.0002546703085854302,0.00023585848916313746,0.00024348625794158322,0.00024890794633304153,0.00023730702917991477,2.581997086784776,0.0002539688460810868,0.0002580229270303139,0.0003176738699462657,0.00011917318758641737,0.00017315423349537206,0.00015621823341318186,0.00015241918822051813,0.00014717002022075805,0.00015739928242304428,0.00014383579038938755,2.022490096772873,0.00012914313395233148,0.0001188202180265344,0.00011492294195834086,0.00016875144847051176,0.00014787822126754654
