Time,Zone1-Liquid,Zone2-Liquid,Zone3-Liquid,Zone4-Liquid,Zone5-Liquid,Zone6-Liquid,Zone7-Liquid,Zone8-Liquid,Zone9-Liquid,Zone10-Liquid,Zone11-Liquid,Zone12-Liquid,Zone13-Liquid,Zone14-Liquid,Zone15-Liquid,Zone16-Liquid,Zone17-Liquid,Zone18-Liquid,Zone19-Liquid,Zone20-Liquid,Zone21-Liquid,Zone22-Liquid,Zone23-Liquid,Zone24-Liquid,Zone25-Liquid,Zone26-Liquid,Zone27-Liquid,Zone28-Liquid,Zone29-Liquid,Zone30-Liquid,Zone31-Liquid,Zone32-Liquid,Zone33-Liquid,Zone34-Liquid,Zone35-Liquid,Zone36-Liquid,Zone37-Liquid,Zone38-Liquid,Zone39-Liquid,Zone40-Liquid,Zone41-Liquid,Zone42-Liquid,Zone43-Liquid,Zone44-Liquid,Zone45-Liquid,Zone46-Liquid,Zone47-Liquid,Zone48-Liquid,Zone49-Liquid,Zone50-Liquid,Zone51-Liquid,Zone52-Liquid,Zone53-Liquid,Zone54-Liquid,Zone55-Liquid,Zone56-Liquid,Zone57-Liquid,Zone58-Liquid,Zone59-Liquid,Zone60-Liquid,Zone61-Liquid,Zone62-Liquid,Zone63-Liquid,Zone64-Liquid,Zone65-Liquid,Zone66-Liquid,Zone67-Liquid,Zone68-Liquid,Zone69-Liquid,Zone70-Liquid,Zone71-Liquid,Zone72-Liquid,Zone73-Liquid,Zone74-Liquid,Zone75-Liquid,Zone76-Liquid
1,0.00040142995169804055,0.0001465213508683567,0.0004050022016424378,0.00015992504414315338,0.00022485230491335807,0.000403133883286677,0.00017224231167443246,0.00031201569151249474,0.00036441555219025065,0.00014058830829173646,0.00021383420673434927,0.00014423373347659049,0.00019764740686439335,0.0001406803385140914,0.0001440359609130572,0.6941846443734117,0.0003066764709281295,0.00013063885440523063,0.00017828946928045883,0.00021958709959900624,0.000953301011343422,0.018298295928046934,0.0009889398456629762,0.007939479081283004,0.08687478286920239,0.000953304361643082,0.0009623618942875147,1.5067641669295795,0.0009474600825670338,0.6514393816313548,0.1803173016621173,0.00018900329106868915,5.698350357886567,0.08902512527291798,0.21019055782178442,0.49876264752885524,43.39113256758862,0.00040522085866913306,0.00016921960197838708,0.00017877270316961656,0.2731741310928786,0.9543712135483835,13.175888356113674,0.00018888184795806442,0.00021144576743758166,0.25954256179348434,3.8229191389416144,0.3006447793114083,0.00018651070428939615,0.006448880336625856,0.0004591400259991659,0.010552181996934818,0.001331702281535361,0.0004236971496902074,0.04400894592320751,7.723800153812591,5.690553936914098,2.4085716128691774,0.024755480579452167,0.0011261459076869645,0.030833146550311608,1.8364252276826498,0.00484853073528285,0.00018396492442706815,0.00026481221522008113,0.00043296682867687133,0.0001440951019485265,0.00018411297159489186,0.0001439327886822579,0.00016547959606297803,0.00043280631328174055,0.00018320110027631335,0.00018403242596507345,0.0001833556973778518,0.0003086060410425866,0.00021216541333726478
2,0.00040127698138897936,0.00504768167472557,0.0007771568816821469,0.04212640202595027,0.0010303483277658595,0.00040242081262314186,0.0023150911625210327,0.0009564209311363181,0.0008000589301413977,0.09971320181401869,0.003891388912938687,0.01161641841421668,0.0013410480772122573,0.09978452144007492,0.01161863223402731,0.0006088579300827278,0.0009558003157718017,0.0809622980196031,0.0016229998667167164,0.0011847767697304944,0.35129031861237425,0.013715122912946198,0.0002101874049084629,0.8584284888287518,1.0253189237038827,0.006277246541451354,0.005997129168588838,0.0008708654666712296,0.004421729681480176,0.0026966752077389783,0.2908973525456963,0.014211833017605277,0.000885891170668952,1.0859857531110537,0.19896969830685618,0.39900403639403087,27.650799525009223,0.00040280649355991567,0.5397185479197384,1.7160915645154577,0.2770532532274773,0.7604647624143637,6.863231691073353,0.0030355291673473343,0.0046591265565971395,0.27390431339010707,4.235413341062598,0.2523756410745155,0.04117308868284481,0.2992373994761539,15.753878516773684,0.012394205645893615,0.021607173490070807,0.056947138697524234,0.004104218064854359,0.005378427586953959,3.7467065151603545,1.8064274816922261,0.005190000470447925,0.009625322535772335,0.005536667752076778,1.1411085503973912,0.002442670068429324,0.0015593897922224886,0.0019184188944763698,0.0015601801240092623,0.011619229232886498,0.00156261883193716,0.01160784105942997,0.002026448468447121,0.0015590444377370555,0.0015647409403693855,0.001561455858647963,0.0015645360600837672,0.0015605766892445537,0.004669677712992051
3,0.0004013022009022532,0.004802101801078618,0.0018310093163943306,0.0748794943048774,0.0027020523293999348,0.00040170394233193996,0.0055668946816024405,0.0023546119597285353,0.0019206506062355076,0.12634340372351813,0.005356229345038233,0.025861280856354786,0.003129659313488605,0.1265811663336254,0.025858287161245615,0.0015194059130455358,0.002338219535229634,0.03859835375845213,0.003740291908332895,0.0026978414453389162,0.004992145939283526,0.0084216985854232,0.6020270448629566,0.5608557847295962,1.6655862888783923,0.0023672043901261505,0.0023673503084639283,0.519823800708178,0.0033506453539640622,0.0034681537856154875,0.3789069545773874,0.023305176685579458,0.0015383196619377837,1.9296694212978762,0.19556179639462418,0.2992460485355196,12.50922751746509,0.0003991459057608217,0.878849763008445,0.014434857451363598,0.28832341874891093,0.5663185784126626,3.680084198064912,0.0021438910238760498,0.007782294402033742,0.2975708297650212,3.321188815037541,0.19835088764836928,0.08392064439887495,0.5212929633003132,10.220901375276775,0.014072293265363198,0.019218065606216053,2.4769726749373876e-5,2.4912400289853308e-5,0.007922457169443816,1.9397696821454933,1.2042822357314706,0.007081456498015743,0.013435744917220377,0.006502298483512655,0.44582888507002466,0.0002800806116368019,0.0032060162560638436,0.0038575501875803622,0.4202032475489609,0.025878512682560022,0.0032239801087989672,0.02582421182167646,0.0038335564690031927,0.361069109879093,0.003210632658107594,0.0032192338624643744,0.0032108631862644873,0.0032228842895738147,0.007799266172446557
4,0.00040148666001528255,0.0006530483877157754,0.002007929130886678,0.0004980480317995739,0.0010001231494019722,0.0004010115357375424,0.000686624158113561,0.0011750481495803567,0.0017316930765586909,0.0005734970363542719,0.0006978858248090667,0.000585936322751625,0.0008863203459379466,0.000573959495848691,0.0005862646268929217,0.9540014619309911,0.001168228097108234,0.0005848982604306439,0.0007987750972960846,0.0009986443550532847,0.002418480907448675,0.002995442913400174,0.0018492187646980763,0.002395105753001364,1.5846707693091655,0.0363274365547123,0.12806745399077013,0.00158159070768463,0.002997436640966069,0.37436644165691285,0.42257296099377323,0.0005746585551961926,3.004063505246789,1.7012810803021037,0.19419029666415735,0.19948935277197358,2.0496335272246102,0.0003913471652134433,0.0005678817191392823,0.0005976468400384363,0.2952341024843308,0.3720786337750713,1.702354914289434,0.0006393696405902799,0.0005694468339001441,0.2985772060203979,1.740632003395697,0.13584179015757497,0.000536803847819347,0.5121589900119464,0.002588900930708775,0.01493095567140765,0.0034619622956187047,0.0006036208497072906,0.007783142187746603,1.5949349048071784,0.6133437670558233,0.6021333956119224,0.015999125411821975,0.005766615971160916,0.010614720667543374,1.8105587914750175e-5,2.9061089671740423e-5,0.0009128952720593612,0.0008114389458340498,0.0007897430507347636,0.0005888817898395378,0.0009141447994047267,0.0005869326066439574,0.0005513763198661327,0.0007900932058493193,0.0009141130441462503,0.0009161129810909691,0.0009157890616044588,0.0009116915399103225,0.0005716479481310956
5,0.00040678474632262847,0.0007987128011527609,0.13129401381209696,0.0006038986138402813,0.0008419049411626457,0.0004046692556367602,0.000579552751128144,0.0009798109724368832,0.00392851131103924,0.0004832808900756012,0.000860036194746588,0.0004955208201491693,0.0010877141526147173,0.00048314339617465087,0.0004960102893137226,0.9159522422265677,0.000971688265055703,0.0006307527323384659,0.0009420555533922654,0.0013865911982468492,0.000285156431262278,0.0001632668034403698,0.39588847306842895,0.00014987754979450216,0.03625664621206545,0.00028574623774686064,0.00028576492984036983,0.17906134512518457,0.00018228160058314638,0.00015703523111374953,0.03533021782240121,0.0007051434768390063,2.1053562839202438,0.032169679371334275,0.038920235582805225,0.09973416731839929,0.031348635592886316,0.00039397229479541375,0.0006957740058997281,0.0007334913148292784,0.033108746194120096,0.1783225713253587,0.025620529019236185,0.0005750346440546102,0.0006794349674887697,0.03901627227784126,0.025879299009059564,0.06317754002255795,0.0006401561139600633,0.10503999096886686,1.8124549028420442e-5,0.013991672651866953,2.7657246862457572e-5,0.0813473119774316,0.017737491255278712,1.955800892437597e-5,0.08033779445752762,2.2129010771191133e-5,2.752914459972448e-5,1.9283482891615798e-5,1.696622935436687e-5,0.17640393015270575,0.0018797715085127104,0.0011236481763192592,0.0009937269859903659,0.0011241391592902448,0.0004979369187428041,0.0011246230061579539,0.0004967657176904677,0.0007056681277696845,0.0011257676355229643,0.0011243219049854218,0.0011309889427869636,0.0011258916699400676,0.0011240003366212482,0.0007572664127122988
6,0.0004002466155312679,0.0004587889748972094,0.0014944042660367653,0.00020503064012939977,0.0010957513369803987,0.0003986803576240441,0.00039604117694786947,0.0005999826447361589,0.0012103607370884657,0.000338914954078684,0.00024026920188043412,0.0003458216666963798,0.0006375172844042071,0.00033918099265973215,0.0004024358824122328,0.001555887295732191,0.000470732648286095,0.00042279381791972704,0.0005753270385791386,0.0007297617749330988,2.7360639356751768e-5,3.1525498652319666e-5,2.7890828493813802e-5,3.1408833179348066e-5,2.4872680585666737e-5,2.737055691480921e-5,2.5851388865246543e-5,2.7404314890843253e-5,3.6858569684446425e-5,2.7395143330850716e-5,2.3941544581829576e-5,0.00023675495185602894,0.0003941729628005129,2.457136700740794e-5,2.4745323905044836e-5,1.3678948330088152e-5,2.4000244292744346e-5,0.00038870443220967964,0.00021972030729670535,0.00022436961236953977,2.4890862131813795e-5,2.5316716901528806e-5,2.140623462415799e-5,0.0002074949520755637,0.00023776448643627912,2.4197417340984795e-5,2.1839057829824844e-5,2.5318502283072892e-5,0.00022730405674337644,2.051198299315428e-5,0.0009932911311997831,2.7555450429151886e-5,0.00041427955445702514,0.1693444998918382,0.02798903626973321,0.9213714667945759,1.7967904636755197e-5,9.401247097004806e-5,0.0004460251376845278,0.004298667233554762,0.03831582969681526,0.7264063034034485,0.003762316578716126,0.1290055207969136,0.0002542299185030274,0.0001957920267501795,0.0004028188151260722,0.26224279033418746,0.00034597886495986885,0.00017603169820680265,0.0001961742766627787,0.23771488249876455,0.20354747017204733,0.24369990203592973,0.000266362565827436,0.00030620334420010387
7,0.000400498436391556,0.0010128202762128928,0.011705854655236084,0.0004647377128309194,0.009812499395029,0.0003985690103946599,0.0005402926018588458,0.0007150848637818677,0.0046180099710355915,0.00047911163324892747,0.0004716947810943208,0.00048608879598561344,0.0014658961644676027,0.00047932314454100696,0.0010135284346283323,0.0011320397306394474,0.0009680122961919752,0.000872141940755156,0.0012781383406061263,0.001783657967325476,0.2130536674160229,0.021539215120046168,0.21091364799676462,0.061514917757759184,0.43338052939662985,0.21496059694184713,0.12431117130609602,0.2051078512223774,0.004023016592539665,0.06143020071224884,0.07472547562060979,0.0005630949876431286,0.0005935063767143984,0.41143799127217995,0.03357175546443432,0.10396610241273428,2.04855796787441,0.0003896963393487501,0.00045224230032792827,0.0004579579255257601,0.07284447204082709,1.3758800265306694,2.1470010689033363,0.000429128869461119,0.0004241126825759868,0.07426696894949299,2.08216787478682,0.38955366578917916,0.06300159955537236,0.31526904637863024,7.249713365635521,0.0032669124014417785,0.019253576463146783,0.2624083877641355,0.03707282461297517,0.0016834290185810384,0.9389014803377278,1.2586215437825594,0.0005102210417187392,4.841991120389085,0.2569050216192626,1.2764209699378846,0.005669534261724591,0.03044030722137,0.0005042291109540617,0.0003971406997726421,0.001015494235555972,0.030606184869967835,0.00048585065595819793,0.00041688553112351174,0.00039709063443423026,0.03650990590109304,0.030675439176612786,0.6253197926295359,0.0005160871121735029,0.00044029329464567203
8,0.0004008677114037442,0.00014489579435815464,0.00014960850521425674,0.00013777592204831666,0.00014930765061977903,0.0003988904637799244,0.0001383579488857182,0.00014152509330784258,0.000147930577678303,0.0001380631523671357,0.00014049394052866845,0.00013827421565793682,0.0001463608060501656,0.00013815168596392435,0.0001435979214138268,0.00014385231108331504,0.00014099137745799317,0.0001446412246349824,0.00014601573747921001,0.00014779913877571938,1.158570824620376,0.015372860623656266,0.40543727888352854,0.13281723110990615,1.1890651973805932,1.093178789852687,0.23644664597941262,1.4576575110096839,0.00772433624744231,0.13294380458084581,0.14915440473573705,0.00014697139347706346,0.00014412704851690894,1.216580785839546,0.06536572302681294,0.4116935284281519,4.018279206214042,0.000390547402861663,0.00014337946590191504,0.000142474616483679,0.14094660836079123,1.1812713533674262,4.642556427142303,0.00014311432370487574,0.00013806635465858698,0.14474673836603794,4.095994691271093,0.6083781272767127,0.00015210171744493763,0.007874720991376606,7.269419872310239,0.006354400613919219,0.037537159139687644,0.34996216420884546,0.04573585199955146,0.016812799097592982,4.649676833156587,3.1734288393216525,0.0007439092881769161,15.060274991754302,0.4755337004182717,1.8264352721177688,0.007570522740585191,0.0001423922653017939,0.000143745111939019,0.00014165537608092245,0.00014356819466504456,0.00014461733058213658,0.00013843137769953514,0.0001424900165648221,0.0001577089690898065,0.00014161361932896652,0.00014443647773262796,1.5683443164010917,0.00014504896183656308,0.00013987897751147822
9,0.0004064532725197995,0.00015676063921375033,0.00015657580171450834,0.0002109510645192853,0.0001565331531010675,0.00040372008703398635,0.00015655120267134463,0.00015714445344683936,0.00015599291379206858,0.00015678459174925472,0.00021549148203768863,0.00015721047086803144,0.00015588516488698168,0.0001567118981033981,0.00015730842658821556,0.00015726701611843156,0.00015418805962879456,0.00015577890150899544,0.00015601169978143186,0.0001563995984641712,1.5140464575868817,0.009122795729795878,0.23892746875122345,0.19308276888421633,1.9538785849739286,1.483558320004387,0.31093630704663555,1.5781648298090876,0.010649844782659014,0.20061404958606105,0.21824356913044127,0.00021911484496658543,0.00021101111884788692,2.0416712166130684,0.09513435045411042,0.719432766634407,5.991456308248228,0.00039432814143445453,0.00021176360121321345,0.00021259636305452832,0.20144557127957138,0.9865372580114187,7.3002151730669445,0.00021237485289920442,0.0002077879564457516,0.20768523986591395,5.871762737631072,0.7080291171074868,0.00014131250624191025,0.34224250446584115,7.289115413134767,0.009398122598884943,0.01661012543543199,0.4375223322370226,0.05318212985949469,4.959002236529272,6.985813736294536,5.088235746266999,0.01402688404804937,13.390627755954036,0.6941308215153841,2.376453464413881,0.009474578934401514,0.0001587972986583761,0.00021243311089544925,0.0007286628620571016,0.0001569515793935187,0.00010987300210883537,0.000157496226933795,9.26675828248081e-5,0.0007282861116397621,0.00012039892785794534,0.000148248445428696,2.214015022193516,0.000212090191821263,0.0002023040567472304
10,0.0004003012679570356,0.00010852980396742354,0.00010804419627413686,0.00010765751285313293,0.00010822815042983364,0.00039894637591659864,0.00010882235462245993,0.00010892413149299752,0.00010794453398723767,0.00010911678144761677,0.00010736969199310948,0.000108967647911134,0.00010796722271622695,0.00010916462573981669,0.00010901167394072841,0.00010883526766862358,0.00010803355025147951,0.00010804911502284152,0.00010797323605323348,0.00010815880646124307,1.9228317319440171,0.0029968001351176822,0.0002149417270588297,0.0001905137772927748,2.8874085116284203,1.7632748414757915,0.3413054318844273,0.0003175245476067919,0.012440889622131066,0.403052342950732,0.2985813651109123,0.00011001505650859439,0.00010807935123551033,3.0457155831764715,0.12601124520425028,1.0271584332561101,8.130070480756938,0.00039015212081930216,0.00010862046881946587,0.00010862070244232672,0.26611265198062584,0.7917916899828019,10.339120932125565,0.0001121904230986226,0.00010765566333667839,0.2798543840131091,7.940447914467997,0.77285480547972,0.0001160614887285617,0.669728768129719,7.308804719639381,0.012430283394025033,0.017506053837350505,0.5250757825960946,0.05962772906629928,10.55536225263999,9.322568085182567,7.003025113439619,0.01999582208732255,10.809489897861633,0.9127265033271053,2.9264654252945252,0.01137194913183806,0.0006740436437028325,0.00010866886253803287,8.853018984393182e-5,0.00010869891338841065,0.00010807436568837808,0.00010903090900198445,9.097033751802035e-5,8.340778820775718e-5,0.00015468511016403992,0.00045392352223061293,2.159377023854681,0.0001088527533837114,9.728310305367014e-5
