Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
Electrolyzer_1.0,1,0,2.9999785358889205e-9,18.48044423578368,18.4804442327837,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_1.0,1,0,0.0,0.0005798937152157809,0.0005798937152157809,0,0.0,0.0006235801015412182,0.0006235801015412182,0,0.0,7.727701773855508e-5,7.727701773855508e-5
Liquid_storage_tank_1.0,1,0,0.0,0.02464387451944339,0.02464387451944339,0,0.0,0.48975127092082665,0.48975127092082665,0,0.0,0.08883176207136964,0.08883176207136964
Liquifier_w_terminal_1.0,1,0,4.016114947070973e-10,0.09960580111011362,0.09960580070850213,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_1.0,1,0,1.0626379976015825e-9,38.49162077254989,38.49162077148725,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_2.0,2,0,3.000615517607786e-9,10.58885965660583,10.588859653605216,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_2.0,2,0,0.0,25.515050048885676,25.515050048885676,0,0.0,27.36001624092952,27.36001624092952,0,0.0,2.461501106660397,2.461501106660397
Liquid_storage_tank_2.0,2,0,0.0,0.00028686956854577543,0.00028686956854577543,0,0.0,0.00029686733232677794,0.00029686733232677794,0,0.0,3.6600760346152095e-9,3.6600760346152095e-9
Liquifier_w_terminal_2.0,2,0,4.016125572910121e-10,0.02021208854662687,0.020212088145014313,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_2.0,2,0,1.0627446650789674e-9,10.588617430430139,10.588617429367394,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_3.0,3,0,2.999540805624877e-9,0.00010221030760163745,0.00010220730806083183,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_3.0,3,0,0.0,0.0001215216733788124,0.0001215216733788124,0,0.0,0.00012745807475220432,0.00012745807475220432,0,0.0,2.9908833847555114e-5,2.9908833847555114e-5
Liquid_storage_tank_3.0,3,0,0.0,0.34407522947425023,0.34407522947425023,0,0.0,6.88138605090801,6.88138605090801,0,0.0,1.152662789391941,1.152662789391941
Liquifier_w_terminal_3.0,3,0,4.016111858479617e-10,1.6582547290471532,1.658254728645542,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_3.0,3,0,1.062637374688549e-9,17.194036777569202,17.194036776506564,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_4.0,4,0,2.998929343422832e-9,0.00032270873843524947,0.00032270573950590606,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_4.0,4,0,0.0,0.00015186833211687325,0.00015186833211687325,0,0.0,0.0001611298049635799,0.0001611298049635799,0,0.0,2.8178365307442672e-5,2.8178365307442672e-5
Liquid_storage_tank_4.0,4,0,0.0,0.08675629460181015,0.08675629460181015,0,0.0,1.7332190764874584,1.7332190764874584,0,0.0,0.4863717986787232,0.4863717986787232
Liquifier_w_terminal_4.0,4,0,4.01611446851566e-10,0.531444410986093,0.5314444105844816,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_4.0,4,0,1.062639006208026e-9,13.965890079478058,13.965890078415418,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_5.0,5,0,3.0005379130682652e-9,17.225684779233802,17.225684776233265,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_5.0,5,0,0.0,0.00021012257582365629,0.00021012257582365629,0,0.0,0.00022416935022205882,0.00022416935022205882,0,0.0,4.791698729251317e-5,4.791698729251317e-5
Liquid_storage_tank_5.0,5,0,0.0,1.414710791988434,1.414710791988434,0,0.0,28.294196116915003,28.294196116915003,0,0.0,5.778476377023823,5.778476377023823
Liquifier_w_terminal_5.0,5,0,4.0161074960786206e-10,9.097107202050076,9.097107201648464,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_5.0,5,0,1.0626376636503767e-9,45.56925533364247,45.56925533257983,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_6.0,6,0,2.9988810241892114e-9,50.95077720640771,50.950777203408826,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_6.0,6,0,0.0,245.4545779823751,245.4545779823751,0,0.0,265.11171724288306,265.11171724288306,0,0.0,26.511171599442427,26.511171599442427
Liquid_storage_tank_6.0,6,0,0.0,0.0002911963599085442,0.0002911963599085442,0,0.0,0.0003021440058145555,0.0003021440058145555,0,0.0,3.7023830610090447e-9,3.7023830610090447e-9
Liquifier_w_terminal_6.0,6,0,4.0180130751111765e-10,7.133933159068737e-7,7.129915145993627e-7,0,0.0,0.0,0.0,0,0.0,0.0,0.0
SMR_6.0,6,0,1.062639146574201e-9,29.55695334953608,29.556953348473442,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Electrolyzer_7.0,7,0,2.9995628749609964e-9,53.01040295123222,53.01040294823266,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Gas_storage_tank_7.0,7,0,0.0,226.3183300042812,226.3183300042812,0,0.0,242.46373090465568,242.46373090465568,0,0.0,24.246369222699546,24.246369222699546
Liquid_storage_tank_7.0,7,0,0.0,0.32781377831930314,0.32781377831930314,0,0.0,5.057576135968494,5.057576135968494,0,0.0,0.9230786740266652,0.9230786740266652
