Resource,Zone,StartCap,RetCap,NewCap,EndCap
CCGT-H2_33.0,33.0,0,3.676080935150737e-8,8.615445537391421e-5,8.61176945645627e-5
OCGT-H2_33.0,33.0,0,4.345820692112863e-8,9.536362781136102e-5,9.53201696044399e-5
CCGT-H2_34.0,34.0,0,3.6753237857226034e-8,9.595394175977624e-5,9.5917188521919e-5
OCGT-H2_34.0,34.0,0,4.349019853175698e-8,0.00010439741780645143,0.00010435392760791967
CCGT-H2_35.0,35.0,0,3.6785045895973326e-8,9.309747448777292e-5,9.306068944187694e-5
OCGT-H2_35.0,35.0,0,4.346697588253199e-8,0.00010470731248144572,0.00010466384550556318
CCGT-H2_36.0,36.0,0,3.675618236995812e-8,9.42016483008487e-5,9.416489211847874e-5
OCGT-H2_36.0,36.0,0,4.350362289067097e-8,0.0001004958088606167,0.00010045230523772602
CCGT-H2_37.0,37.0,0,3.675613951959449e-8,9.05982156060552e-5,9.056145946653561e-5
OCGT-H2_37.0,37.0,0,4.3501322270485966e-8,9.843307326291236e-5,9.838957194064188e-5
CCGT-H2_38.0,38.0,0,3.675440972268663e-8,8.67887023356877e-5,8.675194792596501e-5
OCGT-H2_38.0,38.0,0,4.3489101039695864e-8,9.667513959064763e-5,9.663165048960793e-5
CCGT-H2_39.0,39.0,0,3.675729960588293e-8,8.446285869686266e-5,8.442610139725677e-5
OCGT-H2_39.0,39.0,0,4.344518913990453e-8,9.50872593188982e-5,9.50438141297583e-5
CCGT-H2_40.0,40.0,0,3.6755342342091604e-8,8.185033588845989e-5,8.18135805461178e-5
OCGT-H2_40.0,40.0,0,4.349168484499418e-8,9.351340331389543e-5,9.346991162905044e-5
CCGT-H2_41.0,41.0,0,3.677031427293441e-8,9.16339011505806e-5,9.159713083630766e-5
OCGT-H2_41.0,41.0,0,4.345494161342472e-8,0.0001025040687297504,0.00010246061378813698
CCGT-H2_42.0,42.0,0,3.675605815955654e-8,9.286501116949128e-5,9.282825511133172e-5
OCGT-H2_42.0,42.0,0,4.3501610444546716e-8,9.992458476140132e-5,9.988108315095677e-5
CCGT-H2_43.0,43.0,0,3.675907898730535e-8,8.860416910398234e-5,8.856741002499504e-5
OCGT-H2_43.0,43.0,0,4.3459944219767677e-8,9.628818314480261e-5,9.624472320058284e-5
CCGT-H2_44.0,44.0,0,3.6757523421677e-8,8.258180115525684e-5,8.254504363183517e-5
OCGT-H2_44.0,44.0,0,4.3451175204047024e-8,9.397373799750556e-5,9.393028682230151e-5
CCGT-H2_45.0,45.0,0,3.67887859374217e-8,8.637428897828149e-5,8.633750019234407e-5
OCGT-H2_45.0,45.0,0,4.346431033192159e-8,9.892546349140314e-5,9.888199918107122e-5
CCGT-H2_46.0,46.0,0,3.675685439342269e-8,9.194979925521497e-5,9.191304240082155e-5
OCGT-H2_46.0,46.0,0,4.344466405275849e-8,0.00010167608952899417,0.00010163264486494141
CCGT-H2_47.0,47.0,0,3.6757631219981294e-8,8.768954625158793e-5,8.765278862036795e-5
OCGT-H2_47.0,47.0,0,4.345436265169564e-8,9.616902961906937e-5,9.612557525641767e-5
CCGT-H2_48.0,48.0,0,3.675877854845243e-8,9.581447854079565e-5,9.57777197622472e-5
OCGT-H2_48.0,48.0,0,4.344761042391168e-8,0.00010670143550872765,0.00010665798789830374
CCGT-H2_49.0,49.0,0,3.675815024625699e-8,8.485919993209601e-5,8.482244178184975e-5
OCGT-H2_49.0,49.0,0,4.344858885513083e-8,9.53295289533903e-5,9.528608036453517e-5
CCGT-H2_50.0,50.0,0,3.675486795014205e-8,8.422131473725517e-5,8.418455986930503e-5
