Line,New_Trans_Capacity,Cost_Trans_Capacity,Line_Max_Flow_MW,bus0,bus0_x,bus0_y,bus1,bus1_x,bus1_y
47,11954.571,140.04161,11103.05098,ES1 1,-0.498247314,40.7899949,ES1 4,1.532231515,41.6937861
48,4.205622e-05,6.9230697e-07,1195.257268,ES1 1,-0.498247314,40.7899949,ES1 5,-3.650686811,40.1106101
49,1.3643724e-05,2.4001747e-07,8725.707326,ES1 1,-0.498247314,40.7899949,ES1 6,-2.896801354,42.76489618
50,6584.3105,119.2744,398.4190892,ES1 1,-0.498247314,40.7899949,FR1 8,-0.428850811,43.53302298
51,1.16775825e-05,2.731887e-07,1587.090917,ES1 2,-5.238705483,37.16218302,ES1 3,-1.068553391,38.46729399
52,4.538853e-06,9.5859036e-08,8327.288237,ES1 2,-5.238705483,37.16218302,ES1 5,-3.650686811,40.1106101
53,1.6502549e-05,2.5734758e-07,7530.450059,ES1 2,-5.238705483,37.16218302,ES1 8,-6.151081793,39.41281179
54,1.8826092000000001e-06,3.2159583e-08,5153.106402,ES1 3,-1.068553391,38.46729399,ES1 5,-3.650686811,40.1106101
55,15724.118,189.29422,1188.671828,ES1 4,1.532231515,41.6937861,FR1 6,1.729674829,43.51121311
56,2.6538005e-07,4.755203e-09,3566.015485,ES1 5,-3.650686811,40.1106101,ES1 6,-2.896801354,42.76489618
57,3.6883513e-05,4.9796586e-07,10704.63189,ES1 5,-3.650686811,40.1106101,ES1 8,-6.151081793,39.41281179
58,13741.497000000001,177.60551,1587.090917,ES1 6,-2.896801354,42.76489618,FR1 8,-0.428850811,43.53302298
59,185.77388,2.3371775,3964.434574,FR1 0,2.285930386,46.41651176,FR1 11,-0.147786872,45.53878517
60,9.386507000000001e-07,9.028874e-09,6746.782759,FR1 0,2.285930386,46.41651176,FR1 12,2.837637634,45.01155887
61,2.8496741e-05,3.3455308e-07,3566.015485,FR1 0,2.285930386,46.41651176,FR1 15,3.785280059,47.87312765
62,27.498623,0.33464605,2377.343656,FR1 0,2.285930386,46.41651176,FR1 16,4.896736931,46.04814359
63,1.0496359e-06,1.6609922e-08,2775.762746,FR1 0,2.285930386,46.41651176,FR1 7,2.412112342,48.81161936
64,6.721378e-06,1.2601296e-07,3566.015485,FR1 1,6.107274788,45.52201024,FR1 15,3.785280059,47.87312765
65,1.0833296e-06,7.1150557e-09,12298.30825,FR1 1,6.107274788,45.52201024,FR1 16,4.896736931,46.04814359
66,2.3574517e-05,4.0388204e-07,1188.671828,FR1 1,6.107274788,45.52201024,FR1 17,7.098681163,48.02632462
67,0.0009205804,1.0620278e-05,796.8381785,FR1 1,6.107274788,45.52201024,FR1 5,6.28574034,43.77942318
68,10712.422,88.34363,3566.015485,FR1 1,6.107274788,45.52201024,IT1 5,7.804870669,45.15309588
69,4.559221e-07,5.7898006e-09,2775.762746,FR1 10,3.998921317,49.79126179,FR1 15,3.785280059,47.87312765
70,20000.0,165.29845,2775.762746,FR1 10,3.998921317,49.79126179,FR1 3,2.424028616,50.53222179
71,19999.996,208.71432,2775.762746,FR1 10,3.998921317,49.79126179,FR1 4,5.960518626,48.861879
