Region,Resource,Zone,Cluster,AnnualSum
DE1 5,DE1 5 CCGT,16,0,3.1810802e7
DE1 5,DE1 5 OCGT,16,0,150.72139
DE1 5,DE1 5 biomass,16,0,1.1073026e7
DE1 5,DE1 5 coal,16,0,1.1848557
DE1 5,DE1 5 nuclear,16,0,8.2899245e8
DE1 5,DE1 5 offwind-ac,16,0,2.4643989
DE1 5,DE1 5 offwind-dc,16,0,8.698987e8
DE1 5,DE1 5 oil,16,0,36.387108
DE1 5,DE1 5 onwind,16,0,3.2056174e9
DE1 5,DE1 5 ror,16,0,44996.715
DE1 5,DE1 5 solar,16,0,1.1128276e8
DE1 6,DE1 6 CCGT,17,0,6.4930276e7
DE1 6,DE1 6 OCGT,17,0,4.718106e6
DE1 6,DE1 6 lignite,17,0,1.4595147
DE1 6,DE1 6 oil,17,0,101.79456
DE1 6,DE1 6 onwind,17,0,7.900589e7
DE1 6,DE1 6 ror,17,0,4.3624876e7
DE1 6,DE1 6 solar,17,0,3.3877485e8
DE1 7,DE1 7 CCGT,18,0,2.2781315e8
DE1 7,DE1 7 OCGT,18,0,8.966166e6
DE1 7,DE1 7 biomass,18,0,2.7925948e7
DE1 7,DE1 7 coal,18,0,1.2963995
DE1 7,DE1 7 oil,18,0,40.21038
DE1 7,DE1 7 onwind,18,0,7.960741e7
DE1 7,DE1 7 ror,18,0,4.3462365e6
DE1 7,DE1 7 solar,18,0,1.0808262e8
DE1 8,DE1 8 CCGT,19,0,3.455847e8
DE1 8,DE1 8 OCGT,19,0,275.05637
DE1 8,DE1 8 coal,19,0,1.2136683
DE1 8,DE1 8 lignite,19,0,1.2644745
DE1 8,DE1 8 oil,19,0,41.341175
DE1 8,DE1 8 onwind,19,0,1.4042144e8
DE1 8,DE1 8 ror,19,0,1.4369405e7
DE1 8,DE1 8 solar,19,0,1.013533e8
DE1 9,DE1 9 CCGT,20,0,1.6523294e7
DE1 9,DE1 9 OCGT,20,0,187.08879
DE1 9,DE1 9 biomass,20,0,2.5310968e7
DE1 9,DE1 9 coal,20,0,1.2033855
DE1 9,DE1 9 nuclear,20,0,8.205819e8
DE1 9,DE1 9 onwind,20,0,2.1974773e8
DE1 9,DE1 9 ror,20,0,382292.44
DE1 9,DE1 9 solar,20,0,1.03555496e8
ES1 0,ES1 0 CCGT,21,0,4.7451045e6
ES1 0,ES1 0 coal,21,0,0.8524008
ES1 0,ES1 0 onwind,21,0,3.8951986
ES1 0,ES1 0 solar,21,0,38.91274
ES1 1,ES1 1 CCGT,22,0,1.310032e8
ES1 1,ES1 1 OCGT,22,0,3.098227e7
ES1 1,ES1 1 coal,22,0,0.94375277
ES1 1,ES1 1 lignite,22,0,1.0723002
ES1 1,ES1 1 nuclear,22,0,1.03616474e9
ES1 1,ES1 1 onwind,22,0,5.9000053
ES1 1,ES1 1 solar,22,0,24.603561
ES1 2,ES1 2 CCGT,23,0,6.8827584e8
ES1 2,ES1 2 biomass,23,0,9.307985e6
ES1 2,ES1 2 coal,23,0,0.87334496
ES1 2,ES1 2 lignite,23,0,0.99579734
ES1 2,ES1 2 offwind-ac,23,0,2.2306917
ES1 2,ES1 2 oil,23,0,51.873234
ES1 2,ES1 2 onwind,23,0,1.5345418
ES1 2,ES1 2 solar,23,0,2.0927699e9
ES1 3,ES1 3 CCGT,24,0,1.32129656e8
ES1 3,ES1 3 OCGT,24,0,326.58557
ES1 3,ES1 3 coal,24,0,0.9247122
ES1 3,ES1 3 nuclear,24,0,5.4684365e8
ES1 3,ES1 3 offwind-ac,24,0,0.6850084
ES1 3,ES1 3 oil,24,0,226.69868
ES1 3,ES1 3 onwind,24,0,5.086032
ES1 3,ES1 3 solar,24,0,1.7297297e9
ES1 4,ES1 4 CCGT,25,0,1.7718992e8
ES1 4,ES1 4 OCGT,25,0,2.0557152e7
ES1 4,ES1 4 nuclear,25,0,5.497112e8
ES1 4,ES1 4 oil,25,0,415176.88
ES1 4,ES1 4 onwind,25,0,0.8156695
ES1 4,ES1 4 ror,25,0,3.0893338e7
ES1 4,ES1 4 solar,25,0,8.7460326e8
ES1 5,ES1 5 CCGT,26,0,6.2914746e8
ES1 5,ES1 5 nuclear,26,0,5.0973184e8
ES1 5,ES1 5 oil,26,0,39.474903
ES1 5,ES1 5 onwind,26,0,1.709306
ES1 5,ES1 5 solar,26,0,12.126471
ES1 6,ES1 6 CCGT,27,0,1.7413565e8
ES1 6,ES1 6 OCGT,27,0,80.7276
ES1 6,ES1 6 offwind-ac,27,0,0.23443653
ES1 6,ES1 6 oil,27,0,62.037003
ES1 6,ES1 6 onwind,27,0,4.82489
ES1 6,ES1 6 solar,27,0,3.7472055
ES1 7,ES1 7 CCGT,28,0,38.60336
ES1 7,ES1 7 coal,28,0,0.6790259
ES1 7,ES1 7 lignite,28,0,0.0
ES1 7,ES1 7 offwind-ac,28,0,3.2031014e8
ES1 7,ES1 7 oil,28,0,8.924208
ES1 7,ES1 7 onwind,28,0,4.0725885e9
ES1 7,ES1 7 solar,28,0,1.9472818
ES1 8,ES1 8 nuclear,29,0,1.00531725e9
ES1 8,ES1 8 onwind,29,0,1.0330354
ES1 8,ES1 8 solar,29,0,25.010075
ES4 0,ES4 0 CCGT,30,0,8.949846e7
ES4 0,ES4 0 coal,30,0,0.8899448
ES4 0,ES4 0 oil,30,0,36.3813
ES4 0,ES4 0 onwind,30,0,1.5702274e8
ES4 0,ES4 0 solar,30,0,5.6158684e7
FR1 0,FR1 0 CCGT,31,0,1.11280776e8
