Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
t1,72.79215699826739,72.56910338099755,11.92549018328149,79.4336133747404,72.15545288632447,71.93729699568627,73.37484230538988,71.78950113634563,11.909952999419804,71.73400589914417,78.36051279673211,73.1694484580131,74.25597431717725,73.24408789086223,71.3999920659452,11.829366991877974,74.13602048775755,73.33052881324808,74.65522826999235,12.020954155508761,91.21711934464517,88.22504578834369,91.94436653894442,90.05554405614185,86.8756923646072,91.69145991128003,89.55504763821257,92.73043754643103,90.07710004326445,90.32825508644198,82.94855030290489,82.33943687025183,80.50546937863571,85.17652739018655,82.07406123008732,82.51054031396326,82.28293071472146,81.67715059264279,81.63100535896716,79.88917434910991,81.1418937779507,83.60775562687364,81.38565940364425,79.11145367614257,81.09908993026316,85.51051764213736,82.61130730334195,86.68122295229831,80.4845858632945,82.34625564064937,81.53983236059658,80.94223568761554,80.74275846959712,78.77218859460824,79.66252781386657,82.8557506364945,81.56510083238518,79.46308812991927,81.43244509065298,82.44743811618054,82.28154713303982,80.91523081978751,78.26527921629248,83.84484507213054,83.9741705344868,85.2962178934975,85.80787526830284,85.2730228796492,85.89701009277692,85.42839799358686,83.23769788701378,84.11065216807481,82.63081635552396,82.3490218614835,84.85333381790159,87.99980129450717
t2,72.09904833913762,71.87811875579733,11.925490142159083,79.0770743088666,71.46840676372176,71.2523280958023,72.6761856666583,31.12186032863567,11.90995295061155,71.05097289683013,78.00879029134695,72.47274740965496,73.54892753399997,73.77211012430438,70.72013924932556,11.829366949932819,73.43011610425546,72.63229391374946,73.94437989013056,12.020954107015987,88.78476718318032,87.22356771962868,89.49262080299168,89.03328726149113,85.88953135332869,89.2464591833552,87.16701548644068,90.25773198722487,87.67514596895192,89.30290260830334,82.72496113426806,82.11749006411588,80.10730240713067,84.20965467204705,81.68463110598375,81.5739302867515,81.34890437084157,81.45698847685735,81.41096813398626,79.53059049076253,80.75688666021428,82.65869066459122,80.98313915562296,78.75636060814074,80.88048632555216,84.53985327541125,82.20272519796738,85.69726939271787,80.10269758501185,81.93898454209314,81.13654962448457,80.54190862698307,80.34341808308612,78.38259419143961,79.2685299374394,82.44595956912222,81.16169318128071,79.0700766477853,81.02969362592894,82.03966648465122,81.8745961527946,80.51503727470727,77.87819190664227,83.84484508084078,83.74781729475647,85.06630106135655,85.70044802825353,85.27302288288223,85.78947000183179,85.42839800221904,83.01332981252253,84.11065217877679,82.630816372787,82.34902185747498,84.74709993360439,87.99980128119006
t3,72.88016037590808,72.65683735512066,11.925490160536732,76.70748365653631,72.24268650797183,72.02426687151473,73.46355050191916,71.87630226327475,11.909952995672167,71.82073039345003,75.67121150463157,73.16944855441545,74.34574704982461,74.57134813381272,71.48631235788301,11.829366964814644,74.2256489297676,73.41918306991491,74.74548368440057,12.02095414864773,88.57658077150076,87.01904229990917,89.2827745412227,88.82451833547997,85.68813403954643,89.0371901661086,86.9626224518016,90.04609154510315,87.46956140375698,89.09350145217003,82.52138592570427,81.91540979144109,79.91946327249777,84.01219614453497,81.48361565609848,81.38265212963717,81.15815385720879,81.25653358481973,81.210626516053,77.14740996194455,80.55815427017879,82.46486890620771,80.79324632283556,76.39638034047749,80.68144999165546,84.34162062107262,82.00997262463892,85.49632273924995,79.90557507201251,81.81487620202344,80.94629709405862,80.4199163477213,80.22172646312643,78.26387251162663,79.14846638078535,82.25263666883627,81.03876215679881,78.95031367601499,80.90696254252087,81.84729626126816,81.75058534239352,80.39308570102041,77.76023421071524,83.8448450939204,83.5417250075955,84.85696416252038,85.70151645748139,85.27302289153522,85.78946996000717,85.42839801064902,82.80904499943203,84.11065219166969,82.63081639038614,82.34902185739709,84.74709893667318,87.999801119407
t4,72.88016075251126,72.65683766949536,70.67067735875418,76.70748368635596,72.24268688439096,72.02426725725232,73.57704749695858,71.87630303494562,70.57860381478723,71.93168933251778,75.67121163242199,73.16944857820084,74.34574736529036,74.68655665437052,71.48631273664367,70.10104955097817,74.3403233240762,73.41918344034913,74.74548400104928,71.23639871023303,88.5765797124782,87.01904124732796,89.28277346350984,88.82451726013876,85.68813300369267,89.03718910281857,86.96262141797249,90.04608858646748,87.46956034842722,89.0935004162474,82.34475999848736,81.74008087407509,79.91946255379736,84.01219535282358,81.3092108965916,81.38265136701418,81.15815310898486,81.08261492887928,81.03680609201554,77.14740999231137,80.38573033440119,82.46486813178043,80.79324559682898,76.39638039808425,80.50876204974914,84.34161962478123,82.00997188465163,85.49632173437367,79.7345478957034,81.87747438139279,80.94629637091563,80.4814472222419,80.2831057045681,78.32375375978589,79.20902443945828,82.2526359315732,81.10076652164408,79.01072013357349,80.96886606961024,81.8472955277198,81.813134338757,80.45459605119845,77.8197301064564,83.84484511923404,83.36291518550357,84.6753392492715,85.56998398430277,85.27302291379044,85.78946994106093,85.42839802802861,82.6318033785846,84.11065221487402,82.6308164169145,82.34902185357475,84.61808775323021,87.81144939497023
t5,73.42194143354084,73.19695824874842,71.3567379344533,77.27771660061183,72.77972867315995,72.55968533280469,74.12400871031036,72.57406714266281,71.85488693434796,72.46641919631827,76.23374103899364,73.55950952912877,74.89842337052947,75.24176580647983,72.01773174063109,70.78158025181828,74.89295861773482,73.96497114474961,75.30113159346314,71.9279511197897,88.576580371273,87.0190419358411,89.2827741222054,88.82451796317785,85.68813368202669,89.03718976443086,86.96262206517798,90.04608826607674,87.46956099378603,89.09350112613487,82.34476424330809,81.74008531556461,79.91946318150943,84.01219599177237,81.30921506901366,81.38265199410476,81.1581537365802,81.08261908795832,81.03681049219644,77.72091325855222,80.38573445517362,82.46486876881012,80.79324623054558,76.96430061121494,80.50876662449866,84.34162025723107,82.00997252143702,85.49632237110775,79.7345519819336,81.7553441934847,80.94629699066255,80.36139938734807,80.16335368684443,78.20692438012215,79.09087457307946,82.2526365646637,80.97979488873243,78.89286605991902,80.84809115743157,81.84729617234751,81.69110009224755,80.33458826130624,77.70365252601255,83.84484528831864,83.36291972684597,84.67534386459666,85.56998885356595,85.27302310280912,85.78946994565709,85.42839820622508,82.63180787508531,84.11065239781631,82.63081660121136,82.34902185676061,84.61809332593371,87.81145419373019
t6,76.76039692037244,76.52518389495097,75.22101461432324,79.14030401297175,76.08898309852557,75.85893451473653,77.49438686299644,76.43800802070086,75.74614066199797,75.76142775117869,78.08146004112001,76.90422021227164,76.71377775499072,78.66296776915712,75.29233858730686,74.61470957261972,78.29830049709744,77.32811788910595,77.12624663742143,75.75749192293681,88.5766559902083,87.01911621108523,89.28285034461118,88.82459378007336,85.68820682367004,89.03726578379192,86.96269631355814,90.04608830044495,87.46963566791466,89.09357723955347,82.34483398586522,82.03539763077613,79.91953128594973,84.01226766415442,81.30928392791759,81.38272140378832,81.1582229355151,81.08268776457224,81.32958200237181,79.59418282529373,80.3858025287338,82.46493910179748,80.79331507195606,78.82972652310994,80.79963035450973,84.34169227165866,82.01004241839337,85.49639536994184,79.73461950333173,81.73587918606871,80.94636592904665,80.3422662722474,80.14426766823559,78.1988657533906,79.08272485903511,82.2527066211496,80.96051454581465,78.88473675177252,80.82884211273246,81.84736590141505,81.67165033855181,80.3263103956928,77.69564574731267,83.84484538132772,83.66409503968318,84.98126072595646,85.78946963357127,85.27302389070181,85.87858516111707,85.4283989766034,82.93034181887344,84.11065316260023,82.63081735505799,82.34902186444174,84.83513267535038,87.99980125624099
t7,77.82415347047059,77.75152962604103,76.3602692097316,79.5872472747698,77.14343586057751,77.00785059845518,78.66807274437143,77.6629569412368,76.89334841319841,76.90886726544846,79.16351546591663,78.06896805867436,77.77687985778142,79.85435232173445,76.43267328871865,75.74478148270376,79.48416199890262,78.39974198316598,78.19506474365221,76.97153530263436,89.80415386264703,87.03995367342785,90.52013471177453,88.84586358088863,85.70872559293771,90.27114680496031,88.16782787926645,90.04608871386009,88.68179245207439,89.11491137649615,83.108981923162,82.49869081466308,81.02705865025519,85.17651216494228,82.0638221038148,82.51052560108087,82.28291606860888,82.2063309673869,81.78888911515058,80.04368935788867,81.13177092020604,83.60774069301252,81.9129513396854,79.9221514192732,81.08897370185156,84.36188875244535,83.1465401174995,86.68120686727781,80.47454500334975,82.86857738742773,82.06812314542479,81.45565161672889,81.254909330362,79.2825480086874,80.17865561819826,83.39256717622726,82.08246770326186,79.97792383097716,81.94897062764751,82.98160923432276,82.80345852685309,81.43947485356367,78.77235435713727,83.84484541963197,84.13658625988748,85.46119061423785,85.97384304528968,86.90495164195988,86.06315300816266,87.06330032529564,83.39868917376688,85.72033591496923,84.21217948751796,82.3490218741241,85.01745530599199,87.99980125268478
t8,80.08171715228927,80.13424403172334,79.57740031784864,81.0527526509768,80.23674681114872,80.68625321060028,82.42577850186342,80.04295715263532,79.03389286826014,80.58254173505155,81.3672559843219,81.36430844014414,79.94201989265972,83.66872261810029,80.08360165817953,78.93598150886787,83.28084956134667,80.67400264043206,80.3718461380466,79.33034658122746,90.98599192313914,87.83128724613722,91.71139538868121,89.65361578857812,86.48795615620031,91.45913058385294,89.32813160193517,92.49547499183475,89.84886022483343,89.9251096406412,83.99274134268407,83.37596068325783,83.16497587745184,86.29744942329363,82.93646755176906,83.59637800077513,83.36577309823423,83.28818013343651,82.65861113969638,81.51759956363422,81.99450364343222,84.70803264897819,82.9909395649021,82.03091547355832,81.95124971054642,85.1288743958372,84.2407625820317,87.82194620781097,81.3302889107285,82.86859013041678,82.06813601072103,81.45566409204316,81.25492213635259,79.2825604290689,80.17866818302294,83.39258032867333,82.08248029306361,79.97793636052724,81.9489835429457,82.98162233257504,82.80347158143923,81.43948761468161,78.7723666117964,82.27037930675073,85.03127305985822,86.36996290774098,86.88806140494857,85.27302325714214,87.92598997661071,85.42839832123072,84.2855293846967,84.11065251820374,82.63081672823344,80.80264478585299,85.9215036521532,87.99980121892419
t9,80.35833026453466,80.4110387280309,80.42740045402219,81.14853616346944,80.33156603845319,80.7816038173778,82.52318476678569,80.8979301074412,79.86982063233968,81.00521910055106,81.7413139106165,81.46046031148963,80.78755274976187,83.76759772155587,80.17824009104926,79.77913039095077,83.37926630311057,80.9526616065628,81.22192519194442,79.60436449699223,89.71997095158972,86.06978285561111,90.10036936059146,87.85556357758058,84.75339301519523,89.85253613076743,88.08517885207658,91.20845110462905,88.27055197402726,85.0460160541001,82.11125487277974,81.50829044043694,82.08474036950756,85.09666726602968,81.0786422308742,82.4331798721728,82.28292940735992,82.2063442925008,80.80700995262539,80.68579380986901,79.86929454718496,83.52936639541274,81.91296461588696,80.96541034411266,80.2804635854337,83.42156839238767,83.14655359496288,86.59995144269688,79.22229559926666,82.86859030406482,82.06813604554965,81.45566424426163,81.25492216699011,79.28256046265656,80.17866822071615,83.39258035492978,82.08248044764608,79.97793639399623,81.94898357325417,82.98162235386833,82.80347161010899,81.4394876487805,78.77236659295602,80.32118917294417,82.43427815357165,83.7320822219396,84.61676118734138,84.10737308488666,84.32185707225888,84.26062421282138,81.7113107232407,82.96089152173337,81.50128452478957,78.88822876668507,83.29731956474525,81.79848166031051
t10,79.4154934125925,80.4120393544289,80.42840148635166,78.46407314444573,79.26205090825376,80.70347792243412,82.51217691137593,80.89893706125228,79.8708146735958,82.77824567791363,80.22929132330182,81.44959420771727,80.78855820454497,83.75642388261406,80.100697678936,79.78012337530089,83.36814425521332,80.48611174329149,81.22293605234185,79.60535506512348,79.81771804553043,79.43894313508243,79.62381956142463,77.82424133543101,78.22396831855896,79.40480352199559,81.29907250095691,81.14191701627628,78.00676682143326,81.33269951265159,77.25145670311002,75.37030583917343,80.56636503345257,78.54079681535539,76.27995975728903,77.73155160363574,80.03340264780559,79.33151435577521,76.02440410566335,78.01663869247756,50.033053068288936,78.76521609297467,81.44722083416937,79.46773993769649,73.43211383592853,76.99474786175776,80.23884370157822,79.92826745150363,49.62774922766935,82.59056238150461,81.65127458302004,81.18237693661092,80.98230800564085,79.00589163258165,79.89887233058376,82.96899132487093,81.80708999409524,79.69884093982671,81.67404080203785,82.50980270999572,82.52566197957422,81.15529187757271,78.4974782553828,70.52216059589884,73.90305714051604,75.06654991235938,74.75917157209129,73.84643759430756,73.87667153154548,73.98099237200269,74.55693713842588,72.83982454918849,71.55828675569273,68.70021210101793,73.927537210352,73.48303161346071
