region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
DE1 0,DE1 0 CCGT,1,0,1,0.021587841483480627,0.0,32.41482222193781,0.0,1.3368079662322998,14.093984610080097,0.0,0.37762797324986824,0.0,88.84921,0.0,0.0,0.0,45.80475154043048,0.0,88.84921264648438,94.04958215341404,-5.200369506929661
DE1 0,DE1 0 OCGT,1,0,2,0.04967432777241709,0.0,30.31421864196915,0.0,0.2106313705444336,4.367411173254141,0.0,0.8847932652714618,0.0,46.59398,0.0,0.0,0.0,16.623988374546006,0.0,46.59397888183594,52.45071715335761,-5.856738271521671
DE1 0,DE1 0 biomass,1,0,3,0.0,0.0,1.481999908391868e7,0.0,0.0,1.346697959817333e7,0.0,14381.579186477797,0.0,6.490264e7,0.0,0.0,0.0,0.0,0.0,6.490264e7,2.8301360261278488e7,3.660127973872151e7
DE1 0,DE1 0 coal,1,0,4,0.0,0.0,1.7011952119177425,0.0,0.052023377269506454,0.21288574025057666,0.0,1.187219759954434,0.0,1.1114577,0.0,0.0,0.0,3.4406153092628626,0.0,1.1114577054977417,6.593939398655122,-5.48248169315738
DE1 0,DE1 0 nuclear,1,0,5,4.91666118372692e9,0.0,2.6433007178101177e9,0.0,4.280081992e8,1.48258272880642e9,0.0,1.1651695003357871,0.0,1.0222352e10,0.0,0.0,0.0,0.0,0.0,1.0222352384e10,9.470552830708626e9,7.517995532913742e8
DE1 0,DE1 0 oil,1,0,6,0.0,0.0,419996.41472495114,0.0,0.0,199999.48156039117,0.0,0.0,0.0,999461.25,0.0,0.0,0.0,374696.2328681877,0.0,999461.25,994692.12915353,4769.120846470003
DE1 0,DE1 0 onwind,1,0,7,0.03921845772875521,0.0,1.5052332865276169e7,0.0,1.23682571875e6,0.0,0.0,0.0,0.0,2.4138316e7,0.0,0.0,0.0,0.0,0.0,2.4138316e7,1.6289158623244626e7,7.849157376755374e6
DE1 0,DE1 0 ror,1,0,8,0.0,0.0,1.0661281794805624e7,0.0,0.0,0.0,0.0,0.0,0.0,5.8792536e7,0.0,0.0,0.0,0.0,0.0,5.8792536e7,1.0661281794805624e7,4.813125420519438e7
DE1 0,DE1 0 solar,1,0,9,0.039879046195663924,0.0,5.1023136757298544e7,0.0,21726.167500000003,0.0,0.0,0.0,0.0,1.0506106e8,0.0,0.0,0.0,0.0,0.0,1.05061056e8,5.104486296467759e7,5.401619303532241e7
DE1 1,DE1 1 CCGT,2,0,10,0.3847991073091452,0.0,51.87486390667573,0.0,2.4463775157928467,25.792193715811194,0.0,0.5252548997650083,0.0,159.39767,0.0,0.0,0.0,83.29853968058129,0.0,159.39767456054688,164.3220288259352,-4.924354265388331
DE1 1,DE1 1 OCGT,2,0,11,0.008205701197204415,0.0,34.29658187822926,0.0,0.23389528691768646,4.849784949321801,0.0,0.9926886832342569,0.0,52.84879,0.0,0.0,0.0,18.492275935372483,0.0,52.84878921508789,58.873432434272694,-6.024643219184803
DE1 1,DE1 1 biomass,2,0,12,0.0,0.0,1.8099998098051008e6,0.0,0.0,1.6533252911122004e6,0.0,1756.6276360878344,0.0,8.0980875e6,0.0,0.0,0.0,0.0,0.0,8.0980875e6,3.465081728553389e6,4.633005771446611e6
DE1 1,DE1 1 coal,2,0,13,0.0,0.0,1.2131049837096226,0.0,0.05210261978209019,0.21321000849831867,0.0,1.1797591987717633,0.0,0.9837805,0.0,0.0,0.0,3.4454511271423067,0.0,0.9837805032730103,6.103627937904101,-5.119847434631091
DE1 1,DE1 1 lignite,2,0,14,0.0,0.0,0.703269023641373,0.0,0.05893545504659414,0.07209867270709962,0.0,1.1568884321290385,0.0,0.7509627,0.0,0.0,0.0,3.18426657880453,0.0,0.7509626746177673,5.175458162328636,-4.424495487710868
DE1 1,DE1 1 oil,2,0,15,0.0,0.0,148797.60983946128,0.0,0.0,70857.13449955487,0.0,0.0,0.0,355742.12,0.0,0.0,0.0,132749.85095799263,0.0,355742.125,352404.59529700875,3337.529702991247
DE1 1,DE1 1 onwind,2,0,16,0.032533242099159275,0.0,2.181045111185554e7,0.0,2.8291946374999997e6,0.0,0.0,0.0,0.0,4.7658784e7,0.0,0.0,0.0,0.0,0.0,4.7658784e7,2.4639645781888783e7,2.3019138218111217e7
DE1 1,DE1 1 ror,2,0,17,0.0,0.0,286919.99836087483,0.0,0.0,0.0,0.0,0.0,0.0,1.6171486e6,0.0,0.0,0.0,0.0,0.0,1.617148625e6,286919.99836087483,1.3302286266391252e6
DE1 1,DE1 1 solar,2,0,18,0.015050132605191651,0.0,2.147960332757509e7,0.0,8093.1525,0.0,0.0,0.0,0.0,4.1004924e7,0.0,0.0,0.0,0.0,0.0,4.1004924e7,2.1487696495125223e7,1.9517227504874777e7
DE1 10,DE1 10 CCGT,3,0,19,0.11795592136444576,0.0,106.56013102350315,0.0,4.9647040367126465,52.34294345856305,0.0,0.9562718307418753,0.0,328.40204,0.0,0.0,0.0,168.69974231059427,0.0,328.40203857421875,333.6417485814794,-5.239710007260669
DE1 10,DE1 10 OCGT,3,0,20,0.04180507919044494,0.0,34.08881656785656,0.0,0.2312952429056168,4.795873622867571,0.0,0.9758331739035339,0.0,52.669468,0.0,0.0,0.0,18.268288642196453,0.0,52.66946792602539,58.40191232892018,-5.732444402894792
